admin3Name_fr,admin3Pcode,admin3RefName,admin3AltName1_fr,admin3AltName2_fr,admin2Name_fr,admin2Pcode,admin1Name_fr,admin1Pcode,admin0Name_fr,admin0Pcode,date,validOn,validTo
Bellen,ML040602,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Boussin,ML040603,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Cinzana,ML040604,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diédougou,ML040605,Diedougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diganibougou,ML040606,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dioro,ML040607,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diouna,ML040608,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Dougabougou,ML040609,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Farako,ML040610,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Farakou Massa,ML040611,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Fatine,ML040612,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Kamiandougou,ML040613,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Katiéna,ML040614,Katiena,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Konodimini,ML040615,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Markala,ML040616,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Massala,ML040617,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
N'gara,ML040618,Ngara,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
N'koumandougou,ML040619,Nkoumandougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Pelengana,ML040620,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sakoiba,ML040621,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sama Foulala,ML040622,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Saminé,ML040623,Samine,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sansanding,ML040624,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sébougou,ML040625,Sebougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Ségou,ML040626,Segou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sibila,ML040627,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Soignébougou,ML040628,Soignebougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Souba,ML040629,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Togou,ML040630,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Benena,ML040701,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Diora,ML040702,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Fangasso,ML040703,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Koula,ML040704,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Lanfiala,ML040705,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Mafouné,ML040706,Mafoune,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Mandiakuy,ML040707,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Ouan,ML040708,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Sanékuy,ML040709,Sanekuy,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Timissa,ML040710,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Tominian,ML040711,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Yasso,ML040712,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2013-05-31,2019-08-02,
Bandiagara,ML050101,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bara Sara,ML050102,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Borko,ML050103,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dandoli,ML050104,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diamnati,ML050105,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dogani Béré,ML050106,Dogani Bere,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Doucoumbo,ML050107,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dourou,ML050108,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kendé,ML050109,Kende,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kendié,ML050110,Kendie,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Lowol Guéou,ML050111,Lowol Gueou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Métoumou,ML050112,Metoumou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ondougou,ML050113,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pélou,ML050114,Pelou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pignari,ML050115,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pignari Bana,ML050116,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Sangha,ML050117,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ségué Iré,ML050118,Segue Ire,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Soroly,ML050119,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Timiri,ML050120,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Wadouba,ML050121,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bankass,ML050201,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Baye,ML050202,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diallassagou,ML050203,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dimbal Habé,ML050204,Dimbal Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kani Bozon,ML050205,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koulogon Habé,ML050206,Koulogon Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Lessagou Habé,ML050207,Lessagou Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouonkoro,ML050208,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ségué,ML050209,Segue,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Sokoura,ML050210,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Soubala,ML050211,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Tori,ML050212,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dandougou Fakala,ML050301,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Derrary,ML050302,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Djenné,ML050303,Djenne,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Fakala,ML050304,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Femaye,ML050305,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kéwa,ML050306,Kewa,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Madiama,ML050307,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Néma Badenyakafo,ML050308,Nema Badenyakafo,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Niansanari,ML050309,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouro Ali,ML050310,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pondori,ML050311,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Togué Mourari,ML050312,Togue Mourari,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dallah,ML050401,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dangol Boré,ML050402,Dangol Bore,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Débéré,ML050403,Debere,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dianwély,ML050404,Dianwely,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Djaptodji,ML050405,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Douentza,ML050406,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Gandamia,ML050407,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Hairé,ML050408,Haire,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Hombori,ML050409,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kéréna,ML050410,Kerena,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Korarou,ML050411,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koubéwel Koundia,ML050412,Koubewel Koundia,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Mondoro,ML050413,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pétaka,ML050414,Petaka,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Tedie,ML050415,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bamba,ML050501,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Barapireli,ML050502,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bondo,ML050503,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diankabou,ML050504,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dinangourou,ML050505,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diougani,ML050506,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dougouténé I,ML050507,Dougoutene I,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dougouténé II,ML050508,Dougoutene II,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kassa,ML050509,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koporo Pen,ML050510,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koporokendie Na,ML050511,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koro,ML050512,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Madougou,ML050513,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Pel Maoude,ML050514,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Yoro,ML050515,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Youdiou,ML050516,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bassirou,ML050601,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Borondougou,ML050602,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dialloube,ML050603,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Fatoma,ML050604,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Konna,ML050605,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Korombana,ML050606,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Koubaye,ML050607,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kounari,ML050608,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Mopti,ML050609,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouro Modi,ML050610,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouroube Doude,ML050611,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Sasalbe,ML050612,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Sio,ML050613,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Socoura,ML050614,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Soye,ML050615,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diafarabé,ML050701,Diafarabe,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diaka,ML050702,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Diondiori,ML050703,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Kareri,ML050704,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouro Ardo,ML050705,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ouro Guire,ML050706,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Sougoulbe,ML050707,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Ténenkou,ML050708,Tenenkou,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Togoro Kotia,ML050709,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Toguére-Coumbe,ML050710,Toguere-Coumbe,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Bimbéré Tama,ML050801,Bimbere Tama,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Déboye,ML050802,Deboye,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dirma,ML050803,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Dongo,ML050804,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Farimaké,ML050805,Farimake,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
N'dodjiga,ML050806,Ndodjiga,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Youwarou,ML050807,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2013-05-31,2019-08-02,
Arham,ML060101,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Binga,ML060102,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Bourem Sidi Amar,ML060103,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Dangha,ML060104,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Diré,ML060105,Dire,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Garbakoira,ML060106,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Haibongo,ML060107,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Kirchamba,ML060108,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Kondi,ML060109,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Sareyamou,ML060110,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tienkour,ML060111,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tindirma,ML060112,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tinguereguif,ML060113,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Adarmalane,ML060201,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Alzounoub,ML060202,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Bintagoungou,ML060203,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Douékire,ML060204,Douekire,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Doukouria,ML060205,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Essakane,ML060206,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Gargando,ML060207,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Goundam,ML060208,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Issa Béry,ML060209,Issa Bery,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Kaneye,ML060210,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
M'bouna,ML060211,Mbouna,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Razelma,ML060212,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Télé,ML060213,Tele,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tilemsi,ML060214,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tin Aicha,ML060215,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tonka,ML060216,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Bambara Maoudé,ML060301,Bambara Maoude,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Banikane,ML060302,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Gossi,ML060303,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Hamzakoma,ML060304,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Haribomo,ML060305,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Inadiatafane,ML060306,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Ouinerden,ML060307,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Rharous,ML060308,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Sérere,ML060309,Serere,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Banikane Narhawa,ML060401,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Dianké,ML060402,Dianke,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Fittouga,ML060403,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Koumaïra,ML060404,Koumaira,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Léré,ML060405,Lere,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
N'gorkou,ML060406,Ngorkou,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Souboundou,ML060407,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Soumpi,ML060408,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Alafia,ML060501,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Ber,ML060502,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Bourem Inaly,ML060503,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Lafia,ML060504,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Salam,ML060505,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Tombouctou,ML060506,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2013-05-31,2019-08-02,
Ansongo,ML070101,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Bara,ML070102,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Bourra,ML070103,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Ouattagouna,ML070104,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Talataye,ML070105,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Tessit,ML070106,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Tin Hama,ML070107,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Bamba,ML070201,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Bourem,ML070202,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Taboye,ML070203,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Tarkint,ML070204,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Téméra,ML070205,Temera,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Anchawadi,ML070301,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Gabéro,ML070302,Gabero,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Gao,ML070303,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Gounzoureye,ML070304,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
N'tillit,ML070305,Ntillit,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Sony Aliber,ML070306,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Tilemsi,ML070307,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Andéramboukane,ML070401,Anderamboukane,,,Ménaka,ML0704,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Inékar,ML070402,Inekar,,,Ménaka,ML0704,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Ménaka,ML070403,Menaka,,,Ménaka,ML0704,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Tidermène,ML070404,Tidermene,,,Ménaka,ML0704,Gao,ML07,Mali (le),ML,2013-05-31,2019-08-02,
Abéïbara,ML080101,Abeibara,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Boghassa,ML080102,,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Tinzawatène,ML080103,Tinzawatene,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Anefif,ML080201,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Essouk,ML080202,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Kidal,ML080203,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Adjelhoc,ML080301,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Tessalit,ML080302,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
Timtaghene,ML080303,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2013-05-31,2019-08-02,
