admin2Name_pt,admin2Pcode,admin2RefName,admin2AltName1_pt,admin2AltName2_pt,admin1Name_pt,admin1Pcode,admin0Name_pt,admin0Pcode,date,validOn,validTo
Terra Santa,BR1507979,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Tomé-Açu,BR1508001,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Tracuateua,BR1508035,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Trairão,BR1508050,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Tucumã,BR1508084,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Tucuruí,BR1508100,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Ulianópolis,BR1508126,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Uruará,BR1508159,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Vigia,BR1508209,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Viseu,BR1508308,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Vitória do Xingu,BR1508357,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Xinguara,BR1508407,,,,Pará,BR15,Brasil,BR,2020-09-30,2020-09-30,
Serra do Navio,BR1600055,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Amapá,BR1600105,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Pedra Branca do Amapari,BR1600154,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Calçoene,BR1600204,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Cutias,BR1600212,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Ferreira Gomes,BR1600238,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Itaubal,BR1600253,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Laranjal do Jari,BR1600279,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Macapá,BR1600303,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Mazagão,BR1600402,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Oiapoque,BR1600501,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Porto Grande,BR1600535,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Pracuúba,BR1600550,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Santana,BR1600600,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Tartarugalzinho,BR1600709,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Vitória do Jari,BR1600808,,,,Amapá,BR16,Brasil,BR,2020-09-30,2020-09-30,
Abreulândia,BR1700251,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Aguiarnópolis,BR1700301,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Aliança do Tocantins,BR1700350,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Almas,BR1700400,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Alvorada,BR1700707,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Ananás,BR1701002,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Angico,BR1701051,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Aparecida do Rio Negro,BR1701101,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Aragominas,BR1701309,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Araguacema,BR1701903,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Araguaçu,BR1702000,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Araguaína,BR1702109,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Araguanã,BR1702158,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Araguatins,BR1702208,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Arapoema,BR1702307,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Arraias,BR1702406,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Augustinópolis,BR1702554,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Aurora do Tocantins,BR1702703,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Axixá do Tocantins,BR1702901,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Babaçulândia,BR1703008,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Bandeirantes do Tocantins,BR1703057,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Barra do Ouro,BR1703073,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Barrolândia,BR1703107,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Bernardo Sayão,BR1703206,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Bom Jesus do Tocantins,BR1703305,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Brasilândia do Tocantins,BR1703602,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Brejinho de Nazaré,BR1703701,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Buriti do Tocantins,BR1703800,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Cachoeirinha,BR1703826,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Campos Lindos,BR1703842,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Cariri do Tocantins,BR1703867,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Carmolândia,BR1703883,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Carrasco Bonito,BR1703891,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Caseara,BR1703909,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Centenário,BR1704105,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Chapada de Areia,BR1704600,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Chapada da Natividade,BR1705102,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Colinas do Tocantins,BR1705508,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Combinado,BR1705557,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Conceição do Tocantins,BR1705607,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Couto Magalhães,BR1706001,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Cristalândia,BR1706100,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Crixás do Tocantins,BR1706258,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Darcinópolis,BR1706506,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Dianópolis,BR1707009,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Divinópolis do Tocantins,BR1707108,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Dois Irmãos do Tocantins,BR1707207,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Dueré,BR1707306,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Esperantina,BR1707405,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Fátima,BR1707553,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Figueirópolis,BR1707652,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Filadélfia,BR1707702,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Formoso do Araguaia,BR1708205,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Tabocão,BR1708254,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Goianorte,BR1708304,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Goiatins,BR1709005,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Guaraí,BR1709302,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Gurupi,BR1709500,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Ipueiras,BR1709807,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Itacajá,BR1710508,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Itaguatins,BR1710706,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Itapiratins,BR1710904,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Itaporã do Tocantins,BR1711100,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Jaú do Tocantins,BR1711506,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Juarina,BR1711803,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Lagoa da Confusão,BR1711902,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Lagoa do Tocantins,BR1711951,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Lajeado,BR1712009,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Lavandeira,BR1712157,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Lizarda,BR1712405,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Luzinópolis,BR1712454,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Marianópolis do Tocantins,BR1712504,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Mateiros,BR1712702,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Maurilândia do Tocantins,BR1712801,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Miracema do Tocantins,BR1713205,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Miranorte,BR1713304,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Monte do Carmo,BR1713601,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Monte Santo do Tocantins,BR1713700,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Palmeiras do Tocantins,BR1713809,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Muricilândia,BR1713957,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Natividade,BR1714203,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Nazaré,BR1714302,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Nova Olinda,BR1714880,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Nova Rosalândia,BR1715002,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Novo Acordo,BR1715101,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Novo Alegre,BR1715150,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Novo Jardim,BR1715259,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Oliveira de Fátima,BR1715507,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Palmeirante,BR1715705,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Palmeirópolis,BR1715754,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Paraíso do Tocantins,BR1716109,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Paranã,BR1716208,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pau D'Arco,BR1716307,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pedro Afonso,BR1716505,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Peixe,BR1716604,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pequizeiro,BR1716653,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Colméia,BR1716703,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pindorama do Tocantins,BR1717008,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Piraquê,BR1717206,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pium,BR1717503,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Ponte Alta do Bom Jesus,BR1717800,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Ponte Alta do Tocantins,BR1717909,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Porto Alegre do Tocantins,BR1718006,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Porto Nacional,BR1718204,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Praia Norte,BR1718303,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Presidente Kennedy,BR1718402,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Pugmil,BR1718451,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Recursolândia,BR1718501,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Riachinho,BR1718550,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Rio da Conceição,BR1718659,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Rio dos Bois,BR1718709,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Rio Sono,BR1718758,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Sampaio,BR1718808,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Sandolândia,BR1718840,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Fé do Araguaia,BR1718865,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Maria do Tocantins,BR1718881,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Rita do Tocantins,BR1718899,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Rosa do Tocantins,BR1718907,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Tereza do Tocantins,BR1719004,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Santa Terezinha do Tocantins,BR1720002,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Bento do Tocantins,BR1720101,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Félix do Tocantins,BR1720150,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Miguel do Tocantins,BR1720200,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Salvador do Tocantins,BR1720259,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Sebastião do Tocantins,BR1720309,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
São Valério,BR1720499,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Silvanópolis,BR1720655,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Sítio Novo do Tocantins,BR1720804,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Sucupira,BR1720853,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Taguatinga,BR1720903,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Taipas do Tocantins,BR1720937,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Talismã,BR1720978,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Palmas,BR1721000,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Tocantínia,BR1721109,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Tocantinópolis,BR1721208,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Tupirama,BR1721257,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Tupiratins,BR1721307,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Wanderlândia,BR1722081,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Xambioá,BR1722107,,,,Tocantins,BR17,Brasil,BR,2020-09-30,2020-09-30,
Açailândia,BR2100055,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Afonso Cunha,BR2100105,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Água Doce do Maranhão,BR2100154,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Alcântara,BR2100204,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Aldeias Altas,BR2100303,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Altamira do Maranhão,BR2100402,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Alto Alegre do Maranhão,BR2100436,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Alto Alegre do Pindaré,BR2100477,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Alto Parnaíba,BR2100501,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Amapá do Maranhão,BR2100550,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Amarante do Maranhão,BR2100600,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Anajatuba,BR2100709,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Anapurus,BR2100808,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Apicum-Açu,BR2100832,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Araguanã,BR2100873,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Araioses,BR2100907,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Arame,BR2100956,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Arari,BR2101004,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Axixá,BR2101103,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bacabal,BR2101202,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bacabeira,BR2101251,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bacuri,BR2101301,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bacurituba,BR2101350,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Balsas,BR2101400,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Barão de Grajaú,BR2101509,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Barra do Corda,BR2101608,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Barreirinhas,BR2101707,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Belágua,BR2101731,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bela Vista do Maranhão,BR2101772,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Benedito Leite,BR2101806,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bequimão,BR2101905,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bernardo do Mearim,BR2101939,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Boa Vista do Gurupi,BR2101970,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bom Jardim,BR2102002,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bom Jesus das Selvas,BR2102036,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Bom Lugar,BR2102077,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Brejo,BR2102101,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Brejo de Areia,BR2102150,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Buriti,BR2102200,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Buriti Bravo,BR2102309,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Buriticupu,BR2102325,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Buritirana,BR2102358,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cachoeira Grande,BR2102374,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cajapió,BR2102408,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cajari,BR2102507,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Campestre do Maranhão,BR2102556,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cândido Mendes,BR2102606,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cantanhede,BR2102705,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Capinzal do Norte,BR2102754,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Carolina,BR2102804,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Carutapera,BR2102903,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Caxias,BR2103000,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cedral,BR2103109,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Central do Maranhão,BR2103125,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Centro do Guilherme,BR2103158,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Centro Novo do Maranhão,BR2103174,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Chapadinha,BR2103208,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cidelândia,BR2103257,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Codó,BR2103307,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Coelho Neto,BR2103406,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Colinas,BR2103505,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Conceição do Lago-Açu,BR2103554,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Coroatá,BR2103604,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Cururupu,BR2103703,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Davinópolis,BR2103752,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Dom Pedro,BR2103802,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Duque Bacelar,BR2103901,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Esperantinópolis,BR2104008,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Estreito,BR2104057,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Feira Nova do Maranhão,BR2104073,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Fernando Falcão,BR2104081,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Formosa da Serra Negra,BR2104099,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Fortaleza dos Nogueiras,BR2104107,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Fortuna,BR2104206,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Godofredo Viana,BR2104305,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Gonçalves Dias,BR2104404,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Archer,BR2104503,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Edison Lobão,BR2104552,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Eugênio Barros,BR2104602,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Luiz Rocha,BR2104628,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Newton Bello,BR2104651,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Governador Nunes Freire,BR2104677,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Graça Aranha,BR2104701,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Grajaú,BR2104800,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Guimarães,BR2104909,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Humberto de Campos,BR2105005,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Icatu,BR2105104,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Igarapé do Meio,BR2105153,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Igarapé Grande,BR2105203,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Imperatriz,BR2105302,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Itaipava do Grajaú,BR2105351,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Itapecuru Mirim,BR2105401,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Itinga do Maranhão,BR2105427,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Jatobá,BR2105450,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Jenipapo dos Vieiras,BR2105476,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
João Lisboa,BR2105500,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Joselândia,BR2105609,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Junco do Maranhão,BR2105658,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lago da Pedra,BR2105708,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lago do Junco,BR2105807,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lago Verde,BR2105906,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lagoa do Mato,BR2105922,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lago dos Rodrigues,BR2105948,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lagoa Grande do Maranhão,BR2105963,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lajeado Novo,BR2105989,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Lima Campos,BR2106003,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Loreto,BR2106102,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Luís Domingues,BR2106201,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
Magalhães de Almeida,BR2106300,,,,Maranhão,BR21,Brasil,BR,2020-09-30,2020-09-30,
