admin2Name_en,admin2Name_th,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_th,admin2AltName2_th,admin1Name_en,admin1Name_th,admin1Pcode,admin0Name_en,admin0Name_th,admin0Pcode,date,validOn,validTo
Noen Maprang,เนินมะปราง,TH6509,,,,,,Phitsanulok,พิษณุโลก,TH65,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phichit,เมืองพิจิตร,TH6601,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Sai Phun,วังทรายพูน,TH6602,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pho Prathap Chang,โพธิ์ประทับช้าง,TH6603,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Taphan Hin,ตะพานหิน,TH6604,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Mun Nak,บางมูลนาก,TH6605,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pho Thale,โพทะเล,TH6606,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sam Ngam,สามง่าม,TH6607,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tap Khlo,ทับคล้อ,TH6608,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sak Lek,สากเหล็ก,TH6609,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bueng Na Rang,บึงนาราง,TH6610,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Dong Charoen,ดงเจริญ,TH6611,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wachirabarami,วชิรบารมี,TH6612,,,,,,Phichit,พิจิตร,TH66,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phetchabun,เมืองเพชรบูรณ์,TH6701,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chon Daen,ชนแดน,TH6702,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lom Sak,หล่มสัก,TH6703,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lom Kao,หล่มเก่า,TH6704,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wichian Buri,วิเชียรบุรี,TH6705,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Thep,ศรีเทพ,TH6706,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Phai,หนองไผ่,TH6707,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bueng Sam Phan,บึงสามพัน,TH6708,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nam Nao,น้ำหนาว,TH6709,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wang Pong,วังโป่ง,TH6710,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khao Kho,เขาค้อ,TH6711,,,,,,Phetchabun,เพชรบูรณ์,TH67,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Ratchaburi,เมืองราชบุรี,TH7001,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chom Bueng,จอมบึง,TH7002,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Suan Phueng,สวนผึ้ง,TH7003,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Damnoen Saduak,ดำเนินสะดวก,TH7004,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Pong,บ้านโป่ง,TH7005,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Phae,บางแพ,TH7006,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Photharam,โพธาราม,TH7007,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pak Tho,ปากท่อ,TH7008,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wat Phleng,วัดเพลง,TH7009,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Kha,บ้านคา,TH7010,,,,,,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sai Yok,ไทรโยค,TH7102,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bo Phloi,บ่อพลอย,TH7103,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Sawat,ศรีสวัสดิ์,TH7104,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Maka,ท่ามะกา,TH7105,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Muang,ท่าม่วง,TH7106,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thong Pha Phum,ทองผาภูมิ,TH7107,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sangkhla Buri,สังขละบุรี,TH7108,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phanom Thuan,พนมทวน,TH7109,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lao Khwan,เลาขวัญ,TH7110,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Dan Makham Tia,ด่านมะขามเตี้ย,TH7111,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Prue,หนองปรือ,TH7112,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Huai Krachao,ห้วยกระเจา,TH7113,,,,,,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Suphan Buri,เมืองสุพรรณบุรี,TH7201,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Doem Bang Nang Buat,เดิมบางนางบวช,TH7202,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Dan Chang,ด่านช้าง,TH7203,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Pla Ma,บางปลาม้า,TH7204,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Si Prachan,ศรีประจันต์,TH7205,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Chedi,ดอนเจดีย์,TH7206,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Song Phi Nong,สองพี่น้อง,TH7207,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sam Chuk,สามชุก,TH7208,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
U Thong,อู่ทอง,TH7209,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Ya Sai,หนองหญ้าไซ,TH7210,,,,,,Suphan Buri,สุพรรณบุรี,TH72,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Nakhon Pathom,เมืองนครปฐม,TH7301,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kamphaeng Saen,กำแพงแสน,TH7302,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nakhon Chai Si,นครชัยศรี,TH7303,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Tum,ดอนตูม,TH7304,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Len,บางเลน,TH7305,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sam Phran,สามพราน,TH7306,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phutthamonthon,พุทธมณฑล,TH7307,,,,,,Nakhon Pathom,นครปฐม,TH73,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Samut Sakhon,เมืองสมุทรสาคร,TH7401,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Krathum Baen,กระทุ่มแบน,TH7402,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Phaeo,บ้านแพ้ว,TH7403,,,,,,Samut Sakhon,สมุทรสาคร,TH74,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Samut Songkhram,เมืองสมุทรสงคราม,TH7501,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Khonthi,บางคนที,TH7502,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Amphawa,อัมพวา,TH7503,,,,,,Samut Songkhram,สมุทรสงคราม,TH75,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phetchaburi,เมืองเพชรบุรี,TH7601,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khao Yoi,เขาย้อย,TH7602,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nong Ya Plong,หนองหญ้าปล้อง,TH7603,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Cha-Am,ชะอำ,TH7604,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Yang,ท่ายาง,TH7605,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Lat,บ้านลาด,TH7606,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Laem,บ้านแหลม,TH7607,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kaeng Krachan,แก่งกระจาน,TH7608,,,,,,Phetchaburi,เพชรบุรี,TH76,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Prachuap Khiri Khan,เมืองประจวบคีรีข,TH7701,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kui Buri,กุยบุรี,TH7702,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thap Sakae,ทับสะแก,TH7703,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Saphan,บางสะพาน,TH7704,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Saphan Noi,บางสะพานน้อย,TH7705,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pran Buri,ปราณบุรี,TH7706,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Hua Hin,หัวหิน,TH7707,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sam Roi Yot,สามร้อยยอด,TH7708,,,,,,Prachuap Khiri Khan,ประจวบคีรีขันธ์,TH77,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Nakhon Si Thammarat,เมืองนครศรีธรรมร,TH8001,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phrom Khiri,พรหมคีรี,TH8002,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lan Saka,ลานสกา,TH8003,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chawang,ฉวาง,TH8004,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phipun,พิปูน,TH8005,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chian Yai,เชียรใหญ่,TH8006,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Cha-Uat,ชะอวด,TH8007,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Sala,ท่าศาลา,TH8008,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Song,ทุ่งสง,TH8009,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Na Bon,นาบอน,TH8010,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Yai,ทุ่งใหญ่,TH8011,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pak Phanang,ปากพนัง,TH8012,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ron Phibun,ร่อนพิบูลย์,TH8013,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sichon,สิชล,TH8014,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khanom,ขนอม,TH8015,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Hua Sai,หัวไทร,TH8016,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Bang Khan,บางขัน,TH8017,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tham Phannara,ถ้ำพรรณรา,TH8018,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chulabhorn,จุฬาภรณ์,TH8019,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phra Phrom,พระพรหม,TH8020,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nopphitam,นบพิตำ,TH8021,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chang Klang,ช้างกลาง,TH8022,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chaloem Phra Kiat,เฉลิมพระเกียรติ,TH8023,,,,,,Nakhon Si Thammarat,นครศรีธรรมราช,TH80,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Krabi,เมืองกระบี่,TH8101,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khao Phanom,เขาพนม,TH8102,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ko Lanta,เกาะลันตา,TH8103,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khlong Thom,คลองท่อม,TH8104,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ao Luek,อ่าวลึก,TH8105,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Plai Phraya,ปลายพระยา,TH8106,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lam Thap,ลำทับ,TH8107,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Nuea Khlong,เหนือคลอง,TH8108,,,,,,Krabi,กระบี่,TH81,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phangnga,เมืองพังงา,TH8201,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ko Yao,เกาะยาว,TH8202,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kapong,กะปง,TH8203,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Takua Thung,ตะกั่วทุ่ง,TH8204,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Takua Pa,ตะกั่วป่า,TH8205,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khura Buri,คุระบุรี,TH8206,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thap Put,ทับปุด,TH8207,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thai Mueang,ท้ายเหมือง,TH8208,,,,,,Phangnga,พังงา,TH82,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Phuket,เมืองภูเก็ต,TH8301,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kathu,กะทู้,TH8302,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thalang,ถลาง,TH8303,,,,,,Phuket,ภูเก็ต,TH83,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Surat Thani,เมืองสุราษฎร์ธาน,TH8401,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kanchanadit,กาญจนดิษฐ์,TH8402,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Don Sak,ดอนสัก,TH8403,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ko Samui,เกาะสมุย,TH8404,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ko Pha-Ngan,เกาะพะงัน,TH8405,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chaiya,ไชยา,TH8406,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Chana,ท่าชนะ,TH8407,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khiri Rat Nikhom,คีรีรัฐนิคม,TH8408,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Ta Khun,บ้านตาขุน,TH8409,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phanom,พนม,TH8410,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Chang,ท่าฉาง,TH8411,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Na San,บ้านนาสาร,TH8412,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ban Na Doem,บ้านนาเดิม,TH8413,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Khian Sa,เคียนซา,TH8414,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Wiang Sa,เวียงสระ,TH8415,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phrasaeng,พระแสง,TH8416,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phunphin,พุนพิน,TH8417,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chai Buri,ชัยบุรี,TH8418,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Vibhavadi,วิภาวดี,TH8419,,,,,,Surat Thani,สุราษฎร์ธานี,TH84,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Ranong,เมืองระนอง,TH8501,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
La-Un,ละอุ่น,TH8502,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kapoe,กะเปอร์,TH8503,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Kra Buri,กระบุรี,TH8504,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Suk Samran,สุขสำราญ,TH8505,,,,,,Ranong,ระนอง,TH85,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Chumphon,เมืองชุมพร,TH8601,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Tha Sae,ท่าแซะ,TH8602,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Pathio,ปะทิว,TH8603,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lang Suan,หลังสวน,TH8604,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Lamae,ละแม,TH8605,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Phato,พะโต๊ะ,TH8606,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sawi,สวี,TH8607,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thung Tako,ทุ่งตะโก,TH8608,,,,,,Chumphon,ชุมพร,TH86,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Mueang Songkhla,เมืองสงขลา,TH9001,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sathing Phra,สทิงพระ,TH9002,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Chana,จะนะ,TH9003,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Na Thawi,นาทวี,TH9004,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Thepha,เทพา,TH9005,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Saba Yoi,สะบ้าย้อย,TH9006,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Ranot,ระโนด,TH9007,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Krasae Sin,กระแสสินธุ์,TH9008,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Rattaphum,รัตภูมิ,TH9009,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Sadao,สะเดา,TH9010,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Hat Yai,หาดใหญ่,TH9011,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
Na Mom,นาหม่อม,TH9012,,,,,,Songkhla,สงขลา,TH90,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
