admin4Name_en,admin4Name_fr,admin4Name_rw,admin4Pcode,admin4RefName,admin4AltName1_en,admin4AltName2_en,admin4AltName1_fr,admin4AltName2_fr,admin4AltName1_rw,admin4AltName2_rw,admin3Name_en,admin3Name_fr,admin3Name_rw,admin3Pcode,admin2Name_en,admin2Name_fr,admin2Name_rw,admin2Pcode,admin1Name_en,admin1Name_fr,admin1Name_rw,admin1Pcode,admin0Name_en,admin0Name_fr,admin0Name_rw,admin0Pcode,date,validOn,validTo
Saga,,,RW220705,,,,,,,,Muganza,,,RW2207,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Baziro,,,RW220801,,,,,,,,Mugombwa,,,RW2208,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibayi,,,RW220802,,,,,,,,Mugombwa,,,RW2208,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibu,,,RW220803,,,,,,,,Mugombwa,,,RW2208,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mugombwa,,,RW220804,,,,,,,,Mugombwa,,,RW2208,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mukomacara,,,RW220805,,,,,,,,Mugombwa,,,RW2208,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitega,,,RW220901,,,,,,,,Mukindo,,,RW2209,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mukiza,,,RW220902,,,,,,,,Mukindo,,,RW2209,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyabisagara,,,RW220903,,,,,,,,Mukindo,,,RW2209,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Runyinya,,,RW220904,,,,,,,,Mukindo,,,RW2209,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bukinanyana,,,RW221001,,,,,,,,Musha,,,RW2210,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gatovu,,,RW221002,,,,,,,,Musha,,,RW2210,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kigarama,,,RW221003,,,,,,,,Musha,,,RW2210,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kimana,,,RW221004,,,,,,,,Musha,,,RW2210,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bweya,,,RW221101,,,,,,,,Ndora,,,RW2211,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyamukuza,,,RW221102,,,,,,,,Ndora,,,RW2211,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Dahwe,,,RW221103,,,,,,,,Ndora,,,RW2211,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gisagara,,,RW221104,,,,,,,,Ndora,,,RW2211,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mukande,,,RW221105,,,,,,,,Ndora,,,RW2211,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Higiro,,,RW221201,,,,,,,,Nyanza,,,RW2212,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamugari,,,RW221202,,,,,,,,Nyanza,,,RW2212,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyaruteja,,,RW221203,,,,,,,,Nyanza,,,RW2212,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Umubanga,,,RW221204,,,,,,,,Nyanza,,,RW2212,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gatoki,,,RW221301,,,,,,,,Save,,,RW2213,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Munazi,,,RW221302,,,,,,,,Save,,,RW2213,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwanza,,,RW221303,,,,,,,,Save,,,RW2213,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shyanda,,,RW221304,,,,,,,,Save,,,RW2213,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Zivu,,,RW221305,,,,,,,,Save,,,RW2213,Gisagara,,,RW22,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kirarangombe,,,RW230101,,,,,,,,Busanze,,,RW2301,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkanda,,,RW230102,,,,,,,,Busanze,,,RW2301,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nteko,,,RW230103,,,,,,,,Busanze,,,RW2301,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Runyombyi,,,RW230104,,,,,,,,Busanze,,,RW2301,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shororo,,,RW230105,,,,,,,,Busanze,,,RW2301,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Coko,,,RW230201,,,,,,,,Cyahinda,,,RW2302,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyahinda,,,RW230202,,,,,,,,Cyahinda,,,RW2302,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gasasa,,,RW230203,,,,,,,,Cyahinda,,,RW2302,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muhambara,,,RW230204,,,,,,,,Cyahinda,,,RW2302,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rutobwe,,,RW230205,,,,,,,,Cyahinda,,,RW2302,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gakoma,,,RW230301,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibeho,,,RW230302,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbasa,,,RW230303,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mpanda,,,RW230304,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mubuga,,,RW230305,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyange,,,RW230306,,,,,,,,Kibeho,,,RW2303,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyanyirankora,,,RW230401,,,,,,,,Kivu,,,RW2304,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gahurizo,,,RW230402,,,,,,,,Kivu,,,RW2304,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kimina,,,RW230403,,,,,,,,Kivu,,,RW2304,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kivu,,,RW230404,,,,,,,,Kivu,,,RW2304,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rugerero,,,RW230405,,,,,,,,Kivu,,,RW2304,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gorwe,,,RW230501,,,,,,,,Mata,,,RW2305,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murambi,,,RW230502,,,,,,,,Mata,,,RW2305,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamabuye,,,RW230503,,,,,,,,Mata,,,RW2305,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ramba,,,RW230504,,,,,,,,Mata,,,RW2305,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rwamiko,,,RW230505,,,,,,,,Mata,,,RW2305,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muganza,,,RW230601,,,,,,,,Muganza,,,RW2306,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukore,,,RW230602,,,,,,,,Muganza,,,RW2306,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Samiyonga,,,RW230603,,,,,,,,Muganza,,,RW2306,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Uwacyiza,,,RW230604,,,,,,,,Muganza,,,RW2306,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Giheta,,,RW230701,,,,,,,,Munini,,,RW2307,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngarurira,,,RW230702,,,,,,,,Munini,,,RW2307,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ngeri,,,RW230703,,,,,,,,Munini,,,RW2307,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ntwali,,,RW230704,,,,,,,,Munini,,,RW2307,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarure,,,RW230705,,,,,,,,Munini,,,RW2307,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bitare,,,RW230801,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mukuge,,,RW230802,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Murama,,,RW230803,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirama,,,RW230804,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyanza,,,RW230805,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Yaramba,,,RW230806,,,,,,,,Ngera,,,RW2308,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Fugi,,,RW230901,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibangu,,,RW230902,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kiyonza,,,RW230903,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mbuye,,,RW230904,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyamirama,,,RW230905,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rubona,,,RW230906,,,,,,,,Ngoma,,,RW2309,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gihemvu,,,RW231001,,,,,,,,Nyabimata,,,RW2310,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabere,,,RW231002,,,,,,,,Nyabimata,,,RW2310,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mishungero,,,RW231003,,,,,,,,Nyabimata,,,RW2310,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyabimata,,,RW231004,,,,,,,,Nyabimata,,,RW2310,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruhinga,,,RW231005,,,,,,,,Nyabimata,,,RW2310,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Maraba,,,RW231101,,,,,,,,Nyagisozi,,,RW2311,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mwoya,,,RW231102,,,,,,,,Nyagisozi,,,RW2311,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nkakwa,,,RW231103,,,,,,,,Nyagisozi,,,RW2311,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyagisozi,,,RW231104,,,,,,,,Nyagisozi,,,RW2311,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitita,,,RW231201,,,,,,,,Ruheru,,,RW2312,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabere,,,RW231202,,,,,,,,Ruheru,,,RW2312,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Remera,,,RW231203,,,,,,,,Ruheru,,,RW2312,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruyenzi,,,RW231204,,,,,,,,Ruheru,,,RW2312,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Uwumusebeya,,,RW231205,,,,,,,,Ruheru,,,RW2312,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gabiro,,,RW231301,,,,,,,,Ruramba,,,RW2313,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Giseke,,,RW231302,,,,,,,,Ruramba,,,RW2313,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyarugano,,,RW231303,,,,,,,,Ruramba,,,RW2313,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rugogwe,,,RW231304,,,,,,,,Ruramba,,,RW2313,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Ruramba,,,RW231305,,,,,,,,Ruramba,,,RW2313,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bunge,,,RW231401,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Cyuna,,,RW231402,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gikunzi,,,RW231403,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Mariba,,,RW231404,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Raranzige,,,RW231405,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rusenge,,,RW231406,,,,,,,,Rusenge,,,RW2314,Nyaruguru,,,RW23,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakibanda,,,RW240101,,,,,,,,Gishamvu,,,RW2401,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyumba,,,RW240102,,,,,,,,Gishamvu,,,RW2401,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shori,,,RW240104,,,,,,,,Gishamvu,,,RW2401,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muyogoro,,,RW240201,,,,,,,,Huye,,,RW2402,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyakagezi,,,RW240202,,,,,,,,Huye,,,RW2402,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rukira,,,RW240203,,,,,,,,Huye,,,RW2402,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Sovu,,,RW240204,,,,,,,,Huye,,,RW2402,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Buhoro,,,RW240301,,,,,,,,Karama,,,RW2403,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Bunazi,,,RW240302,,,,,,,,Karama,,,RW2403,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gahororo,,,RW240303,,,,,,,,Karama,,,RW2403,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kibingo,,,RW240304,,,,,,,,Karama,,,RW2403,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Muhembe,,,RW240305,,,,,,,,Karama,,,RW2403,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gishihe,,,RW240401,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabatwa,,,RW240402,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabuga,,,RW240403,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Karambi,,,RW240404,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Musebeya,,,RW240405,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Nyabisindu,,,RW240406,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Rugarama,,,RW240407,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Shanga,,,RW240408,,,,,,,,Kigoma,,,RW2404,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Byinza,,,RW240501,,,,,,,,Kinazi,,,RW2405,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gahana,,,RW240502,,,,,,,,Kinazi,,,RW2405,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Gitovu,,,RW240503,,,,,,,,Kinazi,,,RW2405,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Kabona,,,RW240504,,,,,,,,Kinazi,,,RW2405,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
Sazange,,,RW240505,,,,,,,,Kinazi,,,RW2405,Huye,,,RW24,Southern Province,Province du Sud,Amajyepfo,RW2,Rwanda,Rwanda (le),U Rwanda,RW,2018-09-27,2020-02-20,
