admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
Sasaima,CO25718,Sasaima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Sesquilé,CO25736,Sesquile,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Sibaté,CO25740,Sibate,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Silvania,CO25743,Silvania,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Simijaca,CO25745,Simijaca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Soacha,CO25754,Soacha,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Sopó,CO25758,Sopo,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Subachoque,CO25769,Subachoque,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Suesca,CO25772,Suesca,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Supatá,CO25777,Supata,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Susa,CO25779,Susa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Sutatausa,CO25781,Sutatausa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tabio,CO25785,Tabio,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tausa,CO25793,Tausa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tena,CO25797,Tena,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tenjo,CO25799,Tenjo,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tibacuy,CO25805,Tibacuy,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tibirita,CO25807,Tibirita,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tocaima,CO25815,Tocaima,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Tocancipá,CO25817,Tocancipa,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Topaipí,CO25823,Topaipi,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Ubalá,CO25839,Ubala,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Ubaque,CO25841,Ubaque,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Villa de San Diego de Ubaté,CO25843,Villa de San Diego de Ubate,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Une,CO25845,Une,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Útica,CO25851,Utica,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Vergara,CO25862,Vergara,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Vianí,CO25867,Viani,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Villagómez,CO25871,Villagomez,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Villapinzón,CO25873,Villapinzon,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Villeta,CO25875,Villeta,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Viotá,CO25878,Viota,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Yacopí,CO25885,Yacopi,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Zipacón,CO25898,Zipacon,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Zipaquirá,CO25899,Zipaquira,,,Cundinamarca,CO25,Colombia,CO,2020-01-01,2021-02-11,
Quibdó,CO27001,Quibdo,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Acandí,CO27006,Acandi,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Alto Baudó,CO27025,Alto Baudo,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Atrato,CO27050,Atrato,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Bagadó,CO27073,Bagado,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Bahía Solano,CO27075,Bahia Solano,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Bajo Baudó,CO27077,Bajo Baudo,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Bojayá,CO27099,Bojaya,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
El Cantón del San Pablo,CO27135,El Canton del San Pablo,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Carmen del Darién,CO27150,Carmen del Darien,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Cértegui,CO27160,Certegui,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Condoto,CO27205,Condoto,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
El Carmen de Atrato,CO27245,El Carmen de Atrato,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
El Litoral del San Juan,CO27250,El Litoral del San Juan,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Istmina,CO27361,Istmina,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Juradó,CO27372,Jurado,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Lloró,CO27413,Lloro,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Medio Atrato,CO27425,Medio Atrato,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Medio Baudó,CO27430,Medio Baudo,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Medio San Juan,CO27450,Medio San Juan,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Nóvita,CO27491,Novita,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Nuquí,CO27495,Nuqui,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Río Iró,CO27580,Rio Iro,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Río Quito,CO27600,Rio Quito,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Riosucio,CO27615,Riosucio,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
San José del Palmar,CO27660,San Jose del Palmar,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Sipí,CO27745,Sipi,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Tadó,CO27787,Tado,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Unguía,CO27800,Unguia,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Unión Panamericana,CO27810,Union Panamericana,,,Chocó,CO27,Colombia,CO,2020-01-01,2021-02-11,
Neiva,CO41001,Neiva,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Acevedo,CO41006,Acevedo,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Agrado,CO41013,Agrado,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Aipe,CO41016,Aipe,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Algeciras,CO41020,Algeciras,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Altamira,CO41026,Altamira,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Baraya,CO41078,Baraya,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Campoalegre,CO41132,Campoalegre,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Colombia,CO41206,Colombia,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Elías,CO41244,Elias,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Garzón,CO41298,Garzon,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Gigante,CO41306,Gigante,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Guadalupe,CO41319,Guadalupe,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Hobo,CO41349,Hobo,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Íquira,CO41357,Iquira,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Isnos,CO41359,Isnos,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
La Argentina,CO41378,La Argentina,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
La Plata,CO41396,La Plata,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Nátaga,CO41483,Nataga,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Oporapa,CO41503,Oporapa,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Paicol,CO41518,Paicol,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Palermo,CO41524,Palermo,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Palestina,CO41530,Palestina,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Pital,CO41548,Pital,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Pitalito,CO41551,Pitalito,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Rivera,CO41615,Rivera,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Saladoblanco,CO41660,Saladoblanco,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
San Agustín,CO41668,San Agustin,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Santa María,CO41676,Santa Maria,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Suaza,CO41770,Suaza,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Tarqui,CO41791,Tarqui,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Tesalia,CO41797,Tesalia,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Tello,CO41799,Tello,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Teruel,CO41801,Teruel,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Timaná,CO41807,Timana,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Villavieja,CO41872,Villavieja,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Yaguará,CO41885,Yaguara,,,Huila,CO41,Colombia,CO,2020-01-01,2021-02-11,
Riohacha,CO44001,Riohacha,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Albania,CO44035,Albania,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Barrancas,CO44078,Barrancas,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Dibulla,CO44090,Dibulla,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Distracción,CO44098,Distraccion,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
El Molino,CO44110,El Molino,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Fonseca,CO44279,Fonseca,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Hatonuevo,CO44378,Hatonuevo,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
La Jagua del Pilar,CO44420,La Jagua del Pilar,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Maicao,CO44430,Maicao,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Manaure,CO44560,Manaure,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
San Juan del Cesar,CO44650,San Juan del Cesar,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Uribia,CO44847,Uribia,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Urumita,CO44855,Urumita,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Villanueva,CO44874,Villanueva,,,La Guajira,CO44,Colombia,CO,2020-01-01,2021-02-11,
Santa Marta,CO47001,Santa Marta,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Algarrobo,CO47030,Algarrobo,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Aracataca,CO47053,Aracataca,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Ariguaní,CO47058,Ariguani,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Cerro de San Antonio,CO47161,Cerro de San Antonio,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Chivolo,CO47170,Chivolo,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Ciénaga,CO47189,Cienaga,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Concordia,CO47205,Concordia,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
El Banco,CO47245,El Banco,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
El Piñón,CO47258,El Pinon,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
El Retén,CO47268,El Reten,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Fundación,CO47288,Fundacion,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Guamal,CO47318,Guamal,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Nueva Granada,CO47460,Nueva Granada,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Pedraza,CO47541,Pedraza,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Pijiño del Carmen,CO47545,Pijino del Carmen,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Pivijay,CO47551,Pivijay,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Plato,CO47555,Plato,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Puebloviejo,CO47570,Puebloviejo,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Remolino,CO47605,Remolino,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Sabanas de San Ángel,CO47660,Sabanas de San Angel,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Salamina,CO47675,Salamina,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
San Sebastián de Buenavista,CO47692,San Sebastian de Buenavista,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
San Zenón,CO47703,San Zenon,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Santa Ana,CO47707,Santa Ana,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Santa Bárbara de Pinto,CO47720,Santa Barbara de Pinto,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Sitionuevo,CO47745,Sitionuevo,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Tenerife,CO47798,Tenerife,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Zapayán,CO47960,Zapayan,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Zona Bananera,CO47980,Zona Bananera,,,Magdalena,CO47,Colombia,CO,2020-01-01,2021-02-11,
Villavicencio,CO50001,Villavicencio,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Acacías,CO50006,Acacias,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Barranca de Upía,CO50110,Barranca de Upia,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Cabuyaro,CO50124,Cabuyaro,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Castilla la Nueva,CO50150,Castilla la Nueva,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Cubarral,CO50223,Cubarral,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Cumaral,CO50226,Cumaral,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
El Calvario,CO50245,El Calvario,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
El Castillo,CO50251,El Castillo,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
El Dorado,CO50270,El Dorado,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Fuente de Oro,CO50287,Fuente de Oro,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Granada,CO50313,Granada,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Guamal,CO50318,Guamal,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Mapiripán,CO50325,Mapiripan,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Mesetas,CO50330,Mesetas,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
La Macarena,CO50350,La Macarena,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Uribe,CO50370,Uribe,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Lejanías,CO50400,Lejanias,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Puerto Concordia,CO50450,Puerto Concordia,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Puerto Gaitán,CO50568,Puerto Gaitan,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Puerto López,CO50573,Puerto Lopez,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Puerto Lleras,CO50577,Puerto Lleras,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Puerto Rico,CO50590,Puerto Rico,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Restrepo,CO50606,Restrepo,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
San Carlos de Guaroa,CO50680,San Carlos de Guaroa,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
San Juan de Arama,CO50683,San Juan de Arama,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
San Juanito,CO50686,San Juanito,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
San Martín,CO50689,San Martin,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Vistahermosa,CO50711,Vistahermosa,,,Meta,CO50,Colombia,CO,2020-01-01,2021-02-11,
Pasto,CO52001,Pasto,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Albán,CO52019,Alban,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Aldana,CO52022,Aldana,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Ancuya,CO52036,Ancuya,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Arboleda,CO52051,Arboleda,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Barbacoas,CO52079,Barbacoas,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Belén,CO52083,Belen,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Buesaco,CO52110,Buesaco,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Colón,CO52203,Colon,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Consacá,CO52207,Consaca,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Contadero,CO52210,Contadero,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Córdoba,CO52215,Cordoba,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Cuaspud Carlosama,CO52224,Cuaspud Carlosama,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Cumbal,CO52227,Cumbal,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Cumbitara,CO52233,Cumbitara,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Chachagüí,CO52240,Chachagui,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
El Charco,CO52250,El Charco,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
El Peñol,CO52254,El Penol,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
El Rosario,CO52256,El Rosario,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
El Tablón de Gómez,CO52258,El Tablon de Gomez,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
El Tambo,CO52260,El Tambo,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Funes,CO52287,Funes,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Guachucal,CO52317,Guachucal,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Guaitarilla,CO52320,Guaitarilla,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Gualmatán,CO52323,Gualmatan,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Iles,CO52352,Iles,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Imués,CO52354,Imues,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Ipiales,CO52356,Ipiales,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
La Cruz,CO52378,La Cruz,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
La Florida,CO52381,La Florida,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
La Llanada,CO52385,La Llanada,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
La Tola,CO52390,La Tola,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
La Unión,CO52399,La Union,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Leiva,CO52405,Leiva,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Linares,CO52411,Linares,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Los Andes,CO52418,Los Andes,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Magüí,CO52427,Magui,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Mallama,CO52435,Mallama,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Mosquera,CO52473,Mosquera,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Nariño,CO52480,Narino,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Olaya Herrera,CO52490,Olaya Herrera,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Ospina,CO52506,Ospina,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Francisco Pizarro,CO52520,Francisco Pizarro,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Policarpa,CO52540,Policarpa,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Potosí,CO52560,Potosi,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Providencia,CO52565,Providencia,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Puerres,CO52573,Puerres,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Pupiales,CO52585,Pupiales,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Ricaurte,CO52612,Ricaurte,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Roberto Payán,CO52621,Roberto Payan,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Samaniego,CO52678,Samaniego,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Sandoná,CO52683,Sandona,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San Bernardo,CO52685,San Bernardo,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San Lorenzo,CO52687,San Lorenzo,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San Pablo,CO52693,San Pablo,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San Pedro de Cartago,CO52694,San Pedro de Cartago,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Santa Bárbara,CO52696,Santa Barbara,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Santacruz,CO52699,Santacruz,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Sapuyes,CO52720,Sapuyes,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Taminango,CO52786,Taminango,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Tangua,CO52788,Tangua,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San Andrés de Tumaco,CO52835,San Andres de Tumaco,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Túquerres,CO52838,Tuquerres,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
Yacuanquer,CO52885,Yacuanquer,,,Nariño,CO52,Colombia,CO,2020-01-01,2021-02-11,
San José de Cúcuta,CO54001,San Jose de Cucuta,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Ábrego,CO54003,Abrego,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Arboledas,CO54051,Arboledas,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Bochalema,CO54099,Bochalema,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Bucarasica,CO54109,Bucarasica,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Cácota,CO54125,Cacota,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Cáchira,CO54128,Cachira,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Chinácota,CO54172,Chinacota,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Chitagá,CO54174,Chitaga,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Convención,CO54206,Convencion,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Cucutilla,CO54223,Cucutilla,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Durania,CO54239,Durania,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
El Carmen,CO54245,El Carmen,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
El Tarra,CO54250,El Tarra,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
El Zulia,CO54261,El Zulia,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Gramalote,CO54313,Gramalote,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Hacarí,CO54344,Hacari,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Herrán,CO54347,Herran,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Labateca,CO54377,Labateca,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
La Esperanza,CO54385,La Esperanza,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
La Playa,CO54398,La Playa,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Los Patios,CO54405,Los Patios,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Lourdes,CO54418,Lourdes,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Mutiscua,CO54480,Mutiscua,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Ocaña,CO54498,Ocana,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
Pamplona,CO54518,Pamplona,,,Norte de Santander,CO54,Colombia,CO,2020-01-01,2021-02-11,
