admin2Name_en,admin2Name_ua,admin2Name_ru,admin2Pcode,admin2RefName,admin2AltName1_en,admin2AltName2_en,admin2AltName1_ua,admin2AltName2_ua,admin2AltName1_ru,admin2AltName2_ru,admin1Name_en,admin1Name_ua,admin1Name_ru,admin1Pcode,admin0Name_en,admin0Name_ua,admin0Name_ru,admin0Pcode,date,validOn,validTo,admin2ClassCode,admin2ClassType,admin2PoliticalType,admin2pcode2016,admin1ClassType,admin1ClassCode
Katerynopilskyi,Катеринопільський,Катеринопольский,UA71222,Katerynopilskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7122200000,область,81200000
Korsun-Shevchenkivskyi,Корсунь-Шевченківський,Корсунь-Шевченковский,UA71225,Korsun-Shevchenkivskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7122500000,область,81200000
Lysianskyi,Лисянський,Лысянский,UA71228,Lysianskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7122800000,область,81200000
Mankivskyi,Маньківський,Маньковский,UA71231,Mankivskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7123100000,область,81200000
Monastyryshchenskyi,Монастирищенський,Монастырищенский,UA71234,Monastyryshchenskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7123400000,область,81200000
Smilianskyi,Смілянський,Смелянский,UA71237,Smilianskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7123700000,область,81200000
Talnivskyi,Тальнівський,Тальновский,UA71240,Talnivskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7124000000,область,81200000
Umanskyi,Уманський,Уманский,UA71243,Umanskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7124300000,область,81200000
Khrystynivskyi,Христинівський,Христиновский,UA71246,Khrystynivskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7124600000,область,81200000
Cherkaskyi,Черкаський,Черкасский,UA71249,Cherkaskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7124900000,область,81200000
Chornobaivskyi,Чорнобаївський,Чернобаевский,UA71251,Chornobaivskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7125100000,область,81200000
Chyhyrynskyi,Чигиринський,Чигиринский,UA71254,Chyhyrynskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7125400000,область,81200000
Shpolianskyi,Шполянський,Шполянский,UA71257,Shpolianskyi,,,,,,,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7125700000,область,81200000
Chernivetska,Чернівецька,Черновицкий,UA73101,Chernivetska,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7310100000,область,81200000
Novodnistrovska,Новодністровська,Новоднестровский,UA73106,Novodnistrovska,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7310600000,область,81200000
Vyzhnytskyi,Вижницький,Вижницкий,UA73205,Vyzhnytskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7320500000,область,81200000
Hertsaivskyi,Герцаївський,Герцаевский,UA73207,Hertsaivskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7320700000,область,81200000
Hlybotskyi,Глибоцький,Глыбокский,UA73210,Hlybotskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7321000000,область,81200000
Zastavnivskyi,Заставнівський,Заставновский,UA73215,Zastavnivskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7321500000,область,81200000
Kelmenetskyi,Кельменецький,Кельменецкий,UA73220,Kelmenetskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7322000000,область,81200000
Kitsmanskyi,Кіцманський,Кицманский,UA73225,Kitsmanskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7322500000,область,81200000
Novoselytskyi,Новоселицький,Новоселицкий,UA73230,Novoselytskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7323000000,область,81200000
Putylskyi,Путильський,Путильский,UA73235,Putylskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7323500000,область,81200000
Sokyrianskyi,Сокирянський,Сокирянский,UA73240,Sokyrianskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7324000000,область,81200000
Storozhynetskyi,Сторожинецький,Сторожинецкий,UA73245,Storozhynetskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7324500000,область,81200000
Khotynskyi,Хотинський,Хотинский,UA73250,Khotynskyi,,,,,,,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7325000000,область,81200000
Chernihivska,Чернігівська,Черниговский,UA74101,Chernihivska,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7410100000,область,81200000
Nizhynska,Ніжинська,Нежинский,UA74104,Nizhynska,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7410400000,область,81200000
Novhorod-Siverska,Новгород-Сіверська,Новгород-Северский,UA74105,Novhorod-Siverska,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7410500000,область,81200000
Prylutska,Прилуцька,Прилукский,UA74107,Prylutska,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81400000,міська рада,міська рада,7410700000,область,81200000
Bakhmatskyi,Бахмацький,Бахмачский,UA74203,Bakhmatskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7420300000,область,81200000
Bobrovytskyi,Бобровицький,Бобровицкий,UA74206,Bobrovytskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7420600000,область,81200000
Borznianskyi,Борзнянський,Борзнянский,UA74208,Borznianskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7420800000,область,81200000
Varvynskyi,Варвинський,Варвинский,UA74211,Varvynskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7421100000,область,81200000
Horodnianskyi,Городнянський,Городнянский,UA74214,Horodnianskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7421400000,область,81200000
Ichnianskyi,Ічнянський,Ичнянский,UA74217,Ichnianskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7421700000,область,81200000
Kozeletskyi,Козелецький,Козелецкий,UA74220,Kozeletskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7422000000,область,81200000
Koropskyi,Коропський,Коропский,UA74222,Koropskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7422200000,область,81200000
Koriukivskyi,Корюківський,Корюковский,UA74224,Koriukivskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7422400000,область,81200000
Kulykivskyi,Куликівський,Куликовский,UA74227,Kulykivskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7422700000,область,81200000
Menskyi,Менський,Менский,UA74230,Menskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7423000000,область,81200000
Nizhynskyi,Ніжинський,Нежинский,UA74233,Nizhynskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7423300000,область,81200000
Novhorod-Siverskyi,Новгород-Сіверський,Новгород-Северский,UA74236,Novhorod-Siverskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7423600000,область,81200000
Nosivskyi,Носівський,Носовский,UA74238,Nosivskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7423800000,область,81200000
Prylutskyi,Прилуцький,Прилукский,UA74241,Prylutskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7424100000,область,81200000
Ripkynskyi,Ріпкинський,Репкинский,UA74244,Ripkynskyi,,,,,,,Chernihivska,Чернігівська,Черниговская,UA74,Ukraine,Україна,Украина,UA,2017-10-02,2017-12-21,,81300000,район,,7424400000,область,81200000
