admin3Name_en,admin3Name_ar,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin3AltName1_ar,admin3AltName2_ar,admin2Name_en,admin2Name_ar,admin2Pcode,admin1Name_en,admin1Name_ar,admin1Pcode,admin0Name_en,admin0Name_ar,admin0Pcode,date,validOn,validTo
Hema Mar Maroun Aannaya,حمى مار مارون عنَايا,LB26388,Hema Mar Maroun Aannaya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ras Osta,راس اسطا,LB26241,Ras Osta,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Qouas,كفر قواص,LB26264,Kfar Qouas,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bmehrayn,بمهرين,LB26283,Bmehrayn,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Btedaai,بتدعي,LB53375,Btedaai,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Brayj Jbayl,بريج,LB26253,Brayj Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26001,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Blat Jbeil,بلاط,LB26129,Blat Jbeil,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Baal,كفر بعال,LB26224,Kfar Baal,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat El-Maaden,مزرعة المعادن,LB26213,Mazraat El-Maaden,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jlisseh,جليسه,LB26274,Jlisseh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalmat Ej-Jnoubiyeh,حصنا,LB26214,Aalmat Ej-Jnoubiyeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mghayreh Jbeil,مغيره,LB26341,Mghayreh Jbeil,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qartaba,قرطبا,LB26311,Qartaba,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tourzaiya,طورزيا,LB26215,Tourzaiya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dar El-Ouassaa,دار الواسعة,LB53366,Dar El-Ouassaa,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalmat Ech-Chamliyeh,علمات الشمالية,LB26212,Aalmat Ech-Chamliyeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sebrine,سربين,LB26254,Sebrine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qartaboun,قرطبون,LB26123,Qartaboun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouret El-Qattine,جورة القطين,LB26236,Jouret El-Qattine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mastita,مستيتا,LB26117,Mastita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bchille Jbayl,بشلّلي,LB26244,Bchille Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tadmor,تدمر,LB26344,Tadmor,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdel El-Aqoura,المجدل,LB26357,Majdel El-Aqoura,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Boulhos,بلحص,LB26354,Boulhos,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ferhet,فرحت,LB26217,Ferhet,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yanouh Jbayl,يانوح,LB26347,Yanouh Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chlifa,شليفا,LB53467,Chlifa,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hsoun,حصون,LB26229,Hsoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Halate,حالات,LB26147,Halate,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maqneh,مقنة,LB53155,Maqneh,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mar Sarkis,دير مار سركيس,LB26314,Mar Sarkis,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zibdine Jbayl,زبدين,LB26246,Zibdine Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bayzoun,بزيون,LB26299,Bayzoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Souanet Jbayl,صوانة ,LB26220,Souanet Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26002,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nahleh baalbek,نحله ,LB53143,Nahleh baalbek,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bouday,بوداي,LB53459,Bouday,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aalita,عاليتا,LB26219,Aalita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Ed-Delbeh Jbayl,عين الدلبة جبيل,LB26221,Aain Ed-Delbeh Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hdeine,هدينة,LB26324,Hdeine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Frat,فرات,LB26223,Frat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Fatre,فتري,LB26266,Fatre,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Jrain,عين جرين,LB26227,Aain Jrain,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aarasta,عرستا,LB26392,Aarasta,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Adonis Jbayl,ادونيس,LB26239,Adonis Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mazraat beit Mchaik,مزرعة بيت مشيك,LB53457,Mazraat beit Mchaik,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Seraaiita,سرعيتا,LB26334,Seraaiita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mchaneh,مشان,LB26231,Mchaneh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain El-Ghouaybeh,عين الغويبة,LB26317,Aain El-Ghouaybeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qorqraiya,قرقريا,LB26351,Qorqraiya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Janneh,جنة,LB26327,Janneh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bizhel,بزحل,LB25369,Bizhel,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Lassa,لاسا,LB26331,Lassa,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Yahchouch,يحشوش,LB25373,Yahchouch,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Iaat,ايعات,LB53123,Iaat,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghabat,غابات,LB26337,Ghabat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chouane,شوان,LB25479,Chouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26003,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26005,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26004,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26006,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kharayeb Nahr Ibrahim,زاير,LB25181,Kharayeb Nahr Ibrahim,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maaysra Kesrouane,المعيصرة,LB25357,Maaysra Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mradiyeh,مرادية,LB25367,Mradiyeh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Qahmez,قهمز,LB26367,Qahmez,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaaitreh,زعيتره,LB25353,Zaaitreh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nahr Ibrahim,نهر ابراهيم,LB26171,Nahr Ibrahim,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26007,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Afqa Jbayl,افقا,LB26364,Afqa Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26008,Litige,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouret Bedrane,جورة بدران,LB25365,Jouret Bedrane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aazra ouel Aazr,عذره والعذر,LB25361,Aazra ouel Aazr,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nahr Ed-Dahab,نهر الدهب,LB25371,Nahr Ed-Dahab,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB26009,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB25001,Litige,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mchaa El Ftouh,مشاع الفتوح,LB25488,Mchaa El Ftouh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Zaitoun,زيتون,LB25375,Zaitoun,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bqaq Ed-Dine,بقاق الدين,LB25176,Bqaq Ed-Dine,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghbaleh Kesrouane,غبالة ,LB25363,Ghbaleh Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Nammoura Kesrouane,نمورة,LB25341,Nammoura Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaqaibeh Kesrouane,عقيبة,LB25171,Aaqaibeh Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghidras,غدراس,LB25331,Ghidras,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hsayn,حصين,LB25345,Hsayn,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mayrouba,ميروبا,LB25459,Mayrouba,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mchaa Faraya,مشاع فاريا,LB25485,Mchaa Faraya,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bouar,بوار,LB25166,Bouar,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Ed-Delbeh Kesrouane,عين الدلبة,LB25463,Aain Ed-Delbeh Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouret E-Tourmos,جورة الترمس,LB25355,Jouret E-Tourmos,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch El-Dehab,حوش الدهب,LB53159,Haouch El-Dehab,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouata El-Jaouz,وطى الجوز,LB25455,Ouata El-Jaouz,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfour Kesrouane,الكفور,LB25329,Kfour Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghineh,غينة,LB25343,Ghineh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hrajel,حراجل,LB25471,Hrajel,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Safra Kesrouane,صفرا كسروان,LB25161,Safra Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hadath Baalbek,حدت الهرمل,LB53183,Hadath Baalbek,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mghayer,المغاير,LB25467,Mghayer,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bourj El-Ftouh,فتقا,LB25313,Bourj El-Ftouh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jouret Mhad,جورة مهاد,LB25359,Jouret Mhad,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Baalbek,بعلبك,LB53111,Baalbek,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Faraya,فاريا,LB25475,Faraya,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chahtoul,شحتول,LB25351,Chahtoul,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Taraiya,طاريا,LB53435,Taraiya,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Litige,,LB25002,Litige,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jebaa,جبعا,LB53171,Jebaa,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Harharaya,هرهريا,LB25333,Harharaya,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Dane,كفر دان,LB53179,Kfar Dane,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Tabarja,طبرجا,LB25151,Tabarja,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouch Tall Safiyeh,حوش تل صفية,LB53135,Haouch Tall Safiyeh,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Adma Oua Dafine,أدما والدفنه,LB25156,Adma Oua Dafine,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ouata Sillam,وطى سلام,LB25141,Ouata Sillam,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Yassine,كفر ياسين,LB25146,Kfar Yassine,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Saaideh,سعيدة,LB53167,Saaideh,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Hayata,حياطة,LB25349,Hayata,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Raachine,رعشين,LB25435,Raachine,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghazir,غزير,LB25311,Ghazir,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aadous,عدّوس,LB53127,Aadous,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aaramoun Kesrouane,عرمون كسروان,LB25327,Aaramoun Kesrouane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jdaidet Ghazir,جديدة غزير,LB25317,Jdaidet Ghazir,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Haouche Barada,حوش بردى,LB53151,Haouche Barada,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ighbeh,إغبة,LB25391,Ighbeh,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Dlebta,دلبتا,LB25323,Dlebta,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Beqaata Aachqout,بقعاتة عشقوت,LB25431,Beqaata Aachqout,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aamchki,عمشكي,LB53131,Aamchki,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Faytroun,فيطرون,LB25427,Faytroun,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Chnanaair,شننعير,LB25315,Chnanaair,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Kfar Dibiane,كفر دبيان,LB25439,Kfar Dibiane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Douris,دوريس,LB53119,Douris,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Mchaa Kfar Dibiane,مشاع كفر ذبيان,LB25482,Mchaa Kfar Dibiane,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Slouqi,سلوقي,LB53423,Slouqi,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Sahel Aalma,ساحل علما,LB25136,Sahel Aalma,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Maarab,معراب,LB25321,Maarab,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Majdaloun,مجدلون,LB53147,Majdaloun,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aachqout,عشقوت,LB25423,Aachqout,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Jounie Haret Sakhr,حارة صخر,LB25131,Jounie Haret Sakhr,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Ghosta,غوسطا,LB25319,Ghosta,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Batha,بطحا,LB25325,Batha,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Deir Baqlouch,دير بقلوش,LB25335,Deir Baqlouch,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Aain Bourday,عين بورداي,LB53115,Aain Bourday,,,,,Baalbek,بعلبك,LB21,Baalbek-El Hermel,بعلبك - الهرمل,LB8,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
Bzoummar,بزمار,LB25337,Bzoummar,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2015-11-06,2016-08-22,
