#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:24:3:14122399,14122399,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14122,1603:45:16:24:3:14122399,Ngola-Luige,AO14122399,,,,Malanje,AO14122,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14123400,14123400,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14123,1603:45:16:24:3:14123400,Kabombo,AO14123400,,,,Marimba,AO14123,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14123401,14123401,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14123,1603:45:16:24:3:14123401,Marimba,AO14123401,,,,Marimba,AO14123,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14123402,14123402,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14123,1603:45:16:24:3:14123402,Tembo-Aluma,AO14123402,,,,Marimba,AO14123,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14124403,14124403,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14124,1603:45:16:24:3:14124403,Kihuhu,AO14124403,,,,Massango,AO14124,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14124404,14124404,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14124,1603:45:16:24:3:14124404,Kinguengue,AO14124404,,,,Massango,AO14124,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14124405,14124405,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14124,1603:45:16:24:3:14124405,Massango,AO14124405,,,,Massango,AO14124,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14125406,14125406,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14125,1603:45:16:24:3:14125406,Catala,AO14125406,,,,Mucari,AO14125,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14125407,14125407,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14125,1603:45:16:24:3:14125407,Caxinga,AO14125407,,,,Mucari,AO14125,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14125408,14125408,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14125,1603:45:16:24:3:14125408,Mucari,AO14125408,,,,Mucari,AO14125,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14125409,14125409,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14125,1603:45:16:24:3:14125409,Muquixi,AO14125409,,,,Mucari,AO14125,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14126410,14126410,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14126,1603:45:16:24:3:14126410,Moma,AO14126410,,,,Quela,AO14126,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14126411,14126411,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14126,1603:45:16:24:3:14126411,Quela,AO14126411,,,,Quela,AO14126,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14126412,14126412,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14126,1603:45:16:24:3:14126412,Xandele,AO14126412,,,,Quela,AO14126,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14127413,14127413,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14127,1603:45:16:24:3:14127413,Quirima,AO14127413,,,,Quirima,AO14127,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:14127414,14127414,1603:45:16:24:0,1603:45:16:24:1:14,1603:45:16:24:2:14127,1603:45:16:24:3:14127414,Sautari,AO14127414,,,,Quirima,AO14127,Malanje,AO14,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128415,15128415,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128415,Alto Zambeze,AO15128415,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128416,15128416,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128416,Caianda,AO15128416,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128417,15128417,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128417,Calunda,AO15128417,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128418,15128418,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128418,Kaquengue,AO15128418,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128419,15128419,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128419,Kavungo,AO15128419,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128420,15128420,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128420,Lovua,AO15128420,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128421,15128421,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128421,Lumbala,AO15128421,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15128422,15128422,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15128,1603:45:16:24:3:15128422,Mucondo,AO15128422,,,,Alto Zambeze,AO15128,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15129423,15129423,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15129,1603:45:16:24:3:15129423,Camanongue,AO15129423,,,,Camanongue,AO15129,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15130424,15130424,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15130,1603:45:16:24:3:15130424,Kameia,AO15130424,,,,Cameia (Lumeje),AO15130,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15131425,15131425,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15131,1603:45:16:24:3:15131425,Leua,AO15131425,,,,Léua,AO15131,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15131426,15131426,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15131,1603:45:16:24:3:15131426,Liangongo,AO15131426,,,,Léua,AO15131,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15132427,15132427,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15132,1603:45:16:24:3:15132427,Luau,AO15132427,,,,Luau,AO15132,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15133428,15133428,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15133,1603:45:16:24:3:15133428,Lago-Dilolo,AO15133428,,,,Luacano,AO15133,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15133429,15133429,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15133,1603:45:16:24:3:15133429,Luacano,AO15133429,,,,Luacano,AO15133,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15134430,15134430,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15134,1603:45:16:24:3:15134430,Cangombe,AO15134430,,,,Luchazes,AO15134,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15134431,15134431,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15134,1603:45:16:24:3:15134431,Cassamba,AO15134431,,,,Luchazes,AO15134,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15134432,15134432,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15134,1603:45:16:24:3:15134432,Luchazes,AO15134432,,,,Luchazes,AO15134,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15134433,15134433,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15134,1603:45:16:24:3:15134433,Muie,AO15134433,,,,Luchazes,AO15134,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15134434,15134434,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15134,1603:45:16:24:3:15134434,Tempue,AO15134434,,,,Luchazes,AO15134,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135435,15135435,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135435,Chiume,AO15135435,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135436,15135436,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135436,Lumbala-Nguimbo,AO15135436,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135437,15135437,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135437,Lutembo,AO15135437,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135438,15135438,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135438,Luvuei,AO15135438,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135439,15135439,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135439,Mussuma,AO15135439,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135440,15135440,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135440,Ninda,AO15135440,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15135441,15135441,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15135,1603:45:16:24:3:15135441,Sessa,AO15135441,,,,Bundas (Lumbala-Nguimbo),AO15135,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15136442,15136442,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15136,1603:45:16:24:3:15136442,Kangumbe,AO15136442,,,,Luena,AO15136,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15136443,15136443,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15136,1603:45:16:24:3:15136443,Lucusse,AO15136443,,,,Luena,AO15136,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15136444,15136444,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15136,1603:45:16:24:3:15136444,Luena,AO15136444,,,,Luena,AO15136,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:15136445,15136445,1603:45:16:24:0,1603:45:16:24:1:15,1603:45:16:24:2:15136,1603:45:16:24:3:15136445,Lutuai,AO15136445,,,,Luena,AO15136,Moxico,AO15,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16137446,16137446,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16137,1603:45:16:24:3:16137446,Bibala,AO16137446,,,,Bibala,AO16137,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16137447,16137447,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16137,1603:45:16:24:3:16137447,Caitou,AO16137447,,,,Bibala,AO16137,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16137448,16137448,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16137,1603:45:16:24:3:16137448,Lola,AO16137448,,,,Bibala,AO16137,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16137449,16137449,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16137,1603:45:16:24:3:16137449,Munhino,AO16137449,,,,Bibala,AO16137,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16138450,16138450,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16138,1603:45:16:24:3:16138450,Camacuio,AO16138450,,,,Camucuio,AO16138,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16138451,16138451,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16138,1603:45:16:24:3:16138451,Chingo,AO16138451,,,,Camucuio,AO16138,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16138452,16138452,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16138,1603:45:16:24:3:16138452,Chinquite,AO16138452,,,,Camucuio,AO16138,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16139453,16139453,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16139,1603:45:16:24:3:16139453,Bentiaba,AO16139453,,,,Namibe,AO16139,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16139454,16139454,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16139,1603:45:16:24:3:16139454,Lucira,AO16139454,,,,Namibe,AO16139,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16139455,16139455,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16139,1603:45:16:24:3:16139455,Namibe,AO16139455,,,,Namibe,AO16139,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16140456,16140456,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16140,1603:45:16:24:3:16140456,Baia dos Tigres,AO16140456,,,,Tômbwa (Porto Alexandre),AO16140,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16140457,16140457,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16140,1603:45:16:24:3:16140457,Tombua,AO16140457,,,,Tômbwa (Porto Alexandre),AO16140,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16141458,16141458,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16141,1603:45:16:24:3:16141458,Cahinde,AO16141458,,,,Virei,AO16141,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:16141459,16141459,1603:45:16:24:0,1603:45:16:24:1:16,1603:45:16:24:2:16141,1603:45:16:24:3:16141459,Virei,AO16141459,,,,Virei,AO16141,Namibe,AO16,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17142460,17142460,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17142,1603:45:16:24:3:17142460,Bengo,AO17142460,,,,Cangola (Alto Cauale),AO17142,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17142461,17142461,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17142,1603:45:16:24:3:17142461,Caiongo,AO17142461,,,,Cangola (Alto Cauale),AO17142,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17142462,17142462,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17142,1603:45:16:24:3:17142462,Kangola,AO17142462,,,,Cangola (Alto Cauale),AO17142,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17143463,17143463,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17143,1603:45:16:24:3:17143463,Kimpetelu,AO17143463,,,,Ambuíla,AO17143,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17143464,17143464,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17143,1603:45:16:24:3:17143464,Sede Mantoyo,AO17143464,,,,Ambuíla,AO17143,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17144465,17144465,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17144,1603:45:16:24:3:17144465,Bembe,AO17144465,,,,Bembe,AO17144,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17144466,17144466,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17144,1603:45:16:24:3:17144466,Lucunga,AO17144466,,,,Bembe,AO17144,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17144467,17144467,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17144,1603:45:16:24:3:17144467,Mabaia,AO17144467,,,,Bembe,AO17144,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17145468,17145468,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17145,1603:45:16:24:3:17145468,Buengas,AO17145468,,,,Buengas,AO17145,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17145469,17145469,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17145,1603:45:16:24:3:17145469,Camboso,AO17145469,,,,Buengas,AO17145,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17145470,17145470,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17145,1603:45:16:24:3:17145470,Quimbianda,AO17145470,,,,Buengas,AO17145,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17146471,17146471,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17146,1603:45:16:24:3:17146471,Bungo,AO17146471,,,,Bungo,AO17146,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17147472,17147472,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17147,1603:45:16:24:3:17147472,Damba,AO17147472,,,,Damba,AO17147,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17147473,17147473,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17147,1603:45:16:24:3:17147473,Lemboa,AO17147473,,,,Damba,AO17147,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17147474,17147474,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17147,1603:45:16:24:3:17147474,N'soso,AO17147474,Nsoso,,,Damba,AO17147,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17147475,17147475,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17147,1603:45:16:24:3:17147475,Nkama-Ntambu,AO17147475,,,,Damba,AO17147,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17147476,17147476,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17147,1603:45:16:24:3:17147476,Nkuso,AO17147476,,,,Damba,AO17147,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17148477,17148477,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17148,1603:45:16:24:3:17148477,Beu,AO17148477,,,,Maquela do Zombo,AO17148,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17148478,17148478,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17148,1603:45:16:24:3:17148478,Kibocolu,AO17148478,,,,Maquela do Zombo,AO17148,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17148479,17148479,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17148,1603:45:16:24:3:17148479,Kuilu Futa,AO17148479,,,,Maquela do Zombo,AO17148,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17148480,17148480,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17148,1603:45:16:24:3:17148480,Maquela do Zombo,AO17148480,,,,Maquela do Zombo,AO17148,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17148481,17148481,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17148,1603:45:16:24:3:17148481,Sakandika,AO17148481,,,,Maquela do Zombo,AO17148,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17149482,17149482,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17149,1603:45:16:24:3:17149482,Macocola,AO17149482,,,,Milunga,AO17149,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17149483,17149483,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17149,1603:45:16:24:3:17149483,Macolo,AO17149483,,,,Milunga,AO17149,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17149484,17149484,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17149,1603:45:16:24:3:17149484,Massau,AO17149484,,,,Milunga,AO17149,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17149485,17149485,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17149,1603:45:16:24:3:17149485,Milunga,AO17149485,,,,Milunga,AO17149,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17150486,17150486,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17150,1603:45:16:24:3:17150486,Quinzala,AO17150486,,,,Mucaba,AO17150,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17150487,17150487,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17150,1603:45:16:24:3:17150487,Uando,AO17150487,,,,Mucaba,AO17150,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17151488,17151488,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17151,1603:45:16:24:3:17151488,Dimuca,AO17151488,,,,Negage,AO17151,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17151489,17151489,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17151,1603:45:16:24:3:17151489,Kisseke,AO17151489,,,,Negage,AO17151,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17151490,17151490,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17151,1603:45:16:24:3:17151490,Negage,AO17151490,,,,Negage,AO17151,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17152491,17152491,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17152,1603:45:16:24:3:17152491,Puri,AO17152491,,,,Puri,AO17152,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17153492,17153492,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17153,1603:45:16:24:3:17153492,Alto-Zaza,AO17153492,,,,Quimbele,AO17153,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17153493,17153493,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17153,1603:45:16:24:3:17153493,Cuango,AO17153493,,,,Quimbele,AO17153,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17153494,17153494,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17153,1603:45:16:24:3:17153494,Icoca,AO17153494,,,,Quimbele,AO17153,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17153495,17153495,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17153,1603:45:16:24:3:17153495,Quimbele,AO17153495,,,,Quimbele,AO17153,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17154496,17154496,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17154,1603:45:16:24:3:17154496,Cambambe,AO17154496,,,,Quitexe,AO17154,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17154497,17154497,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17154,1603:45:16:24:3:17154497,Quifuafua,AO17154497,,,,Quitexe,AO17154,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17154498,17154498,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17154,1603:45:16:24:3:17154498,Quitende,AO17154498,,,,Quitexe,AO17154,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17154499,17154499,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17154,1603:45:16:24:3:17154499,Quitexe,AO17154499,,,,Quitexe,AO17154,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17155500,17155500,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17155,1603:45:16:24:3:17155500,Alfandega,AO17155500,,,,Sanza Pombo,AO17155,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17155501,17155501,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17155,1603:45:16:24:3:17155501,Cuilo Pombo,AO17155501,,,,Sanza Pombo,AO17155,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
1603:45:16:24:3:17155502,17155502,1603:45:16:24:0,1603:45:16:24:1:17,1603:45:16:24:2:17155,1603:45:16:24:3:17155502,Sanza Pombo,AO17155502,,,,Sanza Pombo,AO17155,Uíge,AO17,Angola,AO,2018-08-30,2020-11-12,
