#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:800:4:20420104,20420104,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2042,1603:45:16:800:3:204201,1603:45:16:800:4:20420104,Kakure,UG20420104,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20420105,20420105,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2042,1603:45:16:800:3:204201,1603:45:16:800:4:20420105,Kalaki,UG20420105,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20420106,20420106,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2042,1603:45:16:800:3:204201,1603:45:16:800:4:20420106,Kalaki Town Council,UG20420106,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20420107,20420107,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2042,1603:45:16:800:3:204201,1603:45:16:800:4:20420107,Otuboi,UG20420107,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430101,20430101,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430101,Budomero,UG20430101,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430102,20430102,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430102,Bukamba,UG20430102,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430103,20430103,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430103,Bumanya,UG20430103,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430104,20430104,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430104,Buyinda,UG20430104,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430105,20430105,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430105,Gadumire,UG20430105,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430106,20430106,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430106,Kaliro Town Council,UG20430106,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430107,20430107,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430107,Kasokwe,UG20430107,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430108,20430108,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430108,Kisinda,UG20430108,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430109,20430109,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430109,Namugongo,UG20430109,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430110,20430110,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430110,Namwiwa,UG20430110,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430111,20430111,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430111,Nansololo,UG20430111,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20430112,20430112,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2043,1603:45:16:800:3:204301,1603:45:16:800:4:20430112,Nawaikoke,UG20430112,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440101,20440101,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440101,Balawoli,UG20440101,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440102,20440102,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440102,Bulopa,UG20440102,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440103,20440103,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440103,Butansi,UG20440103,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440104,20440104,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440104,Kagumba,UG20440104,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440105,20440105,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440105,Kitayunjwa,UG20440105,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440106,20440106,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440106,Nabwigulu,UG20440106,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440107,20440107,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440107,Namasagali,UG20440107,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
1603:45:16:800:4:20440108,20440108,1603:45:16:800:0,1603:45:16:800:1:2,1603:45:16:800:2:2044,1603:45:16:800:3:204401,1603:45:16:800:4:20440108,Namwendwa,UG20440108,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
