qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:170:2:15580,15580,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15580,Quípama,CO15580,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15599,15599,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15599,Ramiriquí,CO15599,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15600,15600,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15600,Ráquira,CO15600,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15621,15621,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15621,Rondón,CO15621,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15632,15632,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15632,Saboyá,CO15632,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15638,15638,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15638,Sáchica,CO15638,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15646,15646,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15646,Samacá,CO15646,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15660,15660,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15660,San Eduardo,CO15660,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15664,15664,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15664,San José de Pare,CO15664,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15667,15667,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15667,San Luis de Gaceno,CO15667,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15673,15673,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15673,San Mateo,CO15673,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15676,15676,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15676,San Miguel de Sema,CO15676,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15681,15681,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15681,San Pablo de Borbur,CO15681,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15686,15686,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15686,Santana,CO15686,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15690,15690,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15690,Santa María,CO15690,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15693,15693,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15693,Santa Rosa de Viterbo,CO15693,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15696,15696,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15696,Santa Sofía,CO15696,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15720,15720,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15720,Sativanorte,CO15720,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15723,15723,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15723,Sativasur,CO15723,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15740,15740,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15740,Siachoque,CO15740,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15753,15753,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15753,Soatá,CO15753,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15755,15755,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15755,Socotá,CO15755,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15757,15757,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15757,Socha,CO15757,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15759,15759,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15759,Sogamoso,CO15759,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15761,15761,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15761,Somondoco,CO15761,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15762,15762,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15762,Sora,CO15762,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15763,15763,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15763,Sotaquirá,CO15763,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15764,15764,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15764,Soracá,CO15764,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15774,15774,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15774,Susacón,CO15774,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15776,15776,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15776,Sutamarchán,CO15776,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15778,15778,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15778,Sutatenza,CO15778,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15790,15790,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15790,Tasco,CO15790,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15798,15798,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15798,Tenza,CO15798,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15804,15804,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15804,Tibaná,CO15804,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15806,15806,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15806,Tibasosa,CO15806,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15808,15808,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15808,Tinjacá,CO15808,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15810,15810,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15810,Tipacoque,CO15810,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15814,15814,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15814,Toca,CO15814,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15816,15816,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15816,Togüí,CO15816,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15820,15820,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15820,Tópaga,CO15820,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15822,15822,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15822,Tota,CO15822,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15832,15832,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15832,Tununguá,CO15832,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15835,15835,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15835,Turmequé,CO15835,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15837,15837,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15837,Tuta,CO15837,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15839,15839,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15839,Tutazá,CO15839,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15842,15842,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15842,Úmbita,CO15842,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15861,15861,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15861,Ventaquemada,CO15861,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15879,15879,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15879,Viracachá,CO15879,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:15897,15897,1603:45:16:170:0,1603:45:16:170:1:15,1603:45:16:170:2:15897,Zetaquira,CO15897,Boyacá,CO15,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17001,17001,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17001,Manizales,CO17001,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17013,17013,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17013,Aguadas,CO17013,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17042,17042,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17042,Anserma,CO17042,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17050,17050,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17050,Aranzazu,CO17050,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17088,17088,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17088,Belalcázar,CO17088,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17174,17174,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17174,Chinchiná,CO17174,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17272,17272,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17272,Filadelfia,CO17272,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17380,17380,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17380,La Dorada,CO17380,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17388,17388,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17388,La Merced,CO17388,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17433,17433,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17433,Manzanares,CO17433,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17442,17442,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17442,Marmato,CO17442,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17444,17444,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17444,Marquetalia,CO17444,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17446,17446,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17446,Marulanda,CO17446,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17486,17486,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17486,Neira,CO17486,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17495,17495,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17495,Norcasia,CO17495,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17513,17513,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17513,Pácora,CO17513,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17524,17524,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17524,Palestina,CO17524,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17541,17541,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17541,Pensilvania,CO17541,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17614,17614,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17614,Riosucio,CO17614,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17616,17616,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17616,Risaralda,CO17616,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17653,17653,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17653,Salamina,CO17653,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17662,17662,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17662,Samaná,CO17662,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17665,17665,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17665,San José,CO17665,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17777,17777,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17777,Supía,CO17777,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17867,17867,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17867,Victoria,CO17867,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17873,17873,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17873,Villamaría,CO17873,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:17877,17877,1603:45:16:170:0,1603:45:16:170:1:17,1603:45:16:170:2:17877,Viterbo,CO17877,Caldas,CO17,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18001,18001,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18001,Florencia,CO18001,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18029,18029,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18029,Albania,CO18029,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18094,18094,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18094,Belén de los Andaquíes,CO18094,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18150,18150,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18150,Cartagena del Chairá,CO18150,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18205,18205,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18205,Curillo,CO18205,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18247,18247,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18247,El Doncello,CO18247,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18256,18256,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18256,El Paujíl,CO18256,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18410,18410,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18410,La Montañita,CO18410,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18460,18460,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18460,Milán,CO18460,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18479,18479,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18479,Morelia,CO18479,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18592,18592,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18592,Puerto Rico,CO18592,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18610,18610,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18610,San José del Fragua,CO18610,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18753,18753,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18753,San Vicente del Caguán,CO18753,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18756,18756,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18756,Solano,CO18756,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18785,18785,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18785,Solita,CO18785,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:18860,18860,1603:45:16:170:0,1603:45:16:170:1:18,1603:45:16:170:2:18860,Valparaíso,CO18860,Caquetá,CO18,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19001,19001,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19001,Popayán,CO19001,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19022,19022,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19022,Almaguer,CO19022,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19050,19050,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19050,Argelia,CO19050,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19075,19075,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19075,Balboa,CO19075,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19100,19100,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19100,Bolívar,CO19100,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19110,19110,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19110,Buenos Aires,CO19110,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19130,19130,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19130,Cajibío,CO19130,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19137,19137,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19137,Caldono,CO19137,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19142,19142,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19142,Caloto,CO19142,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19212,19212,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19212,Corinto,CO19212,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19256,19256,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19256,El Tambo,CO19256,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19290,19290,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19290,Florencia,CO19290,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19300,19300,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19300,Guachené,CO19300,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19318,19318,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19318,Guapi,CO19318,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19355,19355,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19355,Inzá,CO19355,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19364,19364,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19364,Jambaló,CO19364,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19392,19392,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19392,La Sierra,CO19392,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19397,19397,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19397,La Vega,CO19397,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19418,19418,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19418,López de Micay,CO19418,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19450,19450,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19450,Mercaderes,CO19450,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19455,19455,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19455,Miranda,CO19455,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19473,19473,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19473,Morales,CO19473,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19513,19513,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19513,Padilla,CO19513,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19517,19517,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19517,Páez,CO19517,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19532,19532,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19532,Patía,CO19532,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19533,19533,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19533,Piamonte,CO19533,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19548,19548,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19548,Piendamó - Tunía,CO19548,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19573,19573,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19573,Puerto Tejada,CO19573,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19585,19585,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19585,Puracé,CO19585,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19622,19622,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19622,Rosas,CO19622,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19693,19693,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19693,San Sebastián,CO19693,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19698,19698,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19698,Santander de Quilichao,CO19698,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19701,19701,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19701,Santa Rosa,CO19701,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19743,19743,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19743,Silvia,CO19743,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19760,19760,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19760,Sotará - Paispamba,CO19760,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19780,19780,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19780,Suárez,CO19780,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19785,19785,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19785,Sucre,CO19785,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19807,19807,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19807,Timbío,CO19807,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19809,19809,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19809,Timbiquí,CO19809,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19821,19821,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19821,Toribío,CO19821,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19824,19824,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19824,Totoró,CO19824,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:19845,19845,1603:45:16:170:0,1603:45:16:170:1:19,1603:45:16:170:2:19845,Villa Rica,CO19845,Cauca,CO19,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:20001,20001,1603:45:16:170:0,1603:45:16:170:1:20,1603:45:16:170:2:20001,Valledupar,CO20001,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:20011,20011,1603:45:16:170:0,1603:45:16:170:1:20,1603:45:16:170:2:20011,Aguachica,CO20011,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:20013,20013,1603:45:16:170:0,1603:45:16:170:1:20,1603:45:16:170:2:20013,Agustín Codazzi,CO20013,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
1603:45:16:170:2:20032,20032,1603:45:16:170:0,1603:45:16:170:1:20,1603:45:16:170:2:20032,Astrea,CO20032,Cesar,CO20,Colombia,CO,2020-01-01,2021-02-11,
