#meta,#meta+m49,#meta+archivum,#meta+caput,#meta+level,#meta+language+#meta+hxlhashtag
1603:45:16:266,266,gab.xlsx,admin0AltName1_fr,0,fr#adm0+name+i_fr
1603:45:16:266,266,gab.xlsx,admin0AltName2_fr,0,fr#adm0+name+i_fr
1603:45:16:266,266,gab.xlsx,date,,#date
1603:45:16:266,266,gab.xlsx,validOn,,#date+valid_on
1603:45:16:266,266,gab.xlsx,validTo,,#date+valid_to
1603:45:16:268,268,geo.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:268,268,geo.xlsx,admin2Name_ka,2,ka#adm2+name+i_ka
1603:45:16:268,268,geo.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:268,268,geo.xlsx,admin2RefName,,
1603:45:16:268,268,geo.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:268,268,geo.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:268,268,geo.xlsx,admin2AltName1_ka,2,ka#adm2+name+i_ka
1603:45:16:268,268,geo.xlsx,admin2AltName2_ka,2,ka#adm2+name+i_ka
1603:45:16:268,268,geo.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:268,268,geo.xlsx,admin1Name_ka,1,ka#adm1+name+i_ka
1603:45:16:268,268,geo.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:268,268,geo.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:268,268,geo.xlsx,admin0Name_ka,0,ka#adm0+name+i_ka
1603:45:16:268,268,geo.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:268,268,geo.xlsx,date,,#date
1603:45:16:268,268,geo.xlsx,validOn,,#date+valid_on
1603:45:16:268,268,geo.xlsx,validTo,,#date+valid_to
1603:45:16:268,268,geo.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:268,268,geo.xlsx,admin1Name_ka,1,ka#adm1+name+i_ka
1603:45:16:268,268,geo.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:268,268,geo.xlsx,admin1RefName,,
1603:45:16:268,268,geo.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:268,268,geo.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:268,268,geo.xlsx,admin1AltName1_ka,1,ka#adm1+name+i_ka
1603:45:16:268,268,geo.xlsx,admin1AltName2_ka,1,ka#adm1+name+i_ka
1603:45:16:268,268,geo.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:268,268,geo.xlsx,admin0Name_ka,0,ka#adm0+name+i_ka
1603:45:16:268,268,geo.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:268,268,geo.xlsx,date,,#date
1603:45:16:268,268,geo.xlsx,validOn,,#date+valid_on
1603:45:16:268,268,geo.xlsx,validTo,,#date+valid_to
1603:45:16:268,268,geo.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:268,268,geo.xlsx,admin0Name_ka,0,ka#adm0+name+i_ka
1603:45:16:268,268,geo.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:268,268,geo.xlsx,admin0RefName,,
1603:45:16:268,268,geo.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:268,268,geo.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:268,268,geo.xlsx,admin0AltName1_ka,0,ka#adm0+name+i_ka
1603:45:16:268,268,geo.xlsx,admin0AltName2_ka,0,ka#adm0+name+i_ka
1603:45:16:268,268,geo.xlsx,date,,#date
1603:45:16:268,268,geo.xlsx,validOn,,#date+valid_on
1603:45:16:268,268,geo.xlsx,validTo,,#date+valid_to
1603:45:16:288,288,gha.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:288,288,gha.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:288,288,gha.xlsx,admin2RefName,,
1603:45:16:288,288,gha.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:288,288,gha.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:288,288,gha.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:288,288,gha.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:288,288,gha.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:288,288,gha.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:288,288,gha.xlsx,date,,#date
1603:45:16:288,288,gha.xlsx,validOn,,#date+valid_on
1603:45:16:288,288,gha.xlsx,validTo,,#date+valid_to
1603:45:16:288,288,gha.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:288,288,gha.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:288,288,gha.xlsx,admin1RefName,,
1603:45:16:288,288,gha.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:288,288,gha.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:288,288,gha.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:288,288,gha.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:288,288,gha.xlsx,date,,#date
1603:45:16:288,288,gha.xlsx,validOn,,#date+valid_on
1603:45:16:288,288,gha.xlsx,validTo,,#date+valid_to
1603:45:16:288,288,gha.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:288,288,gha.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:288,288,gha.xlsx,admin0RefName,,
1603:45:16:288,288,gha.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:288,288,gha.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:288,288,gha.xlsx,date,,#date
1603:45:16:288,288,gha.xlsx,validOn,,#date+valid_on
1603:45:16:288,288,gha.xlsx,validTo,,#date+valid_to
1603:45:16:324,324,gin.xlsx,admin3Name_fr,3,fr#adm3+name+i_fr
1603:45:16:324,324,gin.xlsx,admin3Pcode,,#adm3+code+pcode
1603:45:16:324,324,gin.xlsx,admin3RefName,,
1603:45:16:324,324,gin.xlsx,admin3AltName1_fr,3,fr#adm3+name+i_fr
1603:45:16:324,324,gin.xlsx,admin3AltName2_fr,3,fr#adm3+name+i_fr
1603:45:16:324,324,gin.xlsx,admin2Name_fr,2,fr#adm2+name+i_fr
1603:45:16:324,324,gin.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:324,324,gin.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:324,324,gin.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:324,324,gin.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:324,324,gin.xlsx,date,,#date
1603:45:16:324,324,gin.xlsx,validOn,,#date+valid_on
1603:45:16:324,324,gin.xlsx,validTo,,#date+valid_to
1603:45:16:324,324,gin.xlsx,admin2Name_fr,2,fr#adm2+name+i_fr
1603:45:16:324,324,gin.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:324,324,gin.xlsx,admin2RefName,,
1603:45:16:324,324,gin.xlsx,admin2AltName1_fr,2,fr#adm2+name+i_fr
1603:45:16:324,324,gin.xlsx,admin2AltName2_fr,2,fr#adm2+name+i_fr
1603:45:16:324,324,gin.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:324,324,gin.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:324,324,gin.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:324,324,gin.xlsx,date,,#date
1603:45:16:324,324,gin.xlsx,validOn,,#date+valid_on
1603:45:16:324,324,gin.xlsx,validTo,,#date+valid_to
1603:45:16:324,324,gin.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:324,324,gin.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:324,324,gin.xlsx,admin1RefName,,
1603:45:16:324,324,gin.xlsx,admin1AltName1_fr,1,fr#adm1+name+i_fr
1603:45:16:324,324,gin.xlsx,admin1AltName2_fr,1,fr#adm1+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:324,324,gin.xlsx,date,,#date
1603:45:16:324,324,gin.xlsx,validOn,,#date+valid_on
1603:45:16:324,324,gin.xlsx,validTo,,#date+valid_to
1603:45:16:324,324,gin.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:324,324,gin.xlsx,admin0RefName,,
1603:45:16:324,324,gin.xlsx,admin0AltName1_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,admin0AltName2_fr,0,fr#adm0+name+i_fr
1603:45:16:324,324,gin.xlsx,date,,#date
1603:45:16:324,324,gin.xlsx,validOn,,#date+valid_on
1603:45:16:324,324,gin.xlsx,validTo,,#date+valid_to
1603:45:16:320,320,gtm.xlsx,admin2Name_es,2,es#adm2+name+i_es
1603:45:16:320,320,gtm.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:320,320,gtm.xlsx,admin2RefName,,
1603:45:16:320,320,gtm.xlsx,admin2AltName1_es,2,es#adm2+name+i_es
1603:45:16:320,320,gtm.xlsx,admin2AltName2_es,2,es#adm2+name+i_es
1603:45:16:320,320,gtm.xlsx,admin1Name_es,1,es#adm1+name+i_es
1603:45:16:320,320,gtm.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:320,320,gtm.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:320,320,gtm.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:320,320,gtm.xlsx,date,,#date
1603:45:16:320,320,gtm.xlsx,validOn,,#date+valid_on
1603:45:16:320,320,gtm.xlsx,validTo,,#date+valid_to
1603:45:16:320,320,gtm.xlsx,admin1Name_es,1,es#adm1+name+i_es
1603:45:16:320,320,gtm.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:320,320,gtm.xlsx,admin1RefName,,
1603:45:16:320,320,gtm.xlsx,admin1AltName1_es,1,es#adm1+name+i_es
1603:45:16:320,320,gtm.xlsx,admin1AltName2_es,1,es#adm1+name+i_es
1603:45:16:320,320,gtm.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:320,320,gtm.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:320,320,gtm.xlsx,date,,#date
1603:45:16:320,320,gtm.xlsx,validOn,,#date+valid_on
1603:45:16:320,320,gtm.xlsx,validTo,,#date+valid_to
1603:45:16:320,320,gtm.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:320,320,gtm.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:320,320,gtm.xlsx,admin0RefName,,
1603:45:16:320,320,gtm.xlsx,admin0AltName1_es,0,es#adm0+name+i_es
1603:45:16:320,320,gtm.xlsx,admin0AltName2_es,0,es#adm0+name+i_es
1603:45:16:320,320,gtm.xlsx,date,,#date
1603:45:16:320,320,gtm.xlsx,validOn,,#date+valid_on
1603:45:16:320,320,gtm.xlsx,validTo,,#date+valid_to
1603:45:16:254,254,guf.xlsx,admin2Name_fr,2,fr#adm2+name+i_fr
1603:45:16:254,254,guf.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:254,254,guf.xlsx,admin2RefName,,
1603:45:16:254,254,guf.xlsx,admin2AltName1_fr,2,fr#adm2+name+i_fr
1603:45:16:254,254,guf.xlsx,admin2AltName2_fr,2,fr#adm2+name+i_fr
1603:45:16:254,254,guf.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:254,254,guf.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:254,254,guf.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:254,254,guf.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:254,254,guf.xlsx,date,,#date
1603:45:16:254,254,guf.xlsx,validOn,,#date+valid_on
1603:45:16:254,254,guf.xlsx,validTo,,#date+valid_to
1603:45:16:254,254,guf.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:254,254,guf.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:254,254,guf.xlsx,admin1RefName,,
1603:45:16:254,254,guf.xlsx,admin1AltName1_fr,1,fr#adm1+name+i_fr
1603:45:16:254,254,guf.xlsx,admin1AltName2_fr,1,fr#adm1+name+i_fr
1603:45:16:254,254,guf.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:254,254,guf.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:254,254,guf.xlsx,date,,#date
1603:45:16:254,254,guf.xlsx,validOn,,#date+valid_on
1603:45:16:254,254,guf.xlsx,validTo,,#date+valid_to
1603:45:16:254,254,guf.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:254,254,guf.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:254,254,guf.xlsx,admin0RefName,,
1603:45:16:254,254,guf.xlsx,admin0AltName1_fr,0,fr#adm0+name+i_fr
1603:45:16:254,254,guf.xlsx,admin0AltName2_fr,0,fr#adm0+name+i_fr
1603:45:16:254,254,guf.xlsx,date,,#date
1603:45:16:254,254,guf.xlsx,validOn,,#date+valid_on
1603:45:16:254,254,guf.xlsx,validTo,,#date+valid_to
1603:45:16:340,340,hnd.xlsx,admin2Name_es,2,es#adm2+name+i_es
1603:45:16:340,340,hnd.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:340,340,hnd.xlsx,admin2RefName,,
1603:45:16:340,340,hnd.xlsx,admin2AltName1_es,2,es#adm2+name+i_es
1603:45:16:340,340,hnd.xlsx,admin2AltName2_es,2,es#adm2+name+i_es
1603:45:16:340,340,hnd.xlsx,admin1Name_es,1,es#adm1+name+i_es
1603:45:16:340,340,hnd.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:340,340,hnd.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:340,340,hnd.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:340,340,hnd.xlsx,date,,#date
1603:45:16:340,340,hnd.xlsx,validOn,,#date+valid_on
1603:45:16:340,340,hnd.xlsx,validTo,,#date+valid_to
1603:45:16:340,340,hnd.xlsx,admin1Name_es,1,es#adm1+name+i_es
1603:45:16:340,340,hnd.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:340,340,hnd.xlsx,admin1RefName,,
1603:45:16:340,340,hnd.xlsx,admin1AltName1_es,1,es#adm1+name+i_es
1603:45:16:340,340,hnd.xlsx,admin1AltName2_es,1,es#adm1+name+i_es
1603:45:16:340,340,hnd.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:340,340,hnd.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:340,340,hnd.xlsx,date,,#date
1603:45:16:340,340,hnd.xlsx,validOn,,#date+valid_on
1603:45:16:340,340,hnd.xlsx,validTo,,#date+valid_to
1603:45:16:340,340,hnd.xlsx,admin0Name_es,0,es#adm0+name+i_es
1603:45:16:340,340,hnd.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:340,340,hnd.xlsx,admin0RefName,,
1603:45:16:340,340,hnd.xlsx,admin0AltName1_es,0,es#adm0+name+i_es
1603:45:16:340,340,hnd.xlsx,admin0AltName2_es,0,es#adm0+name+i_es
1603:45:16:340,340,hnd.xlsx,date,,#date
1603:45:16:340,340,hnd.xlsx,validOn,,#date+valid_on
1603:45:16:340,340,hnd.xlsx,validTo,,#date+valid_to
1603:45:16:332,332,hti.xlsx,admin3Name_en,3,en#adm3+name+i_en
1603:45:16:332,332,hti.xlsx,admin3Name_fr,3,fr#adm3+name+i_fr
1603:45:16:332,332,hti.xlsx,admin3Name_ht,3,ht#adm3+name+i_ht
1603:45:16:332,332,hti.xlsx,admin3Pcode,,#adm3+code+pcode
1603:45:16:332,332,hti.xlsx,admin3RefName,,
1603:45:16:332,332,hti.xlsx,admin3AltName1_en,3,en#adm3+name+i_en
1603:45:16:332,332,hti.xlsx,admin3AltName2_en,3,en#adm3+name+i_en
1603:45:16:332,332,hti.xlsx,admin3AltName1_fr,3,fr#adm3+name+i_fr
1603:45:16:332,332,hti.xlsx,admin3AltName2_fr,3,fr#adm3+name+i_fr
1603:45:16:332,332,hti.xlsx,admin3AltName1_ht,3,ht#adm3+name+i_ht
1603:45:16:332,332,hti.xlsx,admin3AltName2_ht,3,ht#adm3+name+i_ht
1603:45:16:332,332,hti.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:332,332,hti.xlsx,admin2Name_fr,2,fr#adm2+name+i_fr
1603:45:16:332,332,hti.xlsx,admin2Name_ht,2,ht#adm2+name+i_ht
1603:45:16:332,332,hti.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:332,332,hti.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:332,332,hti.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:332,332,hti.xlsx,admin1Name_ht,1,ht#adm1+name+i_ht
1603:45:16:332,332,hti.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:332,332,hti.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0Name_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:332,332,hti.xlsx,date,,#date
1603:45:16:332,332,hti.xlsx,validOn,,#date+valid_on
1603:45:16:332,332,hti.xlsx,validTo,,#date+valid_to
1603:45:16:332,332,hti.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:332,332,hti.xlsx,admin2Name_fr,2,fr#adm2+name+i_fr
1603:45:16:332,332,hti.xlsx,admin2Name_ht,2,ht#adm2+name+i_ht
1603:45:16:332,332,hti.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:332,332,hti.xlsx,admin2RefName,,
1603:45:16:332,332,hti.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:332,332,hti.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:332,332,hti.xlsx,admin2AltName1_fr,2,fr#adm2+name+i_fr
1603:45:16:332,332,hti.xlsx,admin2AltName2_fr,2,fr#adm2+name+i_fr
1603:45:16:332,332,hti.xlsx,admin2AltName1_ht,2,ht#adm2+name+i_ht
1603:45:16:332,332,hti.xlsx,admin2AltName2_ht,2,ht#adm2+name+i_ht
1603:45:16:332,332,hti.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:332,332,hti.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:332,332,hti.xlsx,admin1Name_ht,1,ht#adm1+name+i_ht
1603:45:16:332,332,hti.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:332,332,hti.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0Name_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:332,332,hti.xlsx,date,,#date
1603:45:16:332,332,hti.xlsx,validOn,,#date+valid_on
1603:45:16:332,332,hti.xlsx,validTo,,#date+valid_to
1603:45:16:332,332,hti.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:332,332,hti.xlsx,admin1Name_fr,1,fr#adm1+name+i_fr
1603:45:16:332,332,hti.xlsx,admin1Name_ht,1,ht#adm1+name+i_ht
1603:45:16:332,332,hti.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:332,332,hti.xlsx,admin1RefName,,
1603:45:16:332,332,hti.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:332,332,hti.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:332,332,hti.xlsx,admin1AltName1_fr,1,fr#adm1+name+i_fr
1603:45:16:332,332,hti.xlsx,admin1AltName2_fr,1,fr#adm1+name+i_fr
1603:45:16:332,332,hti.xlsx,admin1AltName1_ht,1,ht#adm1+name+i_ht
1603:45:16:332,332,hti.xlsx,admin1AltName2_ht,1,ht#adm1+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0Name_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:332,332,hti.xlsx,date,,#date
1603:45:16:332,332,hti.xlsx,validOn,,#date+valid_on
1603:45:16:332,332,hti.xlsx,validTo,,#date+valid_to
1603:45:16:332,332,hti.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0Name_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0Name_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:332,332,hti.xlsx,admin0RefName,,
1603:45:16:332,332,hti.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:332,332,hti.xlsx,admin0AltName1_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0AltName2_fr,0,fr#adm0+name+i_fr
1603:45:16:332,332,hti.xlsx,admin0AltName1_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,admin0AltName2_ht,0,ht#adm0+name+i_ht
1603:45:16:332,332,hti.xlsx,date,,#date
1603:45:16:332,332,hti.xlsx,validOn,,#date+valid_on
1603:45:16:332,332,hti.xlsx,validTo,,#date+valid_to
1603:45:16:360,360,idn.xlsx,admin4Name_en,4,en#adm4+name+i_en
1603:45:16:360,360,idn.xlsx,admin4Pcode,,#adm4+code+pcode
1603:45:16:360,360,idn.xlsx,admin4RefName,,
1603:45:16:360,360,idn.xlsx,admin4AltName1_en,4,en#adm4+name+i_en
1603:45:16:360,360,idn.xlsx,admin4AltName2_en,4,en#adm4+name+i_en
1603:45:16:360,360,idn.xlsx,admin3Name_en,3,en#adm3+name+i_en
1603:45:16:360,360,idn.xlsx,admin3Pcode,,#adm3+code+pcode
1603:45:16:360,360,idn.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:360,360,idn.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:360,360,idn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:360,360,idn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:360,360,idn.xlsx,date,,#date
1603:45:16:360,360,idn.xlsx,validOn,,#date+valid_on
1603:45:16:360,360,idn.xlsx,validTo,,#date+valid_to
1603:45:16:360,360,idn.xlsx,admin3Name_en,3,en#adm3+name+i_en
1603:45:16:360,360,idn.xlsx,admin3Pcode,,#adm3+code+pcode
1603:45:16:360,360,idn.xlsx,admin3RefName,,
1603:45:16:360,360,idn.xlsx,admin3AltName1_en,3,en#adm3+name+i_en
1603:45:16:360,360,idn.xlsx,admin3AltName2_en,3,en#adm3+name+i_en
1603:45:16:360,360,idn.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:360,360,idn.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:360,360,idn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:360,360,idn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:360,360,idn.xlsx,date,,#date
1603:45:16:360,360,idn.xlsx,validOn,,#date+valid_on
1603:45:16:360,360,idn.xlsx,validTo,,#date+valid_to
1603:45:16:360,360,idn.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:360,360,idn.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:360,360,idn.xlsx,admin2RefName,,
1603:45:16:360,360,idn.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:360,360,idn.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:360,360,idn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:360,360,idn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:360,360,idn.xlsx,date,,#date
1603:45:16:360,360,idn.xlsx,validOn,,#date+valid_on
1603:45:16:360,360,idn.xlsx,validTo,,#date+valid_to
1603:45:16:360,360,idn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:360,360,idn.xlsx,admin1RefName,,
1603:45:16:360,360,idn.xlsx,admin1AltName1_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin1AltName2_en,1,en#adm1+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:360,360,idn.xlsx,date,,#date
1603:45:16:360,360,idn.xlsx,validOn,,#date+valid_on
1603:45:16:360,360,idn.xlsx,validTo,,#date+valid_to
1603:45:16:360,360,idn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0Pcode,,#adm0+code+pcode
1603:45:16:360,360,idn.xlsx,admin0RefName,,
1603:45:16:360,360,idn.xlsx,admin0AltName1_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,admin0AltName2_en,0,en#adm0+name+i_en
1603:45:16:360,360,idn.xlsx,date,,#date
1603:45:16:360,360,idn.xlsx,validOn,,#date+valid_on
1603:45:16:360,360,idn.xlsx,validTo,,#date+valid_to
1603:45:16:364,364,irn.xlsx,admin2Name_en,2,en#adm2+name+i_en
1603:45:16:364,364,irn.xlsx,admin2Name_fa,2,fa#adm2+name+i_fa
1603:45:16:364,364,irn.xlsx,admin2Pcode,,#adm2+code+pcode
1603:45:16:364,364,irn.xlsx,admin2RefName,,
1603:45:16:364,364,irn.xlsx,admin2AltName1_en,2,en#adm2+name+i_en
1603:45:16:364,364,irn.xlsx,admin2AltName2_en,2,en#adm2+name+i_en
1603:45:16:364,364,irn.xlsx,admin2AltName1_fa,2,fa#adm2+name+i_fa
1603:45:16:364,364,irn.xlsx,admin2AltName2_fa,2,fa#adm2+name+i_fa
1603:45:16:364,364,irn.xlsx,admin1Name_en,1,en#adm1+name+i_en
1603:45:16:364,364,irn.xlsx,admin1Name_fa,1,fa#adm1+name+i_fa
1603:45:16:364,364,irn.xlsx,admin1Pcode,,#adm1+code+pcode
1603:45:16:364,364,irn.xlsx,admin0Name_en,0,en#adm0+name+i_en
1603:45:16:364,364,irn.xlsx,admin0Name_fa,0,fa#adm0+name+i_fa
1603:45:16:364,364,irn.xlsx,admin0Pcode,,#adm0+code+pcode
