#adm2+code+pcode,#date,#date+valid_on,#date+valid_to
AR006798,2017-10-12,2020-04-04,
AR006805,2017-10-12,2020-04-04,
AR006812,2017-10-12,2020-04-04,
AR006819,2017-10-12,2020-04-04,
AR006826,2017-10-12,2020-04-04,
AR006833,2017-10-12,2020-04-04,
AR006840,2017-10-12,2020-04-04,
AR006847,2017-10-12,2020-04-04,
AR006854,2017-10-12,2020-04-04,
AR006861,2017-10-12,2020-04-04,
AR006868,2017-10-12,2020-04-04,
AR006875,2017-10-12,2020-04-04,
AR006882,2017-10-12,2020-04-04,
AR010007,2017-10-12,2020-04-04,
AR010014,2017-10-12,2020-04-04,
AR010021,2017-10-12,2020-04-04,
AR010028,2017-10-12,2020-04-04,
AR010035,2017-10-12,2020-04-04,
AR010042,2017-10-12,2020-04-04,
AR010049,2017-10-12,2020-04-04,
AR010056,2017-10-12,2020-04-04,
AR010063,2017-10-12,2020-04-04,
AR010070,2017-10-12,2020-04-04,
AR010077,2017-10-12,2020-04-04,
AR010084,2017-10-12,2020-04-04,
AR010091,2017-10-12,2020-04-04,
AR010098,2017-10-12,2020-04-04,
AR010105,2017-10-12,2020-04-04,
AR010112,2017-10-12,2020-04-04,
AR014007,2017-10-12,2020-04-04,
AR014014,2017-10-12,2020-04-04,
AR014021,2017-10-12,2020-04-04,
AR014028,2017-10-12,2020-04-04,
AR014035,2017-10-12,2020-04-04,
AR014042,2017-10-12,2020-04-04,
AR014049,2017-10-12,2020-04-04,
AR014056,2017-10-12,2020-04-04,
AR014063,2017-10-12,2020-04-04,
AR014070,2017-10-12,2020-04-04,
AR014077,2017-10-12,2020-04-04,
AR014084,2017-10-12,2020-04-04,
AR014091,2017-10-12,2020-04-04,
AR014098,2017-10-12,2020-04-04,
AR014105,2017-10-12,2020-04-04,
AR014112,2017-10-12,2020-04-04,
AR014119,2017-10-12,2020-04-04,
AR014126,2017-10-12,2020-04-04,
AR014133,2017-10-12,2020-04-04,
AR014140,2017-10-12,2020-04-04,
AR014147,2017-10-12,2020-04-04,
AR014154,2017-10-12,2020-04-04,
AR014161,2017-10-12,2020-04-04,
AR014168,2017-10-12,2020-04-04,
AR014175,2017-10-12,2020-04-04,
AR014182,2017-10-12,2020-04-04,
AR018007,2017-10-12,2020-04-04,
AR018014,2017-10-12,2020-04-04,
AR018021,2017-10-12,2020-04-04,
AR018028,2017-10-12,2020-04-04,
AR018035,2017-10-12,2020-04-04,
AR018042,2017-10-12,2020-04-04,
AR018049,2017-10-12,2020-04-04,
AR018056,2017-10-12,2020-04-04,
AR018063,2017-10-12,2020-04-04,
AR018070,2017-10-12,2020-04-04,
AR018077,2017-10-12,2020-04-04,
AR018084,2017-10-12,2020-04-04,
AR018091,2017-10-12,2020-04-04,
AR018098,2017-10-12,2020-04-04,
AR018105,2017-10-12,2020-04-04,
AR018112,2017-10-12,2020-04-04,
AR018119,2017-10-12,2020-04-04,
AR018126,2017-10-12,2020-04-04,
AR018133,2017-10-12,2020-04-04,
AR018140,2017-10-12,2020-04-04,
AR018147,2017-10-12,2020-04-04,
AR018154,2017-10-12,2020-04-04,
AR018161,2017-10-12,2020-04-04,
AR018168,2017-10-12,2020-04-04,
AR018175,2017-10-12,2020-04-04,
AR022007,2017-10-12,2020-04-04,
AR022014,2017-10-12,2020-04-04,
AR022021,2017-10-12,2020-04-04,
AR022028,2017-10-12,2020-04-04,
AR022036,2017-10-12,2020-04-04,
AR022039,2017-10-12,2020-04-04,
AR022043,2017-10-12,2020-04-04,
AR022049,2017-10-12,2020-04-04,
AR022056,2017-10-12,2020-04-04,
AR022063,2017-10-12,2020-04-04,
AR022070,2017-10-12,2020-04-04,
AR022077,2017-10-12,2020-04-04,
AR022084,2017-10-12,2020-04-04,
AR022091,2017-10-12,2020-04-04,
AR022098,2017-10-12,2020-04-04,
AR022105,2017-10-12,2020-04-04,
AR022112,2017-10-12,2020-04-04,
AR022119,2017-10-12,2020-04-04,
AR022126,2017-10-12,2020-04-04,
AR022133,2017-10-12,2020-04-04,
AR022140,2017-10-12,2020-04-04,
AR022147,2017-10-12,2020-04-04,
AR022154,2017-10-12,2020-04-04,
AR022161,2017-10-12,2020-04-04,
AR022168,2017-10-12,2020-04-04,
AR026007,2017-10-12,2020-04-04,
AR026014,2017-10-12,2020-04-04,
AR026021,2017-10-12,2020-04-04,
AR026028,2017-10-12,2020-04-04,
AR026035,2017-10-12,2020-04-04,
AR026042,2017-10-12,2020-04-04,
AR026049,2017-10-12,2020-04-04,
AR026056,2017-10-12,2020-04-04,
AR026063,2017-10-12,2020-04-04,
AR026070,2017-10-12,2020-04-04,
AR026077,2017-10-12,2020-04-04,
AR026084,2017-10-12,2020-04-04,
AR026091,2017-10-12,2020-04-04,
AR026098,2017-10-12,2020-04-04,
AR026105,2017-10-12,2020-04-04,
AR030008,2017-10-12,2020-04-04,
AR030015,2017-10-12,2020-04-04,
AR030021,2017-10-12,2020-04-04,
AR030028,2017-10-12,2020-04-04,
AR030035,2017-10-12,2020-04-04,
AR030042,2017-10-12,2020-04-04,
AR030049,2017-10-12,2020-04-04,
AR030056,2017-10-12,2020-04-04,
AR030063,2017-10-12,2020-04-04,
AR030070,2017-10-12,2020-04-04,
AR030077,2017-10-12,2020-04-04,
AR030084,2017-10-12,2020-04-04,
AR030088,2017-10-12,2020-04-04,
AR030091,2017-10-12,2020-04-04,
AR030098,2017-10-12,2020-04-04,
AR030105,2017-10-12,2020-04-04,
AR030113,2017-10-12,2020-04-04,
AR034007,2017-10-12,2020-04-04,
AR034014,2017-10-12,2020-04-04,
AR034021,2017-10-12,2020-04-04,
AR034028,2017-10-12,2020-04-04,
AR034035,2017-10-12,2020-04-04,
AR034042,2017-10-12,2020-04-04,
AR034049,2017-10-12,2020-04-04,
AR034056,2017-10-12,2020-04-04,
AR034063,2017-10-12,2020-04-04,
AR038007,2017-10-12,2020-04-04,
AR038014,2017-10-12,2020-04-04,
AR038021,2017-10-12,2020-04-04,
AR038028,2017-10-12,2020-04-04,
AR038035,2017-10-12,2020-04-04,
AR038042,2017-10-12,2020-04-04,
AR038049,2017-10-12,2020-04-04,
AR038056,2017-10-12,2020-04-04,
AR038063,2017-10-12,2020-04-04,
AR038070,2017-10-12,2020-04-04,
AR038077,2017-10-12,2020-04-04,
AR038084,2017-10-12,2020-04-04,
AR038094,2017-10-12,2020-04-04,
AR038098,2017-10-12,2020-04-04,
AR038105,2017-10-12,2020-04-04,
AR038112,2017-10-12,2020-04-04,
AR042007,2017-10-12,2020-04-04,
AR042014,2017-10-12,2020-04-04,
AR042021,2017-10-12,2020-04-04,
AR042028,2017-10-12,2020-04-04,
AR042035,2017-10-12,2020-04-04,
AR042042,2017-10-12,2020-04-04,
AR042049,2017-10-12,2020-04-04,
AR042056,2017-10-12,2020-04-04,
AR042063,2017-10-12,2020-04-04,
AR042070,2017-10-12,2020-04-04,
AR042077,2017-10-12,2020-04-04,
AR042084,2017-10-12,2020-04-04,
AR042091,2017-10-12,2020-04-04,
AR042098,2017-10-12,2020-04-04,
AR042105,2017-10-12,2020-04-04,
AR042112,2017-10-12,2020-04-04,
AR042119,2017-10-12,2020-04-04,
AR042126,2017-10-12,2020-04-04,
AR042133,2017-10-12,2020-04-04,
AR042140,2017-10-12,2020-04-04,
AR042147,2017-10-12,2020-04-04,
AR042154,2017-10-12,2020-04-04,
AR046007,2017-10-12,2020-04-04,
AR046014,2017-10-12,2020-04-04,
AR046021,2017-10-12,2020-04-04,
AR046028,2017-10-12,2020-04-04,
AR046035,2017-10-12,2020-04-04,
AR046042,2017-10-12,2020-04-04,
AR046049,2017-10-12,2020-04-04,
AR046056,2017-10-12,2020-04-04,
AR046063,2017-10-12,2020-04-04,
AR046070,2017-10-12,2020-04-04,
AR046077,2017-10-12,2020-04-04,
AR046084,2017-10-12,2020-04-04,
AR046091,2017-10-12,2020-04-04,
AR046098,2017-10-12,2020-04-04,
AR046105,2017-10-12,2020-04-04,
AR046112,2017-10-12,2020-04-04,
AR046119,2017-10-12,2020-04-04,
AR046126,2017-10-12,2020-04-04,
AR050007,2017-10-12,2020-04-04,
AR050014,2017-10-12,2020-04-04,
AR050021,2017-10-12,2020-04-04,
AR050028,2017-10-12,2020-04-04,
AR050035,2017-10-12,2020-04-04,
AR050042,2017-10-12,2020-04-04,
AR050049,2017-10-12,2020-04-04,
AR050056,2017-10-12,2020-04-04,
AR050063,2017-10-12,2020-04-04,
AR050070,2017-10-12,2020-04-04,
AR050077,2017-10-12,2020-04-04,
AR050084,2017-10-12,2020-04-04,
AR050091,2017-10-12,2020-04-04,
AR050098,2017-10-12,2020-04-04,
AR050105,2017-10-12,2020-04-04,
AR050112,2017-10-12,2020-04-04,
AR050119,2017-10-12,2020-04-04,
AR050126,2017-10-12,2020-04-04,
AR054007,2017-10-12,2020-04-04,
AR054014,2017-10-12,2020-04-04,
AR054021,2017-10-12,2020-04-04,
AR054028,2017-10-12,2020-04-04,
AR054035,2017-10-12,2020-04-04,
AR054042,2017-10-12,2020-04-04,
AR054049,2017-10-12,2020-04-04,
AR054056,2017-10-12,2020-04-04,
AR054063,2017-10-12,2020-04-04,
AR054070,2017-10-12,2020-04-04,
AR054077,2017-10-12,2020-04-04,
AR054084,2017-10-12,2020-04-04,
AR054091,2017-10-12,2020-04-04,
AR054098,2017-10-12,2020-04-04,
AR054105,2017-10-12,2020-04-04,
AR054112,2017-10-12,2020-04-04,
AR054119,2017-10-12,2020-04-04,
AR058007,2017-10-12,2020-04-04,
AR058014,2017-10-12,2020-04-04,
AR058021,2017-10-12,2020-04-04,
AR058028,2017-10-12,2020-04-04,
AR058035,2017-10-12,2020-04-04,
AR058042,2017-10-12,2020-04-04,
AR058049,2017-10-12,2020-04-04,
AR058056,2017-10-12,2020-04-04,
AR058063,2017-10-12,2020-04-04,
AR058070,2017-10-12,2020-04-04,
AR058077,2017-10-12,2020-04-04,
AR058084,2017-10-12,2020-04-04,
AR058091,2017-10-12,2020-04-04,
AR058098,2017-10-12,2020-04-04,
AR058105,2017-10-12,2020-04-04,
AR058112,2017-10-12,2020-04-04,
AR062007,2017-10-12,2020-04-04,
AR062014,2017-10-12,2020-04-04,
AR062021,2017-10-12,2020-04-04,
AR062028,2017-10-12,2020-04-04,
AR062035,2017-10-12,2020-04-04,
AR062042,2017-10-12,2020-04-04,
AR062049,2017-10-12,2020-04-04,
AR062056,2017-10-12,2020-04-04,
AR062063,2017-10-12,2020-04-04,
AR062070,2017-10-12,2020-04-04,
AR062077,2017-10-12,2020-04-04,
AR062084,2017-10-12,2020-04-04,
AR062091,2017-10-12,2020-04-04,
AR066007,2017-10-12,2020-04-04,
AR066014,2017-10-12,2020-04-04,
AR066021,2017-10-12,2020-04-04,
AR066028,2017-10-12,2020-04-04,
AR066035,2017-10-12,2020-04-04,
AR066042,2017-10-12,2020-04-04,
AR066049,2017-10-12,2020-04-04,
AR066056,2017-10-12,2020-04-04,
AR066063,2017-10-12,2020-04-04,
AR066070,2017-10-12,2020-04-04,
AR066077,2017-10-12,2020-04-04,
AR066084,2017-10-12,2020-04-04,
AR066091,2017-10-12,2020-04-04,
AR066098,2017-10-12,2020-04-04,
AR066105,2017-10-12,2020-04-04,
AR066112,2017-10-12,2020-04-04,
AR066119,2017-10-12,2020-04-04,
AR066126,2017-10-12,2020-04-04,
AR066133,2017-10-12,2020-04-04,
AR066140,2017-10-12,2020-04-04,
AR066147,2017-10-12,2020-04-04,
AR066154,2017-10-12,2020-04-04,
AR066161,2017-10-12,2020-04-04,
AR070007,2017-10-12,2020-04-04,
AR070014,2017-10-12,2020-04-04,
AR070021,2017-10-12,2020-04-04,
AR070028,2017-10-12,2020-04-04,
AR070035,2017-10-12,2020-04-04,
AR070042,2017-10-12,2020-04-04,
AR070049,2017-10-12,2020-04-04,
AR070056,2017-10-12,2020-04-04,
AR070063,2017-10-12,2020-04-04,
AR070070,2017-10-12,2020-04-04,
AR070077,2017-10-12,2020-04-04,
AR070084,2017-10-12,2020-04-04,
AR070091,2017-10-12,2020-04-04,
AR070098,2017-10-12,2020-04-04,
AR070105,2017-10-12,2020-04-04,
AR070112,2017-10-12,2020-04-04,
AR070119,2017-10-12,2020-04-04,
AR070126,2017-10-12,2020-04-04,
AR070133,2017-10-12,2020-04-04,
AR074007,2017-10-12,2020-04-04,
AR074014,2017-10-12,2020-04-04,
AR074021,2017-10-12,2020-04-04,
AR074028,2017-10-12,2020-04-04,
AR074035,2017-10-12,2020-04-04,
AR074042,2017-10-12,2020-04-04,
AR074049,2017-10-12,2020-04-04,
AR074056,2017-10-12,2020-04-04,
AR074063,2017-10-12,2020-04-04,
AR078007,2017-10-12,2020-04-04,
AR078014,2017-10-12,2020-04-04,
AR078021,2017-10-12,2020-04-04,
AR078028,2017-10-12,2020-04-04,
AR078035,2017-10-12,2020-04-04,
AR078042,2017-10-12,2020-04-04,
AR078049,2017-10-12,2020-04-04,
AR082007,2017-10-12,2020-04-04,
AR082014,2017-10-12,2020-04-04,
AR082021,2017-10-12,2020-04-04,
AR082028,2017-10-12,2020-04-04,
AR082035,2017-10-12,2020-04-04,
AR082042,2017-10-12,2020-04-04,
AR082049,2017-10-12,2020-04-04,
AR082056,2017-10-12,2020-04-04,
AR082063,2017-10-12,2020-04-04,
AR082070,2017-10-12,2020-04-04,
AR082077,2017-10-12,2020-04-04,
AR082084,2017-10-12,2020-04-04,
AR082091,2017-10-12,2020-04-04,
AR082098,2017-10-12,2020-04-04,
AR082105,2017-10-12,2020-04-04,
AR082112,2017-10-12,2020-04-04,
AR082119,2017-10-12,2020-04-04,
AR082126,2017-10-12,2020-04-04,
AR082133,2017-10-12,2020-04-04,
AR086007,2017-10-12,2020-04-04,
AR086014,2017-10-12,2020-04-04,
AR086021,2017-10-12,2020-04-04,
AR086028,2017-10-12,2020-04-04,
AR086035,2017-10-12,2020-04-04,
AR086042,2017-10-12,2020-04-04,
AR086049,2017-10-12,2020-04-04,
AR086056,2017-10-12,2020-04-04,
AR086063,2017-10-12,2020-04-04,
AR086070,2017-10-12,2020-04-04,
AR086077,2017-10-12,2020-04-04,
AR086084,2017-10-12,2020-04-04,
AR086091,2017-10-12,2020-04-04,
AR086098,2017-10-12,2020-04-04,
AR086105,2017-10-12,2020-04-04,
AR086112,2017-10-12,2020-04-04,
AR086119,2017-10-12,2020-04-04,
AR086126,2017-10-12,2020-04-04,
AR086133,2017-10-12,2020-04-04,
AR086140,2017-10-12,2020-04-04,
AR086147,2017-10-12,2020-04-04,
AR086154,2017-10-12,2020-04-04,
AR086161,2017-10-12,2020-04-04,
AR086168,2017-10-12,2020-04-04,
AR086175,2017-10-12,2020-04-04,
AR086182,2017-10-12,2020-04-04,
AR086189,2017-10-12,2020-04-04,
AR090007,2017-10-12,2020-04-04,
AR090014,2017-10-12,2020-04-04,
AR090021,2017-10-12,2020-04-04,
AR090028,2017-10-12,2020-04-04,
AR090035,2017-10-12,2020-04-04,
AR090042,2017-10-12,2020-04-04,
AR090049,2017-10-12,2020-04-04,
AR090056,2017-10-12,2020-04-04,
AR090063,2017-10-12,2020-04-04,
AR090070,2017-10-12,2020-04-04,
AR090077,2017-10-12,2020-04-04,
AR090084,2017-10-12,2020-04-04,
AR090091,2017-10-12,2020-04-04,
AR090098,2017-10-12,2020-04-04,
AR090105,2017-10-12,2020-04-04,
AR090112,2017-10-12,2020-04-04,
AR090119,2017-10-12,2020-04-04,
AR094007,2017-10-12,2020-04-04,
AR094014,2017-10-12,2020-04-04,
AM011,2014-10-01,2019-09-13,
AM021,2014-10-01,2019-09-13,
AM022,2014-10-01,2019-09-13,
AM023,2014-10-01,2019-09-13,
AM024,2014-10-01,2019-09-13,
AM031,2014-10-01,2019-09-13,
AM032,2014-10-01,2019-09-13,
AM033,2014-10-01,2019-09-13,
AM041,2014-10-01,2019-09-13,
AM042,2014-10-01,2019-09-13,
AM043,2014-10-01,2019-09-13,
AM051,2014-10-01,2019-09-13,
AM052,2014-10-01,2019-09-13,
AM053,2014-10-01,2019-09-13,
AM054,2014-10-01,2019-09-13,
AM055,2014-10-01,2019-09-13,
AM061,2014-10-01,2019-09-13,
AM062,2014-10-01,2019-09-13,
AM063,2014-10-01,2019-09-13,
AM064,2014-10-01,2019-09-13,
AM065,2014-10-01,2019-09-13,
AM071,2014-10-01,2019-09-13,
AM072,2014-10-01,2019-09-13,
AM073,2014-10-01,2019-09-13,
AM081,2014-10-01,2019-09-13,
AM082,2014-10-01,2019-09-13,
AM083,2014-10-01,2019-09-13,
AM084,2014-10-01,2019-09-13,
AM085,2014-10-01,2019-09-13,
AM091,2014-10-01,2019-09-13,
AM092,2014-10-01,2019-09-13,
AM093,2014-10-01,2019-09-13,
AM094,2014-10-01,2019-09-13,
AM101,2014-10-01,2019-09-13,
AM102,2014-10-01,2019-09-13,
AM111,2014-10-01,2019-09-13,
AM112,2014-10-01,2019-09-13,
AM113,2014-10-01,2019-09-13,
AM114,2014-10-01,2019-09-13,
BI001001,2005-09-30,2017-11-03,
BI001002,2005-09-30,2017-11-03,
BI001003,2005-09-30,2017-11-03,
BI001004,2005-09-30,2017-11-03,
BI001005,2005-09-30,2017-11-03,
BI002002,2005-09-30,2017-11-03,
BI002003,2005-09-30,2017-11-03,
BI002004,2005-09-30,2017-11-03,
BI002005,2005-09-30,2017-11-03,
BI002006,2005-09-30,2017-11-03,
BI002008,2005-09-30,2017-11-03,
BI002009,2005-09-30,2017-11-03,
BI002010,2005-09-30,2017-11-03,
BI002012,2005-09-30,2017-11-03,
BI003002,2005-09-30,2017-11-03,
BI003004,2005-09-30,2017-11-03,
BI003005,2005-09-30,2017-11-03,
BI003007,2005-09-30,2017-11-03,
BI003008,2005-09-30,2017-11-03,
BI003009,2005-09-30,2017-11-03,
BI004001,2005-09-30,2017-11-03,
BI004002,2005-09-30,2017-11-03,
BI004003,2005-09-30,2017-11-03,
BI004004,2005-09-30,2017-11-03,
BI004005,2005-09-30,2017-11-03,
BI005001,2005-09-30,2017-11-03,
BI005002,2005-09-30,2017-11-03,
BI005003,2005-09-30,2017-11-03,
BI005004,2005-09-30,2017-11-03,
BI005005,2005-09-30,2017-11-03,
BI005006,2005-09-30,2017-11-03,
BI006001,2005-09-30,2017-11-03,
BI006002,2005-09-30,2017-11-03,
BI006003,2005-09-30,2017-11-03,
BI006004,2005-09-30,2017-11-03,
BI006005,2005-09-30,2017-11-03,
BI006006,2005-09-30,2017-11-03,
BI006007,2005-09-30,2017-11-03,
BI006008,2005-09-30,2017-11-03,
BI006009,2005-09-30,2017-11-03,
BI006010,2005-09-30,2017-11-03,
BI006011,2005-09-30,2017-11-03,
BI007001,2005-09-30,2017-11-03,
BI007002,2005-09-30,2017-11-03,
BI007003,2005-09-30,2017-11-03,
BI007004,2005-09-30,2017-11-03,
BI007005,2005-09-30,2017-11-03,
BI007006,2005-09-30,2017-11-03,
BI007007,2005-09-30,2017-11-03,
BI008001,2005-09-30,2017-11-03,
BI008002,2005-09-30,2017-11-03,
BI008003,2005-09-30,2017-11-03,
BI008004,2005-09-30,2017-11-03,
BI008005,2005-09-30,2017-11-03,
BI008006,2005-09-30,2017-11-03,
BI008007,2005-09-30,2017-11-03,
BI008008,2005-09-30,2017-11-03,
BI008009,2005-09-30,2017-11-03,
BI009001,2005-09-30,2017-11-03,
BI009002,2005-09-30,2017-11-03,
BI009003,2005-09-30,2017-11-03,
BI009004,2005-09-30,2017-11-03,
BI009005,2005-09-30,2017-11-03,
BI009006,2005-09-30,2017-11-03,
BI009007,2005-09-30,2017-11-03,
BI010001,2005-09-30,2017-11-03,
BI010002,2005-09-30,2017-11-03,
BI010003,2005-09-30,2017-11-03,
BI010004,2005-09-30,2017-11-03,
BI010005,2005-09-30,2017-11-03,
BI010006,2005-09-30,2017-11-03,
BI011001,2005-09-30,2017-11-03,
BI011002,2005-09-30,2017-11-03,
BI011003,2005-09-30,2017-11-03,
BI011004,2005-09-30,2017-11-03,
BI011005,2005-09-30,2017-11-03,
BI012001,2005-09-30,2017-11-03,
BI012002,2005-09-30,2017-11-03,
BI012003,2005-09-30,2017-11-03,
BI012004,2005-09-30,2017-11-03,
BI012005,2005-09-30,2017-11-03,
BI012006,2005-09-30,2017-11-03,
BI012007,2005-09-30,2017-11-03,
BI013001,2005-09-30,2017-11-03,
BI013002,2005-09-30,2017-11-03,
BI013003,2005-09-30,2017-11-03,
BI013004,2005-09-30,2017-11-03,
BI013005,2005-09-30,2017-11-03,
BI013006,2005-09-30,2017-11-03,
BI014001,2005-09-30,2017-11-03,
BI014002,2005-09-30,2017-11-03,
BI014003,2005-09-30,2017-11-03,
BI014004,2005-09-30,2017-11-03,
BI014005,2005-09-30,2017-11-03,
BI014006,2005-09-30,2017-11-03,
BI014007,2005-09-30,2017-11-03,
BI014008,2005-09-30,2017-11-03,
BI014009,2005-09-30,2017-11-03,
BI015001,2005-09-30,2017-11-03,
BI015002,2005-09-30,2017-11-03,
BI015003,2005-09-30,2017-11-03,
BI015004,2005-09-30,2017-11-03,
BI015005,2005-09-30,2017-11-03,
BI015006,2005-09-30,2017-11-03,
BI016001,2005-09-30,2017-11-03,
BI016002,2005-09-30,2017-11-03,
BI016003,2005-09-30,2017-11-03,
BI016004,2005-09-30,2017-11-03,
BI016005,2005-09-30,2017-11-03,
BI016006,2005-09-30,2017-11-03,
BI016007,2005-09-30,2017-11-03,
BI017014,2015-09-13,2017-11-03,
BI017015,2015-09-13,2017-11-03,
BI017016,2015-09-13,2017-11-03,
BI018001,2015-09-13,2017-11-03,
BI018002,2015-09-13,2017-11-03,
BI018003,2015-09-13,2017-11-03,
BI018004,2015-09-13,2017-11-03,
BI018005,2015-09-13,2017-11-03,
BJ1201,2015-08-07,2019-08-16,
BJ0301,2015-08-07,2019-08-16,
BJ1101,2015-08-07,2019-08-16,
BJ1001,2015-08-07,2019-08-16,
BJ1002,2015-08-07,2019-08-16,
BJ1202,2015-08-07,2019-08-16,
BJ1003,2015-08-07,2019-08-16,
BJ1004,2015-08-07,2019-08-16,
BJ0302,2015-08-07,2019-08-16,
BJ0601,2015-08-07,2019-08-16,
BJ0901,2015-08-07,2019-08-16,
BJ1005,2015-08-07,2019-08-16,
BJ0101,2015-08-07,2019-08-16,
BJ0501,2015-08-07,2019-08-16,
BJ0701,2015-08-07,2019-08-16,
BJ0401,2015-08-07,2019-08-16,
BJ1203,2015-08-07,2019-08-16,
BJ1006,2015-08-07,2019-08-16,
BJ0902,2015-08-07,2019-08-16,
BJ0201,2015-08-07,2019-08-16,
BJ0903,2015-08-07,2019-08-16,
BJ0703,2015-08-07,2019-08-16,
BJ0800,2015-08-07,2019-08-16,
BJ1204,2015-08-07,2019-08-16,
BJ1007,2015-08-07,2019-08-16,
BJ0502,2015-08-07,2019-08-16,
BJ0602,2015-08-07,2019-08-16,
BJ1205,2015-08-07,2019-08-16,
BJ0702,2015-08-07,2019-08-16,
BJ0603,2015-08-07,2019-08-16,
BJ0503,2015-08-07,2019-08-16,
BJ0102,2015-08-07,2019-08-16,
BJ0904,2015-08-07,2019-08-16,
BJ0905,2015-08-07,2019-08-16,
BJ1102,2015-08-07,2019-08-16,
BJ0402,2015-08-07,2019-08-16,
BJ0103,2015-08-07,2019-08-16,
BJ0104,2015-08-07,2019-08-16,
BJ0202,2015-08-07,2019-08-16,
BJ1103,2015-08-07,2019-08-16,
BJ0604,2015-08-07,2019-08-16,
BJ0203,2015-08-07,2019-08-16,
BJ0204,2015-08-07,2019-08-16,
BJ0303,2015-08-07,2019-08-16,
BJ0605,2015-08-07,2019-08-16,
BJ0906,2015-08-07,2019-08-16,
BJ0105,2015-08-07,2019-08-16,
BJ0205,2015-08-07,2019-08-16,
BJ0403,2015-08-07,2019-08-16,
BJ0206,2015-08-07,2019-08-16,
BJ0404,2015-08-07,2019-08-16,
BJ0704,2015-08-07,2019-08-16,
BJ0504,2015-08-07,2019-08-16,
BJ0304,2015-08-07,2019-08-16,
BJ1206,2015-08-07,2019-08-16,
BJ0405,2015-08-07,2019-08-16,
BJ0207,2015-08-07,2019-08-16,
BJ0406,2015-08-07,2019-08-16,
BJ1104,2015-08-07,2019-08-16,
BJ1008,2015-08-07,2019-08-16,
BJ1105,2015-08-07,2019-08-16,
BJ0505,2015-08-07,2019-08-16,
BJ0506,2015-08-07,2019-08-16,
BJ0106,2015-08-07,2019-08-16,
BJ1009,2015-08-07,2019-08-16,
BJ0407,2015-08-07,2019-08-16,
BJ0305,2015-08-07,2019-08-16,
BJ0208,2015-08-07,2019-08-16,
BJ0408,2015-08-07,2019-08-16,
BJ0306,2015-08-07,2019-08-16,
BJ0307,2015-08-07,2019-08-16,
BJ0209,2015-08-07,2019-08-16,
BJ0606,2015-08-07,2019-08-16,
BJ1207,2015-08-07,2019-08-16,
BJ1208,2015-08-07,2019-08-16,
BJ0308,2015-08-07,2019-08-16,
BJ1209,2015-08-07,2019-08-16,
BF1300,2020-03-18,2020-03-23,
BF4601,2020-03-18,2020-03-23,
BF4602,2020-03-18,2020-03-23,
BF4603,2020-03-18,2020-03-23,
BF4604,2020-03-18,2020-03-23,
BF4605,2020-03-18,2020-03-23,
BF4606,2020-03-18,2020-03-23,
BF4701,2020-03-18,2020-03-23,
BF4702,2020-03-18,2020-03-23,
BF4801,2020-03-18,2020-03-23,
BF4802,2020-03-18,2020-03-23,
BF4803,2020-03-18,2020-03-23,
BF4901,2020-03-18,2020-03-23,
BF4902,2020-03-18,2020-03-23,
BF4903,2020-03-18,2020-03-23,
BF5001,2020-03-18,2020-03-23,
BF5002,2020-03-18,2020-03-23,
BF5003,2020-03-18,2020-03-23,
BF5004,2020-03-18,2020-03-23,
BF5101,2020-03-18,2020-03-23,
BF5102,2020-03-18,2020-03-23,
BF5103,2020-03-18,2020-03-23,
BF5201,2020-03-18,2020-03-23,
BF5202,2020-03-18,2020-03-23,
BF5203,2020-03-18,2020-03-23,
BF5204,2020-03-18,2020-03-23,
BF5205,2020-03-18,2020-03-23,
BF5301,2020-03-18,2020-03-23,
BF5302,2020-03-18,2020-03-23,
BF5303,2020-03-18,2020-03-23,
BF5401,2020-03-18,2020-03-23,
BF5402,2020-03-18,2020-03-23,
BF5403,2020-03-18,2020-03-23,
BF5404,2020-03-18,2020-03-23,
BF5501,2020-03-18,2020-03-23,
BF5502,2020-03-18,2020-03-23,
BF5503,2020-03-18,2020-03-23,
BF5601,2020-03-18,2020-03-23,
BF5602,2020-03-18,2020-03-23,
BF5603,2020-03-18,2020-03-23,
BF5604,2020-03-18,2020-03-23,
BF5701,2020-03-18,2020-03-23,
BF5702,2020-03-18,2020-03-23,
BF5703,2020-03-18,2020-03-23,
BF5704,2020-03-18,2020-03-23,
BD4001,2015-01-01,2020-11-13,
BD2003,2015-01-01,2020-11-13,
BD1004,2015-01-01,2020-11-13,
BD1006,2015-01-01,2020-11-13,
BD1009,2015-01-01,2020-11-13,
BD5010,2015-01-01,2020-11-13,
BD2012,2015-01-01,2020-11-13,
BD2013,2015-01-01,2020-11-13,
BD2015,2015-01-01,2020-11-13,
BD4018,2015-01-01,2020-11-13,
BD2019,2015-01-01,2020-11-13,
BD2022,2015-01-01,2020-11-13,
BD3026,2015-01-01,2020-11-13,
BD5527,2015-01-01,2020-11-13,
BD3029,2015-01-01,2020-11-13,
BD2030,2015-01-01,2020-11-13,
BD5532,2015-01-01,2020-11-13,
BD3033,2015-01-01,2020-11-13,
BD3035,2015-01-01,2020-11-13,
BD6036,2015-01-01,2020-11-13,
BD4539,2015-01-01,2020-11-13,
BD4041,2015-01-01,2020-11-13,
BD1042,2015-01-01,2020-11-13,
BD4044,2015-01-01,2020-11-13,
BD5038,2015-01-01,2020-11-13,
BD2046,2015-01-01,2020-11-13,
BD4047,2015-01-01,2020-11-13,
