#adm3+code+pcode,#date,#date+valid_on,#date+valid_to
BF500103,2020-03-18,2020-03-23,
BF500104,2020-03-18,2020-03-23,
BF500105,2020-03-18,2020-03-23,
BF500106,2020-03-18,2020-03-23,
BF500107,2020-03-18,2020-03-23,
BF500108,2020-03-18,2020-03-23,
BF500109,2020-03-18,2020-03-23,
BF500110,2020-03-18,2020-03-23,
BF500111,2020-03-18,2020-03-23,
BF500112,2020-03-18,2020-03-23,
BF500113,2020-03-18,2020-03-23,
BF500114,2020-03-18,2020-03-23,
BF500115,2020-03-18,2020-03-23,
BF500201,2020-03-18,2020-03-23,
BF500202,2020-03-18,2020-03-23,
BF500203,2020-03-18,2020-03-23,
BF500204,2020-03-18,2020-03-23,
BF500205,2020-03-18,2020-03-23,
BF500206,2020-03-18,2020-03-23,
BF500207,2020-03-18,2020-03-23,
BF500208,2020-03-18,2020-03-23,
BF500209,2020-03-18,2020-03-23,
BF500210,2020-03-18,2020-03-23,
BF500301,2020-03-18,2020-03-23,
BF500302,2020-03-18,2020-03-23,
BF500303,2020-03-18,2020-03-23,
BF500304,2020-03-18,2020-03-23,
BF500305,2020-03-18,2020-03-23,
BF500306,2020-03-18,2020-03-23,
BF500307,2020-03-18,2020-03-23,
BF500401,2020-03-18,2020-03-23,
BF500402,2020-03-18,2020-03-23,
BF500403,2020-03-18,2020-03-23,
BF500404,2020-03-18,2020-03-23,
BF500405,2020-03-18,2020-03-23,
BF500406,2020-03-18,2020-03-23,
BF510101,2020-03-18,2020-03-23,
BF510102,2020-03-18,2020-03-23,
BF510103,2020-03-18,2020-03-23,
BF510104,2020-03-18,2020-03-23,
BF510105,2020-03-18,2020-03-23,
BF510106,2020-03-18,2020-03-23,
BF510107,2020-03-18,2020-03-23,
BF510201,2020-03-18,2020-03-23,
BF510202,2020-03-18,2020-03-23,
BF510203,2020-03-18,2020-03-23,
BF510204,2020-03-18,2020-03-23,
BF510205,2020-03-18,2020-03-23,
BF510301,2020-03-18,2020-03-23,
BF510302,2020-03-18,2020-03-23,
BF510303,2020-03-18,2020-03-23,
BF510304,2020-03-18,2020-03-23,
BF510305,2020-03-18,2020-03-23,
BF510306,2020-03-18,2020-03-23,
BF510307,2020-03-18,2020-03-23,
BF520101,2020-03-18,2020-03-23,
BF520102,2020-03-18,2020-03-23,
BF520103,2020-03-18,2020-03-23,
BF520104,2020-03-18,2020-03-23,
BF520105,2020-03-18,2020-03-23,
BF520106,2020-03-18,2020-03-23,
BF520107,2020-03-18,2020-03-23,
BF520201,2020-03-18,2020-03-23,
BF520202,2020-03-18,2020-03-23,
BF520203,2020-03-18,2020-03-23,
BF520204,2020-03-18,2020-03-23,
BF520205,2020-03-18,2020-03-23,
BF520206,2020-03-18,2020-03-23,
BF520301,2020-03-18,2020-03-23,
BF520302,2020-03-18,2020-03-23,
BF520303,2020-03-18,2020-03-23,
BF520401,2020-03-18,2020-03-23,
BF520402,2020-03-18,2020-03-23,
BF520403,2020-03-18,2020-03-23,
BF520501,2020-03-18,2020-03-23,
BF520502,2020-03-18,2020-03-23,
BF520503,2020-03-18,2020-03-23,
BF520504,2020-03-18,2020-03-23,
BF520505,2020-03-18,2020-03-23,
BF520506,2020-03-18,2020-03-23,
BF520507,2020-03-18,2020-03-23,
BF520508,2020-03-18,2020-03-23,
BF530101,2020-03-18,2020-03-23,
BF530102,2020-03-18,2020-03-23,
BF530103,2020-03-18,2020-03-23,
BF530104,2020-03-18,2020-03-23,
BF530105,2020-03-18,2020-03-23,
BF530106,2020-03-18,2020-03-23,
BF530107,2020-03-18,2020-03-23,
BF530108,2020-03-18,2020-03-23,
BF530109,2020-03-18,2020-03-23,
BF530110,2020-03-18,2020-03-23,
BF530111,2020-03-18,2020-03-23,
BF530112,2020-03-18,2020-03-23,
BF530113,2020-03-18,2020-03-23,
BF530201,2020-03-18,2020-03-23,
BF530202,2020-03-18,2020-03-23,
BF530203,2020-03-18,2020-03-23,
BF530204,2020-03-18,2020-03-23,
BF530205,2020-03-18,2020-03-23,
BF530206,2020-03-18,2020-03-23,
BF530207,2020-03-18,2020-03-23,
BF530208,2020-03-18,2020-03-23,
BF530209,2020-03-18,2020-03-23,
BF530210,2020-03-18,2020-03-23,
BF530211,2020-03-18,2020-03-23,
BF530212,2020-03-18,2020-03-23,
BF530213,2020-03-18,2020-03-23,
BF530301,2020-03-18,2020-03-23,
BF530302,2020-03-18,2020-03-23,
BF530303,2020-03-18,2020-03-23,
BF530304,2020-03-18,2020-03-23,
BF530305,2020-03-18,2020-03-23,
BF530306,2020-03-18,2020-03-23,
BF530307,2020-03-18,2020-03-23,
BF540101,2020-03-18,2020-03-23,
BF540102,2020-03-18,2020-03-23,
BF540103,2020-03-18,2020-03-23,
BF540104,2020-03-18,2020-03-23,
BF540201,2020-03-18,2020-03-23,
BF540202,2020-03-18,2020-03-23,
BF540204,2020-03-18,2020-03-23,
BF540205,2020-03-18,2020-03-23,
BF540206,2020-03-18,2020-03-23,
BF540207,2020-03-18,2020-03-23,
BF540208,2020-03-18,2020-03-23,
BF540209,2020-03-18,2020-03-23,
BF540210,2020-03-18,2020-03-23,
BF540301,2020-03-18,2020-03-23,
BF540302,2020-03-18,2020-03-23,
BF540303,2020-03-18,2020-03-23,
BF540304,2020-03-18,2020-03-23,
BF540305,2020-03-18,2020-03-23,
BF540306,2020-03-18,2020-03-23,
BF540307,2020-03-18,2020-03-23,
BF540308,2020-03-18,2020-03-23,
BF540309,2020-03-18,2020-03-23,
BF540310,2020-03-18,2020-03-23,
BF540311,2020-03-18,2020-03-23,
BF540312,2020-03-18,2020-03-23,
BF540313,2020-03-18,2020-03-23,
BF540401,2020-03-18,2020-03-23,
BF540402,2020-03-18,2020-03-23,
BF540403,2020-03-18,2020-03-23,
BF540404,2020-03-18,2020-03-23,
BF540405,2020-03-18,2020-03-23,
BF550101,2020-03-18,2020-03-23,
BF550102,2020-03-18,2020-03-23,
BF550103,2020-03-18,2020-03-23,
BF550104,2020-03-18,2020-03-23,
BF550105,2020-03-18,2020-03-23,
BF550106,2020-03-18,2020-03-23,
BF550107,2020-03-18,2020-03-23,
BF550108,2020-03-18,2020-03-23,
BF550201,2020-03-18,2020-03-23,
BF550202,2020-03-18,2020-03-23,
BF550203,2020-03-18,2020-03-23,
BF550204,2020-03-18,2020-03-23,
BF550205,2020-03-18,2020-03-23,
BF550301,2020-03-18,2020-03-23,
BF550302,2020-03-18,2020-03-23,
BF550303,2020-03-18,2020-03-23,
BF550304,2020-03-18,2020-03-23,
BF550305,2020-03-18,2020-03-23,
BF550306,2020-03-18,2020-03-23,
BF550307,2020-03-18,2020-03-23,
BF560101,2020-03-18,2020-03-23,
BF560102,2020-03-18,2020-03-23,
BF560103,2020-03-18,2020-03-23,
BF560104,2020-03-18,2020-03-23,
BF560105,2020-03-18,2020-03-23,
BF560201,2020-03-18,2020-03-23,
BF560202,2020-03-18,2020-03-23,
BF560203,2020-03-18,2020-03-23,
BF560204,2020-03-18,2020-03-23,
BF560205,2020-03-18,2020-03-23,
BF560206,2020-03-18,2020-03-23,
BF560301,2020-03-18,2020-03-23,
BF560302,2020-03-18,2020-03-23,
BF560303,2020-03-18,2020-03-23,
BF560304,2020-03-18,2020-03-23,
BF560305,2020-03-18,2020-03-23,
BF560306,2020-03-18,2020-03-23,
BF560307,2020-03-18,2020-03-23,
BF560308,2020-03-18,2020-03-23,
BF560309,2020-03-18,2020-03-23,
BF560401,2020-03-18,2020-03-23,
BF560402,2020-03-18,2020-03-23,
BF560403,2020-03-18,2020-03-23,
BF560404,2020-03-18,2020-03-23,
BF560405,2020-03-18,2020-03-23,
BF560406,2020-03-18,2020-03-23,
BF570101,2020-03-18,2020-03-23,
BF570102,2020-03-18,2020-03-23,
BF570103,2020-03-18,2020-03-23,
BF570104,2020-03-18,2020-03-23,
BF570105,2020-03-18,2020-03-23,
BF570201,2020-03-18,2020-03-23,
BF570202,2020-03-18,2020-03-23,
BF570203,2020-03-18,2020-03-23,
BF570204,2020-03-18,2020-03-23,
BF570205,2020-03-18,2020-03-23,
BF570206,2020-03-18,2020-03-23,
BF570207,2020-03-18,2020-03-23,
BF570208,2020-03-18,2020-03-23,
BF570301,2020-03-18,2020-03-23,
BF570302,2020-03-18,2020-03-23,
BF570303,2020-03-18,2020-03-23,
BF570304,2020-03-18,2020-03-23,
BF570305,2020-03-18,2020-03-23,
BF570401,2020-03-18,2020-03-23,
BF570402,2020-03-18,2020-03-23,
BF570403,2020-03-18,2020-03-23,
BF570404,2020-03-18,2020-03-23,
BF570405,2020-03-18,2020-03-23,
BF570406,2020-03-18,2020-03-23,
BF570407,2020-03-18,2020-03-23,
BF570408,2020-03-18,2020-03-23,
BF570409,2020-03-18,2020-03-23,
BF570410,2020-03-18,2020-03-23,
BD404104,2015-01-01,2020-11-13,
BD302602,2015-01-01,2020-11-13,
BD501006,2015-01-01,2020-11-13,
BD555202,2015-01-01,2020-11-13,
BD100602,2015-01-01,2020-11-13,
BD603602,2015-01-01,2020-11-13,
BD201202,2015-01-01,2020-11-13,
BD503813,2015-01-01,2020-11-13,
BD401807,2015-01-01,2020-11-13,
BD302903,2015-01-01,2020-11-13,
BD200304,2015-01-01,2020-11-13,
BD100409,2015-01-01,2020-11-13,
BD201504,2015-01-01,2020-11-13,
BD306702,2015-01-01,2020-11-13,
BD201233,2015-01-01,2020-11-13,
BD408704,2015-01-01,2020-11-13,
BD507605,2015-01-01,2020-11-13,
BD457204,2015-01-01,2020-11-13,
BD506403,2015-01-01,2020-11-13,
BD557704,2015-01-01,2020-11-13,
BD304802,2015-01-01,2020-11-13,
BD100603,2015-01-01,2020-11-13,
BD506406,2015-01-01,2020-11-13,
BD558503,2015-01-01,2020-11-13,
BD302604,2015-01-01,2020-11-13,
BD506909,2015-01-01,2020-11-13,
BD400108,2015-01-01,2020-11-13,
BD508110,2015-01-01,2020-11-13,
BD208407,2015-01-01,2020-11-13,
BD404109,2015-01-01,2020-11-13,
BD508112,2015-01-01,2020-11-13,
BD603605,2015-01-01,2020-11-13,
BD304806,2015-01-01,2020-11-13,
BD201510,2015-01-01,2020-11-13,
BD100607,2015-01-01,2020-11-13,
BD453907,2015-01-01,2020-11-13,
BD609108,2015-01-01,2020-11-13,
BD308207,2015-01-01,2020-11-13,
BD559408,2015-01-01,2020-11-13,
BD100419,2015-01-01,2020-11-13,
BD100610,2015-01-01,2020-11-13,
BD201204,2015-01-01,2020-11-13,
BD306706,2015-01-01,2020-11-13,
BD200314,2015-01-01,2020-11-13,
BD302605,2015-01-01,2020-11-13,
BD603611,2015-01-01,2020-11-13,
BD201508,2015-01-01,2020-11-13,
BD506915,2015-01-01,2020-11-13,
BD100428,2015-01-01,2020-11-13,
BD457209,2015-01-01,2020-11-13,
BD100651,2015-01-01,2020-11-13,
BD208421,2015-01-01,2020-11-13,
BD605814,2015-01-01,2020-11-13,
BD201909,2015-01-01,2020-11-13,
BD309309,2015-01-01,2020-11-13,
BD404712,2015-01-01,2020-11-13,
BD107838,2015-01-01,2020-11-13,
BD201506,2015-01-01,2020-11-13,
BD609117,2015-01-01,2020-11-13,
BD207507,2015-01-01,2020-11-13,
BD306807,2015-01-01,2020-11-13,
BD208429,2015-01-01,2020-11-13,
BD508811,2015-01-01,2020-11-13,
BD507616,2015-01-01,2020-11-13,
BD100447,2015-01-01,2020-11-13,
BD304811,2015-01-01,2020-11-13,
BD456113,2015-01-01,2020-11-13,
BD107914,2015-01-01,2020-11-13,
BD302910,2015-01-01,2020-11-13,
BD507619,2015-01-01,2020-11-13,
BD308614,2015-01-01,2020-11-13,
BD405015,2015-01-01,2020-11-13,
BD100918,2015-01-01,2020-11-13,
BD507018,2015-01-01,2020-11-13,
BD309319,2015-01-01,2020-11-13,
BD554906,2015-01-01,2020-11-13,
BD201207,2015-01-01,2020-11-13,
BD302606,2015-01-01,2020-11-13,
BD552717,2015-01-01,2020-11-13,
BD552710,2015-01-01,2020-11-13,
BD552712,2015-01-01,2020-11-13,
BD609018,2015-01-01,2020-11-13,
BD609120,2015-01-01,2020-11-13,
BD508122,2015-01-01,2020-11-13,
BD201512,2015-01-01,2020-11-13,
BD302918,2015-01-01,2020-11-13,
BD552721,2015-01-01,2020-11-13,
BD557725,2015-01-01,2020-11-13,
BD501020,2015-01-01,2020-11-13,
BD201915,2015-01-01,2020-11-13,
BD201213,2015-01-01,2020-11-13,
BD100921,2015-01-01,2020-11-13,
BD201918,2015-01-01,2020-11-13,
BD302608,2015-01-01,2020-11-13,
BD302609,2015-01-01,2020-11-13,
BD202216,2015-01-01,2020-11-13,
BD201518,2015-01-01,2020-11-13,
BD201519,2015-01-01,2020-11-13,
BD201927,2015-01-01,2020-11-13,
BD201322,2015-01-01,2020-11-13,
BD302921,2015-01-01,2020-11-13,
BD100925,2015-01-01,2020-11-13,
BD554908,2015-01-01,2020-11-13,
BD508125,2015-01-01,2020-11-13,
BD207510,2015-01-01,2020-11-13,
BD507622,2015-01-01,2020-11-13,
BD201931,2015-01-01,2020-11-13,
BD404111,2015-01-01,2020-11-13,
BD508827,2015-01-01,2020-11-13,
BD203014,2015-01-01,2020-11-13,
BD609023,2015-01-01,2020-11-13,
BD554909,2015-01-01,2020-11-13,
BD552730,2015-01-01,2020-11-13,
BD400114,2015-01-01,2020-11-13,
BD201520,2015-01-01,2020-11-13,
BD401823,2015-01-01,2020-11-13,
BD603626,2015-01-01,2020-11-13,
BD201967,2015-01-01,2020-11-13,
BD201933,2015-01-01,2020-11-13,
BD207521,2015-01-01,2020-11-13,
BD609127,2015-01-01,2020-11-13,
BD202224,2015-01-01,2020-11-13,
BD404717,2015-01-01,2020-11-13,
BD203025,2015-01-01,2020-11-13,
BD609027,2015-01-01,2020-11-13,
BD609131,2015-01-01,2020-11-13,
BD302610,2015-01-01,2020-11-13,
BD308625,2015-01-01,2020-11-13,
BD401831,2015-01-01,2020-11-13,
BD302611,2015-01-01,2020-11-13,
BD107852,2015-01-01,2020-11-13,
BD201936,2015-01-01,2020-11-13,
BD100929,2015-01-01,2020-11-13,
BD305610,2015-01-01,2020-11-13,
BD404721,2015-01-01,2020-11-13,
BD405039,2015-01-01,2020-11-13,
BD408725,2015-01-01,2020-11-13,
BD201940,2015-01-01,2020-11-13,
BD557734,2015-01-01,2020-11-13,
BD309323,2015-01-01,2020-11-13,
BD302612,2015-01-01,2020-11-13,
BD609029,2015-01-01,2020-11-13,
BD453915,2015-01-01,2020-11-13,
BD506428,2015-01-01,2020-11-13,
BD302614,2015-01-01,2020-11-13,
BD309325,2015-01-01,2020-11-13,
BD302616,2015-01-01,2020-11-13,
BD609032,2015-01-01,2020-11-13,
BD456116,2015-01-01,2020-11-13,
BD501027,2015-01-01,2020-11-13,
BD501033,2015-01-01,2020-11-13,
BD404740,2015-01-01,2020-11-13,
BD204643,2015-01-01,2020-11-13,
BD557312,2015-01-01,2020-11-13,
BD552764,2015-01-01,2020-11-13,
BD302618,2015-01-01,2020-11-13,
BD557315,2015-01-01,2020-11-13,
BD201528,2015-01-01,2020-11-13,
BD609033,2015-01-01,2020-11-13,
BD107855,2015-01-01,2020-11-13,
BD404730,2015-01-01,2020-11-13,
BD457218,2015-01-01,2020-11-13,
BD508131,2015-01-01,2020-11-13,
BD400134,2015-01-01,2020-11-13,
BD201345,2015-01-01,2020-11-13,
BD507633,2015-01-01,2020-11-13,
BD302947,2015-01-01,2020-11-13,
BD201533,2015-01-01,2020-11-13,
BD609135,2015-01-01,2020-11-13,
BD203029,2015-01-01,2020-11-13,
BD552738,2015-01-01,2020-11-13,
BD456120,2015-01-01,2020-11-13,
BD553221,2015-01-01,2020-11-13,
BD203041,2015-01-01,2020-11-13,
BD501040,2015-01-01,2020-11-13,
BD456122,2015-01-01,2020-11-13,
BD553224,2015-01-01,2020-11-13,
BD107857,2015-01-01,2020-11-13,
BD558527,2015-01-01,2020-11-13,
BD405747,2015-01-01,2020-11-13,
BD456123,2015-01-01,2020-11-13,
BD100632,2015-01-01,2020-11-13,
BD305924,2015-01-01,2020-11-13,
BD303330,2015-01-01,2020-11-13,
BD302624,2015-01-01,2020-11-13,
BD309328,2015-01-01,2020-11-13,
BD305622,2015-01-01,2020-11-13,
BD552743,2015-01-01,2020-11-13,
BD308229,2015-01-01,2020-11-13,
BD553230,2015-01-01,2020-11-13,
BD508134,2015-01-01,2020-11-13,
BD609138,2015-01-01,2020-11-13,
BD507037,2015-01-01,2020-11-13,
BD303532,2015-01-01,2020-11-13,
BD309338,2015-01-01,2020-11-13,
BD308636,2015-01-01,2020-11-13,
BD609141,2015-01-01,2020-11-13,
BD302626,2015-01-01,2020-11-13,
BD506941,2015-01-01,2020-11-13,
BD603644,2015-01-01,2020-11-13,
BD201347,2015-01-01,2020-11-13,
BD201349,2015-01-01,2020-11-13,
BD552747,2015-01-01,2020-11-13,
BD201535,2015-01-01,2020-11-13,
BD456124,2015-01-01,2020-11-13,
BD404414,2015-01-01,2020-11-13,
BD559451,2015-01-01,2020-11-13,
BD305628,2015-01-01,2020-11-13,
BD201537,2015-01-01,2020-11-13,
BD555233,2015-01-01,2020-11-13,
BD207536,2015-01-01,2020-11-13,
BD302628,2015-01-01,2020-11-13,
BD100636,2015-01-01,2020-11-13,
BD201954,2015-01-01,2020-11-13,
BD304827,2015-01-01,2020-11-13,
BD507639,2015-01-01,2020-11-13,
BD456131,2015-01-01,2020-11-13,
BD453929,2015-01-01,2020-11-13,
BD304833,2015-01-01,2020-11-13,
BD609047,2015-01-01,2020-11-13,
BD609153,2015-01-01,2020-11-13,
BD557336,2015-01-01,2020-11-13,
BD609050,2015-01-01,2020-11-13,
BD453936,2015-01-01,2020-11-13,
BD302629,2015-01-01,2020-11-13,
BD104240,2015-01-01,2020-11-13,
BD404419,2015-01-01,2020-11-13,
BD458937,2015-01-01,2020-11-13,
BD404123,2015-01-01,2020-11-13,
BD401855,2015-01-01,2020-11-13,
BD503847,2015-01-01,2020-11-13,
BD208447,2015-01-01,2020-11-13,
BD605835,2015-01-01,2020-11-13,
BD207547,2015-01-01,2020-11-13,
BD201358,2015-01-01,2020-11-13,
BD400138,2015-01-01,2020-11-13,
BD302632,2015-01-01,2020-11-13,
BD302630,2015-01-01,2020-11-13,
BD501054,2015-01-01,2020-11-13,
BD552756,2015-01-01,2020-11-13,
BD107866,2015-01-01,2020-11-13,
BD302633,2015-01-01,2020-11-13,
BD503858,2015-01-01,2020-11-13,
BD408743,2015-01-01,2020-11-13,
BD406528,2015-01-01,2020-11-13,
BD303332,2015-01-01,2020-11-13,
BD303334,2015-01-01,2020-11-13,
BD404433,2015-01-01,2020-11-13,
BD408747,2015-01-01,2020-11-13,
BD555239,2015-01-01,2020-11-13,
BD309347,2015-01-01,2020-11-13,
BD305440,2015-01-01,2020-11-13,
BD457240,2015-01-01,2020-11-13,
BD308247,2015-01-01,2020-11-13,
BD605856,2015-01-01,2020-11-13,
BD205133,2015-01-01,2020-11-13,
BD508844,2015-01-01,2020-11-13,
BD302634,2015-01-01,2020-11-13,
BD609159,2015-01-01,2020-11-13,
BD104243,2015-01-01,2020-11-13,
BD303336,2015-01-01,2020-11-13,
BD208436,2015-01-01,2020-11-13,
BD304842,2015-01-01,2020-11-13,
BD201263,2015-01-01,2020-11-13,
BD303543,2015-01-01,2020-11-13,
BD304845,2015-01-01,2020-11-13,
BD558542,2015-01-01,2020-11-13,
BD107947,2015-01-01,2020-11-13,
BD208425,2015-01-01,2020-11-13,
BD508850,2015-01-01,2020-11-13,
BD457247,2015-01-01,2020-11-13,
BD302638,2015-01-01,2020-11-13,
BD404138,2015-01-01,2020-11-13,
BD204649,2015-01-01,2020-11-13,
BD457238,2015-01-01,2020-11-13,
BD404745,2015-01-01,2020-11-13,
BD404748,2015-01-01,2020-11-13,
BD552760,2015-01-01,2020-11-13,
BD503861,2015-01-01,2020-11-13,
BD302636,2015-01-01,2020-11-13,
BD302637,2015-01-01,2020-11-13,
BD405063,2015-01-01,2020-11-13,
BD404751,2015-01-01,2020-11-13,
BD201543,2015-01-01,2020-11-13,
BD557345,2015-01-01,2020-11-13,
BD304849,2015-01-01,2020-11-13,
BD303551,2015-01-01,2020-11-13,
BD404442,2015-01-01,2020-11-13,
BD201541,2015-01-01,2020-11-13,
BD302640,2015-01-01,2020-11-13,
BD404147,2015-01-01,2020-11-13,
BD404753,2015-01-01,2020-11-13,
BD605865,2015-01-01,2020-11-13,
BD304854,2015-01-01,2020-11-13,
BD405071,2015-01-01,2020-11-13,
BD554952,2015-01-01,2020-11-13,
BD405079,2015-01-01,2020-11-13,
BD202245,2015-01-01,2020-11-13,
BD603668,2015-01-01,2020-11-13,
BD201972,2015-01-01,2020-11-13,
BD204661,2015-01-01,2020-11-13,
BD205143,2015-01-01,2020-11-13,
BD302642,2015-01-01,2020-11-13,
BD100954,2015-01-01,2020-11-13,
BD555255,2015-01-01,2020-11-13,
BD506944,2015-01-01,2020-11-13,
BD200351,2015-01-01,2020-11-13,
BD208458,2015-01-01,2020-11-13,
BD201547,2015-01-01,2020-11-13,
BD406552,2015-01-01,2020-11-13,
BD305944,2015-01-01,2020-11-13,
BD457256,2015-01-01,2020-11-13,
BD453958,2015-01-01,2020-11-13,
BD305454,2015-01-01,2020-11-13,
BD603671,2015-01-01,2020-11-13,
BD302956,2015-01-01,2020-11-13,
BD309357,2015-01-01,2020-11-13,
BD405557,2015-01-01,2020-11-13,
BD506450,2015-01-01,2020-11-13,
BD204665,2015-01-01,2020-11-13,
BD202249,2015-01-01,2020-11-13,
BD404471,2015-01-01,2020-11-13,
BD506447,2015-01-01,2020-11-13,
BD204667,2015-01-01,2020-11-13,
BD305646,2015-01-01,2020-11-13,
BD404161,2015-01-01,2020-11-13,
BD306852,2015-01-01,2020-11-13,
BD201974,2015-01-01,2020-11-13,
BD100965,2015-01-01,2020-11-13,
BD107958,2015-01-01,2020-11-13,
BD508140,2015-01-01,2020-11-13,
BD204670,2015-01-01,2020-11-13,
BD201376,2015-01-01,2020-11-13,
BD201379,2015-01-01,2020-11-13,
BD605874,2015-01-01,2020-11-13,
BD201975,2015-01-01,2020-11-13,
BD100662,2015-01-01,2020-11-13,
BD405787,2015-01-01,2020-11-13,
BD453961,2015-01-01,2020-11-13,
BD302648,2015-01-01,2020-11-13,
BD405094,2015-01-01,2020-11-13,
BD201553,2015-01-01,2020-11-13,
BD107876,2015-01-01,2020-11-13,
BD309366,2015-01-01,2020-11-13,
BD558558,2015-01-01,2020-11-13,
BD304859,2015-01-01,2020-11-13,
BD302650,2015-01-01,2020-11-13,
BD405566,2015-01-01,2020-11-13,
BD457263,2015-01-01,2020-11-13,
BD508153,2015-01-01,2020-11-13,
BD400156,2015-01-01,2020-11-13,
BD400158,2015-01-01,2020-11-13,
BD400160,2015-01-01,2020-11-13,
BD302654,2015-01-01,2020-11-13,
BD405760,2015-01-01,2020-11-13,
BD303558,2015-01-01,2020-11-13,
BD456165,2015-01-01,2020-11-13,
BD100669,2015-01-01,2020-11-13,
BD305956,2015-01-01,2020-11-13,
BD201981,2015-01-01,2020-11-13,
BD456152,2015-01-01,2020-11-13,
BD603677,2015-01-01,2020-11-13,
BD201285,2015-01-01,2020-11-13,
BD507056,2015-01-01,2020-11-13,
BD302962,2015-01-01,2020-11-13,
BD309376,2015-01-01,2020-11-13,
BD554961,2015-01-01,2020-11-13,
BD200373,2015-01-01,2020-11-13,
BD458967,2015-01-01,2020-11-13,
BD104273,2015-01-01,2020-11-13,
BD458970,2015-01-01,2020-11-13,
BD456172,2015-01-01,2020-11-13,
BD501067,2015-01-01,2020-11-13,
BD201987,2015-01-01,2020-11-13,
BD208475,2015-01-01,2020-11-13,
BD506460,2015-01-01,2020-11-13,
BD406576,2015-01-01,2020-11-13,
BD306758,2015-01-01,2020-11-13,
BD308665,2015-01-01,2020-11-13,
BD306860,2015-01-01,2020-11-13,
BD201290,2015-01-01,2020-11-13,
BD506963,2015-01-01,2020-11-13,
BD302662,2015-01-01,2020-11-13,
BD552769,2015-01-01,2020-11-13,
BD507066,2015-01-01,2020-11-13,
BD107976,2015-01-01,2020-11-13,
BD107987,2015-01-01,2020-11-13,
BD457274,2015-01-01,2020-11-13,
BD302663,2015-01-01,2020-11-13,
BD506469,2015-01-01,2020-11-13,
BD304876,2015-01-01,2020-11-13,
BD557364,2015-01-01,2020-11-13,
BD207587,2015-01-01,2020-11-13,
BD508172,2015-01-01,2020-11-13,
BD507655,2015-01-01,2020-11-13,
BD201555,2015-01-01,2020-11-13,
BD404764,2015-01-01,2020-11-13,
BD304879,2015-01-01,2020-11-13,
BD306863,2015-01-01,2020-11-13,
BD553267,2015-01-01,2020-11-13,
BD302664,2015-01-01,2020-11-13,
BD302665,2015-01-01,2020-11-13,
BD557773,2015-01-01,2020-11-13,
BD503874,2015-01-01,2020-11-13,
BD204677,2015-01-01,2020-11-13,
BD201557,2015-01-01,2020-11-13,
BD308273,2015-01-01,2020-11-13,
BD552777,2015-01-01,2020-11-13,
BD203051,2015-01-01,2020-11-13,
BD201565,2015-01-01,2020-11-13,
BD555270,2015-01-01,2020-11-13,
BD100485,2015-01-01,2020-11-13,
BD201561,2015-01-01,2020-11-13,
BD506475,2015-01-01,2020-11-13,
BD107895,2015-01-01,2020-11-13,
BD202256,2015-01-01,2020-11-13,
BD554918,2015-01-01,2020-11-13,
BD456181,2015-01-01,2020-11-13,
BD404769,2015-01-01,2020-11-13,
BD558573,2015-01-01,2020-11-13,
BD558576,2015-01-01,2020-11-13,
BD559482,2015-01-01,2020-11-13,
BD107980,2015-01-01,2020-11-13,
BD506479,2015-01-01,2020-11-13,
BD457283,2015-01-01,2020-11-13,
BD508182,2015-01-01,2020-11-13,
BD104284,2015-01-01,2020-11-13,
BD554977,2015-01-01,2020-11-13,
BD208478,2015-01-01,2020-11-13,
BD308276,2015-01-01,2020-11-13,
BD605880,2015-01-01,2020-11-13,
BD305480,2015-01-01,2020-11-13,
BD508185,2015-01-01,2020-11-13,
BD205165,2015-01-01,2020-11-13,
BD204680,2015-01-01,2020-11-13,
BD205173,2015-01-01,2020-11-13,
BD302666,2015-01-01,2020-11-13,
BD400173,2015-01-01,2020-11-13,
BD302667,2015-01-01,2020-11-13,
BD202266,2015-01-01,2020-11-13,
BD208487,2015-01-01,2020-11-13,
