qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:116:3:60402,60402,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60402,Kraya,KH060402,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60403,60403,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60403,Phan Nheum,KH060403,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60404,60404,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60404,Sakream,KH060404,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60405,60405,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60405,Sala Visai,KH060405,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60406,60406,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60406,Sameakki,KH060406,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60407,60407,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:604,1603:45:16:116:3:60407,Tuol Kreul,KH060407,Prasat Ballangk,KH0604,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60501,60501,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:605,1603:45:16:116:3:60501,Chhuk,KH060501,Prasat Sambour,KH0605,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60502,60502,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:605,1603:45:16:116:3:60502,Koul,KH060502,Prasat Sambour,KH0605,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60503,60503,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:605,1603:45:16:116:3:60503,Sambour,KH060503,Prasat Sambour,KH0605,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60504,60504,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:605,1603:45:16:116:3:60504,Sraeung,KH060504,Prasat Sambour,KH0605,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60505,60505,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:605,1603:45:16:116:3:60505,Tang Krasau,KH060505,Prasat Sambour,KH0605,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60601,60601,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60601,Chheu Teal,KH060601,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60602,60602,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60602,Dang Kambet,KH060602,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60603,60603,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60603,Klaeng,KH060603,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60604,60604,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60604,Mean Rith,KH060604,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60605,60605,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60605,Mean Chey,KH060605,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60606,60606,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60606,Ngan,KH060606,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60607,60607,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60607,Sandan,KH060607,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60608,60608,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60608,Sochet,KH060608,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60609,60609,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:606,1603:45:16:116:3:60609,Tum Ring,KH060609,Sandan,KH0606,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60701,60701,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60701,Boeng Lvea,KH060701,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60702,60702,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60702,Chroab,KH060702,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60703,60703,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60703,Kampong Thma,KH060703,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60704,60704,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60704,Kakaoh,KH060704,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60705,60705,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60705,Kraya,KH060705,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60706,60706,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60706,Pnov,KH060706,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60707,60707,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60707,Prasat,KH060707,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60708,60708,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60708,Tang Krasang,KH060708,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60709,60709,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60709,Ti Pou,KH060709,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60710,60710,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:607,1603:45:16:116:3:60710,Tboung Krapeu,KH060710,Santuk,KH0607,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60801,60801,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60801,Banteay Stoung,KH060801,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60802,60802,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60802,Chamna Kraom,KH060802,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60803,60803,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60803,Chamna Leu,KH060803,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60804,60804,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60804,Kampong Chen Cheung,KH060804,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60805,60805,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60805,Kampong Chen Tboung,KH060805,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60806,60806,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60806,Msa Krang,KH060806,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60807,60807,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60807,Peam Bang,KH060807,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60808,60808,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60808,Popok,KH060808,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60809,60809,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60809,Pralay,KH060809,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60810,60810,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60810,Preah Damrei,KH060810,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60811,60811,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60811,Rung Roeang,KH060811,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60812,60812,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60812,Samprouch,KH060812,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:60813,60813,1603:45:16:116:0,1603:45:16:116:1:6,1603:45:16:116:2:608,1603:45:16:116:3:60813,Trea,KH060813,Stoung,KH0608,Kampong Thom,KH06,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70101,70101,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70101,Angk Phnum Touch,KH070101,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70102,70102,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70102,Ankor Chey,KH070102,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70103,70103,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70103,Champei,KH070103,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70104,70104,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70104,Dambouk Khpos,KH070104,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70105,70105,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70105,Dan Koum,KH070105,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70106,70106,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70106,Daeum Doung,KH070106,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70107,70107,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70107,Mroum,KH070107,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70108,70108,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70108,Phnum Kong,KH070108,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70109,70109,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70109,Praphnum,KH070109,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70110,70110,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70110,Samlanh,KH070110,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70111,70111,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:701,1603:45:16:116:3:70111,Tani,KH070111,Angkor Chey,KH0701,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70201,70201,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70201,Banteay Meas Khang Kaeut,KH070201,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70202,70202,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70202,Banteay Meas Khang Lech,KH070202,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70203,70203,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70203,Prey Tonle,KH070203,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70204,70204,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70204,Samraong Kraom,KH070204,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70205,70205,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70205,Samraong Leu,KH070205,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70206,70206,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70206,Sdach Kong Khang Cheung,KH070206,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70207,70207,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70207,Sdach Kong Khang Lech,KH070207,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70208,70208,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70208,Sdach Kong Khang Tboung,KH070208,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70209,70209,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70209,Tnoat Chong Srang,KH070209,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70210,70210,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70210,Trapeang Sala Khang Kaeut,KH070210,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70211,70211,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70211,Trapeang Sala Khang Lech,KH070211,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70212,70212,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70212,Tuk Meas Khang Kaeut,KH070212,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70213,70213,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70213,Tuk Meas Khang Lech,KH070213,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70214,70214,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70214,Voat Angk Khang Cheung,KH070214,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70215,70215,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:702,1603:45:16:116:3:70215,Voat Angk Khang Tboung,KH070215,Banteay Meas,KH0702,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70301,70301,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70301,Baniev,KH070301,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70302,70302,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70302,Takaen,KH070302,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70303,70303,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70303,Boeng Nimol,KH070303,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70304,70304,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70304,Chhuk,KH070304,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70305,70305,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70305,Doun Yay,KH070305,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70306,70306,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70306,Krang Sbov,KH070306,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70307,70307,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70307,Krang Snay,KH070307,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70308,70308,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70308,Lbaeuk,KH070308,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70309,70309,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70309,Trapeang Phleang,KH070309,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70310,70310,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70310,Mean Chey,KH070310,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70311,70311,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70311,Neareay,KH070311,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70312,70312,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70312,Satv Pong,KH070312,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70313,70313,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70313,Trapeang Bei,KH070313,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70314,70314,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70314,Tramaeng,KH070314,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70315,70315,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:703,1603:45:16:116:3:70315,Dechou Akphivoadth,KH070315,Chhuk,KH0703,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70401,70401,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70401,Chres,KH070401,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70402,70402,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70402,Chumpu Voan,KH070402,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70403,70403,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70403,Snay Anhchit,KH070403,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70404,70404,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70404,Srae Chaeng,KH070404,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70405,70405,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70405,Srae Knong,KH070405,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70406,70406,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70406,Srae Samraong,KH070406,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70407,70407,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:704,1603:45:16:116:3:70407,Trapeang Reang,KH070407,Chum Kiri,KH0704,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70501,70501,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70501,Damnak Sokram,KH070501,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70502,70502,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70502,Dang Tong,KH070502,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70503,70503,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70503,Khcheay Khang Cheung,KH070503,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70504,70504,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70504,Khcheay Khang Tboung,KH070504,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70505,70505,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70505,Mean Ritth,KH070505,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70506,70506,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70506,Srae Chea Khang Cheung,KH070506,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70507,70507,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70507,Srae Chea Khang Tboung,KH070507,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70508,70508,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70508,Totung,KH070508,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70509,70509,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70509,Angk Romeas,KH070509,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70510,70510,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:705,1603:45:16:116:3:70510,L'ang,KH070510,Dang Tong,KH0705,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70601,70601,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:706,1603:45:16:116:3:70601,Boeng Sala Khang Cheung,KH070601,Kampong Trach,KH0706,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70602,70602,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:706,1603:45:16:116:3:70602,Boeng Sala Khang Tboung,KH070602,Kampong Trach,KH0706,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70603,70603,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:706,1603:45:16:116:3:70603,Damnak Kantuot Khang Cheung,KH070603,Kampong Trach,KH0706,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
1603:45:16:116:3:70604,70604,1603:45:16:116:0,1603:45:16:116:1:7,1603:45:16:116:2:706,1603:45:16:116:3:70604,Damnak Kantuot Khang Tboung,KH070604,Kampong Trach,KH0706,Kampot,KH07,Cambodia,KH,2014-10-14,2018-10-16,
