#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt0,#meta+ERROR+adm2+code+v_pcode,#meta+ERROR+adm2+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:662:2:12120080100,12120080100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120080100,Bois D'Orange/Trouya,LC12120080100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120100000,12120100000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120100000,Bonneterre,LC12120100000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120100100,12120100100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120100100,Bonneterre Gardens,LC12120100100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120110000,12120110000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120110000,Caille Des,LC12120110000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120120000,12120120000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120120000,Caye Manje',LC12120120000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130000,12120130000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130000,Cap Estate,LC12120130000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130100,12120130100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130100,Cap Estate/Anse Du Cap,LC12120130100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130200,12120130200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130200,Cap Estate/Saddle Back,LC12120130200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130300,12120130300,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130300,Cap Estate/Lower Saline Point,LC12120130300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130400,12120130400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130400,Cap Estate/Upper Saline Point,LC12120130400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130500,12120130500,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130500,Cap Estate/Mon Du Cap,LC12120130500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130600,12120130600,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130600,Cap Estate/Caribbean Park,LC12120130600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130700,12120130700,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130700,Cap Estate/Ranch Site,LC12120130700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120130800,12120130800,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120130800,Cap Estate/Golf Park,LC12120130800,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120131000,12120131000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120131000,Cap Estate/Becune Park,LC12120131000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120131100,12120131100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120131100,Cap Estate/Becune Point,LC12120131100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120150000,12120150000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120150000,Cas En Bas,LC12120150000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120170000,12120170000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120170000,Corinth,LC12120170000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120170100,12120170100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120170100,Corinth Estate,LC12120170100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120170200,12120170200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120170200,Corinth/La Bel Lair,LC12120170200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120180000,12120180000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120180000,Dauphin,LC12120180000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120190000,12120190000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120190000,Des Barras,LC12120190000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120190100,12120190100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120190100,Des Barras/Cacolie,LC12120190100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120200000,12120200000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120200000,Garrand,LC12120200000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230000,12120230000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230000,Grande Riviere,LC12120230000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230100,12120230100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230100,Grande Riviere/Assou Canal,LC12120230100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230200,12120230200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230200,Grande Riviere/Ingle Woods,LC12120230200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230400,12120230400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230400,Grande Riviere/Morne Elwin,LC12120230400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230500,12120230500,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230500,Grande Riviere/Morne Serpent,LC12120230500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230600,12120230600,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230600,Grande Riviere/Norbert,LC12120230600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230700,12120230700,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230700,Grande Riviere/Piat,LC12120230700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230800,12120230800,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230800,Grande Riviere/White Rock,LC12120230800,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120230900,12120230900,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120230900,Grande Riviere/Postlewaithe,LC12120230900,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120231000,12120231000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120231000,Grande Riviere/Degazon,LC12120231000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120250000,12120250000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120250000,La Croix Chaubough,LC12120250000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120260000,12120260000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120260000,La Guerre,LC12120260000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120260100,12120260100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120260100,La Guerre/Chickenback Street,LC12120260100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120270000,12120270000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120270000,L'Hermitage,LC12120270000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290000,12120290000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290000,Marisule,LC12120290000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290100,12120290100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290100,Marisule/Bon Air,LC12120290100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290200,12120290200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290200,Marisule/East Winds,LC12120290200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290400,12120290400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290400,Marisule/La Brellotte,LC12120290400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290500,12120290500,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290500,Marisule/Top Of The World,LC12120290500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120290501,12120290501,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120290501,Marisule/Top Of The World/Belle Ville,LC12120290501,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120300000,12120300000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120300000,Marquis Estate,LC12120300000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120310000,12120310000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120310000,Massade,LC12120310000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330000,12120330000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330000,Monchy,LC12120330000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330100,12120330100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330100,Monchy/Careffe,LC12120330100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330200,12120330200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330200,Monchy/Cletus Village,LC12120330200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330400,12120330400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330400,Monchy/La Borne,LC12120330400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330403,12120330403,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330403,Monchy/La Borne/Sans Souci,LC12120330403,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330500,12120330500,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330500,Monchy/Lafeuille,LC12120330500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330600,12120330600,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330600,Monchy/La Retraite,LC12120330600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330700,12120330700,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330700,Monchy/Riviere Mitan,LC12120330700,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120330900,12120330900,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120330900,Monchy/Moulin A Vent,LC12120330900,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331000,12120331000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331000,Monchy/Ravine Macock,LC12120331000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331100,12120331100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331100,Monchy/Ti Dauphin,LC12120331100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331200,12120331200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331200,Monchy/Vieux Sucreic,LC12120331200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331201,12120331201,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331201,Monchy/Vieux Sucreic/Careffe,LC12120331201,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331202,12120331202,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331202,Monchy/Vieux Sucreic/Bois D'Ine,LC12120331202,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331300,12120331300,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331300,Monchy/Malgretoute,LC12120331300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331400,12120331400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331400,Monchy/Cardinal,LC12120331400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331500,12120331500,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331500,Monchy/Lawi Fwen,LC12120331500,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120331600,12120331600,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120331600,Monchy/Mount Layau,LC12120331600,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120340000,12120340000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120340000,Mongiraud,LC12120340000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120350000,12120350000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120350000,Monier,LC12120350000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120390000,12120390000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120390000,Pigeon Island,LC12120390000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120410000,12120410000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120410000,Plateau,LC12120410000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120440000,12120440000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120440000,Reduit,LC12120440000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120440100,12120440100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120440100,Reduit Orchard,LC12120440100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120440200,12120440200,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120440200,Reduit Park,LC12120440200,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120450000,12120450000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120450000,Rodney Bay,LC12120450000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120460000,12120460000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120460000,Rodney Heights,LC12120460000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120500000,12120500000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120500000,Gros Islet Town,LC12120500000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120501100,12120501100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120501100,Gros Islet/Edge Water,LC12120501100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120520000,12120520000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120520000,Union,LC12120520000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120520300,12120520300,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120520300,Union Terrace,LC12120520300,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120520400,12120520400,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120520400,Union/Ti Morne,LC12120520400,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120530000,12120530000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120530000,Belle Vue,LC12120530000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120530100,12120530100,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120530100,Belle Vue Estate,LC12120530100,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120540000,12120540000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120540000,Desrameaux,LC12120540000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:12120550000,12120550000,1603:45:16:662:0,1603:45:16:662:1:12,1603:45:16:662:2:12120550000,Morne Citon,LC12120550000,,,,Gros Islet,LC12,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010060000,13010060000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010060000,Banannes Bay,LC13010060000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010070000,13010070000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010070000,Barnard Hill,LC13010070000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010090000,13010090000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010090000,Bella Rosa,LC13010090000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010160000,13010160000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010160000,Bois Catchet,LC13010160000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010170000,13010170000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010170000,Calvary,LC13010170000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010190000,13010190000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010190000,Cedars,LC13010190000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010200100,13010200100,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010200100,Sunbilt,LC13010200100,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010240000,13010240000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010240000,City,LC13010240000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010243800,13010243800,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010243800,Grass Street,LC13010243800,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010244800,13010244800,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010244800,Pearts Gap,LC13010244800,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010245500,13010245500,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010245500,Conway,LC13010245500,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010250000,13010250000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010250000,City Gate,LC13010250000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010270000,13010270000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010270000,Coolie Town,LC13010270000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010310000,13010310000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010310000,Darling Road,LC13010310000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010380000,13010380000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010380000,Faux A Chaud,LC13010380000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010400000,13010400000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010400000,Fond Manger,LC13010400000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010470000,13010470000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010470000,Hospital Road,LC13010470000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010480000,13010480000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010480000,John Compton Highway,LC13010480000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010570000,13010570000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010570000,La Toc,LC13010570000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010580000,13010580000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010580000,Lastic Hill,LC13010580000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010670000,13010670000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010670000,New Village,LC13010670000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010690000,13010690000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010690000,Patterson'S Gap,LC13010690000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010700000,13010700000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010700000,Pavee,LC13010700000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010720000,13010720000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010720000,Pointe Seraphine,LC13010720000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010760000,13010760000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010760000,Rose Hill,LC13010760000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010920000,13010920000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010920000,Waterworks,LC13010920000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010930000,13010930000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010930000,Wilton'S Yard/Grave Yard,LC13010930000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13010940000,13010940000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13010940000,Forest Reserve,LC13010940000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020010000,13020010000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020010000,Almondale,LC13020010000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020020000,13020020000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020020000,Aurendel Hill,LC13020020000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
1603:45:16:662:2:13020040000,13020040000,1603:45:16:662:0,1603:45:16:662:1:13,1603:45:16:662:2:13020040000,Bagatelle,LC13020040000,,,,Castries,LC13,Saint Lucia,LC,2019-05-01,2019-05-08,
