#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_swa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_swa+is_latn,#adm3+name+alt2+i_swa+is_latn,#adm2+name+i_eng+is_latn,#adm2+name+i_swa+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_swa+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_swa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:834:3:2302091,2302091,Kapalamsenga,,TZ2302091,,,,,,Mpanda,,TZ2302,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303011,2303011,Kasokola,,TZ2303011,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303021,2303021,Ugala,,TZ2303021,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303031,2303031,Litapunga,,TZ2303031,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303041,2303041,Mtapenda,,TZ2303041,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303053,2303053,Inyonga,,TZ2303053,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303061,2303061,Ilunde,,TZ2303061,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303071,2303071,Ilela,,TZ2303071,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303081,2303081,Utende,,TZ2303081,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303091,2303091,Mamba,,TZ2303091,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303101,2303101,Mbede,,TZ2303101,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303111,2303111,Urwira,,TZ2303111,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303121,2303121,Nsimbo,,TZ2303121,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303131,2303131,Magamba,,TZ2303131,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303141,2303141,Sitalike,,TZ2303141,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303153,2303153,Usevya,,TZ2303153,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303161,2303161,Kibaoni,,TZ2303161,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303171,2303171,Machimboni,,TZ2303171,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303181,2303181,Kapalala,,TZ2303181,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303191,2303191,Itenka,,TZ2303191,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303201,2303201,Ikuba,,TZ2303201,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303211,2303211,Mwamapuli,,TZ2303211,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303221,2303221,Majimoto,,TZ2303221,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303231,2303231,Kasansa,,TZ2303231,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2303241,2303241,Nsenkwa,,TZ2303241,,,,,,Mlele,,TZ2303,Katavi,,TZ23,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401011,2401011,Nkindwabiye,,TZ2401011,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401021,2401021,Mwaubinge,,TZ2401021,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401033,2401033,Nkololo,,TZ2401033,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401041,2401041,Mwaumatondo,,TZ2401041,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401051,2401051,Madobana,,TZ2401051,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401061,2401061,Nyangokolwa,,TZ2401061,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401073,2401073,Somanda,,TZ2401073,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401081,2401081,Bunamhala,,TZ2401081,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401091,2401091,Sakwe,,TZ2401091,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401103,2401103,Ngulyati,,TZ2401103,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401111,2401111,Mhango,,TZ2401111,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401121,2401121,Kilalo,,TZ2401121,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401131,2401131,Kasoli,,TZ2401131,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401141,2401141,Gambosi,,TZ2401141,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401151,2401151,Guduwi,,TZ2401151,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401161,2401161,Ikungulyabashashi,,TZ2401161,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401173,2401173,Nyakabindi,,TZ2401173,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401183,2401183,Dutwa,,TZ2401183,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401191,2401191,Sapiwi,,TZ2401191,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401201,2401201,Matongo,,TZ2401201,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401211,2401211,Gilya,,TZ2401211,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401221,2401221,Isanga,,TZ2401221,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401233,2401233,Bariadi,,TZ2401233,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401243,2401243,Malambo,,TZ2401243,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2401253,2401253,Sima,,TZ2401253,,,,,,Bariadi,,TZ2401,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402011,2402011,Bumera,,TZ2402011,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402021,2402021,Ikindiro,,TZ2402021,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402031,2402031,Mwamtani,,TZ2402031,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402041,2402041,Sagata,,TZ2402041,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402051,2402051,Mwaswale,,TZ2402051,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402061,2402061,Nkuyu,,TZ2402061,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402071,2402071,Mhunze,,TZ2402071,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402081,2402081,Migato,,TZ2402081,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402091,2402091,Chinamili,,TZ2402091,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402101,2402101,Ndolelezi,,TZ2402101,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402111,2402111,Lagangabilili,,TZ2402111,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402121,2402121,Budalabujiga,,TZ2402121,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402131,2402131,Nkoma,,TZ2402131,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402141,2402141,Mwalushu,,TZ2402141,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402153,2402153,Mwamapalala,,TZ2402153,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402161,2402161,Nyamalapa,,TZ2402161,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402173,2402173,Lugulu,,TZ2402173,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402181,2402181,Nhobora,,TZ2402181,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402191,2402191,Zagayu,,TZ2402191,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402201,2402201,Kinang'weli,,TZ2402201,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402211,2402211,Mbita,,TZ2402211,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2402221,2402221,Sawida,,TZ2402221,,,,,,Itilima,,TZ2402,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403013,2403013,Mwanhuzi,,TZ2403013,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403021,2403021,Nkoma,,TZ2403021,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403031,2403031,Kimali,,TZ2403031,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403041,2403041,Mwamishali,,TZ2403041,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403051,2403051,Itinje,,TZ2403051,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403061,2403061,Kisesa,,TZ2403061,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403071,2403071,Mwandoya,,TZ2403071,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403081,2403081,Lingeka,,TZ2403081,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403091,2403091,Sakasaka,,TZ2403091,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403101,2403101,Imalaseko,,TZ2403101,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403111,2403111,Mwabuzo,,TZ2403111,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403121,2403121,Mwamalole,,TZ2403121,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403131,2403131,Mwanjolo,,TZ2403131,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403141,2403141,Mwabuma,,TZ2403141,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403151,2403151,Mwabusalu,,TZ2403151,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403161,2403161,Lubiga,,TZ2403161,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403171,2403171,Mwamanongu,,TZ2403171,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403181,2403181,Nghoboko,,TZ2403181,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403191,2403191,Bukundi,,TZ2403191,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403201,2403201,Mwasengela,,TZ2403201,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403211,2403211,Mwamanimba,,TZ2403211,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403221,2403221,Tindabuligi,,TZ2403221,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403231,2403231,Mwakisandu,,TZ2403231,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403241,2403241,Mwangundo,,TZ2403241,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2403251,2403251,Mwanyahina,,TZ2403251,,,,,,Meatu,,TZ2403,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404011,2404011,Ng'wigwa,,TZ2404011,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404021,2404021,Nguliguli,,TZ2404021,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404031,2404031,Ipililo,,TZ2404031,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404041,2404041,Senani,,TZ2404041,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404051,2404051,Mwamanenge,,TZ2404051,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404061,2404061,Sukuma,,TZ2404061,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404071,2404071,Mpindo,,TZ2404071,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404081,2404081,Dakama,,TZ2404081,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404093,2404093,Lalago,,TZ2404093,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404101,2404101,Budekwa,,TZ2404101,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404111,2404111,Busilili,,TZ2404111,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404121,2404121,Sengwa,,TZ2404121,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404131,2404131,Masela,,TZ2404131,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404141,2404141,Isanga,,TZ2404141,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404151,2404151,Zanzui,,TZ2404151,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404161,2404161,Mwamashimba,,TZ2404161,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404171,2404171,Buchambi,,TZ2404171,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404181,2404181,Kadoto,,TZ2404181,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404191,2404191,Shishiyu,,TZ2404191,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404201,2404201,Nyabubinza,,TZ2404201,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404211,2404211,Mwang'honoli,,TZ2404211,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404221,2404221,Kulimi,,TZ2404221,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
1603:45:16:834:3:2404233,2404233,Malampaka,,TZ2404233,,,,,,Maswa,,TZ2404,Simiyu,,TZ24,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,2018-10-19,2018-10-22,
