#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Sendafa town,ET042018,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Holeta town,ET042020,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gelana (Finfine),ET042098,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Gololcha Bale,ET042101,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Lege Hida,ET042102,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ginir,ET042103,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Rayitu,ET042104,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Seweyna,ET042105,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Dawe Ketchen,ET042106,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ginir town,ET042107,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2020-10-13,2021-12-16,
Ayisha,ET050101,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Dembel,ET050102,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Shinile,ET050103,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Erer (SM),ET050104,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Afdem,ET050105,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Hadhagala,ET050106,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Miesso,ET050107,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gota-Biki,ET050198,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gablalu,ET050199,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gursum (SM),ET050202,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Babile (SM),ET050203,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Shabeeley,ET050204,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Aw-Bare,ET050205,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kebribeyah,ET050206,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Harshin,ET050207,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Tuliguled,ET050283,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Goljano,ET050290,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Jigjiga town,ET050293,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Wajale town,ET050295,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kebribayah town,ET050296,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Koran /Mulla,ET050297,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Haroreys,ET050298,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Harawo,ET050299,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Degehamedo,ET050301,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Degehabur,ET050302,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Aware,ET050303,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gashamo,ET050304,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gunagado,ET050305,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Bilcil-Bur,ET050306,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Degahabur town,ET050307,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Yocale,ET050382,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Daror,ET050392,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Burqod,ET050394,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Ararso,ET050395,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Dig,ET050399,,,,Jarar,ET0503,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Fik,ET050402,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Salahad,ET050403,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Hamero,ET050404,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Lagahida,ET050407,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Meyumuluka,ET050408,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Qubi,ET050497,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Yahob,ET050498,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Wangey,ET050499,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Shaygosh,ET050501,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kebridehar,ET050502,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Shilabo,ET050503,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Debeweyin,ET050504,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Marsin,ET050586,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kebridehar town,ET050592,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Goglo,ET050595,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Lasdhankayre,ET050596,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Higloley,ET050597,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
El-Ogaden,ET050598,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Bodaley,ET050599,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
East Imi,ET050601,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Adadle,ET050602,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Danan,ET050603,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gode,ET050604,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kelafo,ET050605,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Mustahil,ET050606,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Ferfer,ET050607,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Berocano,ET050608,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Godey town,ET050696,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Elale,ET050698,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Aba-Korow,ET050699,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Danod,ET050701,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Bokh,ET050702,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Galadi,ET050703,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Warder,ET050704,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Daratole,ET050788,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Lehel-Yucub,ET050798,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Galhamur,ET050799,,,,Doolo,ET0507,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Charati,ET050802,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Elkare /Serer,ET050804,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
West Imi,ET050805,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Hargele,ET050806,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Barey,ET050807,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Dolobay,ET050808,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Raso,ET050809,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Kohle /Qoxle,ET050898,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
God-God,ET050899,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Filtu,ET050901,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Dolo Ado,ET050902,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Goro Baqaqsa,ET050903,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Guradamole,ET050904,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Deka Suftu,ET050991,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Bokolmayo,ET050999,,,,Liban,ET0509,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Ayun,ET051001,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Elwayne,ET051002,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Garbo,ET051003,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Sagag,ET051005,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Dihun,ET051006,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Horshagah,ET051095,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Hararey,ET051096,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Moyale (SM),ET051103,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Hudet,ET051104,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Mubarek,ET051187,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Qada Duma,ET051198,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2020-10-13,2021-12-16,
Gilgel Beles town,ET060200,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Dangur,ET060201,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Guba,ET060202,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Wembera,ET060203,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Mandura,ET060204,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Dibate,ET060205,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Pawe,ET060206,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Bulen,ET060207,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Menge,ET060301,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Kurmuk,ET060302,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Assosa,ET060303,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Sherkole,ET060304,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Bambasi,ET060305,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Bilidigilu,ET060306,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Homosha,ET060307,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Undulu,ET060308,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Assosa town Administration,ET060309,,,,Assosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Kamashi town,ET060400,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Zayi,ET060401,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Sedal,ET060402,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Kamashi,ET060403,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Dembe,ET060404,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Mizyiga,ET060405,,,,Kamashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Maokomo Special,ET060508,,,,Mao Komo Special,ET0605,Benishangul Gumz,ET06,Ethiopia,ET,2020-10-13,2021-12-16,
Kebena,ET070101,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Abeshege,ET070102,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Ezha,ET070103,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gedebano Gutazer Welene,ET070104,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Sodo,ET070105,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Meskan,ET070106,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mareko,ET070107,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Endiguagn,ET070108,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gumer,ET070109,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Cheha,ET070110,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Enemor Ener,ET070111,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Muhur Na Aklil,ET070112,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Geta,ET070113,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Welkite town,ET070114,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Butajira town,ET070115,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Emdebir town,ET070116,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bui town,ET070117,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Misrak Meskan,ET070118,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Debub Sodo,ET070119,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Enor Ener,ET070120,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Misha,ET070201,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gombora,ET070202,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Lemmo,ET070203,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Shashogo,ET070204,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Misrak Badawacho,ET070205,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Soro,ET070206,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Duna,ET070207,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Analemmo,ET070208,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mirab Badowach,ET070209,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gibe,ET070210,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Hosaena town,ET070211,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Shone Town,ET070212,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gimbichu town,ET070213,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Jajura town,ET070214,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Ameka,ET070215,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Siraro Badawacho,ET070216,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mirab Soro,ET070217,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Tembaro,ET070301,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Angacha,ET070302,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kediada Gambela,ET070303,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kacha Bira,ET070304,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Hadero Tunto,ET070305,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Doyogena,ET070306,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Damboya,ET070307,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Durame town,ET070308,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Adilo,ET070309,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Shinshincho town,ET070310,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Hadero town,ET070312,,,,Kembata Tembaro,ET0703,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Wenago,ET070501,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Yirgachefe,ET070502,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kochere,ET070503,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bule,ET070504,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Dila Zuria,ET070505,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gedeb,ET070506,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Dila town,ET070507,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Chelelektu town,ET070508,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Rape,ET070509,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Churso,ET070510,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gedeb town,ET070511,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Yirgachefe town,ET070512,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Boloso Sore,ET070601,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Damot Gale,ET070602,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Damot Woide,ET070603,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Humbo,ET070604,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Sodo Zuria,ET070605,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kindo Koyesha,ET070606,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Ofa,ET070607,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Boloso Bombe,ET070608,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Damot Sore,ET070609,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kindo Daddaye,ET070610,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Damot Pullasa,ET070611,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Duguna Fango,ET070612,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Sodo Town,ET070613,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Areka town,ET070614,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Boditi town,ET070615,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Tebela town,ET070616,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gesuba town,ET070617,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Gununo Hamus town,ET070618,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Hobicha Abaya,ET070619,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kawo Koisha,ET070620,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Abela Abaya,ET070621,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bayera Koisha,ET070622,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Salamago,ET070701,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
South Ari,ET070702,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
North Ari,ET070703,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Hamer,ET070704,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Bena Tsemay,ET070705,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Dasenech /Kuraz,ET070706,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Malie,ET070707,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Nyngatom,ET070708,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Jinka town,ET070709,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Boko Dawula,ET070710,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Wub Ari,ET070711,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Selamber town,ET071003,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Boreda,ET071004,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Mirab Abaya,ET071005,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Chencha Zuriya,ET071006,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Ezo /Kogota,ET071007,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Dita,ET071008,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Daramalo,ET071009,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Chencha,ET071010,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
Kemba,ET071011,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2020-10-13,2021-12-16,
