#adm4+name+i_eng+is_latn,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_eng+is_latn,#adm4+name+alt2+i_eng+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Char Algi,BD20517331,,,,Ramgati,BD205173,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Algi,BD45612212,,,,Gaffargaon,BD456122,Mymensingh,BD4561,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Char Amaddi,BD10060720,,,,Bakerganj,BD100607,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Amanullah,BD20758529,,,,Subarnachar,BD207585,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Anupnagar,BD50706620,,,,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Char Aomkhaoa,BD45391529,,,,Dewanganj,BD453915,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Char Aralia,BD30686430,,,,Roypura,BD306864,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Ashariadaha,BD50813425,,,,Godagari,BD508134,Rajshahi,BD5081,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Char Ashtadhar,BD45896728,,,,Nakla,BD458967,Sherpur,BD4589,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Char Atra,BD30866531,,,,Naria,BD308665,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bagdanga,BD50706622,,,,Nawabganj Sadar,BD507066,Nawabganj,BD5070,Rajshahi,BD50,Bangladesh,BD,2015-01-01,2020-11-13,
Char Baniari,BD40011415,,,,Chitalmari,BD400114,Bagerhat,BD4001,Khulna,BD40,Bangladesh,BD,2015-01-01,2020-11-13,
Char Banipakuri,BD45396119,,,,Melandaha,BD453961,Jamalpur,BD4539,Mymensingh,BD45,Bangladesh,BD,2015-01-01,2020-11-13,
Char Baria,BD10065134,,,,Barisal Sadar (Kotwali),BD100651,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bata,BD20758531,,,,Subarnachar,BD207585,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bedam,BD20517339,,,,Ramgati,BD205173,Lakshmipur,BD2051,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bhadrasan,BD30292119,,,,Char Bhadrasan,BD302921,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bhaga,BD30861415,,,,Bhedarganj,BD308614,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bhairabi,BD20134735,,,,Haim Char,BD201347,Chandpur,BD2013,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bhurungamari,BD55490647,,,,Bhurungamari,BD554906,Kurigram,BD5549,Rangpur,BD55,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bhuta,BD10095419,,,,Lalmohan,BD100954,Bhola,BD1009,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Bishnupur,BD30298428,,,,Sadarpur,BD302984,Faridpur,BD3029,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Biswas,BD10785737,,,,Galachipa,BD107857,Patuakhali,BD1078,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Census,BD30861428,,,,Bhedarganj,BD308614,Shariatpur,BD3086,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Chandia,BD20309428,,,,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Chartala,BD20123326,,,,Ashuganj,BD201233,Brahamanbaria,BD2012,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Clerk,BD20758533,,,,Subarnachar,BD207585,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Darbesh,BD20309438,,,,Sonagazi,BD203094,Feni,BD2030,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Daulat Khan,BD30544025,,,,Kalkini,BD305440,Madaripur,BD3054,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Dighaldi,BD30686023,,,,Narsingdi Sadar,BD306860,Narsingdi,BD3068,Dhaka,BD30,Bangladesh,BD,2015-01-01,2020-11-13,
Char Duanti,BD10048511,,,,Patharghata,BD100485,Barguna,BD1004,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Ekkaria,BD10066247,,,,Mehendiganj,BD100662,Barisal,BD1006,Barisal,BD10,Bangladesh,BD,2015-01-01,2020-11-13,
Char Elahi,BD20752110,,,,Companiganj,BD207521,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
Char Fakira,BD20752111,,,,Companiganj,BD207521,Noakhali,BD2075,Chittagong,BD20,Bangladesh,BD,2015-01-01,2020-11-13,
