#adm3+name+i_eng+is_latn,#adm3+name+i_ukr+is_cyrl,#adm3+name+i_rus+is_cyrl,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ukr+is_cyrl,#adm3+name+alt2+i_ukr+is_cyrl,#adm3+name+alt1+i_rus+is_cyrl,#adm3+name+alt2+i_rus+is_cyrl,#adm2+name+i_eng+is_latn,#adm2+name+i_ukr+is_cyrl,#adm2+name+i_rus+is_cyrl,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ukr+is_cyrl,#adm1+name+i_rus+is_cyrl,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ukr+is_cyrl,#country+name+i_rus+is_cyrl,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Mokrokalyhirska,Мокрокалигірська,Мокрокалигорская,UA7102023,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Selyshchenska,Селищенська,Селищенская,UA7102025,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Steblivska,Стеблівська,Стеблевская,UA7102027,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Talnivska,Тальнівська,Тальновская,UA7102029,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shevchenkivska,Шевченківська,Шевченковская,UA7102031,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shpolianska,Шполянська,Шполянская,UA7102033,,,,,,,,Zvenyhorodskyi,Звенигородський,Звенигородский,UA7102,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Velykokhutirska,Великохутірська,Великохуторская,UA7104001,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Voznesenska,Вознесенська,Вознесенская,UA7104003,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Helmiazivska,Гельмязівська,Гельмязовская,UA7104005,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Drabivska,Драбівська,Драбовская,UA7104007,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Zolotoniska,Золотоніська,Золотоношская,UA7104009,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Zorivska,Зорівська,Зоревская,UA7104011,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Irkliivska,Іркліївська,Ирклиевская,UA7104013,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Novodmytrivska,Новодмитрівська,Новодмитровская,UA7104015,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Pishchanska,Піщанська,Песчанская,UA7104017,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Chornobaivska,Чорнобаївська,Чернобаевская,UA7104019,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Shramkivska,Шрамківська,Шрамковская,UA7104021,,,,,,,,Zolotoniskyi,Золотоніський,Золотоношский,UA7104,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Babanska,Бабанська,Бабанская,UA7106001,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bashtechkivska,Баштечківська,Баштечковская,UA7106003,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Butska,Буцька,Букская,UA7106005,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Dmytrushkivska,Дмитрушківська,Дмитрушковская,UA7106007,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Zhashkivska,Жашківська,Жашковская,UA7106009,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ivankivska,Іваньківська,Иваньковская,UA7106011,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ladyzhynska,Ладижинська,Ладыжинская,UA7106013,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mankivska,Маньківська,Маньковская,UA7106015,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Monastyryshchenska,Монастирищенська,Монастырищенская,UA7106017,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Palanska,Паланська,Паланская,UA7106019,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Umanska,Уманська,Уманская,UA7106021,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Khrystynivska,Христинівська,Христиновская,UA7106023,,,,,,,,Umanskyi,Уманський,Уманский,UA7106,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Balakleivska,Балаклеївська,Балаклеевская,UA7108001,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Berezniakivska,Березняківська,Березняковская,UA7108003,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bilozirska,Білозірська,Белозорская,UA7108005,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Bobrytska,Бобрицька,Бобрицкая,UA7108007,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Budyshchenska,Будищенська,Будищенская,UA7108009,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Horodyshchenska,Городищенська,Городищенская,UA7108011,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kamianska,Кам'янська,Каменская,UA7108013,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Kanivska,Канівська,Каневская,UA7108015,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Korsun-Shevchenkivska,Корсунь-Шевченківська,Корсунь-Шевченковская,UA7108017,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Leskivska,Леськівська,Леськовская,UA7108019,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Lipliavska,Ліплявська,Леплявская,UA7108021,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Medvedivska,Медведівська,Медведевская,UA7108023,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mykhailivska,Михайлівська,Михайловская,UA7108025,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Mliivska,Мліївська,Млиевская,UA7108027,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Moshnivska,Мошнівська,Мошновская,UA7108029,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Nabutivska,Набутівська,Набутовская,UA7108031,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Rotmistrivska,Ротмістрівська,Ротмистровская,UA7108033,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ruskopolianska,Руськополянська,Русскополянская,UA7108035,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Sahunivska,Сагунівська,Сагуновская,UA7108037,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Smilianska,Смілянська,Смелянская,UA7108039,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Stepanetska,Степанецька,Степанецкая,UA7108041,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Stepankivska,Степанківська,Степанковская,UA7108043,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Ternivska,Тернівська,Терновская,UA7108045,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Chervonoslobidska,Червонослобідська,Червонослободская,UA7108047,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
Cherkaska,Черкаська,Черкасская,UA7108049,,,,,,,,Cherkaskyi,Черкаський,Черкасский,UA7108,Cherkaska,Черкаська,Черкасская,UA71,Ukraine,Україна,Украина,UA,2022-01-18,2022-01-31,
