#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_spa+is_latn,#adm2+name+alt2+i_spa+is_latn,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Soledad Etla,MX20539,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa de Tamazulápam del Progreso,MX20540,Villa de Tamazulapam del Progreso,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tanetze de Zaragoza,MX20541,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Taniche,MX20542,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tataltepec de Valdés,MX20543,Tataltepec de Valdes,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Teococuilco de Marcos Pérez,MX20544,Teococuilco de Marcos Perez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Teotitlán de Flores Magón,MX20545,Teotitlan de Flores Magon,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Teotitlán del Valle,MX20546,Teotitlan del Valle,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Teotongo,MX20547,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tepelmeme Villa de Morelos,MX20548,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Heroica Villa Tezoatlán de Segura y Luna,MX20549,Heroica Villa Tezoatlan de Segura y Luna,Tezoatlán de Segura y Luna,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Jerónimo Tlacochahuaya,MX20550,San Jeronimo Tlacochahuaya,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tlacolula de Matamoros,MX20551,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tlacotepec Plumas,MX20552,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Tlalixtac de Cabrera,MX20553,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Totontepec Villa de Morelos,MX20554,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Trinidad Zaachila,MX20555,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
La Trinidad Vista Hermosa,MX20556,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Unión Hidalgo,MX20557,Union Hidalgo,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Valerio Trujano,MX20558,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Juan Bautista Valle Nacional,MX20559,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa Díaz Ordaz,MX20560,Villa Diaz Ordaz,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Yaxe,MX20561,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Magdalena Yodocono de Porfirio Díaz,MX20562,Magdalena Yodocono de Porfirio Diaz,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Yogana,MX20563,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Yutanduchi de Guerrero,MX20564,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Villa de Zaachila,MX20565,,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
San Mateo Yucutindó,MX20566,San Mateo Yucutindo,San Mateo Yucutindoo,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Zapotitlán Lagunas,MX20567,Zapotitlan Lagunas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Zapotitlán Palmas,MX20568,Zapotitlan Palmas,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Santa Inés de Zaragoza,MX20569,Santa Ines de Zaragoza,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Zimatlán de Álvarez,MX20570,Zimatlan de Alvarez,,,Oaxaca,MX20,México,MX,2020-06-23,2021-06-23,
Acajete,MX21001,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Acateno,MX21002,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Acatlán,MX21003,Acatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Acatzingo,MX21004,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Acteopan,MX21005,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ahuacatlán,MX21006,Ahuacatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ahuatlán,MX21007,Ahuatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ahuazotepec,MX21008,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ahuehuetitla,MX21009,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ajalpan,MX21010,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Albino Zertuche,MX21011,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Aljojuca,MX21012,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Altepexi,MX21013,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Amixtlán,MX21014,Amixtlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Amozoc,MX21015,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Aquixtla,MX21016,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atempan,MX21017,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atexcal,MX21018,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atlixco,MX21019,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atoyatempan,MX21020,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atzala,MX21021,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atzitzihuacán,MX21022,Atzitzihuacan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atzitzintla,MX21023,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Axutla,MX21024,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ayotoxco de Guerrero,MX21025,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Calpan,MX21026,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Caltepec,MX21027,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Camocuautla,MX21028,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Caxhuacan,MX21029,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coatepec,MX21030,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coatzingo,MX21031,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cohetzala,MX21032,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cohuecan,MX21033,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coronango,MX21034,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coxcatlán,MX21035,Coxcatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coyomeapan,MX21036,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Coyotepec,MX21037,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuapiaxtla de Madero,MX21038,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuautempan,MX21039,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuautinchán,MX21040,Cuautinchan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuautlancingo,MX21041,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuayuca de Andrade,MX21042,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuetzalan del Progreso,MX21043,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cuyoaco,MX21044,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chalchicomula de Sesma,MX21045,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chapulco,MX21046,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chiautla,MX21047,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chiautzingo,MX21048,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chiconcuautla,MX21049,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chichiquila,MX21050,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chietla,MX21051,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chigmecatitlán,MX21052,Chigmecatitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chignahuapan,MX21053,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chignautla,MX21054,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chila,MX21055,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chila de la Sal,MX21056,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Honey,MX21057,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chilchotla,MX21058,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Chinantla,MX21059,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Domingo Arenas,MX21060,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Eloxochitlán,MX21061,Eloxochitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Epatlán,MX21062,Epatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Esperanza,MX21063,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Francisco Z. Mena,MX21064,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
General Felipe Ángeles,MX21065,General Felipe Angeles,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Guadalupe,MX21066,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Guadalupe Victoria,MX21067,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Hermenegildo Galeana,MX21068,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huaquechula,MX21069,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huatlatlauca,MX21070,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huauchinango,MX21071,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huehuetla,MX21072,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huehuetlán el Chico,MX21073,Huehuetlan el Chico,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huejotzingo,MX21074,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Hueyapan,MX21075,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Hueytamalco,MX21076,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Hueytlalpan,MX21077,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huitzilan de Serdán,MX21078,Huitzilan de Serdan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huitziltepec,MX21079,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Atlequizayan,MX21080,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ixcamilpa de Guerrero,MX21081,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ixcaquixtla,MX21082,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ixtacamaxtitlán,MX21083,Ixtacamaxtitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ixtepec,MX21084,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Izúcar de Matamoros,MX21085,Izucar de Matamoros,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Jalpan,MX21086,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Jolalpan,MX21087,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Jonotla,MX21088,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Jopala,MX21089,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Juan C. Bonilla,MX21090,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Juan Galindo,MX21091,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Juan N. Méndez,MX21092,Juan N. Mendez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Lafragua,MX21093,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Libres,MX21094,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
La Magdalena Tlatlauquitepec,MX21095,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Mazapiltepec de Juárez,MX21096,Mazapiltepec de Juarez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Mixtla,MX21097,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Molcaxac,MX21098,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Cañada Morelos,MX21099,Canada Morelos,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Naupan,MX21100,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Nauzontla,MX21101,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Nealtican,MX21102,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Nicolás Bravo,MX21103,Nicolas Bravo,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Nopalucan,MX21104,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ocotepec,MX21105,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Ocoyucan,MX21106,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Olintla,MX21107,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Oriental,MX21108,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Pahuatlán,MX21109,Pahuatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Palmar de Bravo,MX21110,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Pantepec,MX21111,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Petlalcingo,MX21112,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Piaxtla,MX21113,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Puebla,MX21114,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Quecholac,MX21115,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Quimixtlán,MX21116,Quimixtlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Rafael Lara Grajales,MX21117,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Los Reyes de Juárez,MX21118,Los Reyes de Juarez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Andrés Cholula,MX21119,San Andres Cholula,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Antonio Cañada,MX21120,San Antonio Canada,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Diego la Mesa Tochimiltzingo,MX21121,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Felipe Teotlalcingo,MX21122,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Felipe Tepatlán,MX21123,San Felipe Tepatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Gabriel Chilac,MX21124,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Gregorio Atzompa,MX21125,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Jerónimo Tecuanipan,MX21126,San Jeronimo Tecuanipan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Jerónimo Xayacatlán,MX21127,San Jeronimo Xayacatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San José Chiapa,MX21128,San Jose Chiapa,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San José Miahuatlán,MX21129,San Jose Miahuatlán,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Juan Atenco,MX21130,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Juan Atzompa,MX21131,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Martín Texmelucan,MX21132,San Martin Texmelucan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Martín Totoltepec,MX21133,San Martin Totoltepec,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Matías Tlalancaleca,MX21134,San Matias Tlalancaleca,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Miguel Ixitlán,MX21135,San Miguel Ixitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Miguel Xoxtla,MX21136,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Nicolás Buenos Aires,MX21137,San Nicolas Buenos Aires,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Nicolás de los Ranchos,MX21138,San Nicolas de los Ranchos,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Pablo Anicano,MX21139,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Pedro Cholula,MX21140,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Pedro Yeloixtlahuaca,MX21141,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Salvador el Seco,MX21142,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Salvador el Verde,MX21143,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Salvador Huixcolotla,MX21144,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
San Sebastián Tlacotepec,MX21145,San Sebastian Tlacotepec,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Santa Catarina Tlaltempan,MX21146,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Santa Inés Ahuatempan,MX21147,Santa Ines Ahuatempan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Santa Isabel Cholula,MX21148,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Santiago Miahuatlán,MX21149,Santiago Miahuatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Huehuetlán el Grande,MX21150,Huehuetlan el Grande,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Santo Tomás Hueyotlipan,MX21151,Santo Tomas Hueyotlipan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Soltepec,MX21152,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tecali de Herrera,MX21153,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tecamachalco,MX21154,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tecomatlán,MX21155,Tecomatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tehuacán,MX21156,Tehuacan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tehuitzingo,MX21157,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tenampulco,MX21158,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Teopantlán,MX21159,Teopantlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Teotlalco,MX21160,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepanco de López,MX21161,Tepanco de Lopez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepango de Rodríguez,MX21162,Tepango de Rodriguez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepatlaxco de Hidalgo,MX21163,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepeaca,MX21164,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepemaxalco,MX21165,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepeojuma,MX21166,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepetzintla,MX21167,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepexco,MX21168,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepexi de Rodríguez,MX21169,Tepexi de Rodriguez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepeyahualco,MX21170,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tepeyahualco de Cuauhtémoc,MX21171,Tepeyahualco de Cuauhtemoc,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tetela de Ocampo,MX21172,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Teteles de Avila Castillo,MX21173,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Teziutlán,MX21174,Teziutlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tianguismanalco,MX21175,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tilapa,MX21176,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlacotepec de Benito Juárez,MX21177,Tlacotepec de Benito Juarez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlacuilotepec,MX21178,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlachichuca,MX21179,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlahuapan,MX21180,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlaltenango,MX21181,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlanepantla,MX21182,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlaola,MX21183,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlapacoya,MX21184,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlapanalá,MX21185,Tlapanala,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlatlauquitepec,MX21186,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tlaxco,MX21187,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tochimilco,MX21188,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tochtepec,MX21189,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Totoltepec de Guerrero,MX21190,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tulcingo,MX21191,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tuzamapan de Galeana,MX21192,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Tzicatlacoyan,MX21193,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Venustiano Carranza,MX21194,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Vicente Guerrero,MX21195,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xayacatlán de Bravo,MX21196,Xayacatlan de Bravo,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xicotepec,MX21197,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xicotlán,MX21198,Xicotlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xiutetelco,MX21199,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xochiapulco,MX21200,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xochiltepec,MX21201,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xochitlán de Vicente Suárez,MX21202,Xochitlan de Vicente Suarez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Xochitlán Todos Santos,MX21203,Xochitlan Todos Santos,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Yaonáhuac,MX21204,Yaonahuac,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Yehualtepec,MX21205,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zacapala,MX21206,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zacapoaxtla,MX21207,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zacatlán,MX21208,Zacatlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zapotitlán,MX21209,Zapotitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zapotitlán de Méndez,MX21210,Zapotitlan de Mendez,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zaragoza,MX21211,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zautla,MX21212,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zihuateutla,MX21213,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zinacatepec,MX21214,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zongozotla,MX21215,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zoquiapan,MX21216,,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Zoquitlán,MX21217,Zoquitlan,,,Puebla,MX21,México,MX,2020-06-23,2021-06-23,
Amealco de Bonfil,MX22001,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Pinal de Amoles,MX22002,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Arroyo Seco,MX22003,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Cadereyta de Montes,MX22004,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Colón,MX22005,Colon,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Corregidora,MX22006,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Ezequiel Montes,MX22007,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Huimilpan,MX22008,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Jalpan de Serra,MX22009,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Landa de Matamoros,MX22010,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
El Marqués,MX22011,El Marques,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Pedro Escobedo,MX22012,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Peñamiller,MX22013,Penamiller,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Querétaro,MX22014,Queretaro,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
San Joaquín,MX22015,San Joaquin,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
San Juan del Río,MX22016,San Juan del Rio,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Tequisquiapan,MX22017,,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Tolimán,MX22018,Toliman,,,Querétaro de Arteaga,MX22,México,MX,2020-06-23,2021-06-23,
Cozumel,MX23001,,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Felipe Carrillo Puerto,MX23002,,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Isla Mujeres,MX23003,,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Othón P. Blanco,MX23004,Othon P. Blanco,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Benito Juárez,MX23005,Benito Juarez,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
José María Morelos,MX23006,Jose Maria Morelos,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Lázaro Cárdenas,MX23007,Lazaro Cardenas,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
Solidaridad,MX23008,,,,Quintana Roo,MX23,México,MX,2020-06-23,2021-06-23,
