#adm3+name+i_eng+is_latn,#adm3+name+i_ara+is_arab,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_ara+is_arab,#adm3+name+alt2+i_ara+is_arab,#adm2+name+i_eng+is_latn,#adm2+name+i_ara+is_arab,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_ara+is_arab,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_ara+is_arab,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Litige,,LB26006,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB26007,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB26008,Litige,,,,,Kesrwane, كسروان,LB35,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Litige,,LB26009,Litige,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jbayl,جبيل,LB26111,Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mastita,مستيتا,LB26117,Mastita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qartaboun,قرطبون,LB26123,Qartaboun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Blat Jbeil,بلاط,LB26129,Blat Jbeil,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Eddeh Jbayl,إده,LB26135,Eddeh Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aamchit,عمشيت,LB26141,Aamchit,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Halate,حالات,LB26147,Halate,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hasrayel,حصرايل,LB26153,Hasrayel,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rihanet Jbayl,ريحانة,LB26159,Rihanet Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jeoddayel Jbayl,جدايل,LB26165,Jeoddayel Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Nahr Ibrahim,نهر ابراهيم,LB26171,Nahr Ibrahim,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mounsef,المنصف,LB26177,Mounsef,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Berbara Jbayl,بربارة,LB26183,Berbara Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Kiddeh,كفر كده,LB26189,Kfar Kiddeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ehmej,اهمج,LB26211,Ehmej,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aalmat Ech-Chamliyeh,علمات الشمالية,LB26212,Aalmat Ech-Chamliyeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat El-Maaden,مزرعة المعادن,LB26213,Mazraat El-Maaden,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aalmat Ej-Jnoubiyeh,حصنا,LB26214,Aalmat Ej-Jnoubiyeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tourzaiya,طورزيا,LB26215,Tourzaiya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ferhet,فرحت,LB26217,Ferhet,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Michmich Jbayl,مشمش جبيل,LB26218,Michmich Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aalita,عاليتا,LB26219,Aalita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Souanet Jbayl,صوانة ,LB26220,Souanet Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Ed-Delbeh Jbayl,عين الدلبة جبيل,LB26221,Aain Ed-Delbeh Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Frat,فرات,LB26223,Frat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Baal,كفر بعال,LB26224,Kfar Baal,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hjoula,حجولا,LB26226,Hjoula,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Jrain,عين جرين,LB26227,Aain Jrain,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hsoun,حصون,LB26229,Hsoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mchaneh,مشان,LB26231,Mchaneh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Lehfed,لحفد,LB26233,Lehfed,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Habil,هابيل,LB26234,Habil,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jouret El-Qattine,جورة القطين,LB26236,Jouret El-Qattine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Birket Hjoula,بركة حجولا,LB26237,Birket Hjoula,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Adonis Jbayl,ادونيس,LB26239,Adonis Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ras Osta,راس اسطا,LB26241,Ras Osta,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bichtlida,بشتليدا,LB26243,Bichtlida,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bchille Jbayl,بشلّلي,LB26244,Bchille Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Zibdine Jbayl,زبدين,LB26246,Zibdine Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Haqel,حقل,LB26247,Haqel,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kharbet Jbayl,خاربة جبيل,LB26249,Kharbet Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qottara Jbayl,قطارة,LB26251,Qottara Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Brayj Jbayl,بريج,LB26253,Brayj Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Sebrine,سربين,LB26254,Sebrine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aabaydat,عبيدات,LB26256,Aabaydat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mayfouq,ميفوق,LB26257,Mayfouq,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Behdaydat,بحديدات,LB26259,Behdaydat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ramout,الراموط,LB26261,Ramout,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saqiet El-Khayt,ساقية الخيط,LB26263,Saqiet El-Khayt,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Qouas,كفر قواص,LB26264,Kfar Qouas,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fatre,فتري,LB26266,Fatre,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfoun,كفون,LB26267,Kfoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bintaael,بنتاعل,LB26269,Bintaael,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Beit Habbaq,بيت حبّاق,LB26271,Beit Habbaq,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kafr,كفر الفتوح,LB26273,Kafr,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jlisseh,جليسه,LB26274,Jlisseh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bejjeh,بجه,LB26276,Bejjeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ghalboun,غلبون,LB26277,Ghalboun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chamate,شامات,LB26279,Chamate,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hbaline,حبالين,LB26281,Hbaline,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bmehrayn,بمهرين,LB26283,Bmehrayn,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hboub,حبوب,LB26284,Hboub,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hsarat,حصارات,LB26286,Hsarat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Mashoun,كفر مسحون,LB26287,Kfar Mashoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain Kfaa,عين كفاع,LB26289,Aain Kfaa,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ghofrine,غرفين,LB26291,Ghofrine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Maad,معاد,LB26293,Maad,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Gharzouz,غرزوز,LB26294,Gharzouz,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chikhane,شيخان,LB26295,Chikhane,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Chmout,شموت,LB26296,Chmout,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bekhaaz,بخعاز,LB26297,Bekhaaz,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fghal,فغال,LB26298,Fghal,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bayzoun,بزيون,LB26299,Bayzoun,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qartaba,قرطبا,LB26311,Qartaba,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mar Sarkis,دير مار سركيس,LB26314,Mar Sarkis,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aain El-Ghouaybeh,عين الغويبة,LB26317,Aain El-Ghouaybeh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mazraat Es Siyad,مزرعة السياد,LB26321,Mazraat Es Siyad,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hdeine,هدينة,LB26324,Hdeine,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Janneh,جنة,LB26327,Janneh,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Lassa,لاسا,LB26331,Lassa,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Seraaiita,سرعيتا,LB26334,Seraaiita,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ghabat,غابات,LB26337,Ghabat,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mghayreh Jbeil,مغيره,LB26341,Mghayreh Jbeil,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tadmor,تدمر,LB26344,Tadmor,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Yanouh Jbayl,يانوح,LB26347,Yanouh Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qorqraiya,قرقريا,LB26351,Qorqraiya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Boulhos,بلحص,LB26354,Boulhos,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdel El-Aqoura,المجدل,LB26357,Majdel El-Aqoura,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Laqlouq,اللقلوق,LB26361,Laqlouq,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Afqa Jbayl,افقا,LB26364,Afqa Jbayl,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qahmez,قهمز,LB26367,Qahmez,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaqoura,عاقورة,LB26371,Aaqoura,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aarab El-Lahib,عرب اللهيب,LB26374,Aarab El-Lahib,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Saqi Richmaya,سقي رشميا,LB26377,Saqi Richmaya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Jaj,جاج,LB26381,Jaj,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Tartij,ترتج,LB26384,Tartij,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hema Mar Maroun Aannaya,حمى مار مارون عنَايا,LB26388,Hema Mar Maroun Aannaya,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Hema Er-Rehban,حمى الرهبان,LB26390,Hema Er-Rehban,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aarasta,عرستا,LB26392,Aarasta,,,,,Jbeil,جبيل,LB34,Mount Lebanon,جبل لبنان,LB3,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous Ez-Zeitoun,طرابلس الزيتون,LB31111,Trablous Ez-Zeitoun,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
"Trablous El-Haddadine, El-Hadid, El-Mharta",الحدادين,LB31116,"Trablous El-Haddadine, El-Hadid, El-Mharta",,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous Et-Tell,التل,LB31121,Trablous Et-Tell,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous En-Nouri,النوري,LB31126,Trablous En-Nouri,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous El Mhatra,المهاترة,LB31131,Trablous El Mhatra,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous Er-Remmaneh,الرمانة,LB31136,Trablous Er-Remmaneh,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous Es-Souayqa,السويقة,LB31141,Trablous Es-Souayqa,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous El Hadid,الحديد,LB31146,Trablous El Hadid,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous El-Qobbe,القبة,LB31151,Trablous El-Qobbe,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous Ez-Zahrieh,الزاهرية,LB31156,Trablous Ez-Zahrieh,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous et Tabbaneh,التبانة,LB31161,Trablous et Tabbaneh,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Trablous jardins,بساتين طرابلس,LB31166,Trablous jardins,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mina N:1,مينا طرابلس 1,LB31171,Mina N 1,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mina N:2,مينا طرابلس 2,LB31176,Mina N 2,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mina N:3,المينا,LB31181,Mina N 3,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Mina Jardin,بساتين المينا,LB31186,Mina Jardin,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Qalamoun,القلمون,LB31221,Qalamoun,,,,,Tripoli,طرابلس,LB56,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Amioun,اميون,LB32111,Amioun,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Aaqqa,كفر عقا,LB32113,Kfar Aaqqa,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Saroun El-Koura,كفرصارون,LB32115,Kfar Saroun El-Koura,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bechmizzine,بشمزين,LB32117,Bechmizzine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bterram,بطرام,LB32119,Bterram,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bziza,بزيزا,LB32121,Bziza,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Hazir,كفرحزير,LB32123,Kfar Hazir,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bsarma,بصرما,LB32125,Bsarma,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aafsdiq,عفصديق,LB32127,Aafsdiq,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dar Chmizzine,دار شمزين,LB32129,Dar Chmizzine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Dar Baaechtar,دار بعشتار,LB32131,Dar Baaechtar,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bhabbouch El-Koura,بحبوش ,LB32133,Bhabbouch El-Koura,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ain Aakrine,عين عكرين,LB32135,Ain Aakrine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kousba,كوسبا,LB32137,Kousba,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Rechdibbine,رشدبين,LB32139,Rechdibbine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bnehran,بنهران,LB32141,Bnehran,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Aaba,عبا الكورة,LB32143,Aaba,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Bdebba,بدبا,LB32145,Bdebba,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Fiaa,فيع,LB32147,Fiaa,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Majdel el-Koura,مجدل الكورة,LB32149,Majdel el-Koura,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kaftoun,كفتون,LB32151,Kaftoun,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Btaaboura,بتعبورة,LB32153,Btaaboura,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Kfar Hata El-Koura,كفرحاتا,LB32155,Kfar Hata El-Koura,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Ijdaabrine,اجدعبرين,LB32157,Ijdaabrine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Batroumine,بترومين,LB32159,Batroumine,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
Badbhoun,بدبهون,LB32161,Badbhoun,,,,,El Koura,الكورة,LB54,North,الشمال,LB5,Lebanon,لبنان,LB,2017-06-20,2021-09-28,
