#adm3+name+i_spa+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_spa+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+name+i_eng+is_latn,#country+code+v_iso3166p1a2,#date+start,#date+updated,#date+end
Capital Manuel Monge,,VE220800,,,,,,Manuel Monge,,VE2208,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Nirgua,,VE220901,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Salom,,VE220902,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Temerla,,VE220903,,,,,,Nirgua,,VE2209,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Peña,,VE221001,,,,,,Peña,,VE2210,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Andres,,VE221002,,,,,,Peña,,VE2210,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital San Felipe,,VE221101,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Albarico,,VE221102,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Javier,,VE221103,,,,,,San Felipe,,VE2211,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Sucre,,VE221200,,,,,,Sucre,,VE2212,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Urachiche,,VE221300,,,,,,Urachiche,,VE2213,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Capital Veroes,,VE221401,,,,,,Veroes,,VE2214,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Guayabo,,VE221402,,,,,,Veroes,,VE2214,Yaracuy,,VE22,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Isla De Toas,,VE230101,,,,,,Almirante Padilla,,VE2301,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Monagas,,VE230102,,,,,,Almirante Padilla,,VE2301,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Timoteo,,VE230201,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
General Urdaneta,,VE230202,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Libertador,,VE230203,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Manuel Guanipa Matos,,VE230204,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Marcelino Briceño,,VE230205,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Pueblo Nuevo,,VE230206,,,,,,Baralt,,VE2302,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Ambrosio,,VE230301,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Carmen Herrera,,VE230302,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
German Rios Linares,,VE230303,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Rosa,,VE230304,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jorge Hernandez,,VE230305,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Romulo Betancourt,,VE230306,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Benito,,VE230307,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Aristides Calvani,,VE230308,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Punta Gorda,,VE230309,,,,,,Cabimas,,VE2303,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Encontrados,,VE230401,,,,,,Catatumbo,,VE2304,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Udon Perez,,VE230402,,,,,,Catatumbo,,VE2304,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Carlos Del Zulia,,VE230501,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Moralito,,VE230502,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Santa Barbara,,VE230503,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Santa Cruz Del Zulia,,VE230504,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Urribarri,,VE230505,,,,,,Colon,,VE2305,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Simon Rodriguez,,VE230601,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Carlos Quevedo,,VE230602,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Francisco Javier Pulgar,,VE230603,,,,,,Francisco Javier P,,VE2306,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Concepcion,,VE230701,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Ramon Yepes,,VE230702,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Mariano Parra Leon,,VE230703,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose,,VE230704,,,,,,Jesus Enrique Loss,,VE2307,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jesus Maria Semprum,,VE230801,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Bari,,VE230802,,,,,,Jesus Maria Sempru,,VE2308,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Concepcion,,VE230901,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Andres Bello,,VE230902,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Chiquinquira,,VE230903,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Carmelo,,VE230904,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Potreritos,,VE230905,,,,,,La Cañada De Urdan,,VE2309,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Alonso De Ojeda,,VE231001,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Libertad,,VE231002,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Campo Lara,,VE231003,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Eleazar Lopez Contreras,,VE231004,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Venezuela,,VE231005,,,,,,Lagunillas,,VE2310,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Libertad,,VE231101,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Bartolome De Las Casas,,VE231102,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Rio Negro,,VE231103,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose De Perija,,VE231104,,,,,,Machiques De Perij,,VE2311,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Rafael,,VE231201,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Sierrita,,VE231202,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Las Parcelas,,VE231203,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Luis De Vicente,,VE231204,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Monseñor Marcos Sergio God,,VE231205,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Ricaurte,,VE231206,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Tamare,,VE231207,,,,,,Mara,,VE2312,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Antonio Borjas Romero,,VE231301,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Bolivar,,VE231302,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cacique Mara,,VE231303,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Caracciolo Parra Perez,,VE231304,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cecilio Acosta,,VE231305,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Cristo De Aranza,,VE231306,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Coquivacoa,,VE231307,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Chiquinquira,,VE231308,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Francisco Eugenio Bustaman,,VE231309,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Idelfonso Vasquez,,VE231310,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Juana De Avila,,VE231311,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Luis Hurtado Higuera,,VE231312,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Manuel Dagnino,,VE231313,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Olegario Villalobos,,VE231314,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Raul Leoni,,VE231315,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Santa Lucia,,VE231316,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Venancio Pulgar,,VE231317,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Isidro,,VE231318,,,,,,Maracaibo,,VE2313,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Altagracia,,VE231401,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Ana Maria Campos,,VE231402,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Faria,,VE231403,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Antonio,,VE231404,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Jose,,VE231405,,,,,,Miranda,,VE2314,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Sinamaica,,VE231501,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Alta Guajira,,VE231502,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Elias Sanchez Rubio,,VE231503,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Guajira,,VE231504,,,,,,Paez,,VE2315,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Rosario,,VE231601,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Donaldo Garcia,,VE231602,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Sixto Zambrano,,VE231603,,,,,,Rosario De Perija,,VE2316,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
San Francisco,,VE231701,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Bajo,,VE231702,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Domitila Flores,,VE231703,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Francisco Ochoa,,VE231704,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Los Cortijos,,VE231705,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Marcial Hernandez,,VE231706,,,,,,San Francisco,,VE2317,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Santa Rita,,VE231801,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Mene,,VE231802,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Jose Cenovio Urribarri,,VE231803,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Pedro Lucas Urribarri,,VE231804,,,,,,Santa Rita,,VE2318,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Manuel Manrique,,VE231901,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Rafael Maria Baralt,,VE231902,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Rafael Urdaneta,,VE231903,,,,,,Simon Bolivar,,VE2319,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Bobures,,VE232001,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Batey,,VE232002,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Gibraltar,,VE232003,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Heras,,VE232004,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Monseñor Arturo Celestino,,VE232005,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Romulo Gallegos,,VE232006,,,,,,Sucre,,VE2320,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Victoria,,VE232101,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Rafael Urdaneta,,VE232102,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Raul Cuenca,,VE232103,,,,,,Valmore Rodriguez,,VE2321,Zulia,,VE23,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Caraballeda,,VE240201,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Carayaca,,VE240202,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Caruao,,VE240203,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Catia La Mar,,VE240204,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
El Junko,,VE240205,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
La Guaira,,VE240206,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Macuto,,VE240207,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Maiquetia,,VE240208,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Naiguata,,VE240209,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Raul Leoni,,VE240210,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
Carlos Soublette,,VE240211,,,,,,Vargas,,VE2402,Vargas,,VE24,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
