#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:360:3:7202031,7202031,Nuhon,ID7202031,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202032,7202032,Simpang Raya,ID7202032,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202040,7202040,Kintom,ID7202040,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202050,7202050,Luwuk,ID7202050,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202051,7202051,Luwuk Timur,ID7202051,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202052,7202052,Luwuk Utara,ID7202052,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202053,7202053,Luwuk Selatan,ID7202053,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202054,7202054,Nambo,ID7202054,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202060,7202060,Pagimana,ID7202060,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202061,7202061,Bualemo,ID7202061,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202062,7202062,Lobu,ID7202062,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202070,7202070,Lamala,ID7202070,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202071,7202071,Masama,ID7202071,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202072,7202072,Mantoh,ID7202072,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202080,7202080,Balantak,ID7202080,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202081,7202081,Balantak Selatan,ID7202081,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7202082,7202082,Balantak Utara,ID7202082,,,,Banggai,ID7202,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203010,7203010,Menui Kepulauan,ID7203010,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203020,7203020,Bungku Selatan,ID7203020,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203021,7203021,Bahodopi,ID7203021,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203022,7203022,Bungku Pesisir,ID7203022,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203030,7203030,Bungku Tengah,ID7203030,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203031,7203031,Bungku Timur,ID7203031,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203040,7203040,Bungku Barat,ID7203040,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203041,7203041,Bumi Raya,ID7203041,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7203042,7203042,Wita Ponda,ID7203042,,,,Morowali,ID7203,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204010,7204010,Pamona Selatan,ID7204010,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204011,7204011,Pamona Barat,ID7204011,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204012,7204012,Pamona Tenggara,ID7204012,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204020,7204020,Lore Selatan,ID7204020,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204021,7204021,Lore Barat,ID7204021,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204030,7204030,Pamona Pusalemba,ID7204030,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204031,7204031,Pamona Timur,ID7204031,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204032,7204032,Pamona Utara,ID7204032,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204040,7204040,Lore Utara,ID7204040,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204041,7204041,Lore Tengah,ID7204041,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204042,7204042,Lore Timur,ID7204042,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204043,7204043,Lore Peore,ID7204043,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204050,7204050,Poso Pesisir,ID7204050,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204051,7204051,Poso Pesisir Selatan,ID7204051,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204052,7204052,Poso Pesisir Utara,ID7204052,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204060,7204060,Lage,ID7204060,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204070,7204070,Poso Kota,ID7204070,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204071,7204071,Poso Kota Utara,ID7204071,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204072,7204072,Poso Kota Selatan,ID7204072,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7204888,7204888,Danau,ID7204888,,,,Poso,ID7204,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205041,7205041,Rio Pakava,ID7205041,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205051,7205051,Pinembani,ID7205051,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205080,7205080,Banawa,ID7205080,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205081,7205081,Banawa Selatan,ID7205081,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205082,7205082,Banawa Tengah,ID7205082,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205090,7205090,Labuan,ID7205090,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205091,7205091,Tanantovea,ID7205091,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205100,7205100,Sindue,ID7205100,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205101,7205101,Sindue Tombusabora,ID7205101,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205102,7205102,Sindue Tobata,ID7205102,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205120,7205120,Sirenja,ID7205120,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205130,7205130,Balaesang,ID7205130,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205131,7205131,Balaesang Tanjung,ID7205131,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205140,7205140,Dampelas,ID7205140,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205160,7205160,Sojol,ID7205160,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7205161,7205161,Sojol Utara,ID7205161,,,,Donggala,ID7205,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206010,7206010,Dampal Selatan,ID7206010,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206020,7206020,Dampal Utara,ID7206020,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206030,7206030,Dondo,ID7206030,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206031,7206031,Ogodeide,ID7206031,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206032,7206032,Basidondo,ID7206032,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206040,7206040,Baolan,ID7206040,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206041,7206041,Lampasio,ID7206041,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206050,7206050,Galang,ID7206050,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206060,7206060,Tolitoli Utara,ID7206060,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7206061,7206061,Dako Pamean,ID7206061,,,,Toli-Toli,ID7206,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207010,7207010,Lakea,ID7207010,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207011,7207011,Biau,ID7207011,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207012,7207012,Karamat,ID7207012,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207020,7207020,Momunu,ID7207020,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207021,7207021,Tiloan,ID7207021,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207030,7207030,Bokat,ID7207030,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207031,7207031,Bukal,ID7207031,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207040,7207040,Bunobogu,ID7207040,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207041,7207041,Gadung,ID7207041,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207050,7207050,Paleleh,ID7207050,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7207051,7207051,Paleleh Barat,ID7207051,,,,Buol,ID7207,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208010,7208010,Sausu,ID7208010,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208011,7208011,Torue,ID7208011,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208012,7208012,Balinggi,ID7208012,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208020,7208020,Parigi,ID7208020,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208021,7208021,Parigi Selatan,ID7208021,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208022,7208022,Parigi Barat,ID7208022,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208023,7208023,Parigi Utara,ID7208023,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208024,7208024,Parigi Tengah,ID7208024,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208030,7208030,Ampibabo,ID7208030,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208031,7208031,Kasimbar,ID7208031,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208032,7208032,Toribulu,ID7208032,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208033,7208033,Siniu,ID7208033,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208040,7208040,Tinombo,ID7208040,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208041,7208041,Tinombo Selatan,ID7208041,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208042,7208042,Sidoan,ID7208042,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208050,7208050,Tomini,ID7208050,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208051,7208051,Mepanga,ID7208051,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208052,7208052,Palasa,ID7208052,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208060,7208060,Moutong,ID7208060,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208061,7208061,Bolano Lambunu,ID7208061,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208062,7208062,Taopa,ID7208062,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208063,7208063,Bolano,ID7208063,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7208064,7208064,Ongka Malino,ID7208064,,,,Parigi Moutong,ID7208,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209010,7209010,Tojo Barat,ID7209010,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209020,7209020,Tojo,ID7209020,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209030,7209030,Ulubongka,ID7209030,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209040,7209040,Ampana Tete,ID7209040,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209050,7209050,Ampana Kota,ID7209050,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209051,7209051,Ratolindo,ID7209051,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209060,7209060,Una - Una,ID7209060,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209061,7209061,Batudaka,ID7209061,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209070,7209070,Togean,ID7209070,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209080,7209080,Walea Kepulauan,ID7209080,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209081,7209081,Walea Besar,ID7209081,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7209082,7209082,Talatako,ID7209082,,,,Tojo Una-Una,ID7209,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210010,7210010,Pipikoro,ID7210010,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210020,7210020,Kulawi Selatan,ID7210020,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210030,7210030,Kulawi,ID7210030,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210040,7210040,Lindu,ID7210040,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210050,7210050,Nokilalaki,ID7210050,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210060,7210060,Palolo,ID7210060,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210070,7210070,Gumbasa,ID7210070,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210080,7210080,Dolo Selatan,ID7210080,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210090,7210090,Dolo Barat,ID7210090,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210100,7210100,Tanambulava,ID7210100,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210110,7210110,Dolo,ID7210110,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210120,7210120,Sigi Biromaru,ID7210120,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210130,7210130,Marawola,ID7210130,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210140,7210140,Marawola Barat,ID7210140,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7210150,7210150,Kinovaro,ID7210150,,,,Sigi,ID7210,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211010,7211010,Bangkurung,ID7211010,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211020,7211020,Labobo,ID7211020,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211030,7211030,Banggai Utara,ID7211030,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211040,7211040,Banggai,ID7211040,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211050,7211050,Banggai Tengah,ID7211050,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211060,7211060,Banggai Selatan,ID7211060,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7211070,7211070,Bokan Kepulauan,ID7211070,,,,Banggai Laut,ID7211,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212010,7212010,Mori Atas,ID7212010,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212020,7212020,Lembo,ID7212020,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212030,7212030,Lembo Raya,ID7212030,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212040,7212040,Petasia Timur,ID7212040,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212050,7212050,Petasia,ID7212050,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212060,7212060,Petasia Barat,ID7212060,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212070,7212070,Mori Utara,ID7212070,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212080,7212080,Soyo Jaya,ID7212080,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212090,7212090,Bungku Utara,ID7212090,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7212100,7212100,Mamosalato,ID7212100,,,,Morowali Utara,ID7212,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271010,7271010,Palu Barat,ID7271010,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271011,7271011,Tatanga,ID7271011,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271012,7271012,Ulujadi,ID7271012,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271020,7271020,Palu Selatan,ID7271020,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271030,7271030,Palu Timur,ID7271030,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271031,7271031,Mantikulore,ID7271031,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271040,7271040,Palu Utara,ID7271040,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7271041,7271041,Tawaeli,ID7271041,,,,Kota Palu,ID7271,Sulawesi Tengah,ID72,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7301010,7301010,Pasimarannu,ID7301010,,,,Kepulauan Selayar,ID7301,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
1603:45:16:360:3:7301011,7301011,Pasilambena,ID7301011,,,,Kepulauan Selayar,ID7301,Sulawesi Selatan,ID73,Indonesia,ID,2020-04-08,2020-04-08,
