#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:566:2:13009,13009,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13009,Ijero,NG013009,Ijero,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13010,13010,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13010,Ikere,NG013010,Ikere,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13011,13011,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13011,Ikole,NG013011,Ikole,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13012,13012,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13012,Ilejemeji,NG013012,Ilejemeji,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13013,13013,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13013,Irepodun/Ifelodun,NG013013,Irepodun/Ifelodun,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13014,13014,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13014,Ise/Orun,NG013014,Ise/Orun,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13015,13015,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13015,Moba,NG013015,Moba,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:13016,13016,1603:45:16:566:0,1603:45:16:566:1:13,1603:45:16:566:2:13016,Oye,NG013016,Oye,,,Ekiti,NG013,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14001,14001,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14001,Aninri,NG014001,Aninri,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14002,14002,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14002,Awgu,NG014002,Awgu,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14003,14003,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14003,Enugu East,NG014003,Enugu East,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14004,14004,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14004,Enugu North,NG014004,Enugu North,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14005,14005,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14005,Enugu South,NG014005,Enugu South,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14006,14006,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14006,Ezeagu,NG014006,Ezeagu,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14007,14007,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14007,Igbo-Etiti,NG014007,Igbo-Etiti,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14008,14008,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14008,Igbo-Eze North,NG014008,Igbo-Eze North,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14009,14009,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14009,Igbo-Eze South,NG014009,Igbo-Eze South,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14010,14010,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14010,Isi-Uzo,NG014010,Isi-Uzo,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14011,14011,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14011,Nkanu East,NG014011,Nkanu East,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14012,14012,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14012,Nkanu West,NG014012,Nkanu West,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14013,14013,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14013,Nsukka,NG014013,Nsukka,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14014,14014,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14014,Oji-River,NG014014,Oji-River,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14015,14015,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14015,Udenu,NG014015,Udenu,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14016,14016,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14016,Udi,NG014016,Udi,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:14017,14017,1603:45:16:566:0,1603:45:16:566:1:14,1603:45:16:566:2:14017,Uzo-Uwani,NG014017,Uzo-Uwani,,,Enugu,NG014,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15001,15001,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15001,Abaji,NG015001,Abaji,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15002,15002,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15002,Abuja Municipal,NG015002,Abuja Municipal,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15003,15003,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15003,Bwari,NG015003,Bwari,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15004,15004,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15004,Gwagwalada,NG015004,Gwagwalada,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15005,15005,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15005,Kuje,NG015005,Kuje,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:15006,15006,1603:45:16:566:0,1603:45:16:566:1:15,1603:45:16:566:2:15006,Kwali,NG015006,Kwali,,,Federal Capital Territory,NG015,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16001,16001,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16001,Akko,NG016001,Akko,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16002,16002,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16002,Balanga,NG016002,Balanga,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16003,16003,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16003,Billiri,NG016003,Billiri,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16004,16004,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16004,Dukku,NG016004,Dukku,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16005,16005,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16005,Funakaye,NG016005,Funakaye,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16006,16006,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16006,Gombe,NG016006,Gombe,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16007,16007,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16007,Kaltungo,NG016007,Kaltungo,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16008,16008,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16008,Kwami,NG016008,Kwami,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16009,16009,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16009,Nafada,NG016009,Nafada,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16010,16010,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16010,Shomgom,NG016010,Shomgom,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:16011,16011,1603:45:16:566:0,1603:45:16:566:1:16,1603:45:16:566:2:16011,Yamaltu/Deba,NG016011,Yamaltu/Deba,,,Gombe,NG016,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17001,17001,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17001,Aboh-Mbaise,NG017001,Aboh-Mbaise,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17002,17002,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17002,Ahiazu-Mbaise,NG017002,Ahiazu-Mbaise,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17003,17003,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17003,Ehime-Mbano,NG017003,Ehime-Mbano,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17004,17004,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17004,Ezinihitte,NG017004,Ezinihitte,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17005,17005,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17005,Ideato North,NG017005,Ideato North,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17006,17006,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17006,Ideato South,NG017006,Ideato South,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17007,17007,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17007,Ihitte/Uboma,NG017007,Ihitte/Uboma,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17008,17008,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17008,Ikeduru,NG017008,Ikeduru,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17009,17009,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17009,Isiala Mbano,NG017009,Isiala Mbano,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17010,17010,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17010,Isu,NG017010,Isu,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17011,17011,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17011,Mbaitoli,NG017011,Mbaitoli,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17012,17012,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17012,Ngor-Okpala,NG017012,Ngor-Okpala,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17013,17013,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17013,Njaba,NG017013,Njaba,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17014,17014,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17014,Nkwerre,NG017014,Nkwerre,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17015,17015,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17015,Nwangele,NG017015,Nwangele,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17016,17016,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17016,Obowo,NG017016,Obowo,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17017,17017,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17017,Oguta,NG017017,Oguta,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17018,17018,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17018,Ohaji/Egbema,NG017018,Ohaji/Egbema,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17019,17019,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17019,Okigwe,NG017019,Okigwe,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17020,17020,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17020,Orlu,NG017020,Orlu,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17021,17021,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17021,Orsu,NG017021,Orsu,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17022,17022,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17022,Oru East,NG017022,Oru East,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17023,17023,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17023,Oru West,NG017023,Oru West,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17024,17024,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17024,Owerri North,NG017024,Owerri North,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17025,17025,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17025,Owerri West,NG017025,Owerri West,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17026,17026,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17026,Owerri-Municipal,NG017026,Owerri-Municipal,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:17027,17027,1603:45:16:566:0,1603:45:16:566:1:17,1603:45:16:566:2:17027,Unuimo,NG017027,Unuimo,,,Imo,NG017,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18001,18001,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18001,Auyo,NG018001,Auyo,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18002,18002,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18002,Babura,NG018002,Babura,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18003,18003,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18003,Biriniwa,NG018003,Biriniwa,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18004,18004,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18004,Birni Kudu,NG018004,Birni Kudu,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18005,18005,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18005,Buji,NG018005,Buji,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18006,18006,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18006,Dutse,NG018006,Dutse,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18007,18007,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18007,Gagarawa,NG018007,Gagarawa,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18008,18008,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18008,Garki,NG018008,Garki,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18009,18009,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18009,Gumel,NG018009,Gumel,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18010,18010,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18010,Guri,NG018010,Guri,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18011,18011,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18011,Gwaram,NG018011,Gwaram,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18012,18012,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18012,Gwiwa,NG018012,Gwiwa,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18013,18013,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18013,Hadejia,NG018013,Hadejia,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18014,18014,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18014,Jahun,NG018014,Jahun,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18015,18015,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18015,Kafin Hausa,NG018015,Kafin Hausa,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18016,18016,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18016,Kaugama,NG018016,Kaugama,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18017,18017,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18017,Kazaure,NG018017,Kazaure,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18018,18018,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18018,Kiri Kasamma,NG018018,Kiri Kasamma,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18019,18019,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18019,Kiyawa,NG018019,Kiyawa,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18020,18020,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18020,Maigatari,NG018020,Maigatari,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18021,18021,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18021,Malam Madori,NG018021,Malam Madori,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18022,18022,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18022,Miga,NG018022,Miga,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18023,18023,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18023,Ringim,NG018023,Ringim,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18024,18024,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18024,Roni,NG018024,Roni,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18025,18025,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18025,Sule-Tankarkar,NG018025,Sule-Tankarkar,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18026,18026,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18026,Taura,NG018026,Taura,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:18027,18027,1603:45:16:566:0,1603:45:16:566:1:18,1603:45:16:566:2:18027,Yankwashi,NG018027,Yankwashi,,,Jigawa,NG018,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19001,19001,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19001,Birnin-Gwari,NG019001,Birnin-Gwari,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19002,19002,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19002,Chikun,NG019002,Chikun,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19003,19003,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19003,Giwa,NG019003,Giwa,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19004,19004,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19004,Igabi,NG019004,Igabi,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19005,19005,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19005,Ikara,NG019005,Ikara,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19006,19006,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19006,Jaba,NG019006,Jaba,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19007,19007,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19007,Jema'a,NG019007,Jemaa,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19008,19008,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19008,Kachia,NG019008,Kachia,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19009,19009,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19009,Kaduna North,NG019009,Kaduna North,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19010,19010,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19010,Kaduna South,NG019010,Kaduna South,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19011,19011,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19011,Kagarko,NG019011,Kagarko,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19012,19012,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19012,Kajuru,NG019012,Kajuru,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19013,19013,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19013,Kaura,NG019013,Kaura,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19014,19014,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19014,Kauru,NG019014,Kauru,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19015,19015,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19015,Kubau,NG019015,Kubau,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19016,19016,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19016,Kudan,NG019016,Kudan,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19017,19017,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19017,Lere,NG019017,Lere,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19018,19018,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19018,Markafi,NG019018,Markafi,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19019,19019,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19019,Sabon-Gari,NG019019,Sabon-Gari,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19020,19020,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19020,Sanga,NG019020,Sanga,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19021,19021,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19021,Soba,NG019021,Soba,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19022,19022,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19022,Zango-Kataf,NG019022,Zango-Kataf,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:19023,19023,1603:45:16:566:0,1603:45:16:566:1:19,1603:45:16:566:2:19023,Zaria,NG019023,Zaria,,,Kaduna,NG019,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20001,20001,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20001,Ajingi,NG020001,Ajingi,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20002,20002,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20002,Albasu,NG020002,Albasu,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20003,20003,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20003,Bagwai,NG020003,Bagwai,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20004,20004,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20004,Bebeji,NG020004,Bebeji,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20005,20005,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20005,Bichi,NG020005,Bichi,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20006,20006,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20006,Bunkure,NG020006,Bunkure,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
1603:45:16:566:2:20007,20007,1603:45:16:566:0,1603:45:16:566:1:20,1603:45:16:566:2:20007,Dala,NG020007,Dala,,,Kano,NG020,Nigeria,NG,2017-02-23,2020-04-22,
