#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_spa+is_latn,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_spa+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:862:3:112101,112101,Sucre,,VE112101,,,,,,Sucre,,VE1121,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112102,112102,Pecaya,,VE112102,,,,,,Sucre,,VE1121,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112201,112201,Capital Tocopero,,VE112201,,,,,,Tocopero,,VE1122,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112301,112301,Santa Cruz De Bucaral,,VE112301,,,,,,Union,,VE1123,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112302,112302,El Charal,,VE112302,,,,,,Union,,VE1123,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112303,112303,Las Vegas Del Tuy,,VE112303,,,,,,Union,,VE1123,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112401,112401,Urumaco,,VE112401,,,,,,Urumaco,,VE1124,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112402,112402,Bruzual,,VE112402,,,,,,Urumaco,,VE1124,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112501,112501,Puerto Cumarebo,,VE112501,,,,,,Zamora,,VE1125,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112502,112502,La Cienaga,,VE112502,,,,,,Zamora,,VE1125,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112503,112503,La Soledad,,VE112503,,,,,,Zamora,,VE1125,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112504,112504,Pueblo Cumarebo,,VE112504,,,,,,Zamora,,VE1125,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:112505,112505,Zazarida,,VE112505,,,,,,Zamora,,VE1125,Falcon,,VE11,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120101,120101,Capital Camaguan,,VE120101,,,,,,Camaguan,,VE1201,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120102,120102,Puerto Miranda,,VE120102,,,,,,Camaguan,,VE1201,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120103,120103,Uverito,,VE120103,,,,,,Camaguan,,VE1201,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120201,120201,Chaguaramas,,VE120201,,,,,,Chaguaramas,,VE1202,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120301,120301,El Socorro,,VE120301,,,,,,El Socorro,,VE1203,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120401,120401,Capital San Geronimo De Gu,,VE120401,,,,,,San Geronimo De Gu,,VE1204,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120402,120402,Cazorla,,VE120402,,,,,,San Geronimo De Gu,,VE1204,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120501,120501,Capital Valle De La Pascua,,VE120501,,,,,,Leonardo Infante,,VE1205,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120502,120502,Espino,,VE120502,,,,,,Leonardo Infante,,VE1205,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120601,120601,Capital Las Mercedes,,VE120601,,,,,,Las Mercedes,,VE1206,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120602,120602,Cabruta,,VE120602,,,,,,Las Mercedes,,VE1206,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120603,120603,Santa Rita De Manapire,,VE120603,,,,,,Las Mercedes,,VE1206,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120701,120701,Capital El Sombrero,,VE120701,,,,,,Julian Mellado,,VE1207,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120702,120702,Sosa,,VE120702,,,,,,Julian Mellado,,VE1207,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120801,120801,Capital Calabozo,,VE120801,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120802,120802,El Calvario,,VE120802,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120803,120803,El Rastro,,VE120803,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120804,120804,Guardatinajas,,VE120804,,,,,,Francisco De Miran,,VE1208,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120901,120901,Capital Altagracia De Orit,,VE120901,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120902,120902,Lezama,,VE120902,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120903,120903,Libertad De Orituco,,VE120903,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120904,120904,Paso Real De Macaira,,VE120904,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120905,120905,San Francisco De Macaira,,VE120905,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120906,120906,San Rafael De Orituco,,VE120906,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:120907,120907,Soublette,,VE120907,,,,,,Jose Tadeo Monagas,,VE1209,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121001,121001,Capital Ortiz,,VE121001,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121002,121002,San Francisco De Tiznados,,VE121002,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121003,121003,San Jose De Tiznados,,VE121003,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121004,121004,San Lorenzo De Tiznados,,VE121004,,,,,,Ortiz,,VE1210,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121101,121101,Tucupido,,VE121101,,,,,,Jose Felix Rivas,,VE1211,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121102,121102,San Rafael De Laya,,VE121102,,,,,,Jose Felix Rivas,,VE1211,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121201,121201,Capital San Juan De Los Mo,,VE121201,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121202,121202,Cantagallo,,VE121202,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121203,121203,Parapara,,VE121203,,,,,,Juan German Roscio,,VE1212,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121301,121301,San Jose De Guaribe,,VE121301,,,,,,San Jose De Guarib,,VE1213,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121401,121401,Capital Santa Maria De Ipi,,VE121401,,,,,,Santa Maria De Ipi,,VE1214,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121402,121402,Altamira,,VE121402,,,,,,Santa Maria De Ipi,,VE1214,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121501,121501,Capital Zaraza,,VE121501,,,,,,Zaraza,,VE1215,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:121502,121502,San Jose De Unare,,VE121502,,,,,,Zaraza,,VE1215,Guarico,,VE12,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130101,130101,Pio Tamayo,,VE130101,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130102,130102,Quebrada Honda De Guache,,VE130102,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130103,130103,Yacambu,,VE130103,,,,,,Andres Eloy Blanco,,VE1301,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130201,130201,Freitez,,VE130201,,,,,,Crespo,,VE1302,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130202,130202,Jose Maria Blanco,,VE130202,,,,,,Crespo,,VE1302,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130301,130301,Catedral,,VE130301,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130302,130302,Concepcion,,VE130302,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130303,130303,El Cuji,,VE130303,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130304,130304,Juan De Villegas,,VE130304,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130305,130305,Santa Rosa,,VE130305,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130306,130306,Tamaca,,VE130306,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130307,130307,Union,,VE130307,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130308,130308,Aguedo Felipe Alvarado,,VE130308,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130309,130309,Buena Vista,,VE130309,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130310,130310,Juarez,,VE130310,,,,,,Iribarren,,VE1303,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130401,130401,Juan Bautista Rodriguez,,VE130401,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130402,130402,Cuara,,VE130402,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130403,130403,Diego De Lozada,,VE130403,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130404,130404,Paraiso De San Jose,,VE130404,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130405,130405,San Miguel,,VE130405,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130406,130406,Tintorero,,VE130406,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130407,130407,Jose Bernardo Dorante,,VE130407,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130408,130408,Coronel Mariano Peraza,,VE130408,,,,,,Jimenez,,VE1304,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130501,130501,Bolivar,,VE130501,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130502,130502,Anzoategui,,VE130502,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130503,130503,Guarico,,VE130503,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130504,130504,Hilario Luna Y Luna,,VE130504,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130505,130505,Humocaro Alto,,VE130505,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130506,130506,Hum0Caro Bajo,,VE130506,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130507,130507,La Candelaria,,VE130507,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130508,130508,Moran,,VE130508,,,,,,Moran,,VE1305,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130601,130601,Cabudare,,VE130601,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130602,130602,Jose Gregorio Bastidas,,VE130602,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130603,130603,Agua Viva,,VE130603,,,,,,Palavecino,,VE1306,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130701,130701,Sarare,,VE130701,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130702,130702,Buria,,VE130702,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130703,130703,Gustavo Vegas Leon,,VE130703,,,,,,Simon Planas,,VE1307,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130801,130801,Trinidad Samuel,,VE130801,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130802,130802,Antonio Diaz,,VE130802,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130803,130803,Camacaro,,VE130803,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130804,130804,Castañeda,,VE130804,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130805,130805,Cecilio Zubillaga,,VE130805,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130806,130806,Chiquinquira,,VE130806,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130807,130807,El Blanco,,VE130807,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130808,130808,Espinoza De Los Monteros,,VE130808,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130809,130809,Lara,,VE130809,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130810,130810,Las Mercedes,,VE130810,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130811,130811,Manuel Morillo,,VE130811,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130812,130812,Montaña Verde,,VE130812,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130813,130813,Montes De Oca,,VE130813,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130814,130814,Torres,,VE130814,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130816,130816,Reyes Vargas,,VE130816,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130817,130817,Altagracia,,VE130817,,,,,,Torres,,VE1308,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130901,130901,Siquisique,,VE130901,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130902,130902,Moroturo,,VE130902,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130903,130903,San Miguel,,VE130903,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:130904,130904,Xaguas,,VE130904,,,,,,Urdaneta,,VE1309,Lara,,VE13,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
1603:45:16:862:3:140101,140101,Presidente Betancourt,,VE140101,,,,,,Alberto Adriani,,VE1401,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2021-02-27,
