#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_eng+is_latn,#adm2+name+alt2+i_eng+is_latn,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:404:2:45266,45266,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45266,Nyaribari Masaba,KE045266,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45267,45267,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45267,Nyaribari Chache,KE045267,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45268,45268,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45268,Kitutu Chache North,KE045268,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:45269,45269,1603:45:16:404:0,1603:45:16:404:1:45,1603:45:16:404:2:45269,Kitutu Chache South,KE045269,,,,Kisii,KE045,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:46270,46270,1603:45:16:404:0,1603:45:16:404:1:46,1603:45:16:404:2:46270,Kitutu Masaba,KE046270,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:46271,46271,1603:45:16:404:0,1603:45:16:404:1:46,1603:45:16:404:2:46271,West Mugirango,KE046271,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:46272,46272,1603:45:16:404:0,1603:45:16:404:1:46,1603:45:16:404:2:46272,North Mugirango,KE046272,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:46273,46273,1603:45:16:404:0,1603:45:16:404:1:46,1603:45:16:404:2:46273,Borabu,KE046273,,,,Nyamira,KE046,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47274,47274,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47274,Westlands,KE047274,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47275,47275,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47275,Kilimani,KE047275,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47276,47276,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47276,Dagoretti,KE047276,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47277,47277,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47277,Langata,KE047277,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47278,47278,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47278,Kibra,KE047278,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47279,47279,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47279,Roysambu,KE047279,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47280,47280,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47280,Kasarani,KE047280,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47281,47281,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47281,Ruaraka,KE047281,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47282,47282,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47282,Embakasi South,KE047282,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47283,47283,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47283,Embakasi North,KE047283,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47284,47284,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47284,Embakasi Central,KE047284,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47285,47285,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47285,Embakasi East,KE047285,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47286,47286,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47286,Embakasi West,KE047286,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47287,47287,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47287,Makadara,KE047287,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47288,47288,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47288,Kamukunji,KE047288,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47289,47289,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47289,Starehe,KE047289,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
1603:45:16:404:2:47290,47290,1603:45:16:404:0,1603:45:16:404:1:47,1603:45:16:404:2:47290,Mathare,KE047290,,,,Nairobi,KE047,Kenya,KE,2018-07-03,2021-09-28,
