qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,qcc-Zxxx-r-sU2200-s5004-snop,eng-Latn-r-pSKOS-pprefLabel-ps5004,qcc-Zxxx-r-pWDATA-pq7200235-ps5004-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:694:4:2041014,2041014,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20410,1603:45:16:694:4:2041014,Sendugu,SL02041014,Sanda Magbolontor,SL020410,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041101,2041101,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041101,Gbaray Bana,SL02041101,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041102,2041102,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041102,Kambia,SL02041102,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041103,2041103,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041103,Kanu,SL02041103,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041104,2041104,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041104,Kargbo,SL02041104,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041105,2041105,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041105,Konkorie,SL02041105,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041106,2041106,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041106,Mafonikay,SL02041106,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041107,2041107,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041107,Magbafth,SL02041107,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041108,2041108,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041108,Magbapsa,SL02041108,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041109,2041109,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041109,Malakuray,SL02041109,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041110,2041110,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041110,Maron,SL02041110,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041111,2041111,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20411,1603:45:16:694:4:2041111,Robombeh,SL02041111,TMS,SL020411,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041201,2041201,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041201,Benkia,SL02041201,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041202,2041202,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041202,Fondu,SL02041202,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041203,2041203,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041203,Foredugu,SL02041203,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041204,2041204,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041204,Futa,SL02041204,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041205,2041205,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041205,Gbabai,SL02041205,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041206,2041206,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041206,Kagbala A,SL02041206,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041207,2041207,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041207,Kagbala B,SL02041207,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041208,2041208,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041208,Magbandoma,SL02041208,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041209,2041209,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041209,Magbeni,SL02041209,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041210,2041210,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041210,Mahera,SL02041210,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041211,2041211,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041211,Marefa,SL02041211,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041212,2041212,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041212,Matene,SL02041212,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041213,2041213,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041213,Mathirie,SL02041213,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041214,2041214,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041214,Mawoma,SL02041214,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041215,2041215,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041215,Robia,SL02041215,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041216,2041216,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041216,Rokel,SL02041216,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041217,2041217,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041217,Roponka,SL02041217,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041218,2041218,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041218,Rosarr,SL02041218,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041219,2041219,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041219,Sanda,SL02041219,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2041220,2041220,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:204,1603:45:16:694:3:20412,1603:45:16:694:4:2041220,Tumba,SL02041220,Koya,SL020412,Port Loko,SL0204,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050101,2050101,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050101,Lower Massakong,SL02050101,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050102,2050102,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050102,Lower Polie,SL02050102,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050103,2050103,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050103,Mayeppoh,SL02050103,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050104,2050104,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050104,Petifu Mayawa A,SL02050104,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050105,2050105,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050105,Petifu Mayawa B,SL02050105,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050106,2050106,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050106,Petifu Mayeppoh,SL02050106,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050107,2050107,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050107,Upper Massakong,SL02050107,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050108,2050108,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050108,Upper Polie,SL02050108,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050109,2050109,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050109,Yele Manowo,SL02050109,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050110,2050110,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20501,1603:45:16:694:4:2050110,Yiben,SL02050110,Gbonkolenken,SL020501,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050201,2050201,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050201,Kabaia,SL02050201,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050202,2050202,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050202,Kamarugu,SL02050202,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050203,2050203,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050203,Mabonto,SL02050203,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050204,2050204,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050204,Makelfa,SL02050204,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050205,2050205,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050205,Makontande,SL02050205,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050206,2050206,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050206,Mayaso,SL02050206,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050207,2050207,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20502,1603:45:16:694:4:2050207,Simiria,SL02050207,Kafe Simiria,SL020502,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050301,2050301,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050301,Fuladugu,SL02050301,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050302,2050302,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050302,Kakallain,SL02050302,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050303,2050303,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050303,Kamakathie,SL02050303,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050304,2050304,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050304,Kamakilla,SL02050304,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050305,2050305,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050305,Kasokira,SL02050305,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050306,2050306,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050306,Lower Section,SL02050306,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050307,2050307,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20503,1603:45:16:694:4:2050307,Upper Section,SL02050307,Kalansogoia,SL020503,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050401,2050401,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20504,1603:45:16:694:4:2050401,Kumrabai,SL02050401,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050402,2050402,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20504,1603:45:16:694:4:2050402,Mabang,SL02050402,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050403,2050403,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20504,1603:45:16:694:4:2050403,Marunia Koray,SL02050403,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050404,2050404,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20504,1603:45:16:694:4:2050404,Marunia Sakie,SL02050404,Kholifa Mabang,SL020504,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050501,2050501,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050501,Bo Road,SL02050501,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050502,2050502,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050502,Lal-Lenken,SL02050502,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050503,2050503,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050503,Makump,SL02050503,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050504,2050504,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050504,Mamuntha,SL02050504,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050505,2050505,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050505,Mayatha,SL02050505,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050506,2050506,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050506,Mayossoh,SL02050506,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050507,2050507,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20505,1603:45:16:694:4:2050507,Old Magburaka,SL02050507,Kholifa Rowala,SL020505,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050601,2050601,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050601,Makali,SL02050601,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050602,2050602,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050602,Makong,SL02050602,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050603,2050603,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050603,Mamurie,SL02050603,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050604,2050604,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050604,Masaba,SL02050604,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050605,2050605,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050605,Mathonkara,SL02050605,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050606,2050606,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20506,1603:45:16:694:4:2050606,Wonkibor,SL02050606,Kunike Barina,SL020506,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050701,2050701,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050701,Masingbi,SL02050701,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050702,2050702,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050702,Rolal,SL02050702,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050703,2050703,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050703,Sanda,SL02050703,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050704,2050704,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050704,Semorkanie,SL02050704,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050705,2050705,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050705,Thamah,SL02050705,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050706,2050706,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050706,Thambaya,SL02050706,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050707,2050707,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050707,Wana,SL02050707,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050708,2050708,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20507,1603:45:16:694:4:2050708,Yenkeh,SL02050708,Kunike,SL020507,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050801,2050801,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20508,1603:45:16:694:4:2050801,Kiamp Kakolo,SL02050801,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050802,2050802,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20508,1603:45:16:694:4:2050802,Mabilafu,SL02050802,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050803,2050803,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20508,1603:45:16:694:4:2050803,Makoba,SL02050803,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050804,2050804,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20508,1603:45:16:694:4:2050804,Malal,SL02050804,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
1603:45:16:694:4:2050805,2050805,1603:45:16:694:0,1603:45:16:694:1:2,1603:45:16:694:2:205,1603:45:16:694:3:20508,1603:45:16:694:4:2050805,Manewa,SL02050805,Malal Mara,SL020508,Tonkolili,SL0205,Northern,SL02,Sierra Leone,SL,2017-08-16,2022-01-04,
