qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,spa-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,spa-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:218:3:20750,20750,1603:45:16:218:0,1603:45:16:218:1:2,1603:45:16:218:2:207,1603:45:16:218:3:20750,Las Naves,EC020750,Las Naves,EC0207,Bolivar,EC02,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30150,30150,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30150,Azogues,EC030150,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30151,30151,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30151,Cojitambo,EC030151,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30153,30153,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30153,Guapan,EC030153,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30154,30154,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30154,Javier Loyola (Chuquipata),EC030154,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30155,30155,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30155,Luis Cordero,EC030155,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30156,30156,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30156,Pindilig,EC030156,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30157,30157,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30157,Rivera,EC030157,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30158,30158,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30158,San Miguel,EC030158,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30160,30160,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:301,1603:45:16:218:3:30160,Taday,EC030160,Azogues,EC0301,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30250,30250,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:302,1603:45:16:218:3:30250,Biblian,EC030250,Biblian,EC0302,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30251,30251,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:302,1603:45:16:218:3:30251,Nazon (Cab. en Pampa de Dominguez),EC030251,Biblian,EC0302,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30252,30252,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:302,1603:45:16:218:3:30252,San Francisco de Sageo,EC030252,Biblian,EC0302,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30253,30253,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:302,1603:45:16:218:3:30253,Turupamba,EC030253,Biblian,EC0302,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30254,30254,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:302,1603:45:16:218:3:30254,Jerusalen,EC030254,Biblian,EC0302,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30350,30350,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30350,Cañar,EC030350,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30351,30351,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30351,Chontamarca,EC030351,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30352,30352,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30352,Chorocopte,EC030352,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30353,30353,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30353,General Morales (Socarte),EC030353,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30354,30354,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30354,Gualleturo,EC030354,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30355,30355,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30355,Honorato Vasquez (Tambo Viejo),EC030355,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30356,30356,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30356,Ingapirca,EC030356,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30357,30357,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30357,Juncal,EC030357,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30358,30358,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30358,San Antonio,EC030358,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30361,30361,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30361,Zhud,EC030361,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30362,30362,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30362,Ventura,EC030362,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30363,30363,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:303,1603:45:16:218:3:30363,Ducur,EC030363,Cañar,EC0303,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30450,30450,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:304,1603:45:16:218:3:30450,La Troncal,EC030450,La Troncal,EC0304,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30451,30451,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:304,1603:45:16:218:3:30451,Manuel J. Calle,EC030451,La Troncal,EC0304,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30452,30452,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:304,1603:45:16:218:3:30452,Pancho Negro,EC030452,La Troncal,EC0304,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30550,30550,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:305,1603:45:16:218:3:30550,El Tambo,EC030550,El Tambo,EC0305,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30650,30650,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:306,1603:45:16:218:3:30650,Deleg,EC030650,Deleg,EC0306,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30651,30651,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:306,1603:45:16:218:3:30651,Solano,EC030651,Deleg,EC0306,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:30750,30750,1603:45:16:218:0,1603:45:16:218:1:3,1603:45:16:218:2:307,1603:45:16:218:3:30750,Suscal,EC030750,Suscal,EC0307,Cañar,EC03,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40150,40150,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40150,Tulcan,EC040150,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40151,40151,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40151,El Carmelo (El Pun),EC040151,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40153,40153,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40153,Julio Andrade (Orejuela),EC040153,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40154,40154,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40154,Maldonado,EC040154,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40155,40155,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40155,Pioter,EC040155,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40156,40156,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40156,Tobar Donoso (La Bocana de Camumbi),EC040156,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40157,40157,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40157,Tufiño,EC040157,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40158,40158,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40158,Urbina (Taya),EC040158,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40159,40159,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40159,El Chical,EC040159,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40161,40161,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:401,1603:45:16:218:3:40161,Santa Martha de Cuba,EC040161,Tulcan,EC0401,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40250,40250,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40250,Bolivar,EC040250,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40251,40251,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40251,Garcia Moreno,EC040251,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40252,40252,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40252,Los Andes,EC040252,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40253,40253,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40253,Monte Olivo,EC040253,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40254,40254,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40254,San Vicente de Pusir,EC040254,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40255,40255,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:402,1603:45:16:218:3:40255,San Rafael,EC040255,Bolivar,EC0402,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40350,40350,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:403,1603:45:16:218:3:40350,El Angel,EC040350,Espejo,EC0403,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40351,40351,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:403,1603:45:16:218:3:40351,El Goaltal,EC040351,Espejo,EC0403,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40352,40352,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:403,1603:45:16:218:3:40352,La Libertad (Alizo),EC040352,Espejo,EC0403,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40353,40353,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:403,1603:45:16:218:3:40353,San Isidro,EC040353,Espejo,EC0403,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40450,40450,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:404,1603:45:16:218:3:40450,Mira (Chontahuasi),EC040450,Mira,EC0404,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40451,40451,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:404,1603:45:16:218:3:40451,Concepcion,EC040451,Mira,EC0404,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40452,40452,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:404,1603:45:16:218:3:40452,Jijon y Caamaño (Cab. en Rio Blanco),EC040452,Mira,EC0404,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40453,40453,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:404,1603:45:16:218:3:40453,Juan Montalvo (San Ignacio de Quil),EC040453,Mira,EC0404,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40550,40550,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40550,San Gabriel,EC040550,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40551,40551,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40551,Cristobal Colon,EC040551,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40552,40552,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40552,Chitan de Navarrete,EC040552,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40553,40553,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40553,Fernandez Salvador,EC040553,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40554,40554,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40554,La Paz,EC040554,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40555,40555,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:405,1603:45:16:218:3:40555,Piartal,EC040555,Montufar,EC0405,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40650,40650,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:406,1603:45:16:218:3:40650,Huaca,EC040650,San Pedro de Huaca,EC0406,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:40651,40651,1603:45:16:218:0,1603:45:16:218:1:4,1603:45:16:218:2:406,1603:45:16:218:3:40651,Mariscal Sucre,EC040651,San Pedro de Huaca,EC0406,Carchi,EC04,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50150,50150,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50150,Latacunga,EC050150,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50151,50151,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50151,Alaques (Alaquez),EC050151,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50152,50152,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50152,Belisario Quevedo (Guanailin),EC050152,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50153,50153,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50153,Guaitacama (Guaytacama),EC050153,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50154,50154,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50154,Joseguango Bajo,EC050154,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50156,50156,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50156,Mulalo,EC050156,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50157,50157,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50157,11 de Noviembre (Ilinchisi),EC050157,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50158,50158,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50158,Poalo,EC050158,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50159,50159,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50159,San Juan de Pastocalle,EC050159,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50161,50161,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50161,Tanicuchi,EC050161,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50162,50162,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:501,1603:45:16:218:3:50162,Toacaso,EC050162,Latacunga,EC0501,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50250,50250,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:502,1603:45:16:218:3:50250,La Mana,EC050250,La Mana,EC0502,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50251,50251,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:502,1603:45:16:218:3:50251,Guasaganda (Cab. en Guasaganda Centro),EC050251,La Mana,EC0502,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50252,50252,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:502,1603:45:16:218:3:50252,Pucayacu,EC050252,La Mana,EC0502,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50350,50350,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:503,1603:45:16:218:3:50350,El Corazon,EC050350,Pangua,EC0503,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50351,50351,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:503,1603:45:16:218:3:50351,Moraspungo,EC050351,Pangua,EC0503,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50352,50352,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:503,1603:45:16:218:3:50352,Pinllopata,EC050352,Pangua,EC0503,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50353,50353,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:503,1603:45:16:218:3:50353,Ramon Campaña,EC050353,Pangua,EC0503,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50450,50450,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50450,Pujili,EC050450,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50451,50451,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50451,Angamarca,EC050451,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50453,50453,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50453,Guangaje,EC050453,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50455,50455,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50455,La Victoria,EC050455,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50456,50456,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50456,Pilalo,EC050456,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50457,50457,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50457,Tingo,EC050457,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50458,50458,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:504,1603:45:16:218:3:50458,Zumbahua,EC050458,Pujili,EC0504,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50550,50550,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50550,San Miguel,EC050550,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50551,50551,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50551,Antonio Jose Holguin (Santa Lucia),EC050551,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50552,50552,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50552,Cusubamba,EC050552,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50553,50553,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50553,Mulalillo,EC050553,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50554,50554,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50554,Mulliquindil (Santa Ana),EC050554,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50555,50555,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:505,1603:45:16:218:3:50555,Pansaleo,EC050555,Salcedo,EC0505,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50650,50650,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:506,1603:45:16:218:3:50650,Saquisili,EC050650,Saquisili,EC0506,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50651,50651,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:506,1603:45:16:218:3:50651,Canchagua,EC050651,Saquisili,EC0506,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50652,50652,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:506,1603:45:16:218:3:50652,Chantilin,EC050652,Saquisili,EC0506,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50653,50653,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:506,1603:45:16:218:3:50653,Cochapamba,EC050653,Saquisili,EC0506,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50750,50750,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:507,1603:45:16:218:3:50750,Sigchos,EC050750,Sigchos,EC0507,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50751,50751,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:507,1603:45:16:218:3:50751,Chugchillan,EC050751,Sigchos,EC0507,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50752,50752,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:507,1603:45:16:218:3:50752,Isinlivi,EC050752,Sigchos,EC0507,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
1603:45:16:218:3:50753,50753,1603:45:16:218:0,1603:45:16:218:1:5,1603:45:16:218:2:507,1603:45:16:218:3:50753,Las Pampas,EC050753,Sigchos,EC0507,Cotopaxi,EC05,Ecuador (el),EC,2018-12-17,2019-07-31,
