#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_spa+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_spa+is_latn,#adm3+name+alt2+i_spa+is_latn,#adm2+name+i_spa+is_latn,#adm2+code+v_pcode,#adm1+name+i_spa+is_latn,#adm1+code+v_pcode,#country+name+i_spa+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:68:3:70805,70805,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:708,1603:45:16:68:3:70805,Pucará,BO070805,Pucara,,,Vallegrande,BO0708,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70901,70901,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:709,1603:45:16:68:3:70901,Samaipata,BO070901,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70902,70902,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:709,1603:45:16:68:3:70902,Pampa Grande,BO070902,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70903,70903,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:709,1603:45:16:68:3:70903,Mairana,BO070903,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:70904,70904,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:709,1603:45:16:68:3:70904,Quirusillas,BO070904,,,,Florida,BO0709,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71001,71001,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:710,1603:45:16:68:3:71001,Montero,BO071001,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71002,71002,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:710,1603:45:16:68:3:71002,General Saavedra,BO071002,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71003,71003,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:710,1603:45:16:68:3:71003,Mineros,BO071003,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71004,71004,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:710,1603:45:16:68:3:71004,Fernández Alonso,BO071004,Fernandez Alonso,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71005,71005,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:710,1603:45:16:68:3:71005,San Pedro,BO071005,,,,Obispo Santistéban,BO0710,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71101,71101,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71101,Concepción,BO071101,Concepcion,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71102,71102,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71102,San Javier,BO071102,,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71103,71103,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71103,San Julián,BO071103,San Julian,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71104,71104,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71104,San Antonio de Lomerio,BO071104,,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71105,71105,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71105,San Ramón,BO071105,San Ramon,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71106,71106,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:711,1603:45:16:68:3:71106,Cuatro Cañadas,BO071106,Cuatro Canadas,,,Ñuflo De Chávez,BO0711,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71201,71201,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:712,1603:45:16:68:3:71201,San Matías,BO071201,San Matias,,,Angel Sandoval,BO0712,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71301,71301,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:713,1603:45:16:68:3:71301,Comarapa,BO071301,,,,Manuel María Caballero,BO0713,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71302,71302,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:713,1603:45:16:68:3:71302,Saipina,BO071302,,,,Manuel María Caballero,BO0713,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71401,71401,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:714,1603:45:16:68:3:71401,Puerto Suarez,BO071401,,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71402,71402,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:714,1603:45:16:68:3:71402,Puerto Quijarro,BO071402,,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71403,71403,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:714,1603:45:16:68:3:71403,El Carmen Rivero Tórrez,BO071403,El Carmen Rivero Torrez,,,Germán Busch,BO0714,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71501,71501,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:715,1603:45:16:68:3:71501,Ascención de Guarayos,BO071501,Ascencion de Guarayos,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71502,71502,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:715,1603:45:16:68:3:71502,Urubicha,BO071502,,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:71503,71503,1603:45:16:68:0,1603:45:16:68:1:7,1603:45:16:68:2:715,1603:45:16:68:3:71503,El Puente,BO071503,,,,Guarayos,BO0715,Santa Cruz,BO07,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80101,80101,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:801,1603:45:16:68:3:80101,Trinidad,BO080101,,,,Cercado,BO0801,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80102,80102,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:801,1603:45:16:68:3:80102,San Javier,BO080102,,,,Cercado,BO0801,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80201,80201,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:802,1603:45:16:68:3:80201,Riberalta,BO080201,,,,Vaca Diez,BO0802,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80202,80202,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:802,1603:45:16:68:3:80202,Guayaramerín,BO080202,Guayaramerin,,,Vaca Diez,BO0802,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80301,80301,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:803,1603:45:16:68:3:80301,Reyes,BO080301,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80302,80302,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:803,1603:45:16:68:3:80302,San Borja,BO080302,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80303,80303,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:803,1603:45:16:68:3:80303,Santa Rosa,BO080303,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80304,80304,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:803,1603:45:16:68:3:80304,Puerto Menor de Rurrenabaque,BO080304,,,,General José Ballivián,BO0803,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80401,80401,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:804,1603:45:16:68:3:80401,Santa Ana,BO080401,,,,Yacuma,BO0804,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80402,80402,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:804,1603:45:16:68:3:80402,Exaltación,BO080402,Exaltacion,,,Yacuma,BO0804,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80501,80501,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:805,1603:45:16:68:3:80501,San Ignacio,BO080501,,,,Moxos,BO0805,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80601,80601,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:806,1603:45:16:68:3:80601,Loreto,BO080601,,,,Marbán,BO0806,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80602,80602,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:806,1603:45:16:68:3:80602,San Andrés,BO080602,San Andres,,,Marbán,BO0806,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80701,80701,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:807,1603:45:16:68:3:80701,San Joaquín,BO080701,San Joaquin,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80702,80702,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:807,1603:45:16:68:3:80702,San Ramón,BO080702,San Ramon,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80703,80703,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:807,1603:45:16:68:3:80703,Puerto Siles,BO080703,,,,Mamoré,BO0807,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80801,80801,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:808,1603:45:16:68:3:80801,Magdalena,BO080801,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80802,80802,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:808,1603:45:16:68:3:80802,Baures,BO080802,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:80803,80803,1603:45:16:68:0,1603:45:16:68:1:8,1603:45:16:68:2:808,1603:45:16:68:3:80803,Huacaraje,BO080803,,,,Iténez,BO0808,Beni,BO08,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90101,90101,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:901,1603:45:16:68:3:90101,Cobija,BO090101,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90102,90102,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:901,1603:45:16:68:3:90102,Porvenir,BO090102,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90103,90103,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:901,1603:45:16:68:3:90103,Bolpebra,BO090103,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90104,90104,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:901,1603:45:16:68:3:90104,Bella Flor,BO090104,,,,Nicolás Suárez,BO0901,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90201,90201,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:902,1603:45:16:68:3:90201,Puerto Rico,BO090201,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90202,90202,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:902,1603:45:16:68:3:90202,San Pedro,BO090202,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90203,90203,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:902,1603:45:16:68:3:90203,Filadelfia,BO090203,,,,Manuripi,BO0902,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90301,90301,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:903,1603:45:16:68:3:90301,Puerto Gonzalo Moreno,BO090301,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90302,90302,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:903,1603:45:16:68:3:90302,San Lorenzo,BO090302,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90303,90303,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:903,1603:45:16:68:3:90303,Sena,BO090303,,,,Madre de Dios,BO0903,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90401,90401,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:904,1603:45:16:68:3:90401,Santa Rosa,BO090401,,,,Abuná,BO0904,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90402,90402,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:904,1603:45:16:68:3:90402,Ingavi,BO090402,,,,Abuná,BO0904,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90501,90501,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:905,1603:45:16:68:3:90501,Nueva Esperanza,BO090501,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90502,90502,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:905,1603:45:16:68:3:90502,Villa Nueva,BO090502,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
1603:45:16:68:3:90503,90503,1603:45:16:68:0,1603:45:16:68:1:9,1603:45:16:68:2:905,1603:45:16:68:3:90503,Santos Mercado,BO090503,,,,Federico Román,BO0905,Pando,BO09,Bolivia (Estado Plurinacional de),BO,2019-01-29,2021-09-21,
