#item+conceptum+numerordinatio,#item+conceptum+codicem,#adm3+name+i_eng+is_latn,#adm3+name+i_tha+is_thai,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm3+name+alt1+i_tha+is_thai,#adm3+name+alt2+i_tha+is_thai,#adm2+name+i_eng+is_latn,#adm2+name+i_tha+is_thai,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+name+i_tha+is_thai,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#country+name+i_tha+is_thai,#item+rem+i_qcc+is_zxxx+ix_wikip297,#item+rem+i_qcc+is_zxxx+ix_wikip577,#item+rem+i_qcc+is_zxxx+ix_wikip813,#item+rem+i_qcc+is_zxxx+ix_wikip2669
1603:45:16:764:3:700808,700808,Ang Hin,อ่างหิน,TH700808,,,,,,Pak Tho,ปากท่อ,TH7008,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700809,700809,Bo Kradan,บ่อกระดาน,TH700809,,,,,,Pak Tho,ปากท่อ,TH7008,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700810,700810,Yang Hak,ยางหัก,TH700810,,,,,,Pak Tho,ปากท่อ,TH7008,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700811,700811,Wan Dao,วันดาว,TH700811,,,,,,Pak Tho,ปากท่อ,TH7008,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700812,700812,Huai Yang Thon,ห้วยยางโทน,TH700812,,,,,,Pak Tho,ปากท่อ,TH7008,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700901,700901,Ko San Phra,เกาะศาลพระ,TH700901,,,,,,Wat Phleng,วัดเพลง,TH7009,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700902,700902,Chom Prathat,จอมประทัด,TH700902,,,,,,Wat Phleng,วัดเพลง,TH7009,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:700903,700903,Wat Phleng,วัดเพลง,TH700903,,,,,,Wat Phleng,วัดเพลง,TH7009,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:701001,701001,Ban Kha,บ้านคา,TH701001,,,,,,Ban Kha,บ้านคา,TH7010,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:701002,701002,Ban Bueng,บ้านบึง,TH701002,,,,,,Ban Kha,บ้านคา,TH7010,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:701003,701003,Nong Phan Chan,หนองพันจันทร์,TH701003,,,,,,Ban Kha,บ้านคา,TH7010,Ratchaburi,ราชบุรี,TH70,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710101,710101,Ban Nuea,บ้านเหนือ,TH710101,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710102,710102,Ban Tai,บ้านใต้,TH710102,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710103,710103,Pak Phraek,ปากแพรก,TH710103,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710104,710104,Tha Makham,ท่ามะขาม,TH710104,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710105,710105,Kaeng Sian,แก่งเสี้ยน,TH710105,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710106,710106,Nong Bua,หนองบัว,TH710106,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710107,710107,Lat Ya,ลาดหญ้า,TH710107,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710108,710108,Wang Dong,วังด้ง,TH710108,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710109,710109,Chong Sadao,ช่องสะเดา,TH710109,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710110,710110,Nong Ya,หนองหญ้า,TH710110,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710111,710111,Ko Samrong,เกาะสำโรง,TH710111,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710113,710113,Ban Kao,บ้านเก่า,TH710113,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710116,710116,Wang Yen,วังเย็น,TH710116,,,,,,Mueang Kanchanaburi,เมืองกาญจนบุรี,TH7101,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710201,710201,Lum Sum,ลุ่มสุ่ม,TH710201,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710202,710202,Tha Sao,ท่าเสา,TH710202,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710203,710203,Sing,สิงห์,TH710203,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710204,710204,Sai Yok,ไทรโยค,TH710204,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710205,710205,Wang Krachae,วังกระแจะ,TH710205,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710206,710206,Si Mongkhon,ศรีมงคล,TH710206,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710207,710207,Bong Ti,บ้องตี้,TH710207,,,,,,Sai Yok,ไทรโยค,TH7102,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710301,710301,Bo Phloi,บ่อพลอย,TH710301,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710302,710302,Nong Kum,หนองกุ่ม,TH710302,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710303,710303,Nong Ri,หนองรี,TH710303,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710305,710305,Lum Rang,หลุมรัง,TH710305,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710308,710308,Chong Dan,ช่องด่าน,TH710308,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710309,710309,Nong Krang,หนองกร่าง,TH710309,,,,,,Bo Phloi,บ่อพลอย,TH7103,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710401,710401,Na Suan,นาสวน,TH710401,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710402,710402,Dan Mae Chalaep,ด่านแม่แฉลบ,TH710402,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710403,710403,Nong Pet,หนองเป็ด,TH710403,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710404,710404,Tha Kradan,ท่ากระดาน,TH710404,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710405,710405,Khao Chot,เขาโจด,TH710405,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710406,710406,Mae Krabung,แม่กระบุง,TH710406,,,,,,Si Sawat,ศรีสวัสดิ์,TH7104,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710501,710501,Phong Tuek,พงตึก,TH710501,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710502,710502,Yang Muang,ยางม่วง,TH710502,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710503,710503,Don Cha-Em,ดอนชะเอม,TH710503,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710504,710504,Tha Mai,ท่าไม้,TH710504,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710505,710505,Takhram En,ตะคร้ำเอน,TH710505,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710506,710506,Tha Maka,ท่ามะกา,TH710506,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710507,710507,Tha Ruea,ท่าเรือ,TH710507,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710508,710508,Khok Tabong,โคกตะบอง,TH710508,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710509,710509,Don Khamin,ดอนขมิ้น,TH710509,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710510,710510,Ulok Si Muen,อุโลกสี่หมื่น,TH710510,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710511,710511,Khao Sam Sip Hap,เขาสามสิบหาบ,TH710511,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710512,710512,Phra Thaen,พระแท่น,TH710512,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710513,710513,Wai Niao,หวายเหนียว,TH710513,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710514,710514,Saen To,แสนตอ,TH710514,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710515,710515,Sanam Yae,สนามแย้,TH710515,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710516,710516,Tha Sao,ท่าเสา,TH710516,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710517,710517,Nong Lan,หนองลาน,TH710517,,,,,,Tha Maka,ท่ามะกา,TH7105,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710601,710601,Tha Muang,ท่าม่วง,TH710601,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710602,710602,Wang Khanai,วังขนาย,TH710602,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710603,710603,Wang Sala,วังศาลา,TH710603,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710604,710604,Tha Lo,ท่าล้อ,TH710604,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710605,710605,Nong Khao,หนองขาว,TH710605,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710606,710606,Thung Thong,ทุ่งทอง,TH710606,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710607,710607,Khao Noi,เขาน้อย,TH710607,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710608,710608,Muang Chum,ม่วงชุม,TH710608,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710609,710609,Ban Mai,บ้านใหม่,TH710609,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710610,710610,Phang Tru,พังตรุ,TH710610,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710611,710611,Tha Takhro,ท่าตะคร้อ,TH710611,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710612,710612,Rang Sali,รางสาลี่,TH710612,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710613,710613,Nong Tak Ya,หนองตากยา,TH710613,,,,,,Tha Muang,ท่าม่วง,TH7106,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710701,710701,Tha Khanun,ท่าขนุน,TH710701,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710702,710702,Pi Lok,ปิล๊อก,TH710702,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710703,710703,Hin Dat,หินดาด,TH710703,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710704,710704,Lin Thin,ลิ่นถิ่น,TH710704,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710705,710705,Chalae,ชะแล,TH710705,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710706,710706,Huai Khayeng,ห้วยเขย่ง,TH710706,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710707,710707,Sahakon Nikhom,สหกรณ์นิคม,TH710707,,,,,,Thong Pha Phum,ทองผาภูมิ,TH7107,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710801,710801,Nong Lu,หนองลู,TH710801,,,,,,Sangkhla Buri,สังขละบุรี,TH7108,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
1603:45:16:764:3:710802,710802,Prang Phle,ปรังเผล,TH710802,,,,,,Sangkhla Buri,สังขละบุรี,TH7108,Kanchanaburi,กาญจนบุรี,TH71,Thailand,ประเทศไทย,TH,2017-08-17,2022-01-27,
