#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Durganagar,BD50889429,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Hatikumrul,BD50889436,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Mohanpur,BD50889443,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Pancha Krushi,BD50889451,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Purnimaganti,BD50889458,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Ramkrishnapur,BD50889465,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Salanga,BD50889473,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Salap,BD50889480,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Udhunia,BD50889487,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Ullah Para,BD50889494,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Ullah Para Paurashava,BD50889499,,,,Ullah Para,BD508894,Sirajganj,BD5088,Rajshahi,BD50,Bangladesh,BD,2018-04-25,2020-12-18,
Benail,BD55271011,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mukundapur,BD55271023,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Deor,BD55271035,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Jotbani,BD55271047,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Katla,BD55271059,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Khanpur,BD55271071,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Pali Prayagpur,BD55271083,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55271099,,,,Birampur,BD552710,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhognagar,BD55271213,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Maricha,BD55271217,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mohammadpur,BD55271225,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mohanpur,BD55271234,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Nijpara,BD55271243,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Palashbari,BD55271251,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paltapur,BD55271260,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shatagram,BD55271269,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Satair,BD55271277,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shibrampur,BD55271286,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sujalpur,BD55271294,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55271299,,,,Birganj,BD552712,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Azimpur,BD55271713,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhandara,BD55271719,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Biral,BD55271728,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bijora,BD55271738,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Dhamair,BD55271747,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Dharmapur,BD55271757,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Farakkabad,BD55271766,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mangalpur,BD55271776,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rani Pukur,BD55271785,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sahargram,BD55271795,,,,Biral,BD552717,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Atgaon,BD55272113,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Chhatail,BD55272127,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ishania,BD55272140,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mushidhat,BD55272154,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Nafanagar,BD55272167,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rangaon,BD55272181,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Setabganj Paurashava,BD55272199,,,,Bochaganj,BD552721,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Abdulpur,BD55273013,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Alokdihi,BD55273015,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Amarpur,BD55273023,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Aulia Pukur,BD55273031,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhiail,BD55273039,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Fatehjanapur,BD55273047,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Isabpur,BD55273055,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Nasratpur,BD55273063,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Punatti,BD55273071,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Saintara,BD55273079,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Satnala,BD55273087,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Tentulia,BD55273094,,,,Chirirbandar,BD552730,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Aladipur,BD55273825,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Betdighi,BD55273828,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Daulatpur,BD55273838,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Eluary,BD55273847,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kazihal,BD55273866,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Khayerbari,BD55273876,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shibnagar,BD55273884,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55273899,,,,Fulbari,BD552738,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bulakipur,BD55274319,,,,Ghoraghat,BD552743,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ghoraghat,BD55274338,,,,Ghoraghat,BD552743,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Palsa,BD55274357,,,,Ghoraghat,BD552743,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Singra,BD55274376,,,,Ghoraghat,BD552743,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55274399,,,,Ghoraghat,BD552743,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Alihat,BD55274713,,,,Hakimpur,BD552747,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Boaldar,BD55274740,,,,Hakimpur,BD552747,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Khatta Madhab Para,BD55274781,,,,Hakimpur,BD552747,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55274799,,,,Hakimpur,BD552747,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Dabar,BD55275615,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mukundapur,BD55275631,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ramchandrapur,BD55275647,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rasulpur,BD55275663,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sundarpur,BD55275679,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Targaon,BD55275694,,,,Kaharole,BD552756,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Alokjhari,BD55276015,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Angar Para,BD55276031,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhabki,BD55276047,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bherbheri,BD55276063,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Goaldihi,BD55276079,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Khamar Para,BD55276094,,,,Khansama,BD552760,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Askarpur,BD55276416,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Auliapur,BD55276417,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Chehelgazi,BD55276425,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Fazilpur,BD55276434,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kamalpur,BD55276443,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shankarpur,BD55276460,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shashara,BD55276469,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sekhpura,BD55276477,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sundarban,BD55276486,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Uthrail,BD55276494,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55276499,,,,Dinajpur Sadar,BD552764,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhaduria,BD55276913,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Binodnagar,BD55276917,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Daudpur,BD55276925,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Golapganj,BD55276943,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Joypur,BD55276951,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kushdaha,BD55276969,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mahmudpur,BD55276977,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Putimara,BD55276986,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shalkhuria,BD55276994,,,,Nawabganj,BD552769,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Belaichandi,BD55277716,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Chandipur,BD55277717,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Habra,BD55277725,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Hamidpur,BD55277734,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Harirampur,BD55277743,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Manmathapur,BD55277751,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mominpur,BD55277760,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mostafapur,BD55277769,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Palashbari,BD55277777,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rampur,BD55277786,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55277799,,,,Parbatipur,BD552777,Dinajpur,BD5527,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Erendabari,BD55322111,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Fazlupur,BD55322123,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Fulchhari,BD55322135,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Gazaria,BD55322147,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kanchi Para,BD55322159,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Udakhali,BD55322171,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Uria,BD55322183,,,,Fulchhari,BD553221,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Badiakhali,BD55322412,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ballamjhar,BD55322414,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Boali,BD55322421,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ghagoa,BD55322436,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Gidari,BD55322443,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kamarjani,BD55322451,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kholahati,BD55322458,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kuptala,BD55322465,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Lakshmipur,BD55322473,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Malibari,BD55322480,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mollar Char,BD55322485,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ramchandrapur,BD55322487,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Saha Para,BD55322494,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55322499,,,,Gaibandha Sadar,BD553224,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Darbasta,BD55323010,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Fulbari,BD55323011,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Gumaniganj,BD55323016,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Harirampur,BD55323022,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kamardaha,BD55323027,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kamdia,BD55323033,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Katabari,BD55323039,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kochasahar,BD55323044,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mahimaganj,BD55323050,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Nakai,BD55323055,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rajahar,BD55323061,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rakhal Buruz,BD55323067,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shalmara,BD55323072,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Sapmara,BD55323078,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shakhahar,BD55323083,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Shibpur,BD55323089,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Taluk Kanupur,BD55323094,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Paurashava,BD55323099,,,,Gobindaganj,BD553230,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Barisal,BD55326713,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Betkapa,BD55326719,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Harinathpur,BD55326728,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Hossainpur,BD55326738,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kishoregari,BD55326747,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Mohadipur,BD55326757,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Manoharpur,BD55326766,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Pabnapur,BD55326776,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Palashbari,BD55326785,,,,Palashbari,BD553267,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Banagram,BD55328213,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhatgram,BD55328217,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Damodarpur,BD55328225,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Dhaperhat,BD55328234,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Faridpur,BD55328243,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Idilpur,BD55328251,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Jamalpur,BD55328260,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Khurda Kamarpur,BD55328269,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kumar Para,BD55328277,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Naldanga,BD55328286,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Rasulpur,BD55328294,,,,Sadullapur,BD553282,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bhartkhali,BD55328813,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Bonar Para,BD55328819,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Ghuridaha,BD55328828,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Haldia,BD55328838,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Jummerbari,BD55328847,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
Kachua,BD55328857,,,,Saghatta,BD553288,Gaibandha,BD5532,Rangpur,BD55,Bangladesh,BD,2018-04-25,2020-12-18,
