#adm3+name+i_es,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_es,#adm3+name+alt2+i_es,#adm2+name+i_es,#adm2+code+v_pcode,#adm1+name+i_es,#adm1+code+v_pcode,#country+name+i_es,#country+code+v_iso2,#date+start,#date+updated,#date+end
Yauyucan,PE061311,,,,Santa Cruz,PE0613,Cajamarca,PE06,Perú (el),PE,2015-07-24,2020-07-17,
Callao,PE070101,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
Bellavista,PE070102,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
Carmen de la Legua Reynoso,PE070103,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
La Perla,PE070104,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
La Punta,PE070105,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
Ventanilla,PE070106,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
Mi Peru,PE070107,,,,Callao,PE0701,Callao,PE07,Perú (el),PE,2015-07-24,2020-07-17,
Cusco,PE080101,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ccorca,PE080102,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Poroy,PE080103,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
San Jeronimo,PE080104,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
San Sebastian,PE080105,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Santiago,PE080106,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Saylla,PE080107,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Wanchaq,PE080108,,,,Cusco,PE0801,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Acomayo,PE080201,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Acopia,PE080202,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Acos,PE080203,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Mosoc Llacta,PE080204,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pomacanchi,PE080205,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Rondocan,PE080206,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Sangarara,PE080207,,,,Acomayo,PE0802,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Anta,PE080301,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ancahuasi,PE080302,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Cachimayo,PE080303,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Chinchaypujio,PE080304,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huarocondo,PE080305,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Limatambo,PE080306,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Mollepata,PE080307,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pucyura,PE080308,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Zurite,PE080309,,,,Anta,PE0803,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Calca,PE080401,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Coya,PE080402,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Lamay,PE080403,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Lares,PE080404,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pisac,PE080405,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
San Salvador,PE080406,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Taray,PE080407,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Yanatile,PE080408,,,,Calca,PE0804,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Yanaoca,PE080501,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Checca,PE080502,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Kunturkanki,PE080503,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Langui,PE080504,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Layo,PE080505,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pampamarca,PE080506,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Quehue,PE080507,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Tupac Amaru,PE080508,,,,Canas,PE0805,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Sicuani,PE080601,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Checacupe,PE080602,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Combapata,PE080603,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Marangani,PE080604,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pitumarca,PE080605,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
San Pablo,PE080606,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro,PE080607,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Tinta,PE080608,,,,Canchis,PE0806,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Santo Tomas,PE080701,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Capacmarca,PE080702,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Chamaca,PE080703,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Colquemarca,PE080704,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Livitaca,PE080705,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Llusco,PE080706,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Quiñota,PE080707,Quinota,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Velille,PE080708,,,,Chumbivilcas,PE0807,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Espinar,PE080801,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Condoroma,PE080802,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Coporaque,PE080803,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ocoruro,PE080804,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pallpata,PE080805,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pichigua,PE080806,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Suyckutambo,PE080807,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Alto Pichigua,PE080808,,,,Espinar,PE0808,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Santa Ana,PE080901,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Echarate,PE080902,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huayopata,PE080903,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Maranura,PE080904,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ocobamba,PE080905,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Quellouno,PE080906,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Kimbiri,PE080907,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Santa Teresa,PE080908,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Vilcabamba,PE080909,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pichari,PE080910,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Inkawasi,PE080911,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Villa Virgen,PE080912,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Villa Kintiarina,PE080913,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Megantoni,PE080914,,,,La Convencion,PE0809,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Paruro,PE081001,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Accha,PE081002,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ccapi,PE081003,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Colcha,PE081004,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huanoquite,PE081005,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Omacha,PE081006,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Paccaritambo,PE081007,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Pillpinto,PE081008,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Yaurisque,PE081009,,,,Paruro,PE0810,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Paucartambo,PE081101,,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Caicay,PE081102,,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Challabamba,PE081103,,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Colquepata,PE081104,,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huancarani,PE081105,,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Kosñipata,PE081106,Kosnipata,,,Paucartambo,PE0811,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Urcos,PE081201,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Andahuaylillas,PE081202,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Camanti,PE081203,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ccarhuayo,PE081204,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ccatca,PE081205,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Cusipata,PE081206,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huaro,PE081207,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Lucre,PE081208,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Marcapata,PE081209,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ocongate,PE081210,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Oropesa,PE081211,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Quiquijana,PE081212,,,,Quispicanchi,PE0812,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Urubamba,PE081301,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Chinchero,PE081302,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huayllabamba,PE081303,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Machupicchu,PE081304,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Maras,PE081305,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Ollantaytambo,PE081306,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Yucay,PE081307,,,,Urubamba,PE0813,Cusco,PE08,Perú (el),PE,2015-07-24,2020-07-17,
Huancavelica,PE090101,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Acobambilla,PE090102,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Acoria,PE090103,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Conayca,PE090104,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Cuenca,PE090105,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huachocolpa,PE090106,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huayllahuara,PE090107,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Izcuchaca,PE090108,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Laria,PE090109,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Manta,PE090110,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Mariscal Caceres,PE090111,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Moya,PE090112,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Nuevo Occoro,PE090113,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Palca,PE090114,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pilchaca,PE090115,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Vilca,PE090116,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Yauli,PE090117,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ascension,PE090118,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huando,PE090119,,,,Huancavelica,PE0901,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Acobamba,PE090201,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Andabamba,PE090202,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Anta,PE090203,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Caja,PE090204,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Marcas,PE090205,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Paucara,PE090206,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pomacocha,PE090207,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Rosario,PE090208,,,,Acobamba,PE0902,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Lircay,PE090301,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Anchonga,PE090302,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Callanmarca,PE090303,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ccochaccasa,PE090304,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Chincho,PE090305,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Congalla,PE090306,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huanca-Huanca,PE090307,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huayllay Grande,PE090308,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Julcamarca,PE090309,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio de Antaparco,PE090310,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santo Tomas de Pata,PE090311,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Secclla,PE090312,,,,Angaraes,PE0903,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Castrovirreyna,PE090401,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Arma,PE090402,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Aurahua,PE090403,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Capillas,PE090404,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Chupamarca,PE090405,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Cocas,PE090406,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huachos,PE090407,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huamatambo,PE090408,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Mollepampa,PE090409,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Juan,PE090410,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santa Ana,PE090411,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Tantara,PE090412,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ticrapo,PE090413,,,,Castrovirreyna,PE0904,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Churcampa,PE090501,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Anco,PE090502,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Chinchihuasi,PE090503,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
El Carmen,PE090504,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
La Merced,PE090505,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Locroja,PE090506,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Paucarbamba,PE090507,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Miguel de Mayocc,PE090508,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Coris,PE090509,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pachamarca,PE090510,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Cosme,PE090511,,,,Churcampa,PE0905,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huaytara,PE090601,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ayavi,PE090602,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Cordova,PE090603,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huayacundo Arma,PE090604,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Laramarca,PE090605,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ocoyo,PE090606,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pilpichaca,PE090607,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Querco,PE090608,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Quito-Arma,PE090609,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Antonio de Cusicancha,PE090610,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Francisco de Sangayaico,PE090611,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Isidro,PE090612,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Chocorvos,PE090613,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Quirahuara,PE090614,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santo Domingo de Capillas,PE090615,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Tambo,PE090616,,,,Huaytara,PE0906,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pampas,PE090701,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Acostambo,PE090702,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Acraquia,PE090703,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ahuaycha,PE090704,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Colcabamba,PE090705,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Daniel Hernandez,PE090706,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huachocolpa,PE090707,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huaribamba,PE090709,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Ñahuimpuquio,PE090710,Nahuimpuquio,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pazos,PE090711,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Quishuar,PE090713,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Salcabamba,PE090714,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Salcahuasi,PE090715,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
San Marcos de Rocchac,PE090716,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Surcubamba,PE090717,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Tintay Puncu,PE090718,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Quichuas,PE090719,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Andaymarca,PE090720,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Roble,PE090721,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Pichos,PE090722,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Santiago de Tucuma,PE090723,,,,Tayacaja,PE0907,Huancavelica,PE09,Perú (el),PE,2015-07-24,2020-07-17,
Huanuco,PE100101,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Amarilis,PE100102,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Chinchao,PE100103,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Churubamba,PE100104,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Margos,PE100105,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Quisqui (Kichki),PE100106,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Francisco de Cayran,PE100107,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
San Pedro de Chaulan,PE100108,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Santa Maria del Valle,PE100109,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Yarumayo,PE100110,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
Pillco Marca,PE100111,,,,Huanuco,PE1001,Huanuco,PE10,Perú (el),PE,2015-07-24,2020-07-17,
