#adm2+name+i_en,#adm2+name+i_tr,#adm2+code+v_pcode,#adm2+name,#adm2+name+alt1+i_en,#adm2+name+alt2+i_en,#adm2+name+alt1+i_tr,#adm2+name+alt2+i_tr,#adm1+name+i_en,#adm1+name+i_tr,#adm1+code+v_pcode,#country+name+i_en,#country+name+i_tr,#country+code+v_iso2,#date+start,#date+updated,#date+end
Cemisgezek,Çemişgezek,TR062001,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hozat,Hozat,TR062002,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Mazgirt,Mazgirt,TR062003,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Nazimiye,Nazimiye,TR062004,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ovacik,Ovacik,TR062005,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pertek,Pertek,TR062006,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Pulumur,Pülümür,TR062007,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tunceli,Tunceli,TR062008,,,,,,Tunceli,Tunceli,TR062,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akcakale,Akçakale,TR063001,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Birecik,Birecik,TR063002,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bozova,Bozova,TR063003,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ceylanpinar,Ceylanpinar,TR063004,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eyyubiye,Eyyübiye,TR063005,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Halfeti,Halfeti,TR063006,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Haliliye,Haliliye,TR063007,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Harran,Harran,TR063008,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hilvan,Hilvan,TR063009,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karakopru,Karaköprü,TR063010,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Siverek,Siverek,TR063011,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Suruc,Suruç,TR063012,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Viransehir,Viranşehir,TR063013,,,,,,Sanliurfa,Şanliurfa,TR063,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Banaz,Banaz,TR064001,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Esme,Eşme,TR064002,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karahalli,Karahalli,TR064003,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sivasli,Sivasli,TR064004,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ulubey,Ulubey,TR064005,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Usak,Uşak,TR064006,,,,,,Usak,Uşak,TR064,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bahcesaray,Bahçesaray,TR065001,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Baskale,Başkale,TR065002,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Caldiran,Çaldiran,TR065003,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Catak,Çatak,TR065004,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Edremit,Edremit,TR065005,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ercis,Erciş,TR065006,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gevas,Gevaş,TR065007,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gurpinar,Gürpinar,TR065008,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ipekyolu,Ipekyolu,TR065009,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Muradiye,Muradiye,TR065010,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ozalp,Özalp,TR065011,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Saray,Saray,TR065012,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tusba,Tuşba,TR065013,,,,,,Van,Van,TR065,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akdagmadeni,Akdağmadeni,TR066001,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Aydincik,Aydincik,TR066002,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bogazliyan,Boğazliyan,TR066003,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Candir,Çandir,TR066004,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cayiralan,Çayiralan,TR066005,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cekerek,Çekerek,TR066006,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kadisehri,Kadişehri,TR066007,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Saraykent,Saraykent,TR066008,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sarikaya,Sarikaya,TR066009,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sorgun,Sorgun,TR066010,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sefaatli,Şefaatli,TR066011,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yenifakili,Yenifakili,TR066012,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yerkoy,Yerköy,TR066013,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yozgat,Yozgat,TR066014,,,,,,Yozgat,Yozgat,TR066,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Alapli,Alapli,TR067001,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Caycuma,Çaycuma,TR067002,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Devrek,Devrek,TR067003,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eregli,Ereğli,TR067004,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gokcebey,Gökçebey,TR067005,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kilimli,Kilimli,TR067006,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kozlu,Kozlu,TR067007,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Zonguldak,Zonguldak,TR067008,,,,,,Zonguldak,Zonguldak,TR067,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Agacoren,Ağaçören,TR068001,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Aksaray,Aksaray,TR068002,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eskil,Eskil,TR068003,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gulagac,Gülağaç,TR068004,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Guzelyurt,Güzelyurt,TR068005,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ortakoy,Ortaköy,TR068006,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sariyahsi,Sariyahşi,TR068007,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sultanhani,Sultanhani,TR068008,,,,,,Aksaray,Aksaray,TR068,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Aydintepe,Aydintepe,TR069001,,,,,,Bayburt,Bayburt,TR069,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bayburt,Bayburt,TR069002,,,,,,Bayburt,Bayburt,TR069,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Demirozu,Demirözü,TR069003,,,,,,Bayburt,Bayburt,TR069,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ayranci,Ayranci,TR070001,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Basyayla,Başyayla,TR070002,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ermenek,Ermenek,TR070003,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karaman,Karaman,TR070004,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kazimkarabekir,Kazimkarabekir,TR070005,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sariveliler,Sariveliler,TR070006,,,,,,Karaman,Karaman,TR070,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bahsili,Bahşili,TR071001,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Baliseyh,Balişeyh,TR071002,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Celebi,Çelebi,TR071003,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Delice,Delice,TR071004,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karakecili,Karakeçili,TR071005,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Keskin,Keskin,TR071006,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kirikkale,Kirikkale,TR071007,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sulakyurt,Sulakyurt,TR071008,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yahsihan,Yahşihan,TR071009,,,,,,Kirikkale,Kirikkale,TR071,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Batman,Batman,TR072001,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Besiri,Beşiri,TR072002,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gercus,Gercüş,TR072003,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hasankeyf,Hasankeyf,TR072004,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kozluk,Kozluk,TR072005,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sason,Sason,TR072006,,,,,,Batman,Batman,TR072,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Beytussebap,Beytüşşebap,TR073001,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cizre,Cizre,TR073002,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Guclukonak,Güçlükonak,TR073003,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Idil,Idil,TR073004,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Silopi,Silopi,TR073005,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sirnak,Şirnak,TR073006,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Uludere,Uludere,TR073007,,,,,,Sirnak,Şirnak,TR073,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Amasra,Amasra,TR074001,,,,,,Bartin,Bartin,TR074,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bartin,Bartin,TR074002,,,,,,Bartin,Bartin,TR074,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kurucasile,Kurucaşile,TR074003,,,,,,Bartin,Bartin,TR074,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ulus,Ulus,TR074004,,,,,,Bartin,Bartin,TR074,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ardahan,Ardahan,TR075001,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cildir,Çildir,TR075002,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Damal,Damal,TR075003,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gole,Göle,TR075004,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hanak,Hanak,TR075005,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Posof,Posof,TR075006,,,,,,Ardahan,Ardahan,TR075,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Aralik,Aralik,TR076001,,,,,,Igdir,Iğdir,TR076,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Igdir,Iğdir,TR076002,,,,,,Igdir,Iğdir,TR076,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karakoyunlu,Karakoyunlu,TR076003,,,,,,Igdir,Iğdir,TR076,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Tuzluca,Tuzluca,TR076004,,,,,,Igdir,Iğdir,TR076,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Altinova,Altinova,TR077001,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Armutlu,Armutlu,TR077002,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ciftlikkoy,Çiftlikköy,TR077003,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cinarcik,Çinarcik,TR077004,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Termal,Termal,TR077005,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yalova,Yalova,TR077006,,,,,,Yalova,Yalova,TR077,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eflani,Eflani,TR078001,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Eskipazar,Eskipazar,TR078002,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Karabuk,Karabük,TR078003,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Ovacik,Ovacik,TR078004,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Safranbolu,Safranbolu,TR078005,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yenice,Yenice,TR078006,,,,,,Karabuk,Karabük,TR078,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Elbeyli,Elbeyli,TR079001,,,,,,Kilis,Kilis,TR079,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kilis,Kilis,TR079002,,,,,,Kilis,Kilis,TR079,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Musabeyli,Musabeyli,TR079003,,,,,,Kilis,Kilis,TR079,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Polateli,Polateli,TR079004,,,,,,Kilis,Kilis,TR079,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Bahce,Bahçe,TR080001,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Duzici,Düziçi,TR080002,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Hasanbeyli,Hasanbeyli,TR080003,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kadirli,Kadirli,TR080004,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Osmaniye,Osmaniye,TR080005,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Sumbas,Sumbas,TR080006,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Toprakkale,Toprakkale,TR080007,,,,,,Osmaniye,Osmaniye,TR080,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Akcakoca,Akçakoca,TR081001,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cumayeri,Cumayeri,TR081002,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Cilimli,Çilimli,TR081003,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Duzce,Düzce,TR081004,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Golyaka,Gölyaka,TR081005,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Gumusova,Gümüşova,TR081006,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Kaynasli,Kaynaşli,TR081007,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
Yigilca,Yiğilca,TR081008,,,,,,Duzce,Düzce,TR081,Turkey,Türkiye,TR,2022-01-01,2022-03-15,
