admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_en,admin3AltName2_en,admin2Name_en,admin2Pcode,admin1Name_en,admin1Pcode,admin0Name_en,admin0Pcode,date,validOn,validTo
Leku town,ET160022,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Lemmo,ET070203,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Leta Sibu,ET040197,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Liban Jawi,ET040597,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Liben,ET041407,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Liben Chukala,ET040711,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Libokemekem,ET030202,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Lideta,ET140105,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Limu (OR),ET040201,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Limu Bilbilo,ET040818,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Limu Kosa,ET040402,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Limu Seka,ET040401,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Loka Abaya,ET160037,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Loma,ET071703,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Lome (OR),ET040704,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Lude Hitosa,ET040821,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Madira,ET060204,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Maichew town,ET010409,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Maji,ET071807,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Makuey,ET120105,,,,Nuwer,ET1201,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Malga,ET160012,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Malie,ET070707,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Malka Jabti /M.Jebdu),ET150104,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Mana Sibu,ET040101,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mancho,ET040490,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Maokomo Special,ET060508,,,,Mao Komo Special,ET0605,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Mareka,ET071702,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mareko,ET070107,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mari Mansa,ET071708,,,,Dawuro,ET0717,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Marsin,ET050586,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Masha,ET070802,,,,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Masha town,ET070805,,,,Sheka,ET0708,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
May Gaba,ET010509,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
May Kadra,ET010505,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
May Tsebri town,ET010116,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Mecha,ET030704,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Meda Welabu,ET041113,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Megale,ET020204,,,,Kilbati /Zone2,ET0202,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Mehal Sayint,ET030419,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mehale Meda town,ET030597,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mekan Eyesuse,ET030298,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mekane Selame,ET030498,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mekdela,ET030421,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mekelle,ET010701,,,,Mekelle,ET0107,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Meket,ET030304,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mekhoni town,ET010412,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Meko,ET041618,,,,Buno Bedele,ET0416,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Melekoza,ET071501,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Melka Balo,ET041012,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Melka Soda,ET041518,,,,West Guji,ET0415,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Melo Gada,ET071509,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mena (Bale),ET041112,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mena (Jimma),ET040406,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mena Meketewa,ET030213,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mendi town,ET040198,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Menge,ET060301,,,,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Mengesh,ET120308,,,,Majang,ET1203,Gambela,ET12,Ethiopia,ET,2019-08-19,2020-10-08,
Menit Goldiye,ET071802,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Menit Shasha,ET071804,,,,Mirab Omo,ET0718,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Menze Gera Midir,ET030505,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Menze Keya Gabriel,ET030521,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Menze Lalo Midir,ET030522,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Menze Mama Midir,ET030509,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Merawi town,ET030797,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Merhabete,ET030502,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mersa town,ET030397,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Merti,ET040801,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mesela,ET040904,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Meskan,ET070106,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Meta,ET041009,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Meta Robi,ET040514,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Meta Walkite,ET040594,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Metehara town,ET040799,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Metema,ET031213,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Metema Yohanes town,ET031224,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Metu town,ET040320,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Metu Zuria,ET040310,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Meyu Muleke,ET041018,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Meyumuluka,ET050408,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Michakel,ET030609,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mida Kegn,ET040504,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mida Woremo,ET030501,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Midhaga Tola,ET041014,,,,East Hararge,ET0410,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Midre Genet,ET031223,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mierab Azenet Berbere,ET072004,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mieso,ET040901,,,,West Hararge,ET0409,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Miesso,ET050107,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Mile,ET020105,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Minjar Shenkora,ET030518,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mirab Abaya,ET071005,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mirab Armacho,ET031206,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mirab Badowach,ET070209,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mirab Soro,ET070217,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Misha,ET070201,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Misirak Silti,ET072013,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Misrak Azenet Berbere,ET072007,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Misrak Badawacho,ET070205,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Misrak Meskan,ET070118,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mito,ET072012,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Miyo,ET041216,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mizan Aman town,ET071107,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mizyiga,ET060405,,,,Kemashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Mojan Wedera,ET030511,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mojo Town,ET040797,,,,East Shewa,ET0407,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Moretna Jiru,ET030504,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Mota Town,ET030694,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Moyale (OR),ET041210,,,,Borena,ET0412,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Moyale (SM),ET051103,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Mubarek,ET051187,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Muhur Na Aklil,ET070112,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Mulo,ET042016,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Munessa,ET040817,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Mustahil,ET050606,,,,Shabelle,ET0506,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Naeder,ET010209,,,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Nefas Mewicha town,ET030215,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Nefas Silk,ET140102,,,,Region 14,ET1401,Addis Ababa,ET14,Ethiopia,ET,2019-08-19,2020-10-08,
Negele town,ET041414,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nejo,ET040102,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nejo town,ET040199,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nekemte town,ET040297,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nenesebo,ET041709,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Neqsege,ET010403,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Nole Kaba,ET040115,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nono,ET040508,,,,West Shewa,ET0405,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nono Benja,ET040499,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
North Ari,ET070703,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Nunu Kumba,ET040215,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Nyngatom,ET070708,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
O'yida,ET071506,Oyida,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Odo Shakiso,ET041405,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Ofa,ET070607,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Ofla,ET010408,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Omo Beyam,ET040491,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Omo Nada,ET040411,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Pawe,ET060206,,,,Metekel,ET0602,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Police Maret,ET150114,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Qada Duma,ET051198,,,,Daawa,ET0511,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Quara,ET031214,,,,West Gondar,ET0312,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Quarit,ET030706,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Qubi,ET050497,,,,Erer,ET0504,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Rama,ET010214,,Adi Arebate,,Central,ET0102,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Rape,ET070509,,,,Gedeo,ET0705,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Raso,ET050809,,,,Afder,ET0508,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Raya Alamata,ET010407,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Raya Azebo,ET010406,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Raya Kobo,ET030302,,,,North Wello,ET0303,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Rayitu,ET042104,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Robe,ET040812,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Robe Town,ET041119,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Saba Boru,ET041412,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sabian,ET150103,,,,Dire Dawa urban,ET1501,Dire Dawa,ET15,Ethiopia,ET,2019-08-19,2020-10-08,
Saesie,ET010303,,,,Eastern,ET0103,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Sagag,ET051005,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Saharti,ET010601,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Sahila,ET030806,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Salahad,ET051004,,,,Nogob,ET0510,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Salamago,ET070701,,,,South Omo,ET0707,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sale Nono,ET040313,,,,Ilu Aba Bora,ET0403,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Samera Logiya town,ET020198,,,,Awsi /Zone 1,ET0201,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Samre,ET010606,,,,South Eastern,ET0106,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Samurobi,ET020502,,Samurobi Gelealo,,Hari /Zone 5,ET0205,Afar,ET02,Ethiopia,ET,2019-08-19,2020-10-08,
Sankura,ET072006,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sasiga,ET040211,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sawla town,ET071507,,,,Gofa,ET0715,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sayint,ET030411,,,,South Wello,ET0304,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Saylem,ET070901,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sayo,ET041805,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sayo Nole,ET040118,,,,West Wellega,ET0401,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sebeta Hawas,ET042006,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sebeta town,ET042009,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sedae,ET030619,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Sedal,ET060402,,,,Kemashi,ET0604,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Sede Muja,ET030214,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Seden Sodo,ET041310,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sedi Chenka,ET041812,,,,Kelem Wellega,ET0418,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Segen Zuria,ET071302,,,,Konso,ET0713,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Seka Chekorsa,ET040409,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sekela,ET030705,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Sekoru,ET040403,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sekota,ET030802,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Sekota town,ET030807,,,,Wag Hamra,ET0308,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Selamber town,ET071003,,,,Gamo,ET0710,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Selekleka,ET010109,,Laelay Koraro,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Selewa,ET010401,,,,Southern,ET0104,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Semada,ET030207,,,,South Gondar,ET0302,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Semen Achefer,ET030701,,,,West Gojam,ET0307,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Semen Bench,ET071105,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Senan,ET030616,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Sendafa town,ET042018,,,,Finfine Special,ET0420,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Seru,ET040811,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Setema,ET040413,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Setit Humera,ET010504,,,,Western,ET0105,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Seweyna,ET042105,,,,East Bale,ET0421,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Seyemti Adyabo,ET010110,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Shabeeley,ET050204,,,,Fafan,ET0502,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Shafamo,ET160028,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Shakiso town,ET041499,,,,Guji,ET0414,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shala,ET041702,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shambu town,ET041902,,,,Horo Gudru Wellega,ET0419,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shanan Kolu,ET040893,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shashemene town,ET041711,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shashemene Zuria,ET041712,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shashogo,ET070204,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Shay Bench,ET071104,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Shaygosh,ET050501,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Shebe Dino,ET160001,,,,Sidama,ET1600,Sidama,ET16,Ethiopia,ET,2019-08-19,2020-10-08,
Shebe Sambo,ET040414,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shebel Bernta,ET030614,,,,East Gojam,ET0306,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Sheko,ET071101,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Shenkor,ET130102,,,,Harari,ET1301,Harari,ET13,Ethiopia,ET,2019-08-19,2020-10-08,
Sheraro town,ET010107,,,,North Western,ET0101,Tigray,ET01,Ethiopia,ET,2019-08-19,2020-10-08,
Sherkole,ET060304,,,,Asosa,ET0603,Benishangul Gumz,ET06,Ethiopia,ET,2019-08-19,2020-10-08,
Shilabo,ET050503,,,,Korahe,ET0505,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Shinile,ET050103,,,,Siti,ET0501,Somali,ET05,Ethiopia,ET,2019-08-19,2020-10-08,
Shinshincho town,ET070310,,,,Kembata Tibaro,ET0703,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Shirka,ET040814,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Shisho Ande,ET070913,,,,Kefa,ET0709,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Shoa Robit,ET030595,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Shone Town,ET070212,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sibu Sire,ET040209,,,,East Wellega,ET0402,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sigmo,ET040412,,,,Jimma,ET0404,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Silti,ET072002,,,,Siltie,ET0720,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sinana,ET041109,,,,Bale,ET0411,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Siraro,ET041701,,,,West Arsi,ET0417,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Siraro Badawacho,ET070216,,,,Hadiya,ET0702,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sire,ET040820,,,,Arsi,ET0408,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Siya Debirna Wayu,ET030523,,,,North Shewa (AM),ET0305,Amhara,ET03,Ethiopia,ET,2019-08-19,2020-10-08,
Size town,ET071108,,,,Bench Sheko,ET0711,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sodo,ET070105,,,,Guraghe,ET0701,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sodo Daci,ET041314,,,,South West Shewa,ET0413,Oromia,ET04,Ethiopia,ET,2019-08-19,2020-10-08,
Sodo Town,ET070613,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
Sodo Zuria,ET070605,,,,Wolayita,ET0706,SNNP,ET07,Ethiopia,ET,2019-08-19,2020-10-08,
