#adm3+name+i_fr,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_fr,#adm3+name+alt2+i_fr,#adm2+name+i_fr,#adm2+code+v_pcode,#adm1+name+i_fr,#adm1+code+v_pcode,#country+name+i_fr,#country+code+v_iso2,#date+start,#date+updated,#date+end
Baguindabougou,ML040601,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Bellen,ML040602,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Boussin,ML040603,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Cinzana,ML040604,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diédougou,ML040605,Diedougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diganibougou,ML040606,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dioro,ML040607,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diouna,ML040608,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Dougabougou,ML040609,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Farako,ML040610,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Farakou Massa,ML040611,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Fatine,ML040612,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Kamiandougou,ML040613,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Katiéna,ML040614,Katiena,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Konodimini,ML040615,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Markala,ML040616,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Massala,ML040617,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
N'gara,ML040618,Ngara,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
N'koumandougou,ML040619,Nkoumandougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Pelengana,ML040620,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sakoiba,ML040621,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sama Foulala,ML040622,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Saminé,ML040623,Samine,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sansanding,ML040624,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sébougou,ML040625,Sebougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Ségou,ML040626,Segou Commune,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sibila,ML040627,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Soignébougou,ML040628,Soignebougou,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Souba,ML040629,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Togou,ML040630,,,,Ségou,ML0406,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Benena,ML040701,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Diora,ML040702,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Fangasso,ML040703,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Koula,ML040704,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Lanfiala,ML040705,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Mafouné,ML040706,Mafoune,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Mandiakuy,ML040707,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Ouan,ML040708,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Sanékuy,ML040709,Sanekuy,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Timissa,ML040710,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Tominian,ML040711,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Yasso,ML040712,,,,Tominian,ML0407,Ségou,ML04,Mali (le),ML,2015-06-01,2021-12-23,
Bandiagara,ML050101,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bara Sara,ML050102,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Borko,ML050103,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dandoli,ML050104,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diamnati,ML050105,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dogani Béré,ML050106,Dogani Bere,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Doucoumbo,ML050107,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dourou,ML050108,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kendé,ML050109,Kende,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kendié,ML050110,Kendie,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Lowol Guéou,ML050111,Lowol Gueou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Métoumou,ML050112,Metoumou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ondougou,ML050113,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pélou,ML050114,Pelou,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pignari,ML050115,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pignari Bana,ML050116,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Sangha,ML050117,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ségué Iré,ML050118,Segue Ire,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Soroly,ML050119,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Timiri,ML050120,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Wadouba,ML050121,,,,Bandiagara,ML0501,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bankass,ML050201,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Baye,ML050202,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diallassagou,ML050203,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dimbal Habé,ML050204,Dimbal Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kani Bozon,ML050205,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koulogon Habé,ML050206,Koulogon Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Lessagou Habé,ML050207,Lessagou Habe,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouonkoro,ML050208,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ségué,ML050209,Segue,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Sokoura,ML050210,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Soubala,ML050211,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Tori,ML050212,,,,Bankass,ML0502,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dandougou Fakala,ML050301,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Derrary,ML050302,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Djenné,ML050303,Djenne Commune,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Fakala,ML050304,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Femaye,ML050305,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kéwa,ML050306,Kewa,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Madiama,ML050307,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Néma Badenyakafo,ML050308,Nema Badenyakafo,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Niansanari,ML050309,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouro Ali,ML050310,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pondori,ML050311,,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Togué Mourari,ML050312,Togue Mourari,,,Djenné,ML0503,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dallah,ML050401,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dangol Boré,ML050402,Dangol Bore,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Débéré,ML050403,Debere,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dianwély,ML050404,Dianwely,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Djaptodji,ML050405,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Douentza,ML050406,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Gandamia,ML050407,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Hairé,ML050408,Haire,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Hombori,ML050409,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kéréna,ML050410,Kerena,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Korarou,ML050411,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koubéwel Koundia,ML050412,Koubewel Koundia,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Mondoro,ML050413,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pétaka,ML050414,Petaka,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Tedie,ML050415,,,,Douentza,ML0504,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bamba,ML050501,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Barapireli,ML050502,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bondo,ML050503,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diankabou,ML050504,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dinangourou,ML050505,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diougani,ML050506,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dougouténé I,ML050507,Dougoutene 1,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dougouténé II,ML050508,Dougoutene 2,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kassa,ML050509,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koporo Pen,ML050510,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koporokendie Na,ML050511,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koro,ML050512,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Madougou,ML050513,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Pel Maoude,ML050514,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Yoro,ML050515,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Youdiou,ML050516,,,,Koro,ML0505,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bassirou,ML050601,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Borondougou,ML050602,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dialloube,ML050603,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Fatoma,ML050604,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Konna,ML050605,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Korombana,ML050606,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Koubaye,ML050607,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kounari,ML050608,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Mopti,ML050609,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouro Modi,ML050610,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouroube Doude,ML050611,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Sasalbe,ML050612,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Sio,ML050613,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Socoura,ML050614,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Soye,ML050615,,,,Mopti,ML0506,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diafarabé,ML050701,Diafarabe,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diaka,ML050702,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Diondiori,ML050703,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Kareri,ML050704,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouro Ardo,ML050705,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ouro Guire,ML050706,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Sougoulbe,ML050707,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Ténenkou,ML050708,Tenenkou Commune,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Togoro Kotia,ML050709,,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Toguére-Coumbe,ML050710,Toguere-Coumbe,,,Ténenkou,ML0507,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Bimbéré Tama,ML050801,Bimbere Tama,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Déboye,ML050802,Deboye,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dirma,ML050803,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Dongo,ML050804,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Farimaké,ML050805,Farimake,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
N'dodjiga,ML050806,Ndodjiga,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Youwarou,ML050807,,,,Youwarou,ML0508,Mopti,ML05,Mali (le),ML,2015-06-01,2021-12-23,
Arham,ML060101,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Binga,ML060102,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Bourem Sidi Amar,ML060103,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Dangha,ML060104,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Diré,ML060105,Dire,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Garbakoira,ML060106,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Haibongo,ML060107,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Kirchamba,ML060108,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Kondi,ML060109,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Sareyamou,ML060110,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tienkour,ML060111,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tindirma,ML060112,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tinguereguif,ML060113,,,,Diré,ML0601,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Adarmalane,ML060201,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Alzounoub,ML060202,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Bintagoungou,ML060203,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Douékire,ML060204,Douekire,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Doukouria,ML060205,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Essakane,ML060206,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Gargando,ML060207,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Goundam,ML060208,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Issa Béry,ML060209,Issa Bery,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Kaneye,ML060210,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
M'bouna,ML060211,Mbouna,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Razelma,ML060212,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Télé,ML060213,Tele,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tilemsi,ML060214,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tin Aicha,ML060215,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tonka,ML060216,,,,Goundam,ML0602,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Bambara Maoudé,ML060301,Bambara Maoude,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Banikane,ML060302,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Gossi,ML060303,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Hamzakoma,ML060304,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Haribomo,ML060305,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Inadiatafane,ML060306,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Ouinerden,ML060307,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Rharous,ML060308,,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Sérere,ML060309,Serere,,,Gourma-Rharous,ML0603,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Banikane Narhawa,ML060401,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Dianké,ML060402,Dianke,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Fittouga,ML060403,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Koumaïra,ML060404,Koumaira,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Léré,ML060405,Lere,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
N'gorkou,ML060406,Ngorkou,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Souboundou,ML060407,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Soumpi,ML060408,,,,Niafunké,ML0604,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Alafia,ML060501,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Ber,ML060502,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Bourem Inaly,ML060503,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Lafia,ML060504,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Salam,ML060505,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Tombouctou,ML060506,,,,Tombouctou,ML0605,Tombouctou,ML06,Mali (le),ML,2015-06-01,2021-12-23,
Ansongo,ML070101,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Bara,ML070102,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Bourra,ML070103,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Ouattagouna,ML070104,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Talataye,ML070105,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Tessit,ML070106,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Tin Hama,ML070107,,,,Ansongo,ML0701,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Bamba,ML070201,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Bourem,ML070202,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Taboye,ML070203,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Tarkint,ML070204,,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Téméra,ML070205,Temera,,,Bourem,ML0702,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Anchawadi,ML070301,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Gabéro,ML070302,Gabero,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Gao,ML070303,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Gounzoureye,ML070304,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
N'tillit,ML070305,Ntillit,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Sony Aliber,ML070306,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Tilemsi,ML070307,,,,Gao,ML0703,Gao,ML07,Mali (le),ML,2015-06-01,2021-12-23,
Abéïbara,ML080101,Abeibara,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Boghassa,ML080102,,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Tinzawatène,ML080103,Tinzawatene,,,Abeibara,ML0801,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Anefif,ML080201,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Essouk,ML080202,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Kidal,ML080203,,,,Kidal,ML0802,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Adjelhoc,ML080301,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Tessalit,ML080302,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Timtaghene,ML080303,,,,Tessalit,ML0803,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Tin Essako,ML080401,,,,Tin-Essako,ML0804,Kidal,ML08,Mali (le),ML,2015-06-01,2021-12-23,
Commune I,ML090101,,,,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
Commune II,ML090102,,,,Bamako,ML0901,Bamako,ML09,Mali (le),ML,2015-06-01,2021-12-23,
