#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Kanginima,UG20370105,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Petete,UG20370106,,,,Butebo,UG203701,Butebo,UG2037,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bugaya,UG20380101,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyende,UG20380102,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyende Town Council,UG20380103,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kagulu,UG20380104,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kidera,UG20380105,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nkondo,UG20380106,,,,Budiope,UG203801,Buyende,UG2038,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Central Division,UG20390101,,,,Iganga Municipality,UG203901,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Northern Division,UG20390102,,,,Iganga Municipality,UG203901,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulamogi,UG20390201,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabitende,UG20390202,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nakalama,UG20390203,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nakigo,UG20390204,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nambale,UG20390205,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namungalwe,UG20390206,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawandala,UG20390207,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawanyingi,UG20390208,,,,Kigulu,UG203902,Iganga,UG2039,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bugembe Town Council,UG20400101,,,,Butembe,UG204001,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busedde,UG20400102,,,,Butembe,UG204001,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kakira Town Council,UG20400103,,,,Butembe,UG204001,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mafubira,UG20400104,,,,Butembe,UG204001,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Central Division,UG20400201,,,,Jinja Municipality,UG204002,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Masese Walukuba,UG20400202,,,,Jinja Municipality,UG204002,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mpumudde Division,UG20400203,,,,Jinja Municipality,UG204002,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budondo,UG20400301,,,,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butagaya,UG20400302,,,,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwenge,UG20400303,,,,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwenge Town Council,UG20400304,,,,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyengo,UG20400305,,,,Kagoma,UG204003,Jinja,UG2040,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Alwa,UG20410101,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Aperkira,UG20410102,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaberamaido,UG20410103,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaberamaido Town Council,UG20410104,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kobulubulu,UG20410105,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ochero,UG20410106,,,,Kaberamaido,UG204101,Kaberamaido,UG2041,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Anyara,UG20420101,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Apapai,UG20420102,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bululu,UG20420103,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kakure,UG20420104,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kalaki,UG20420105,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kalaki Town Council,UG20420106,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Otuboi,UG20420107,,,,Kalaki,UG204201,Kalaki,UG2042,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budomero,UG20430101,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukamba,UG20430102,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumanya,UG20430103,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buyinda,UG20430104,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Gadumire,UG20430105,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaliro Town Council,UG20430106,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kasokwe,UG20430107,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kisinda,UG20430108,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namugongo,UG20430109,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namwiwa,UG20430110,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nansololo,UG20430111,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawaikoke,UG20430112,,,,Bulamogi,UG204301,Kaliro,UG2043,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Balawoli,UG20440101,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulopa,UG20440102,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butansi,UG20440103,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kagumba,UG20440104,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kitayunjwa,UG20440105,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabwigulu,UG20440106,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namasagali,UG20440107,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namwendwa,UG20440108,,,,Bugabula,UG204401,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bugulumbya,UG20440201,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kisozi,UG20440202,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Magogo,UG20440203,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mbulamuti,UG20440204,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawanyago,UG20440205,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Wankole,UG20440206,,,,Buzaaya,UG204402,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Northern Division,UG20440301,,,,Kamuli Municipality,UG204403,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Southern Division,UG20440302,,,,Kamuli Municipality,UG204403,Kamuli,UG2044,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Central Division,UG20450101,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Eastern Division,UG20450102,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Western Division,UG20450103,,,,Kapchorwa Municipality,UG204501,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Amukol,UG20450201,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Chema,UG20450202,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Chepterech,UG20450203,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Gamogo,UG20450204,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kabeywa,UG20450205,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kapsinda,UG20450206,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaptanya,UG20450207,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaserem,UG20450208,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kawowo,UG20450209,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Munarya,UG20450210,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Sipi,UG20450211,,,,Tingey,UG204502,Kapchorwa,UG2045,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Acowa,UG20460101,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Akoromit,UG20460102,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kapelebyong,UG20460103,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kapelebyong Town Council,UG20460104,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Obalanga,UG20460105,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Okungur,UG20460106,,,,Kapelebyong,UG204601,Kapelebyong,UG2046,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Katakwi,UG20470101,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Katakwi Town Council,UG20470102,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ngariam,UG20470103,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ongongoja,UG20470104,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Palam,UG20470105,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Usuk,UG20470106,,,,Katakwi,UG204701,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kapujan,UG20470201,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Magoro,UG20470202,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Omodoi,UG20470203,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Toroma,UG20470204,,,,Toroma,UG204702,Katakwi,UG2047,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulangira,UG20480101,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buseta,UG20480102,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Goli Goli,UG20480103,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kabweri,UG20480104,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kadama,UG20480105,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kagumu,UG20480106,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kakutu,UG20480107,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kasasira,UG20480108,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kibuku,UG20480109,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kibuku Town Council,UG20480110,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kirika,UG20480111,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kituti,UG20480112,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lwamata,UG20480113,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabiswa,UG20480114,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nandere,UG20480115,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nankondo,UG20480116,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Tirinyi,UG20480117,,,,Kibuku,UG204801,Kibuku,UG2048,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Atutur,UG20490101,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kanyum,UG20490102,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kumi,UG20490103,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mukongoro,UG20490104,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nyero,UG20490105,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ongino,UG20490106,,,,Kumi,UG204901,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Northern Divison,UG20490201,,,,Kumi Municipality,UG204902,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Southern Division,UG20490202,,,,Kumi Municipality,UG204902,Kumi,UG2049,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Benet,UG20500101,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Binyiny,UG20500102,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Binyiny Town Council,UG20500103,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaproron,UG20500104,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaproron Town Council,UG20500105,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaptoyoy,UG20500106,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaptum,UG20500107,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kiriki,UG20500108,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kitawoi,UG20500109,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kwanyiy,UG20500110,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kwosir,UG20500111,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Moyok,UG20500112,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ngenge,UG20500113,,,,Kween,UG205001,Kween,UG2050,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukanga,UG20510101,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukooma,UG20510102,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bulongo,UG20510103,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Ikumbya,UG20510104,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Irongo,UG20510105,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Luuka Town Council,UG20510106,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nawampiti,UG20510107,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Waibuga,UG20510108,,,,Luuka,UG205101,Luuka,UG2051,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bugobero,UG20520101,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukhofu,UG20520102,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukusu,UG20520103,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bunabwana,UG20520104,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bunyinza Town Council,UG20520105,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busukuya,UG20520106,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butiru,UG20520107,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Butta,UG20520108,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwagogo,UG20520109,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwangani Town Council,UG20520110,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kaato,UG20520111,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Khabutoola,UG20520112,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Manafwa Town Council,UG20520113,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nalondo,UG20520114,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Sibanga,UG20520115,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Sisuni,UG20520116,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Weswa,UG20520117,,,,Bubulo,UG205201,Manafwa,UG2052,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Baitambogwe,UG20530101,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukabooli,UG20530102,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukatube,UG20530103,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busakira,UG20530104,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Buwaaya,UG20530105,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Imanyiro,UG20530106,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Jaguzi,UG20530107,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kigandalo,UG20530108,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Kityerera,UG20530109,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Magamaga Town Council,UG20530110,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Malongo,UG20530111,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mayuge Town Council,UG20530112,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Mpungwe,UG20530113,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Wairasa,UG20530114,,,,Bunya,UG205301,Mayuge,UG2053,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bubyangu,UG20540101,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Budwale,UG20540102,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bufumbo,UG20540103,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukasakya,UG20540104,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukiende,UG20540105,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bukonde,UG20540106,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumasikye,UG20540107,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bumbobi,UG20540108,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bungokho,UG20540109,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Bungokho Mutoto,UG20540110,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busano,UG20540111,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busiu,UG20540112,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busiu Town Council,UG20540113,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Busoba,UG20540114,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lukhonge,UG20540115,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Lwasso,UG20540116,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nabumali Town Council,UG20540117,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nakaloke,UG20540118,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Nakaloke Town Council,UG20540119,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namambasa,UG20540120,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
Namanyonyi,UG20540121,,,,Bungokho,UG205401,Mbale,UG2054,Eastern,UG2,Uganda,UG,2020-06-11,2020-08-28,
