admin2Name_es,admin2Pcode,admin2RefName,admin2AltName1_es,admin2AltName2_es,admin1Name_es,admin1Pcode,admin0Name_es,admin0Pcode,date,validOn,validTo
#adm2+name+i_es,#adm2+code+pcode,,#adm2+name+i_es,#adm2+name+i_es,#adm1+name+i_es,#adm1+code+pcode,#adm0+name+i_es,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Quiroga,MX16073,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Quitupan,MX14069,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
Rafael Delgado,MX30135,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Rafael Lara Grajales,MX21117,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
Rafael Lucio,MX30136,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Ramos Arizpe,MX05027,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Rayón,MX07073,Rayon,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Rayón,MX15072,Rayon,,,México,MX15,México,MX,2018-02-02,2020-06-18,
Rayón,MX24023,Rayon,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Rayón,MX26050,Rayon,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Rayones,MX19043,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Reforma,MX07074,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Reforma de Pineda,MX20075,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Reyes Etla,MX20077,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Reynosa,MX28032,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Rincón de Romos,MX01007,Rincon de Romos,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
Río Blanco,MX30138,Rio Blanco,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Río Bravo,MX28033,Rio Bravo,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
Río Grande,MX32039,Rio Grande,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Río Lagartos,MX31061,Rio Lagartos,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Rioverde,MX24024,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Riva Palacio,MX08054,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Rodeo,MX10024,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
Rojas de Cuauhtémoc,MX20078,Rojas de Cuauhtemoc,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Romita,MX11026,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Rosales,MX08055,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Rosamorada,MX18010,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Rosario,MX08056,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
Rosario,MX25014,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Rosario,MX26051,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Ruíz,MX18011,Ruiz,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
Sabanilla,MX07076,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Sabinas,MX05028,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Sabinas Hidalgo,MX19044,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Sacalum,MX31062,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
Sacramento,MX05029,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Sahuaripa,MX26052,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
Sahuayo,MX16076,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Sain Alto,MX32040,,,,Zacatecas,MX32,México,MX,2018-02-02,2020-06-18,
Salamanca,MX11027,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Salina Cruz,MX20079,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
Salinas,MX24025,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
Salinas Victoria,MX19045,,,,Nuevo León,MX19,México,MX,2018-02-02,2020-06-18,
Saltabarranca,MX30139,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
Saltillo,MX05030,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
Salto de Agua,MX07077,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
Salvador Alvarado,MX25015,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
Salvador Escalante,MX16079,,,,Michoacán de Ocampo,MX16,México,MX,2018-02-02,2020-06-18,
Salvatierra,MX11028,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
Samahil,MX31063,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
San Agustín Amatengo,MX20080,San Agustin Amatengo,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Atenango,MX20081,San Agustin Atenango,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Chayuco,MX20082,San Agustin Chayuco,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín de las Juntas,MX20083,San Agustin de las Juntas,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Etla,MX20084,San Agustin Etla,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Loxicha,MX20085,San Agustin Loxicha,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Metzquititlán,MX13036,San Agustin Metzquititlan,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
San Agustín Tlacotepec,MX20086,San Agustin Tlacotepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Agustín Tlaxiaca,MX13052,San Agustin Tlaxiaca,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
San Agustín Yatareni,MX20087,San Agustin Yatareni,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Cabecera Nueva,MX20088,San Andres Cabecera Nueva,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Cholula,MX21119,San Andres Cholula,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Andrés Dinicuiti,MX20089,San Andres Dinicuiti,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Duraznal,MX07118,San Andres Duraznal,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
San Andrés Huaxpaltepec,MX20090,San Andres Huaxpaltepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Huayápam,MX20091,San Andres Huayápam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Ixtlahuaca,MX20092,San Andres Ixtlahuaca,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Lagunas,MX20093,San Andres Lagunas,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Nuxiño,MX20094,San Andres Nuxino,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Paxtlán,MX20095,San Andres Paxtlán,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Sinaxtla,MX20096,San Andres Sinaxtla,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Solaga,MX20097,San Andres Solaga,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Tenejapan,MX30140,San Andres Tenejapan,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
San Andrés Teotilálpam,MX20098,San Andres Teotilálpam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Tepetlapa,MX20099,San Andres Tepetlapa,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Tuxtla,MX30141,San Andres Tuxtla,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
San Andrés Yaá,MX20100,San Andres Yaá,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Zabache,MX20101,San Andres Zabache,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Andrés Zautla,MX20102,San Andres Zautla,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonino Castillo Velasco,MX20103,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonino el Alto,MX20104,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonino Monte Verde,MX20105,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio,MX24026,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
San Antonio Acutla,MX20106,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio Cañada,MX21120,San Antonio Canada,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Antonio de la Cal,MX20107,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio Huitepec,MX20108,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio la Isla,MX15073,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
San Antonio Nanahuatípam,MX20109,San Antonio Nanahuatipam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio Sinicahua,MX20110,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Antonio Tepetlapa,MX20111,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Baltazar Chichicápam,MX20112,San Baltazar Chichicapam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Baltazar Loxicha,MX20113,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Baltazar Yatzachi el Bajo,MX20114,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolo Coyotepec,MX20115,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolo Soyaltepec,MX20121,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolo Tutotepec,MX13053,,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
San Bartolo Yautepec,MX20122,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolomé Ayautla,MX20116,San Bartolome Ayautla,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolomé Loxicha,MX20117,San Bartolome Loxicha,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolomé Quialana,MX20118,San Bartolome Quialana,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolomé Yucuañe,MX20119,San Bartolome Yucuane,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bartolomé Zoogocho,MX20120,San Bartolome Zoogocho,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Bernardo,MX10025,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
San Bernardo Mixtepec,MX20123,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Blas,MX18012,,,,Nayarit,MX18,México,MX,2018-02-02,2020-06-18,
San Blas Atempa,MX20124,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Buenaventura,MX05031,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
San Carlos,MX28034,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
San Carlos Yautepec,MX20125,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Ciro de Acosta,MX24027,,,,San Luis Potosí,MX24,México,MX,2018-02-02,2020-06-18,
San Cristóbal Amatlán,MX20126,San Cristobal Amatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Cristóbal Amoltepec,MX20127,San Cristobal Amoltepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Cristóbal de la Barranca,MX14071,San Cristobal de la Barranca,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
San Cristóbal de las Casas,MX07078,San Cristobal de las Casas,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
San Cristóbal Lachirioag,MX20128,San Cristobal Lachirioag,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Cristóbal Suchixtlahuaca,MX20129,San Cristobal Suchixtlahuaca,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Damián Texóloc,MX29049,San Damian Texoloc,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
San Diego de Alejandría,MX14072,San Diego de Alejandria,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
San Diego de la Unión,MX11029,San Diego de la Union,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
San Diego la Mesa Tochimiltzingo,MX21121,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Dimas,MX10026,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
San Dionisio del Mar,MX20130,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Dionisio Ocotepec,MX20131,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Dionisio Ocotlán,MX20132,San Dionisio Ocotlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Esteban Atatlahuca,MX20133,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Felipe,MX11030,,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
San Felipe,MX31065,,,,Yucatán,MX31,México,MX,2018-02-02,2020-06-18,
San Felipe de Jesús,MX26053,San Felipe de Jesus,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
San Felipe del Progreso,MX15074,,,,México,MX15,México,MX,2018-02-02,2020-06-18,
San Felipe Jalapa de Díaz,MX20134,San Felipe Jalapa de Diaz,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Felipe Orizatlán,MX13046,San Felipe Orizatlan,,,Hidalgo,MX13,México,MX,2018-02-02,2020-06-18,
San Felipe Tejalápam,MX20135,San Felipe Tejalapam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Felipe Teotlalcingo,MX21122,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Felipe Tepatlán,MX21123,San Felipe Tepatlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Felipe Usila,MX20136,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Fernando,MX07079,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
San Fernando,MX28035,,,,Tamaulipas,MX28,México,MX,2018-02-02,2020-06-18,
San Francisco Cahuacuá,MX20137,San Francisco Cahuacua,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Cajonos,MX20138,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Chapulapa,MX20139,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Chindúa,MX20140,San Francisco Chindua,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco de Borja,MX08057,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
San Francisco de Conchos,MX08058,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
San Francisco de los Romo,MX01011,,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
San Francisco del Mar,MX20141,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco del Oro,MX08059,,,,Chihuahua,MX08,México,MX,2018-02-02,2020-06-18,
San Francisco del Rincón,MX11031,San Francisco del Rincon,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
San Francisco Huehuetlán,MX20142,San Francisco Huehuetlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Ixhuatán,MX20143,San Francisco Ixhuatan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Jaltepetongo,MX20144,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Lachigoló,MX20145,San Francisco Lachigolo,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Logueche,MX20146,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Nuxaño,MX20147,San Francisco Nuxano,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Ozolotepec,MX20148,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Sola,MX20149,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Telixtlahuaca,MX20150,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Teopan,MX20151,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Francisco Tetlanohcan,MX29050,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
San Francisco Tlapancingo,MX20152,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Gabriel,MX14113,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
San Gabriel Chilac,MX21124,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Gabriel Mixtepec,MX20153,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Gregorio Atzompa,MX21125,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Ignacio,MX25016,,,,Sinaloa,MX25,México,MX,2018-02-02,2020-06-18,
San Ignacio Cerro Gordo,MX14125,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
San Ignacio Río Muerto,MX26072,San Ignacio Rio Muerto,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
San Ildefonso Amatlán,MX20154,San Ildefonso Amatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Ildefonso Sola,MX20155,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Ildefonso Villa Alta,MX20156,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jacinto Amilpas,MX20157,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jacinto Tlacotepec,MX20158,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Javier,MX26054,,,,Sonora,MX26,México,MX,2018-02-02,2020-06-18,
San Jerónimo Coatlán,MX20159,San Jeronimo Coatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Silacayoapilla,MX20160,San Jeronimo Silacayoapilla,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Sosola,MX20161,San Jeronimo Sosola,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Taviche,MX20162,San Jeronimo Taviche,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Tecóatl,MX20163,San Jeronimo Tecoatl,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Tecuanipan,MX21126,San Jeronimo Tecuanipan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Jerónimo Tlacochahuaya,MX20550,San Jeronimo Tlacochahuaya,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Jerónimo Xayacatlán,MX21127,San Jeronimo Xayacatlan,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Jerónimo Zacualpan,MX29051,San Jeronimo Zacualpan,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
San Joaquín,MX22015,San Joaquin,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
San Jorge Nuchita,MX20164,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José Ayuquila,MX20165,San Jose Ayuquila,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José Chiapa,MX21128,San Jose Chiapa,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San José Chiltepec,MX20166,San Jose Chiltepec,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José de Gracia,MX01008,San Jose de Gracia,,,Aguascalientes,MX01,México,MX,2018-02-02,2020-06-18,
San José del Peñasco,MX20167,San Jose del Penasco,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José del Progreso,MX20072,San Jose del Progreso,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José del Rincón,MX15124,San Jose del Rincon,,,México,MX15,México,MX,2018-02-02,2020-06-18,
San José Estancia Grande,MX20168,San Jose Estancia Grande,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José Independencia,MX20169,San Jose Independencia,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José Iturbide,MX11032,San Jose Iturbide,,,Guanajuato,MX11,México,MX,2018-02-02,2020-06-18,
San José Lachiguiri,MX20170,San Jose Lachiguiri,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San José Miahuatlán,MX21129,San Jose Miahuatlán,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San José Teacalco,MX29052,San Jose Teacalco,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
San José Tenango,MX20171,San Jose Tenango,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Achiutla,MX20172,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Atenco,MX21130,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Juan Atepec,MX20173,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Atzompa,MX21131,,,,Puebla,MX21,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Atatlahuca,MX20175,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Coixtlahuaca,MX20176,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Cuicatlán,MX20177,San Juan Bautista Cuicatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Guelache,MX20178,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Jayacatlán,MX20179,San Juan Bautista Jayacatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Lo de Soto,MX20180,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Suchitepec,MX20181,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Tlachichilco,MX20183,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Tlacoatzintepec,MX20182,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Tuxtepec,MX20184,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Bautista Valle Nacional,MX20559,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Cacahuatepec,MX20185,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Cancuc,MX07112,,,,Chiapas,MX07,México,MX,2018-02-02,2020-06-18,
San Juan Chicomezúchil,MX20191,San Juan Chicomezuchil,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Chilateca,MX20192,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Cieneguilla,MX20186,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Coatzóspam,MX20187,San Juan Coatzospam,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Colorado,MX20188,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Comaltepec,MX20189,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Cotzocón,MX20190,San Juan Cotzocon,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan de Guadalupe,MX10027,,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
San Juan de los Cués,MX20206,San Juan de los Cues,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan de los Lagos,MX14073,,,,Jalisco,MX14,México,MX,2018-02-02,2020-06-18,
San Juan de Sabinas,MX05032,,,,Coahuila de Zaragoza,MX05,México,MX,2018-02-02,2020-06-18,
San Juan del Estado,MX20193,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan del Río,MX10028,San Juan del Rio,,,Durango,MX10,México,MX,2018-02-02,2020-06-18,
San Juan del Río,MX20194,San Juan del Rio,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan del Río,MX22016,San Juan del Rio,,,Querétaro de Arteaga,MX22,México,MX,2018-02-02,2020-06-18,
San Juan Diuxi,MX20195,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Evangelista,MX30142,,,,Veracruz de Ignacio de la Llave,MX30,México,MX,2018-02-02,2020-06-18,
San Juan Evangelista Analco,MX20196,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Guelavía,MX20197,San Juan Guelavia,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Guichicovi,MX20198,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Huactzinco,MX29053,,,,Tlaxcala,MX29,México,MX,2018-02-02,2020-06-18,
San Juan Ihualtepec,MX20199,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Juquila Mixes,MX20200,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Juquila Vijanos,MX20201,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Lachao,MX20202,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Lachigalla,MX20203,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Lajarcia,MX20204,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Lalana,MX20205,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Mazatlán,MX20207,San Juan Mazatlan,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Mixtepec -Dto. 08 -,MX20208,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Mixtepec -Dto. 26 -,MX20209,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Ñumí,MX20210,San Juan Numi,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Ozolotepec,MX20211,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Petlapa,MX20212,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Quiahije,MX20213,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Quiotepec,MX20214,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Sayultepec,MX20215,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Tabaá,MX20216,San Juan Tabaa,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
San Juan Tamazola,MX20217,,,,Oaxaca,MX20,México,MX,2018-02-02,2020-06-18,
