admin3Name_es,admin3Name_en,admin3Pcode,admin3RefName,admin3AltName1_es,admin3AltName2_es,admin3AltName1_en,admin3AltName2_en,admin2Name_es,admin2Name_en,admin2Pcode,admin1Name_es,admin1Name_en,admin1Pcode,admin0Name_es,admin0Name_en,admin0Pcode,date,validOn,validTo
#adm3+name+i_es,#adm3+name+i_en,#adm3+code+pcode,,#adm3+name+i_es,#adm3+name+i_es,#adm3+name+i_en,#adm3+name+i_en,#adm2+name+i_es,#adm2+name+i_en,#adm2+code+pcode,#adm1+name+i_es,#adm1+name+i_en,#adm1+code+pcode,#adm0+name+i_es,#adm0+name+i_en,#adm0+code+pcode,#date,#date+valid_on,#date+valid_to
Capital Sucre,,VE142001,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chiguara,,VE142002,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Estanquez,,VE142003,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Trampa,,VE142004,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Pueblo Nuevo Del Sur,,VE142005,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Juan,,VE142006,,,,,,Sucre,,VE1420,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Amparo,,VE142101,,,,,,Tovar,,VE1421,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Llano,,VE142102,,,,,,Tovar,,VE1421,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Francisco,,VE142103,,,,,,Tovar,,VE1421,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tovar,,VE142104,,,,,,Tovar,,VE1421,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Tulio Febres Corde,,VE142201,,,,,,Tulio Febres Corde,,VE1422,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Independencia,,VE142202,,,,,,Tulio Febres Corde,,VE1422,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Maria De La Concepcion Pal,,VE142203,,,,,,Tulio Febres Corde,,VE1422,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Polonia,,VE142204,,,,,,Tulio Febres Corde,,VE1422,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Zea,,VE142301,,,,,,Zea,,VE1423,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caño El Tigre,,VE142302,,,,,,Zea,,VE1423,Merida,,VE14,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caucagua,,VE150101,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Aragõita,,VE150102,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Arvelo Gonzalez,,VE150103,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capaya,,VE150104,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Cafe,,VE150105,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Marizapa,,VE150106,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Panaquire,,VE150107,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ribas,,VE150108,,,,,,Acevedo,,VE1501,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose De Barlovento,,VE150201,,,,,,Andres Bello,,VE1502,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Cumbo,,VE150202,,,,,,Andres Bello,,VE1502,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Baruta,,VE150301,,,,,,Baruta,,VE1503,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Cafetal,,VE150302,,,,,,Baruta,,VE1503,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Las Minas De Baruta,,VE150303,,,,,,Baruta,,VE1503,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Higuerote,,VE150401,,,,,,Brion,,VE1504,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Curiepe,,VE150402,,,,,,Brion,,VE1504,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tacarigua,,VE150403,,,,,,Brion,,VE1504,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Mamporal,,VE150501,,,,,,Buroz,,VE1505,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Carrizal,,VE150601,,,,,,Carrizal,,VE1506,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chacao,,VE150701,,,,,,Chacao,,VE1507,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Charallave,,VE150801,,,,,,Cristobal Rojas,,VE1508,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Las Brisas,,VE150802,,,,,,Cristobal Rojas,,VE1508,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Hatillo,,VE150901,,,,,,El Hatillo,,VE1509,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Los Teques,,VE151001,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Altagracia De La Montaña,,VE151002,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cecilio Acosta,,VE151003,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Jarillo,,VE151004,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Paracotos,,VE151005,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Pedro,,VE151006,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tacata,,VE151007,,,,,,Guaicaipuro,,VE1510,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Teresa Del Tuy,,VE151101,,,,,,Independencia,,VE1511,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cartanal,,VE151102,,,,,,Independencia,,VE1511,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Ocumare Del Tuy,,VE151201,,,,,,Lander,,VE1512,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Democracia,,VE151202,,,,,,Lander,,VE1512,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Barbara,,VE151203,,,,,,Lander,,VE1512,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Antonio De Los Altos,,VE151301,,,,,,Los Salias,,VE1513,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rio Chico,,VE151401,,,,,,Paez,,VE1514,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Guapo,,VE151402,,,,,,Paez,,VE1514,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tacarigua De La Laguna,,VE151403,,,,,,Paez,,VE1514,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Paparo,,VE151404,,,,,,Paez,,VE1514,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Fernando Del Guapo,,VE151405,,,,,,Paez,,VE1514,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Lucia,,VE151501,,,,,,Paz Castillo,,VE1515,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cupira,,VE151601,,,,,,Pedro Gual,,VE1516,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Machurucuto,,VE151602,,,,,,Pedro Gual,,VE1516,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guarenas,,VE151701,,,,,,Plaza,,VE1517,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Francisco De Yare,,VE151801,,,,,,Simon Bolivar,,VE1518,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Antonio De Yare,,VE151802,,,,,,Simon Bolivar,,VE1518,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Petare,,VE151901,,,,,,Sucre,,VE1519,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Caucaguita,,VE151902,,,,,,Sucre,,VE1519,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Filas De Mariches,,VE151903,,,,,,Sucre,,VE1519,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Dolorita,,VE151904,,,,,,Sucre,,VE1519,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Leoncio Martinez,,VE151905,,,,,,Sucre,,VE1519,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cua,,VE152001,,,,,,Urdaneta,,VE1520,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Nueva Cua,,VE152002,,,,,,Urdaneta,,VE1520,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guatire,,VE152101,,,,,,Zamora,,VE1521,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bolivar,,VE152102,,,,,,Zamora,,VE1521,Miranda,,VE15,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Acosta,,VE160101,,,,,,Acosta,,VE1601,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Francisco,,VE160102,,,,,,Acosta,,VE1601,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Aguasay,,VE160201,,,,,,Aguasay,,VE1602,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Bolivar,,VE160301,,,,,,Bolivar,,VE1603,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Caripe,,VE160401,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Guacharo,,VE160402,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Guanota,,VE160403,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Sabana De Piedra,,VE160404,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Agustin,,VE160405,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Teresen,,VE160406,,,,,,Caripe,,VE1604,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Cedeño,,VE160501,,,,,,Cedeño,,VE1605,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Areo,,VE160502,,,,,,Cedeño,,VE1605,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Felix,,VE160503,,,,,,Cedeño,,VE1605,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Viento  Fresco,,VE160504,,,,,,Cedeño,,VE1605,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Ezequiel Zamora,,VE160601,,,,,,Ezequiel Zamora,,VE1606,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Tejero,,VE160602,,,,,,Ezequiel Zamora,,VE1606,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Libertador,,VE160701,,,,,,Libertador,,VE1607,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chaguaramas,,VE160702,,,,,,Libertador,,VE1607,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Alhuacas,,VE160703,,,,,,Libertador,,VE1607,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Tabasca,,VE160704,,,,,,Libertador,,VE1607,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Maturin,,VE160801,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Alto De Los Godos,,VE160802,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Boqueron,,VE160803,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Las Cocuizas,,VE160804,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Simon,,VE160805,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Santa Cruz,,VE160806,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Corozo,,VE160807,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Furrial,,VE160808,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Jusepin,,VE160809,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La  Pica,,VE160810,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Vicente,,VE160811,,,,,,Maturin,,VE1608,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Piar,,VE160901,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Aparicio,,VE160902,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Chaguaramal,,VE160903,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
El Pinto,,VE160904,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guanaguana,,VE160905,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
La Toscana,,VE160906,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Taguaya,,VE160907,,,,,,Piar,,VE1609,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Punceres,,VE161001,,,,,,Punceres,,VE1610,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cachipo,,VE161002,,,,,,Punceres,,VE1610,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Santa Barbara,,VE161101,,,,,,Santa Barbara,,VE1611,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Sotillo,,VE161201,,,,,,Sotillo,,VE1612,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Los Barrancos De Fajardo,,VE161202,,,,,,Sotillo,,VE1612,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Uracoa,,VE161301,,,,,,Uracoa,,VE1613,Monagas,,VE16,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Antolin Del Campo,,VE170101,,,,,,Antolin Del Campo,,VE1701,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Arismendi,,VE170200,,,,,,Arismendi,,VE1702,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Diaz,,VE170301,,,,,,Diaz,,VE1703,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Zabala,,VE170302,,,,,,Diaz,,VE1703,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Garcia,,VE170401,,,,,,Garcia,,VE1704,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Francisco Fajardo,,VE170402,,,,,,Garcia,,VE1704,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Gomez,,VE170501,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Bolivar,,VE170502,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Guevara,,VE170503,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Matasiete,,VE170504,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Sucre,,VE170505,,,,,,Gomez,,VE1705,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Maneiro,,VE170601,,,,,,Maneiro,,VE1706,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Aguirre,,VE170602,,,,,,Maneiro,,VE1706,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Marcano,,VE170701,,,,,,Marcano,,VE1707,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Adrian,,VE170702,,,,,,Marcano,,VE1707,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Mariño,,VE170801,,,,,,Mariño,,VE1708,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Peninsula De Macan,,VE170901,,,,,,Peninsula De Macan,,VE1709,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Francisco,,VE170902,,,,,,Peninsula De Macan,,VE1709,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Los Barales,,VE171001,,,,,,Tubores,,VE1710,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Los Barales,,VE171002,,,,,,Tubores,,VE1710,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Villalba,,VE171101,,,,,,Villalba,,VE1711,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Vicente Fuentes,,VE171102,,,,,,Villalba,,VE1711,Nueva Esparta,,VE17,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Agua Blanca,,VE180101,,,,,,Agua Blanca,,VE1801,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Araure,,VE180201,,,,,,Araure,,VE1802,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Rio Acarigua,,VE180202,,,,,,Araure,,VE1802,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Esteller,,VE180301,,,,,,Esteller,,VE1803,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Uveral,,VE180302,,,,,,Esteller,,VE1803,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Guanare,,VE180401,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Cordoba,,VE180402,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Jose De La Montaña,,VE180403,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
San Juan De Guanaguanare,,VE180404,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Virgen De La Coromoto,,VE180405,,,,,,Guanare,,VE1804,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Capital Guanarito,,VE180501,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
Trinidad De La Capilla,,VE180502,,,,,,Guanarito,,VE1805,Portuguesa,,VE18,Venezuela (República Bolivariana de),Venezuela (Bolivarian Republic of),VE,2018-05-02,2019-11-10,
