#adm4+name+i_en,#adm4+code+v_pcode,#adm4+name,#adm4+name+alt1+i_en,#adm4+name+alt2+i_en,#adm3+name+i_en,#adm3+code+v_pcode,#adm2+name+i_en,#adm2+code+v_pcode,#adm1+name+i_en,#adm1+code+v_pcode,#country+name+i_en,#country+code+v_iso2,#date+start,#date+updated,#date+end
Ambohimirary,MG11101005023,,,,5e Arrondissement,MG11101005,5e Arrondissement,MG11101005A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampanotokana,MG11101005024,,,,5e Arrondissement,MG11101005,5e Arrondissement,MG11101005A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarahonenana,MG11101005025,,,,5e Arrondissement,MG11101005,5e Arrondissement,MG11101005A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andraisoro,MG11101005026,,,,5e Arrondissement,MG11101005,5e Arrondissement,MG11101005A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomaro Antsobolo,MG11101005027,,,,5e Arrondissement,MG11101005,5e Arrondissement,MG11101005A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosisoa,MG11101006001,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avaratanana,MG11101006002,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampefiloha Ankeniheny,MG11101006003,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatolampy,MG11101006004,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranomena,MG11101006005,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidroa,MG11101006006,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampandriambehivavy,MG11101006007,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambaravarankazo,MG11101006008,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amboavahy,MG11101006009,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avaratetezana,MG11101006010,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amorona,MG11101006011,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodimita,MG11101006012,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivona,MG11101006013,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosibe Zaivola,MG11101006014,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanjombe Avaratra,MG11101006015,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanety Avaratra,MG11101006016,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimanandray,MG11101006017,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosivavaka,MG11101006018,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanjombe Ambony,MG11101006019,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anjanakomboro,MG11101006020,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsararay,MG11101006021,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimiadana Avaratra,MG11101006022,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimitsinjo,MG11101006023,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanety Atsimo,MG11101006024,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimiadana Atsimo,MG11101006025,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimandroso,MG11101006026,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Betafo,MG11101006027,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivonkely,MG11101006028,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodihady,MG11101006029,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andraharo,MG11101006030,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankazomanga Atsimo,MG11101006031,,,,6e Arrondissement,MG11101006,6e Arrondissement,MG11101006A,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Alasora,MG11102010001,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankazobe,MG11102010002,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mandikanamana,MG11102010003,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Sud Ambohipo,MG11102010004,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahitsy,MG11102010005,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadindratombo,MG11102010006,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Est Mahazoarivo,MG11102010007,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivoanjo,MG11102010008,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidrazaka,MG11102010009,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahatsinjo,MG11102010010,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomalaza,MG11102010011,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadiaivo,MG11102010012,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amboaroy,MG11102010013,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitanety,MG11102010014,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampahibato,MG11102010015,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina,MG11102010016,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivondava,MG11102010017,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Miadana,MG11102010018,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mendrikolovana,MG11102010019,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitromby,MG11102010020,,,,Alasora,MG11102010,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadikely,MG11102039001,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsahamarofoza,MG11102039002,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranovelona,MG11102039003,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohipanja,MG11102039004,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitraina,MG11102039005,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Belanitra,MG11102039006,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsampandrano,MG11102039007,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanandrano,MG11102039008,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ilafy,MG11102039009,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manjaka,MG11102039010,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andafiavaratra,MG11102039011,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrarahaba,MG11102039012,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manazary,MG11102039013,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andrononobe,MG11102039014,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mandrosoa Ilafy,MG11102039015,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Masinandriana,MG11102039016,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibe,MG11102039017,,,,Ankadikely Ilafy,MG11102039,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimanambola Gara,MG11102050001,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimahatsinjo,MG11102050002,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohipeno,MG11102050003,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Iharamy,MG11102050004,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ampahimanga,MG11102050005,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanetibe,MG11102050006,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibato,MG11102050007,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tanjonandriana,MG11102050008,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimanambola Firaisana,MG11102050009,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andramanonga,MG11102050010,,,,Ambohimanambola,MG11102050,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Atsinanantsena,MG11102079001,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Isahafa,MG11102079002,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Lazaina,MG11102079003,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrinimanga,MG11102079004,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Faravohitra,MG11102079005,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Anosimiarinimerina,MG11102079006,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andidiana,MG11102079007,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohibary,MG11102079008,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatofotsy,MG11102079009,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambodivona,MG11102079010,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidrano,MG11102079011,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsofinondry,MG11102079012,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amorondria,MG11102079013,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manarintsoa,MG11102079014,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antsahatsiresy,MG11102079015,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Namehana,MG11102079016,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarafara,MG11102079017,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohinaorina,MG11102079018,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Botona,MG11102079019,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andrefantsena,MG11102079020,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Beravina,MG11102079021,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soaniadanana,MG11102079022,,,,Sabotsy Namehana,MG11102079,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanambao,MG11102099001,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antanetibe Ikianja,MG11102099002,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohipiainana,MG11102099003,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Betsizaraina,MG11102099004,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soanierana,MG11102099005,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohidehilahy,MG11102099006,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrombihavana,MG11102099007,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsarahasina,MG11102099008,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soamanandrariny,MG11102099009,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimahitsy,MG11102099010,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimangakely,MG11102099011,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranovao,MG11102099012,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ankadindambo,MG11102099013,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ikianja,MG11102099014,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Betafo,MG11102099015,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Behitsy,MG11102099016,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Amoronakona,MG11102099017,,,,Ambohimangakely,MG11102099,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manandriana,MG11102210001,,,,Manandriana,MG11102210,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohipananina,MG11102210002,,,,Manandriana,MG11102210,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitsoa,MG11102210003,,,,Manandriana,MG11102210,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahatsinjo,MG11102210004,,,,Manandriana,MG11102210,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatolampy,MG11102210005,,,,Manandriana,MG11102210,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatofotsy,MG11102230001,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranosoa,MG11102230002,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Masombahiny,MG11102230003,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Mahia,MG11102230004,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrandriana,MG11102230005,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Fiadanana,MG11102230006,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Antentona,MG11102230007,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimalaza Miray,MG11102230008,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitremo,MG11102230009,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambatomalaza,MG11102230010,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranonomby,MG11102230011,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Atsimon'ambohidray,MG11102230012,,,,Ambohimalaza Miray,MG11102230,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Fiaferana,MG11102279001,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Andranomanjaka,MG11102279002,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina Ouest,MG11102279003,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Tsararay,MG11102279004,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Fandrakotra,MG11102279005,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitriniandriana,MG11102279006,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Manohisoa,MG11102279007,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Rangaina,MG11102279008,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Soanarivo,MG11102279009,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohimarina Atsinanana,MG11102279010,,,,Fiaferana,MG11102279,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Avarakady,MG11102319001,,,,Ambohimanga Rova,MG11102319,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
Ambohitrimo,MG11102319002,,,,Ambohimanga Rova,MG11102319,Antananarivo Avaradrano,MG11102,Analamanga,MG11,Madagascar,MG,2010-12-31,2020-02-20,
