#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5004+rdf_p_obo_bfo171_s5003+rdf_s_u2200_s5004,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt0,#meta+ERROR+adm4+code+v_pcode,#meta+ERROR+adm4+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5004+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#meta+ERROR+adm3+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#meta+ERROR+adm2+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#meta+ERROR+adm1+code+v_pcode,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#meta+ERROR+country+code+v_iso3166p1a2,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:710:4:4191007,4191007,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191007,007,ZA4191007,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191008,4191008,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191008,008,ZA4191008,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191009,4191009,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191009,009,ZA4191009,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191010,4191010,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191010,010,ZA4191010,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191011,4191011,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191011,011,ZA4191011,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191012,4191012,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191012,012,ZA4191012,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191013,4191013,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191013,013,ZA4191013,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191014,4191014,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191014,014,ZA4191014,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191015,4191015,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191015,015,ZA4191015,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191016,4191016,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191016,016,ZA4191016,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4191017,4191017,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4191,1603:45:16:710:4:4191017,017,ZA4191017,,,,Setsoto,ZA4191,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192001,4192001,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192001,001,ZA4192001,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192002,4192002,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192002,002,ZA4192002,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192003,4192003,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192003,003,ZA4192003,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192004,4192004,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192004,004,ZA4192004,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192005,4192005,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192005,005,ZA4192005,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192006,4192006,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192006,006,ZA4192006,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192007,4192007,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192007,007,ZA4192007,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192008,4192008,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192008,008,ZA4192008,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192009,4192009,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192009,009,ZA4192009,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192010,4192010,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192010,010,ZA4192010,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192011,4192011,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192011,011,ZA4192011,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192012,4192012,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192012,012,ZA4192012,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192013,4192013,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192013,013,ZA4192013,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192014,4192014,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192014,014,ZA4192014,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192015,4192015,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192015,015,ZA4192015,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192016,4192016,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192016,016,ZA4192016,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192017,4192017,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192017,017,ZA4192017,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192018,4192018,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192018,018,ZA4192018,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192019,4192019,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192019,019,ZA4192019,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4192020,4192020,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4192,1603:45:16:710:4:4192020,020,ZA4192020,,,,Dihlabeng,ZA4192,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193001,4193001,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193001,001,ZA4193001,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193002,4193002,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193002,002,ZA4193002,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193003,4193003,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193003,003,ZA4193003,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193004,4193004,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193004,004,ZA4193004,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193005,4193005,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193005,005,ZA4193005,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193006,4193006,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193006,006,ZA4193006,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193007,4193007,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193007,007,ZA4193007,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193008,4193008,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193008,008,ZA4193008,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4193009,4193009,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4193,1603:45:16:710:4:4193009,009,ZA4193009,,,,Nketoana,ZA4193,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194001,4194001,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194001,001,ZA4194001,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194002,4194002,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194002,002,ZA4194002,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194003,4194003,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194003,003,ZA4194003,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194004,4194004,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194004,004,ZA4194004,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194005,4194005,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194005,005,ZA4194005,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194006,4194006,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194006,006,ZA4194006,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194007,4194007,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194007,007,ZA4194007,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194008,4194008,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194008,008,ZA4194008,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194009,4194009,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194009,009,ZA4194009,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194010,4194010,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194010,010,ZA4194010,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194011,4194011,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194011,011,ZA4194011,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194012,4194012,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194012,012,ZA4194012,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194013,4194013,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194013,013,ZA4194013,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194014,4194014,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194014,014,ZA4194014,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194015,4194015,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194015,015,ZA4194015,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194016,4194016,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194016,016,ZA4194016,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194017,4194017,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194017,017,ZA4194017,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194018,4194018,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194018,018,ZA4194018,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194019,4194019,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194019,019,ZA4194019,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194020,4194020,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194020,020,ZA4194020,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194021,4194021,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194021,021,ZA4194021,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194022,4194022,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194022,022,ZA4194022,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194023,4194023,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194023,023,ZA4194023,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194024,4194024,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194024,024,ZA4194024,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194025,4194025,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194025,025,ZA4194025,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194026,4194026,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194026,026,ZA4194026,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194027,4194027,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194027,027,ZA4194027,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194028,4194028,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194028,028,ZA4194028,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194029,4194029,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194029,029,ZA4194029,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194030,4194030,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194030,030,ZA4194030,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194031,4194031,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194031,031,ZA4194031,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194032,4194032,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194032,032,ZA4194032,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194033,4194033,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194033,033,ZA4194033,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194034,4194034,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194034,034,ZA4194034,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4194035,4194035,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4194,1603:45:16:710:4:4194035,035,ZA4194035,,,,Maluti a Phofung,ZA4194,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4195001,4195001,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4195,1603:45:16:710:4:4195001,001,ZA4195001,,,,Phumelela,ZA4195,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4195002,4195002,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4195,1603:45:16:710:4:4195002,002,ZA4195002,,,,Phumelela,ZA4195,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4195003,4195003,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4195,1603:45:16:710:4:4195003,003,ZA4195003,,,,Phumelela,ZA4195,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4195004,4195004,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4195,1603:45:16:710:4:4195004,004,ZA4195004,,,,Phumelela,ZA4195,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
1603:45:16:710:4:4195005,4195005,1603:45:16:710:0,1603:45:16:710:1:4,1603:45:16:710:2:419,1603:45:16:710:3:4195,1603:45:16:710:4:4195005,005,ZA4195005,,,,Phumelela,ZA4195,Thabo Mofutsanyane,ZA419,Free State,ZA4,South Africa,ZA,2018-12-27,2020-11-12,
