#item+conceptum+numerordinatio,#item+conceptum+codicem,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5001+rdf_s_u2200_s5000,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5000+rdf_s_u2200_s5001,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5002+rdf_p_obo_bfo171_s5001+rdf_s_u2200_s5002,#item+rem+i_qcc+is_zxxx+rdf_a_obo_bfo29+rdf_p_obo_bfo124_s5003+rdf_p_obo_bfo171_s5002+rdf_s_u2200_s5003,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5003,#meta+rem+i_qcc+is_zxxx+ix_ERROR+adm3+name,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003+ix_alt1,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5003+ix_alt2,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5002,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5002,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5001,#item+rem+i_qcc+is_zxxx+ix_wdataq7200235+rdf_p_wdata_q7200235_s5001,#item+rem+i_eng+is_latn+rdf_p_skos_preflabel_s5000,#item+rem+i_qcc+is_zxxx+ix_p297+rdf_p_p_p297_s5000,#item+rem+i_qcc+is_zxxx+rdf_p_p_p577_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p813_s1603+rdf_t_xsd_datetime,#item+rem+i_qcc+is_zxxx+rdf_p_p_p2699_s1603+rdf_t_xsd_datetime
1603:45:16:454:3:31002,31002,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31002,TA Lundu,MW31002,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31003,31003,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31003,TA Chapananga,MW31003,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31004,31004,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31004,TA Maseya,MW31004,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31005,31005,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31005,TA Katunga,MW31005,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31006,31006,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31006,TA Kasisi,MW31006,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31007,31007,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31007,TA Makhwira,MW31007,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31008,31008,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31008,Lengwe National Park,MW31008,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31009,31009,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31009,Majete Game Reserve - Chikwawa,MW31009,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31020,31020,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:310,1603:45:16:454:3:31020,Chikwawa Boma,MW31020,,,,Chikwawa,MW310,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31101,31101,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31101,TA Ndamera,MW31101,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31102,31102,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31102,TA Chimombo,MW31102,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31103,31103,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31103,TA Nyachikadza,MW31103,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31104,31104,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31104,TA Mlolo,MW31104,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31105,31105,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31105,TA Tengani,MW31105,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31106,31106,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31106,SC Mbenje,MW31106,,TA Mbenje,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31107,31107,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31107,TA Malemia,MW31107,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31108,31108,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31108,TA Ngabu,MW31108,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31109,31109,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31109,SC Makoka,MW31109,,STA Makoko,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31110,31110,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31110,Mwabvi Game Reserve,MW31110,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31120,31120,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:311,1603:45:16:454:3:31120,Nsanje Boma,MW31120,,,,Nsanje,MW311,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31201,31201,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:312,1603:45:16:454:3:31201,TA Nsamala,MW31201,,TA Msamala,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31204,31204,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:312,1603:45:16:454:3:31204,TA Kalembo,MW31204,,,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31220,31220,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:312,1603:45:16:454:3:31220,Balaka Town,MW31220,,Balaka Boma,,Balaka,MW312,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31301,31301,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31301,TA Dambe,MW31301,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31302,31302,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31302,TA Mlauli,MW31302,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31303,31303,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31303,TA Symon,MW31303,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31304,31304,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31304,TA Ngozi,MW31304,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31305,31305,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31305,Majete Game Reserve - Neno,MW31305,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31320,31320,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:313,1603:45:16:454:3:31320,Neno Boma,MW31320,,,,Neno,MW313,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31431,31431,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31431,Mbedza Ward,MW31431,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31432,31432,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31432,Mtiya Ward,MW31432,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31433,31433,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31433,Masongola Ward,MW31433,,Masondola Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31434,31434,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31434,Chikamveka Ward,MW31434,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31435,31435,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31435,Chikamveka North Ward,MW31435,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31436,31436,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31436,Chirunga East Ward,MW31436,,Chilunga East Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31437,31437,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31437,Chirunga Ward,MW31437,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31438,31438,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31438,Likangala Ward,MW31438,,Likangal North Ward,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31439,31439,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31439,Zakazaka Ward,MW31439,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31440,31440,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31440,Zomba Central Ward,MW31440,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31441,31441,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31441,Chambo Ward,MW31441,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31442,31442,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31442,Sadzi Ward,MW31442,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31443,31443,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31443,Likangala Central Ward,MW31443,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31444,31444,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:314,1603:45:16:454:3:31444,Likangala South Ward,MW31444,,,,Zomba City,MW314,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31531,31531,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31531,Michiru Ward,MW31531,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31532,31532,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31532,South Lunzu Ward,MW31532,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31533,31533,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31533,Mapanga Ward,MW31533,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31534,31534,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31534,Nkolokoti Ward,MW31534,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31535,31535,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31535,Ndirande North Ward,MW31535,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31536,31536,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31536,Ndirande South Ward,MW31536,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31537,31537,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31537,Ndirande West Ward,MW31537,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31538,31538,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31538,Nyambadwe Ward,MW31538,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31539,31539,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31539,Likhubula Ward,MW31539,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31540,31540,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31540,Chilomoni Ward,MW31540,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31541,31541,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31541,Blantyre West Ward,MW31541,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31542,31542,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31542,Blantyre Central Ward,MW31542,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31543,31543,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31543,Blantyre East Ward,MW31543,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31544,31544,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31544,Chichiri Ward,MW31544,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31545,31545,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31545,Mzedi Ward,MW31545,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31546,31546,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31546,Bangwe Ward,MW31546,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31547,31547,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31547,Namiyango Ward,MW31547,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31548,31548,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31548,Limbe East Ward,MW31548,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31549,31549,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31549,Limbe Central Ward,MW31549,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31550,31550,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31550,Limbe West Ward,MW31550,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31551,31551,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31551,Soche East Ward,MW31551,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31552,31552,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31552,Soche West Ward,MW31552,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31553,31553,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31553,Nancholi Ward,MW31553,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31554,31554,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31554,Misesa Ward,MW31554,,Misesa,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31555,31555,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31555,Chigumula Ward,MW31555,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
1603:45:16:454:3:31556,31556,1603:45:16:454:0,1603:45:16:454:1:3,1603:45:16:454:2:315,1603:45:16:454:3:31556,Msamba Ward,MW31556,,,,Blantyre City,MW315,Southern,MW3,Malawi,MW,2018-10-22,2020-02-20,
