#item+conceptum+numerordinatio,#item+conceptum+codicem,#country+code+v_numerodinatio,#adm1+code+v_numerodinatio,#adm2+code+v_numerodinatio,#adm3+code+v_numerodinatio,#adm3+name+i_eng+is_latn,#adm3+code+v_pcode,#adm3+name,#adm3+name+alt1+i_eng+is_latn,#adm3+name+alt2+i_eng+is_latn,#adm2+name+i_eng+is_latn,#adm2+code+v_pcode,#adm1+name+i_eng+is_latn,#adm1+code+v_pcode,#country+name+i_eng+is_latn,#item+rem+i_qcc+is_zxxx+ix_wdatap297,#item+rem+i_qcc+is_zxxx+ix_wdatap577,#item+rem+i_qcc+is_zxxx+ix_wdatap813,#item+rem+i_qcc+is_zxxx+ix_wdatap2669
1603:45:16:716:3:170812,170812,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170812,12,ZW170812,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170813,170813,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170813,13,ZW170813,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170814,170814,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170814,14,ZW170814,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170815,170815,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170815,15,ZW170815,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170816,170816,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170816,16,ZW170816,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170817,170817,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170817,17,ZW170817,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170818,170818,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170818,18,ZW170818,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:170819,170819,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1708,1603:45:16:716:3:170819,19,ZW170819,,,,Zvishavane,ZW1708,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172101,172101,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172101,01,ZW172101,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172102,172102,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172102,02,ZW172102,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172103,172103,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172103,03,ZW172103,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172104,172104,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172104,04,ZW172104,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172105,172105,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172105,05,ZW172105,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172106,172106,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172106,06,ZW172106,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172107,172107,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172107,07,ZW172107,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172108,172108,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172108,08,ZW172108,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172109,172109,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172109,09,ZW172109,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172110,172110,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172110,10,ZW172110,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172111,172111,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172111,11,ZW172111,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172112,172112,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172112,12,ZW172112,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172113,172113,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172113,13,ZW172113,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172114,172114,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172114,14,ZW172114,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172115,172115,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172115,15,ZW172115,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172116,172116,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172116,16,ZW172116,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172117,172117,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172117,17,ZW172117,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172118,172118,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1721,1603:45:16:716:3:172118,18,ZW172118,,,,Gweru Urban,ZW1721,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172201,172201,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172201,01,ZW172201,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172202,172202,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172202,02,ZW172202,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172203,172203,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172203,03,ZW172203,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172204,172204,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172204,04,ZW172204,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172205,172205,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172205,05,ZW172205,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172206,172206,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172206,06,ZW172206,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172207,172207,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172207,07,ZW172207,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172208,172208,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172208,08,ZW172208,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172209,172209,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172209,09,ZW172209,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172210,172210,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172210,10,ZW172210,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172211,172211,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172211,11,ZW172211,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172212,172212,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172212,12,ZW172212,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172213,172213,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172213,13,ZW172213,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172214,172214,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1722,1603:45:16:716:3:172214,14,ZW172214,,,,Kwekwe Urban,ZW1722,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172301,172301,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172301,01,ZW172301,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172302,172302,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172302,02,ZW172302,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172303,172303,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172303,03,ZW172303,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172304,172304,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172304,04,ZW172304,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172305,172305,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172305,05,ZW172305,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172306,172306,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172306,06,ZW172306,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172307,172307,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172307,07,ZW172307,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172308,172308,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172308,08,ZW172308,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172309,172309,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1723,1603:45:16:716:3:172309,09,ZW172309,,,,Redcliff,ZW1723,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172501,172501,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172501,01,ZW172501,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172502,172502,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172502,02,ZW172502,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172503,172503,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172503,03,ZW172503,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172504,172504,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172504,04,ZW172504,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172505,172505,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172505,05,ZW172505,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172506,172506,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172506,06,ZW172506,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172507,172507,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172507,07,ZW172507,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172508,172508,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172508,08,ZW172508,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172509,172509,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172509,09,ZW172509,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172510,172510,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1725,1603:45:16:716:3:172510,10,ZW172510,,,,Zvishavane Urban,ZW1725,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172801,172801,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172801,01,ZW172801,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172802,172802,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172802,02,ZW172802,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172803,172803,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172803,03,ZW172803,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172804,172804,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172804,04,ZW172804,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172805,172805,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172805,05,ZW172805,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172806,172806,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172806,06,ZW172806,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172807,172807,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172807,07,ZW172807,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172808,172808,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172808,08,ZW172808,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172809,172809,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172809,09,ZW172809,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172810,172810,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172810,10,ZW172810,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172811,172811,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172811,11,ZW172811,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172812,172812,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172812,12,ZW172812,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172813,172813,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1728,1603:45:16:716:3:172813,13,ZW172813,,,,Shurugwi Town,ZW1728,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172901,172901,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172901,01,ZW172901,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172902,172902,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172902,02,ZW172902,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172903,172903,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172903,03,ZW172903,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172904,172904,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172904,04,ZW172904,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172905,172905,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172905,05,ZW172905,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:172906,172906,1603:45:16:716:0,1603:45:16:716:1:17,1603:45:16:716:2:1729,1603:45:16:716:3:172906,06,ZW172906,,,,Gokwe South Urban,ZW1729,Midlands,ZW17,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180101,180101,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180101,01,ZW180101,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180102,180102,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180102,02,ZW180102,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180103,180103,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180103,03,ZW180103,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180104,180104,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180104,04,ZW180104,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180105,180105,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180105,05,ZW180105,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180106,180106,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180106,06,ZW180106,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180107,180107,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180107,07,ZW180107,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180108,180108,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180108,08,ZW180108,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180109,180109,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180109,09,ZW180109,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180110,180110,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180110,10,ZW180110,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180111,180111,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180111,11,ZW180111,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180112,180112,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180112,12,ZW180112,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180113,180113,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180113,13,ZW180113,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180114,180114,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180114,14,ZW180114,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180115,180115,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180115,15,ZW180115,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180116,180116,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180116,16,ZW180116,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180117,180117,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180117,17,ZW180117,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180118,180118,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180118,18,ZW180118,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180119,180119,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180119,19,ZW180119,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180120,180120,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180120,20,ZW180120,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180121,180121,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180121,21,ZW180121,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180122,180122,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180122,22,ZW180122,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180123,180123,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180123,23,ZW180123,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180124,180124,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180124,24,ZW180124,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180125,180125,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180125,25,ZW180125,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
1603:45:16:716:3:180126,180126,1603:45:16:716:0,1603:45:16:716:1:18,1603:45:16:716:2:1801,1603:45:16:716:3:180126,26,ZW180126,,,,Bikita,ZW1801,Masvingo,ZW18,Zimbabwe,ZW,2018-08-31,2020-11-26,
