qcc-Zxxx-r-sU2200-s1603-snop,qcc-Zxxx-r-aMDCIII-alatcodicem-anop,qcc-Zxxx-r-sU2200-s5000-snop,qcc-Zxxx-r-sU2200-s5001-snop,qcc-Zxxx-r-sU2200-s5002-snop,qcc-Zxxx-r-sU2200-s5003-snop,eng-Latn-r-pSKOS-pprefLabel-ps5003,qcc-Zxxx-r-pWDATA-pq7200235-ps5003-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5002,qcc-Zxxx-r-pWDATA-pq7200235-ps5002-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5001,qcc-Zxxx-r-pWDATA-pq7200235-ps5001-x-wdataq7200235,eng-Latn-r-pSKOS-pprefLabel-ps5000,qcc-Zxxx-r-pP-pp297-ps5000-x-p297,qcc-Zxxx-r-pP-pp577-ps1603,qcc-Zxxx-r-pP-pp813-ps1603,qcc-Zxxx-r-pP-pp2699-ps1603
1603:45:16:598:3:190105,190105,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1901,1603:45:16:598:3:190105,Kove/Kaliai Rural LLG,PG190105,Kandrian/Gloucester District,PG1901,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190206,190206,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190206,Bialla Rural LLG,PG190206,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190207,190207,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190207,Bali/Witu Rural LLG,PG190207,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190208,190208,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190208,Hoskins Rural LLG,PG190208,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190209,190209,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190209,Kimbe Urban LLG,PG190209,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190210,190210,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190210,Mosa Rural LLG,PG190210,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:190211,190211,1603:45:16:598:0,1603:45:16:598:1:19,1603:45:16:598:2:1902,1603:45:16:598:3:190211,Talasea Rural LLG,PG190211,Talasea District,PG1902,West New Britain Province,PG19,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200101,200101,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200101,Tinputz LLG,PG200101,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200102,200102,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200102,Kunua LLG,PG200102,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200103,200103,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200103,Selau/Suir LLG,PG200103,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200104,200104,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200104,Buka LLG,PG200104,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200105,200105,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200105,Nissan LLG,PG200105,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200106,200106,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2001,1603:45:16:598:3:200106,Attols LLG,PG200106,North Bougainville District,PG2001,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200207,200207,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2002,1603:45:16:598:3:200207,Wakunai LLG,PG200207,Central Bougainville District,PG2002,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200208,200208,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2002,1603:45:16:598:3:200208,Arawa LLG,PG200208,Central Bougainville District,PG2002,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200309,200309,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2003,1603:45:16:598:3:200309,Buin LLG,PG200309,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200310,200310,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2003,1603:45:16:598:3:200310,Siwai LLG,PG200310,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200311,200311,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2003,1603:45:16:598:3:200311,Bana LLG,PG200311,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:200312,200312,1603:45:16:598:0,1603:45:16:598:1:20,1603:45:16:598:2:2003,1603:45:16:598:3:200312,Torokina LLG,PG200312,South Bougainville District,PG2003,Autonomous Region of Bougainville,PG20,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210411,210411,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2104,1603:45:16:598:3:210411,Hulia Rural LLG,PG210411,Komo/Magarima District,PG2104,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210412,210412,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2104,1603:45:16:598:3:210412,Komo Rural LLG,PG210412,Komo/Magarima District,PG2104,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210413,210413,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2104,1603:45:16:598:3:210413,Lower Wage LLG,PG210413,Komo/Magarima District,PG2104,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210431,210431,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2104,1603:45:16:598:3:210431,Upper Wage LLG,PG210431,Komo/Magarima District,PG2104,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210514,210514,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2105,1603:45:16:598:3:210514,Awi/Pori Rural LLG,PG210514,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210515,210515,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2105,1603:45:16:598:3:210515,Lake Kopiago Rural LLG,PG210515,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210516,210516,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2105,1603:45:16:598:3:210516,North Koroba Rural LLG,PG210516,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210517,210517,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2105,1603:45:16:598:3:210517,South Koroba Rural LLG,PG210517,Koroba/Kopiago District,PG2105,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210827,210827,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2108,1603:45:16:598:3:210827,Hayapuga Rural LLG,PG210827,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210828,210828,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2108,1603:45:16:598:3:210828,Tagali Rural LLG,PG210828,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210829,210829,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2108,1603:45:16:598:3:210829,Tari Urban LLG,PG210829,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:210830,210830,1603:45:16:598:0,1603:45:16:598:1:21,1603:45:16:598:2:2108,1603:45:16:598:3:210830,Tebi Rural LLG,PG210830,Tari/Pori District,PG2108,Hela Province,PG21,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220101,220101,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2201,1603:45:16:598:3:220101,Anglimp Rural LLG,PG220101,Anglimp/South Waghi District,PG2201,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220102,220102,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2201,1603:45:16:598:3:220102,South Waghi Rural LLG,PG220102,Anglimp/South Waghi District,PG2201,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220406,220406,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2204,1603:45:16:598:3:220406,Jimi Rural LLG,PG220406,Jimi District,PG2204,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220407,220407,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2204,1603:45:16:598:3:220407,Kol Rural LLG,PG220407,Jimi District,PG2204,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220611,220611,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2206,1603:45:16:598:3:220611,North Waghi Rural LLG,PG220611,North Waghi District,PG2206,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
1603:45:16:598:3:220615,220615,1603:45:16:598:0,1603:45:16:598:1:22,1603:45:16:598:2:2206,1603:45:16:598:3:220615,Nondugl Rural LLG,PG220615,North Waghi District,PG2206,Jiwaka Province,PG22,Papua New Guinea,PG,2019-05-10,2019-05-10,
